original,Malith,Abhaya
තිලකරත්න,තිලකරත්න,තිලකරත්න
කියුරි,කියුර්,නිරි
සිල්වා,සිල්වා,සිල්වා
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
කල්දේරා,කල්දේරා,කල්දේරා
ප්‍රියංගනී,ඞප්‍රියංගනී,ප්‍රියංගනී
කුමාරි,කුමාර්,කුමාරි
ජෙනිෆ්,පෙනිග්,ජෙනිෆ්
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
පතිරන,පබ්රන,පතිරන
තරුෂි,පරුෂි,පරුෂ
සිල්වා,සිල්වා,සිල්වා
රංගන,රංග්‍ය,රිංගන
දවූන්ඩසේකර,දවූන්ඩසේකර,දවූන්ඩසේකර
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ලෙබ්බේ,ලෙබ්බේ,ලෙබ්බේ
රුක්මන්,රුක්මන්,ඞරුක්මන්ං
ශාන්ත,ශාන්ත,ශාන්ත
මුතුකුඩආරච්චි,මුතුකුඩආරච්චි,මුතුකුඩආරච්චි
හිමාෂා,හිමාෂා,හිමාෂා
ගගන,ගන,ගගන
පෙරේරා,ඞපෙරේරා,පෙරේරා
ආරිස්,ආර්ස්,ආරිස්
ධර්මරත්න,ධර්මරත්න,ධර්මරත්න
තර්ෂන්,තර්ෂන්,ඞඉතර්ශෂශන්
චානක,එචානනඞ,චානක
දෙනගමගේ,දෙනගමගේ,දෙනගමගේ
කුමාර,කුමාර,කුමාර
මල්කාන්ති,මල්බාන්ති,ශමල්කාන්ති
සරස්වති,සරස්වතනි,ඞඇසරස්වති
පෙත්තා,පෙත්තා,පෙත්තා
මල්ෂානි,ඞමල්ෂානි,ලලේෂානි
චාමන්ති,චාමන්ති,සඈචාමන්ති
කුමාරි,කුමාර්,කුමාරි
මැණිකේ,මැණිකේ,උමැණිකේං
අයියම්පිල්ලෙයි,අයියම්පිල්ලෙයි,අයියම්පිල්ලෙයි
ගුණසේකර,ගුණසේකර,ගුණසේකර
නාගහවත්තගේ,නාගනවත්තගේ,නාගහවත්තගේ
මුහම්මදබූබක්කර්,මුහම්මදබුබක්කරි,මුහම්මදබූබක්කර්
උදේශිකා,උඑදේශිකා,උදේශිකාං
අමීන්,ඛේඝඞඅමින්,අමීන්
සුරංජි,වසුරාපි,සුරර්
සුජීවා,සුළවා,සුජ්වා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
නුවන්,නුවන්,නුවන්
කීර්තිසිංහ,ඞකීර්ෆිසිංහ,කීර්තිසිහං
සිල්වා,සිල්වා,සිල්වා
ලක්සිරි,ලික්සිරි,ඞඞලක්සිරදි
දර්ශණ,දර්ශණ,දර්ශණ
ඉහලගේ,ඞමහෙලගේ,අඉගලගේ
ආරච්චි,ආරච්චි,ආරච්චි
තේමිස්,ඞෂතේමස්,තේම්ස්
ටිජිත,විජිත,ටීිජිත
මිහිලාර්,ඞම්ඞභිලාර්,ඛේඝහමිහිලාර්
රංජිත්,රජින්,මංජත්
විද්‍යාරවින්ද,විද්‍යාරචින්ද,විද්‍යාරවින්ද
මදුරංගි,මදුරංගිං,මදුරංගි
ප්‍රේමරත්න,ජප්‍රේමරන්න,ප්‍රේමරත්න
සුමතිපාල,සුමතිපාල,සුමතිපාල
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
දාපනේගේ,දාපනේගේ,දාපනේගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
තිල්ලයිනඩරාසා,තිල්ලයිනඩරාසා,තිල්ලයිනඩරාසා
මංජු,මංජු,මංජු
අබුබක්කර්,අබුබක්කර්,අබුඛක්කර්
අමරජිත්,අමරපිත්,අමරජිත්
අරුමන්ද,අරුමන්ද,අරුමන්ද
මල්පෝරු,මල්පෝරු,මල්පෝරු
හෂේන්,ඛේඞඛහෂේන්,ේහෂ්ේන්
අබ්දුල්,ඞඅබ්දුල්,අබදුල්
රාජපක්ෂලාගේ,රාජපක්ෂලාගේ,රාජපක්ෂලාගේ
අනුරාධ,අනුරාධ,අනුරාධ
තාඹුගලගේ,තාඹුගලගේ,තාඹුගලගේ
මහාලෙච්චුමි,මහනාලෙචිචුම්,මහාලෙච්චුම්
ගෙදර,ගෙර,ගෙදර
දේනුක,ේදේනුක,දේතුක
ඒකනායක,චිඛනායක,ඒකනායක
රාජවංශ,රාජවංශ,රාජවංශ
දන්දෙනි,දුන්දෙනි,දන්දෙනි
නිමලතුංග,නිමලතුංග,නිමලතුංග
බුද්ධිකා,ඛඞඝබුද්ධිධා,බුද්ධිකා
සිල්වා,ඩ්ිල්වා,සිල්වා
ජයතිලක,ජයතිලක,ජයතිලක
සොහාන්,සොහාන්,සොහාන්
අලියාර්,අලියාට,අලියාර්
හේරත්,ඞංහේරත්,ගේත්
කුමාරි,බුමාළු,කුමාරි
පද්මිණී,පරම,පද්ම
සමන්,සමන්,සමන්
කුරුම්බාපිටියේ,කුරැම්බාපිටියේ,කුරුම්බාපිටියේ
කංකානමලාගේ,කංකානමලාගේ,කංකානමලාගේ
දිලංකා,දිලංකා,ඉදිලංකා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
පතිරණ,ඞඈපතිරා,පතිරණරා
නවෝද්‍යා,නවෝද්‍යා,නවෝද්‍යා
මනන්නලාගේ,මනන්නලාගේ,මනන්නලාගේ
පත්මනී,ේශපත්මනී,පත්මනි
ගුණතිලක,ගුණතිලක,ගුණතිලක
ගමරාළලාගේ,ගමරාළලාගේ,ගමරාළලාගේ
විරවංශ,ඞවිරවංශ,විරවංශ
රේණුක,ඡරේණුක,ඞරේණුක
සමරකෝන්,සමරකෝන්,සමංකෝන්
ගමරාලලාගේ,ගමරාලලාගේ,ගමරාලලාගේ
වන්නිනායක,වන්නිනායක,වන්නිනායක
මෙත්සිත්,ඞමෙත්සිත්,ඞඝහමෙත්සිත්
පංගුකාරගේ,පංගුකාරගේ,පංශුකාරගේ
ඉරේෂා,ඉරේෂා,ඉරේෂා
අමරකෝන්,අමරකෝන්,අමරකෝන්
කුමාර,කුමාර,කුමාර
නිමේෂ්,නිමේෂ්,නිමේෂ්
ජනක,ජනක,ඡනක
ජයසිංහ,ේඨඉඑයසිංං,ඞජයසිංං
ධර්මවතී,ඨජඋධර්මචතී,ධර්මවති
ජනාර්දන්,ජනාර්දන්,ජනාර්දන්
ගුණතිලක,ගුණනිලල,ඞගුණතිලකය
වත්තේ,ධශචත්තේ,චත්තේ
අල්විස්,අල්විස්,අල්විස්
කොන්සලේට්,කොන්සලේට්,කොන්සලේට්
විජේසිංහ,ඞඈචිපේසිංහ,විජේසිංහ
බමුණුසිංහ,බමුණුසිංහ,බමුණුසිංං
ගමගේ,ඞඇගමගේ,ගමගේ
සසිකුමාර්,ඞසසිකුමාර්,සසිකුමාර්
කදිරේෂන්,කදිරේෂන්,කඳදිරේෂන්
සීනතුල්,සීනතුල්,සීනතුල්
ප්‍රියංකර,ප්‍රියංකර,ප්‍රියංකර
සිරිවර්ධනගේ,සිරිවර්ධනගේ,සිරිවර්ධනගේ
තල්පාවල,තල්පාවල,තල්පාවල
පෞස්,රස්,පෞස්
දුලක්‍ෂ,ඉදුලක්ඩත,දුලක්්එආ
සචිනි,සචිනි,සචිනිං
සාගරිකා,සාගරකා,ඨජඡසසාගරිකා
ලෙබ්බේ,ඈලෙබ්බේ,ලෙබ්බේ
ඇන්ටන්,ඇන්ටන්,ඇන්ටන්
සකුනි,සබි,සකුනි
ගංගා,ගංගා,ගංගා
ජීවරංජන්,පීචරංජන්,ඞජිවරංජන්මං
නේස්වරන්,නේස්චරන්,නේස්වරන්
බංඩාරලාගේ,බංඩාරලාගේ,බංඩාරලාගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
දේවගේ,දේවගේ,දේවගේ
අයිරාංගනී,අයිරාංගනී,අසිරාංගනී
අඹනේ,ඞඅඹනේ,අඹන්
හේමලතා,හේමලතා,ඞඝහේමලතා
ක්‍රිෂ්මදාස,ක්‍රිෂ්මමාභස,ආක්‍රිෂ්මදාභ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
රංගනාත්,රංගනාත්,ඞඈරංගනාත්
සුමයියා,සුමයියා,සුමයියා
උදේනි,ඞදදේනි,උදේනි
අච්චුමුහම්මදු,අවචිචුමුහම්මටු,අච්චුමුහම්මදු
කුමාර,කුමාර,කුමාර
ඉන්දික,ඉන්දික,ඉන්දික
අජන්ත,අජන්තාං,අජන්තං
චරිත්,වරත්,චරිත්
නිලංකා,නිලංකාං,ඞනිලංකා
රන්කොත්,රන්කොත්,රන්කොත්
නූර්ඩීන්,නූර්ඩීන්,නූර්ඩීන්
ලලිතා,ලලිබනබා,ලලිතා
කරුණාරත්න,කරැණාරත්න,කරුණාරත්න
ශම්ලා,ශම්ලා,ඬශම්ලා
ස්වර්ණා,ඈජඡස්වර්ණා,ස්වර්ණා
පේමරත්න,ෂපේමරත්න,පේමරත්න
කරුණා,කරැණා,කරුණා
පටබැඳිගේ,පටබැඳිගේ,පටබැඳිගේ
කුසුමාවතී,කුසුමාචනී,කුසුමාවතී
පෙරේරා,පෙරේරා,යපෙරේරා
වලිමුනිදෙවගේ,චලිමුනිදෙවගේ,වලිමුනිදෙවගේ
ඔසුර,ඇසුර,ඔසුර
පස්කුවල්ගේ,පස්කුචල්ගේ,පස්කුවල්ගේ
මොහොමඩ්,මොහොමඩ්,මොගොමඩ්
විජේරත්න,වචිපේරතන්න,විපේරත්න
හන්දි,හන්දි,හන්ද
ඒකනායක,චිකනායක,ඒකනායක
රණමුඛ,රණමුඛ,ඞඝඉරණමුඛ්
කරන්නාගොඩ,කරන්නාගොඩ,කරන්නාගොඩ
නැකැත්ගේ,නැකැත්ගේ,නැකැත්ගේ
ජයසිංහ,ජයසිංං,ජඒයසිංං
සුනේද්‍ර,සුනේද,සුනේදෙ
චම්පිකා,චම්පිකා,චම්පිකා
කුමුදුනී,කුමුදුනී,කුමුදුනී
පුෂ්පරානි,ඞපුෂ්පරානි,පුෂ්පරානි
පොල්වත්තේ,පොල්වත්තේ,පොල්වත්තේ
ගයානි,ගයානි,ඞගයානි
සිත්තියසීලන්,සිත්තියසීලන්,සිත්තියසීලන්
නන්දන,නන්දන,නන්දහු
කුමාර,කුමාර,කුමාර
දේශාන්,දේශාන්,දේශාන්
අනුෂා,අනුෂා,අනුමා
කාශ්‍යප,කාශ්‍යප,කාශ්‍යප
චන්ද්‍රා,චන්ද,බන්දා
පනාගොඩ,පනාගොඩ,පනාගොඩ
ඉෆ්සා,ෆ්සා,ඉෆ්සා
ඉරේෂා,ඞඝඉරේෂා,ඉරේෂා
ප්‍රනාන්දු,ඞප්‍රනාන්ද්‍ර,ප්‍රනාන්ද්‍ර
රමෝදි,රමෝදි,රමෝදිි
සිරිල්,ඩිර්ල්,සිරිල්
මුත්තයියා,මුත්තයියා,මුත්තයියා
මාලක,මාල,මාලක
ජයසිංහ,ජයසිංහ,ජයසිංංං
මුශ්තා,ඞමුශ්තා,මුශ්තා
කරීන්ද්‍ර,කර්න්දු,කරින්ද
රංගන,ඞඅඋරංගන,රැගන
වන්නිනායක,චන්නිනායක,වන්නිනායක
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
බණ්ඩාර,ඞඉඔබණ්ඩාර,බණ්ඩාර
ප්‍රනාන්දු,පනාන්දු,ප්‍රනාන්ද්‍රං
විශ්ව,චිශ්ව,විශ්ව
අත්තනායක,අත්තනායක,අත්තනායක
ලියනගේ,ලියනගේ,ලියනගේ
කුමාර,කුමාර,කුමාර
චමිලා,චම්ලළා,චම්ලා
ජාලත්,ජාලත්,ඛේශජාලත්
වනසිංහ,චනසිංහ,ඞවචනසිංං
ශෂිනි,නෂිනි,සමනි
සිරිමාන්න,සිරිමාන්න,සිරිමාන්න
කඩවත,කඩවත,ක්වත්
දිල්ෂාන්,ඞඇදිල්ෂාන්,දිල්ෂාන්
පුෂ්පකුමාර,පුෂ්පකුමාර,පුෂ්පකුමාර
රත්නසීලි,රත්නසීිලි,රත්නසීලි
කාන්තිකා,කාන්තිඛකා,කාන්තිකා
කේෂිනි,ඞකේෂීනිී,කේෂේනි
විතානගේ,චිතානගේ,විතානගේ
උෂාන්,උෂාන්,ළාත්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
සුන්දරලිංගම්,සුන්දරලිංගම්,සුන්දරලිංගම්
මොහොමඩ්,මොහොමඩ්,මොහොමඩ්
සඳමාලි,සඳමාලි,ඞසඳමාලි
දුමින්ද,දුමින්නදා,දුමින්ද
ලේකමලාගේ,ලේකමලාගේ,ලේකමලාගේ
දේදුනු,දේදුනු,දේදුනු
ඉරත්නවලිගේමුණි,ඉරත්නවලිගේමුණි,ඉරත්නවලිගේමුණි
තන්තිරිගේ,තන්තිරගේ,නතන්තිරිගේ
තන්ත්‍රිගේ,තන්තිගේ,තන්ත්‍රිගේ
වෙඩිසිංහ,වෙඩ්සිංහ,වෙඩිසිංහ
රාසම්බාල්,රාසම්බාල්,රාසම්බාල්
දාපනදුරගේ,දාපනදුරගේ,දාපනදුරගේ
චමෝදි,ච්මෝදි,ඛේඞඝඛචමෝදි
රත්නායක,ඞරත්නායක,රත්නායකං
විජේසිංහ,ඞඈඅතවචිපේසිංහ,ඞවචිපේසිංහං
රංහොටි,රංහොටි,රංහගොටි
අයියාතුරේ,අයියාතුරේ,අසියාතුරේ
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
දුරයලාගේ,දුරයලාගේ,දුරයලාගේ
නන්දන,නන්දන,නන්දතා
තුඩුහේනගේ,තුඩුනේනගේ,තුඩුහේනගේ
කුරුප්පු,කුරුප්පු,කරපු
ගමගේ,ගමගේ,ඞගමගේ
කරුණානායක,කරැණානායක,කරුණානායක
සුනිල්,සුනල්,සුනිල්
ශ්‍යාමලි,ශ්‍යාමලි,ඞඉශ්‍යාමලිං
නිස්තාර්,නිස්තාර්,නිස්තාර්
අනුරුද්ධ,අනුරුද්ධ,අනුරුද්ධ
පෙරුමාල්,ඇපෙරැමාල්,පෙරුමාල්ං
චන්ද්‍රා,චන්ද්‍රා,චන්දා
සුනිල්,සුනිල්,සුනිල්
ශබීර්,ශබ්ර්,ශබ්ර
ප්‍රනාන්දු,ප්‍රනාන්ද්‍රා,ප්‍රනාන්ද්‍රං
හේරත්,හේරත්,ගේරත්
ගීමුනි,ගඕීමුනි,ගීමුනි
තිලකරත්න,තිලකරත්න,තිලකරත්න
සබූර්කාන්,සබූර්කාන්,සසබූර්කාන්
ඉක්‍රාස්,ක්‍රාස්,ඉක්‍රාස්
ඒකනායක,චකනායක,ඒකනායක
ෆායිස්,ෆායිස්,ෆායිස්
තරංග,තරංග,තරංග
ලලිතා,ලලිතා,ලලිතා
ඉවංන්ජලී,ඞශමවංන්ජලි,ඞඉවංන්ජපලි
දුලාජ්,දුලාජී,දුලාජ්
ඉමාසා,ඞඉමොසා,ඉමාසා
අමරකෝන්,අමරකෝන්,අමරකෝන්
අතීසන්,ේඅනීසන්,අතීසන්
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
ගෙදර,ගෙදර,ගෙදර
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ඉනෝකා,ඉනෝකා,ඞඉනෝකාං
සුජිත්,සුපුන්,සුරත්
සෙව්වන්දි,සෙව්වන්දි,සෙවච්චන්දි
දීනිකා,දීනිකා,දඳිනිකා
ට්‍රිලීෂියා,ච්‍රිළීමියා,ට්‍රිලීමයා
වික්‍රමනායක,චිබඛ්‍රමනායක,වික්‍රමනායක
සුමිත්,සුමිත්,සුමිත්
ඉසුරංග,ඞමසසුරංග,ඞඈඇඉසුරග
සන්ධ්‍යා,සන්ධ්‍යා,සන්ධ්‍යා
දිනේත්‍රා,දින්ත්‍රාා,දිනේත්‍රා
හේරත්,හේරත්,හේරත්
සුදේෂනා,සුදේෂනා,සුදේෂනා
ජයකොඩි,ජයකොඩි,ජයකොඩි
හපුආරච්චි,හපුආරච්චි,හපුආරච්චි
ජයමාන්න,ජයමාන්න,ජයමාන්නං
ඉෂාරා,ෂොරා,ඉරා
මහම්මදු,මනම්මටද්‍රු,ඛේඞඝඞමහම්මදු
රාජපක්ෂ,රාජපක්ෂ,රාජපක්ෂ
බත්තනරාලලාගේ,බත්තනරාලලාගේ,බත්තනරාලලාගේ
සරස්වතී,සරස්වති,ඞේසඞසරස්වතී
වර්ණකුලසූරිය,වර්ණකුලසූරය,වර්ණකුලසූරිය
ශචින්ත,ණඤචින්ත,ශචින්ත
සිල්වා,සිල්වා,සිල්වා
පත්මනාදන්,පත්මනාදන්,පත්මනාදන්
ජයසේකර,ජයසේකර,ජයසේකර
මාලනී,මාලනී,මාලනි
වීරසිරි,චවීරසර්,වීරසිරි
කෙසෙල්වත්තේ,කෙසෙල්වන්තේ,කෙසෙල්වත්තේ
පීට්ටස්,විට්ටධඩ්,පිට්ටස්
සෙල්ලප්පෙරුමගේ,සෙල්ලප්පෙරැමගේ,සෙල්ලප්පෙරුමගේ
ඩෙරිල්,ඩෙරල්,ඩෙරිල්
ප්‍රියදර්ශන,ප්‍රියදර්ශන,ප්‍රියදර්ශන
මුදලිගේ,ඞමුදලිගේ,මුදලිගේ
හෑගොඩ,හෑගොඩ,හෑගොඩ
පත්මලතා,පත්මලතා,පත්මලතා
දේවගේ,දේවගේ,දේවගේ
ගොඩ්රික්,ගොඩ්රක්,ගොඩ්රික්
රන්සි,රන්සි,රන්සි
සිංහභාහු,ඞඇසිංහනානු,ඞසිංහභාශු
අසංක,අසංක,අසංක
විමලාවතී,විමලාවතී,විමලාවතී
විජේසිංහ,විජේසිංනට,විජේසිංහ
රණසිංහ,රණසිංහ,ේසශඝරණසිං
කනත්තෙ,කනත්තෙ,කනත්තේ
දිල්ශාන්,දිල්ශාන්,දිල්ශාන්
බෙනට්,බෙනට්,බෙනට්
නවනීදන්,ඞනවනීදන්,නවනීදන්
කොඩිකාර,කොඩිකාර,කොඩිකාර
ගීතාන්ජලි,ගීතාන්ජලි,ඞගීතාන්පජලි
අස්ෆා,අස්ෆගා,අස්ෆථෆා
දිල්ශාන්,දිල්ශාන්,දිල්ශාන්
දිලානි,දිලානි,ඞඈඇදිලානි
දිනේෂා,දිනේෂා,දිනේෂාං
නාවුරු,නාවුරුු,නාවුරු
හෙවනැන්නැහැලාගේ,හෙවනැන්නැහැලාගේ,හෙවනැන්නැහැලාගේ
ප්‍රසන්න,ප්‍රසන්න,ප්‍රසන්න
කොන්ඩ,කොන්ඩ,කොන්ඩ
රවීන්,රචන්,එවන්
සුසන්ත,සුසන්ත,සුසන්ත
බංඩාර,ඞබංඩාර,බංඩාර
ඉනෝකා,මනෝකා,ඉනෝකා
ජෙයනියා,ජෙයනියා,ශජෙයනියා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
අමිල,අම්ල,අමිලා
චමොද,චිමොද,චමොද
වේනයිදා,වේනයිදා,වේනයිදා
කාවින්ද,කාවින්ද,කාවින්ද
යසෝදා,යෙසෝ්දා,ඞඝඉයසෝදා
චරිත්,චිරත්,චරිත්
අතපත්තු,අතපන්තු,අතපත්තු
අමරතුංග,අමරතාංග,අමරතුංග
සුහුඩ්,සුඳුඩ්,සුහුඩ්
මදාර්,මාර්,මදාර්
අයේෂා,අයේෂා,අයේෂා
පුෂ්පිකා,පුෂ්පිකා,පුෂ්පිකා
සෙන්දනායක,සෙන්දනායක,සෙන්දනායක
ප්‍රනාන්දු,ඬඈඅප්‍රනාන්දු,ප්‍රනාන්දා
සයියාගේ,සයියාගේ,සයියාගේ
සම්මා,සම්මා,සම්මා
කුමාර,බමර,කුමාර
ආරුෂ්,ආරුෂ්,ආරුෂ්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ස්වර්ණලතා,ස්වර්ණණනා,ස්වර්ණලතා
මංගලා,ඞඛමංගලා,මංගලා
අනුත්තර,අනුත්තර,ඞඅනුත්තර
කිරිකංකානම්ගේ,කිරිකංකානම්ගේ,කිරිකංකානම්ගේ
ප්‍රබෝධන,ප්‍රබෝධනා,ප්‍රබෝධන
චාමික,චාම්ඛ,ඞඉඉචාමික
ශානිකා,ශානිකා,ශානිකා
චමිලා,විමලා,චමිලා
දිල්ශාන්,ඞදිල්ශාන්,ඞඇඅදිල්ශාන්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මාලනී,මාලනී,මාලනී
පුල්ලේ,පුල්ලේ,ඞපුල්ලේ
කරුණාතිලක,කරුණාතිලක,කරුණාතිලක
තිලක්ෂණ,තනිලක්ෂණාප,තිලක්ෂණ
සීනිතම්බි,ඩීනිතම්බි,ඞසීනිතම්බ්
දඩල්ලෙ,දඩල්ලෙ,ඞශදඩල්ලෙ
කහවත්තේ,කනවත්තේ,කහවත්තේ
කේතුමාලංකාර,කේතුමාලංකාර,කේතුමාලංකාර
දිසානායක,දිසානායක,දිසානායක
වනසිංහ,වනසිංහ,චනසිංංං
