original,Malith,Abhaya
මොහම්මදු,මොහම්මදුං,මොහම්මදු
මොහොමඩ්,මොහොමඩ්,මොහොමඩ්
සාලිත,සාලින,සාලිනත
මනවලගේ,මනවලගේ,ඞමනවලගේ
වීරසූරිය,චීරසූරය,වීරසූරිය
කාරියප්පෙරුම,කාර්යප්පෙරුම,කාරියප්පෙරුම
සමන්,සමන්,සමන්
සිවශක්ති,ඇසිවශක්ති,සිවශක්ති
දිව්‍යාංජලී,දිව්‍යාංජලී,දිව්‍යාංජලී
සජීනා,සපීනා,සජිනා
ආරච්චි,ආරච්චි,ආරච්ච්ං
හේරත්,හේරත්,ගේරත්
සලුනි,සලූනි,සලුනිං
හර්ෂනී,භර්ෂනී,හර්ෂනී
ඥානවතී,ඥානවතී,ගශානවතී
මොහොමඩ්,මොහොමඩ්,මොහොමඩ්
චතුරංග,ඞඝචතුරංග,චතුරංග
රුවන්තිකා,රැචවන්නිකා,රුචන්තිකා
රෝහණ,රෝනෂණ,රෝහණ
අරඹගේ,අරඹගේ,එඅරඹගේ
චන්ද්‍රරත්න,චන්ද්‍රරත්න,චන්දරත්න
පුබුදු,රුබුරු,පුබුදු
තිසේරා,තිසේරා,ඞතිසේරා
මලින්ද්‍යා,මලින්ද්‍රහා,මලින්ද්‍යා
කුමාරමායන්,කුූමාරමායන්,කුමාරමායන්ං
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
පතිරාජ,පෆතිරාජ,පතිරාජ
ජයවීර,පයවිථර,ජයවීර
චන්ද්‍රානි,චන්දානි,චන්දානි
මදුරප්පෙරුම,මදුරප්පෙරුම,මදුරප්පෙරුම
රාජගුරු,රාජගුරු,රාජගුරු
නිපුනි,නිපුනි,නිපුනි
පයාගල,පයාගල,පයාගල
විජේතුංග,විජේතුංග,ඞඈවචිපේතුංග
රණමුක,රණමුඛටු,රණමුක
සුරාජදීන්,සුරාජදීන්,ඞසුරාජදීන්
මයිකල්,මයිකල්,මයිකල්ං
ප්‍රියන්ති,ප්‍රියන්ති,ප්‍රියන්ති
ජෙරික්‍රිස්රින්,පපරික්‍රිස්ථන්,ජෙරික්‍රිසරින්
චන්දිමා,චන්දමා,ඞසඇචන්දිමා
තරංග,තරංග,තරංග
තෙනෙන්නලාගේ,මතනෙන්නලාගේ,තෙනෙන්නලාගේ
මධුසංක,මධුසංක,මධුසංක
පරනගම,පරනගම,පරනගම
අදිවීර,අදිවිර,අදිවීර
සේනානායක,සේනානායක,සේනානායක
මලල්පොල,මලල්පොළල,මලල්පොල
ශාමලි,ගාමලි,ශාමලි
විරෝධනී,ඞවිරෝධනී,විරෝධනී
හේවගේ,ඞහනේවගේ,හේවගේ
රංජන්,රංජන්,රාජන්
මොහමඩ්,මොනමඩ්,ඨඈමොහමඩ්
සම්පත්,සම්පත්,සම්පත්
දුලංජන,දුලංජන,දුලංඡන
සුබ්‍රමනියම්,සුබ්‍රමනියම්,සුබ්‍රමනියම්
අජිතන්,අපිබන්,ංඅජිතන්
රෝහණ,රෝහණ,ඞසරෝහගණ
ප්‍රසන්න,ප්‍රසන්න,හඨඉප්‍රසන්න
සුජීකා,සූපිීඛා,සුජිකා
ලලිතා,ලලිතා,ලලිතා
වීරසිංහ,විරසිංවනර,වීරසිංහ
බැබිලවත්තේ,බැබිලවත්තේ,බැබිලවත්තේ
රණවක,රණවක,රණවක
උදේනි,උදේනි,උදේනි
රාලලාගේ,රාලලාගේ,ඈරාලලාගේ
චතුරංග,චතුරංග,චතුරංග
ඩයස්,ඩයස්,ඩයස්
රත්නායක,රත්නායක,රත්නායක
උදයලෙච්චුමි,උදයළෙච්චුම්,උදයලෙච්වුමි
ප්‍රියංගනී,ඨඈජප්‍රියංගනී,ප්‍රියගනී
රාජාංගන,රාජාංන,රාජාංන
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේං
දොඩමන්විල,දොඩමන්වල,දොඩමන්විල
තරංගා,තරංගා,තරංගා
සිසිල්,සිසිල්,සිසිල්
ගුණතුංග,ගුණතුංග,ඞංගුණතුං
මුදිත,මුදුතුා,මුදිත
පටබැඳිගේ,පටබැඳිගේ,පටබැඳිගේ
රජිත්,රජිත්,රජිත්
රාජපක්ෂ,රාජපක්ෂ,ඛසඈරාජපක්ෂ
අජීත්,අපිත්,අජිත්
පල්ලිමුල්ල,පල්ලිමුල්ල,පල්ලිමුලල
කුරුකුලසූරිය,කුරැකුලසූරය,කුරුකුලසූරිය
සඳුනි,සඳුනි,සඳුනි
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
සේනානායක,සේනානායක,සේනානායක
ලක්මාලි,ලක්මාලි,ේඞලක්මාලි
අබ්දුල්,අබදුල්,අබදුල්
කුමාර,බමාර,කුමාර
දේවගේ,ඞදේවගේ,දේවගේ
‍ප්‍රියන්ත,ඩප්‍රියන්න,ඩිප්‍රියන්ත
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
දිලිණි,දිලිනි,දිලිනි
උදයංගනී,උදයංගනී,උදයංගන්
විජේදාස,විජේදාස,විපේදාස
ධර්මසේන,ධර්මසේන,ධර්මසේන
සුනන්දනී,ඨසුනන්දනීි,සුනන්ද
මදුරප්පුලිගේ,මක්‍දුරප්පුලිගේ,මදුරප්පුලිගේ
සුපුන්චන්ද්‍ර,සුපුන්චන්ටද්‍ර,සුපුන්චන්ද
තස්ලීම්,තස්ලීම්,ඞඝතස්ලීම්
කොලොංගස්,කොලොංගස්,කොලොංගස්ං
සෙයි‍යදු,ඞඇජසෙයිවයටු,සෙයියදු
දිසානායක,දිසානායක,දිසානායක
සිල්වත්තේ,සිල්වත්තේ,සිල්වත්තේ
මද්ධුම,මද්ඩවුම,ඞඛඇමමද්ධදාම
ජයසංඛ,ජයසංඛ,ජයසංඛ
මොහාන්,ඞමොනාන්,මොහාන්ං
මුදියාන්සේලෑ,මුදියාන්සේලෑ,මුදියාන්සේලැ
බමුණුමුල්ලේ,බබමුණුමුල්ලේ,බමුණුමුල්ලේ
දැඩියලයි,දැඩියලයි,දැඩියලයි
අසීස්,යඅසිස්,අසීස්
ලරීෆ්,ර්ථ්,ලර්ථ්
රංග,රංග,රංග
රමේෂ්,රමේෂ්,ඬඉරමේෂ
නදීකා,නදිකා,නදීකා
කිරිඇල්ල,සකිර්ඇල්ල,කිරිඇල්ල
‍ප්‍රියන්ත,පියන්ත,ප්‍රියන්න
පල්ලියගේ,පල්ලියගේ,පල්ලියගේ
තක්ෂනන්,තකක්‍්ෂනන්,ඞතකක්‍්ෂනන්
සමරසිංහ,සමරසිංහ,සමරසිං
කුමාර,කමාර,කුමාර
නිලංග,ඞනිලංග,නිලාග
ගමගේ,ගමගේ,ගමගේ
දුලිප්,දුලිප්,දුලිප්
ලක්ෂානි,ජඡලකක්‍්ෂානි,ලක්ෂානි
පාක්කියම්,ඇපාක්කියවි,පෘක්කියම්
පොඩිමැණිකේ,පොඩිමැණිකේ,පොඩිමැණිකේ
සමිත්,සමත්,සමිත්
පිලිප්,පරිළිප්,පිලිප්
ජයනී,ජයනී,ජයනි
අම්බිගායිනාදන්,අම්බිගායිනාදන්,අම්බිගායිනාදන්
විජේරත්න,විජේරත්න,ඞචිජේරත්න
අලුත්දුර,අලුන්දුර,අරුත්දුර
ලක්මාල්,ඞඈඋලක්මාල්,ඞලක්මාල්
නාලනී,නාලනී,නාලනී
මධුර,මධුර,මදුර
කුමාර,බමාර්,කුමාර
අරුමාදුර,අරුමාදුර,ඞඈඉඅරුමාදුර
ෆාතිමා,ෆානමබා,ෆාතිමා
අබ්දුල්,වබදුල්,අබදුල්
චතුර,චිර,චතුර
දේවයලෑ,ඞඉදේවයලල,අදේවයලැ
අන්වර්දීන්,අන්වර්දීන්,අන්වර්දීන්
විසිතරන්,විසිතරන්,විසිතරන්
ප්‍රේමසිරි,ඛඞඈජජප්‍රේමසිට්,ප්‍රේමසිරි
හේරත්,හේරත්,හේරත්
සිල්වා,සිල්වා,සිල්වා
එගොඩවත්ත,චිගොඩවත්ත,එගොඩවත්තං
රම්පත්,රම්පත්,රම්පත්
මින්නතුල්,ම්න්නතුල්,මින්නතුල්
නිලාන්,නිලාන්,නිලාන්ං
ඉස්ලාෆ්,ඛඞසඉස්ලාෆග්,ඞඨඉස්ලාෆ්
ප්‍රියදර්ශනී,ප්‍රියදර්ශනී,ප්‍රියදර්ශනී
මධුශංක,මධුශංක,මධුශංක
මුනවීර,මුනවිර,මුනවීර
උපතිස්ස,උපතිස්ස,උපතිස්ස
ගමරාල්ලාගේ,ගමරාල්ලාගේ,ගමරාල්ලාගේට
උදයමාලි,උදයමාලි,උදයමාලි
අතුකෝරල,අතුකෝරල,අතුකෝරල
නිල්මිණී,නිල්ම්ට,නිල්මිම්
චාල්ස්,චාල්ස්,ේසචාල්ස්
ධර්මසේන,ධර්මසේන,ධර්මසේන
වාසනා,චාසනා,වාසනා
නසීම්,බසිම්,නසීම්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මහලේකම්ගේ,මනලේකම්ගේ,මහලේකම්ගේ
චමිලා,චම්ලා,ඞඞඛඑචම්ලා
රාජපක්ෂ,රාජපක්ෂ,රාජපක්ෂ
අම්පිටිගොඩ,අම්පිටිගොඩ,අම්පිටිගොඩ
තංගවේලු,තංගවේලූ,තංගවේලු
රවිහාරි,රවිහාව,රවිහාරී
ආල්ඩන්,ආල්ඩන්,ආල්ඩන්
මානගේ,මානගේ,මානගේ
නුවන්,ඬඞඝනුචවන්,නුවන්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
හෙනරත්,ෂෙනරත්,ශහෙනරත්
වන්නි,චන්නි,වන්නි
දෙනිපිටියේ,මදෙනිපිටියේ,දෙනිපිටියේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
දිසානායක,දිසානායක,දිසානායක
ගෙදර,ඞගෙදරර,ගෙදර
අරුමාදුර,අරුමාදුර,අරුමාදුර
සෙල්ලතුරයි,සෙල්ලතුරයි,සෙල්ලතුරයි
සුබ්‍රමනියම්,සුබ්‍රමනියම්,සුබ්‍රමනියම්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ගනේගොඩ,ගනේගොඩ,හශගනේගොඩ
වීරකෝන්,වීරකෝන්,වීරකෝන්
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
හේවාකාටිගේ,හේවාකාටිගේ,හේවාකාටිගේ
ප්‍රනාන්දු,ළ්‍රනාන්ද්‍ර,ප්‍රනාන්දු
ජයකොඩි,ජයකොඩි,ජයකොඩි
අනුරාධා,අනුරාධා,ඞඝඅනුරාධා
අච්චිල්ලාගේ,අචිචිල්ලාගේ,අච්චිල්ලාගේ
පතිවඩුගේ,පතිවඩුගේ,පතිවඩුගේං
ප්‍රබුද්ද,ප්‍රබුද්ද,ප්‍රබුදද්‍ය
මුහන්දිරම්ලාගේ,මුහන්දිරම්ලාගේ,මුහන්දිරම්ලාගේ
මන්පූර්,මන්පූර්,මනරපූර්
තක්ෂිලා,ශතකක්‍්ෂිලා,තක්ෂිලා
දසුන්,ංදුසුන්,දසුන්
කුරුකුලසූරිය,කුරැඛබුලසූර්ය,කුරුකුලසූරිය
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
ප්‍රියරත්න,ප්‍රියරත්න,ප්‍රිරරත්න
විජේරත්න,විජේරත්න,විජේරත්න
ප්‍රේමලාල්,ප්‍රේමලාල්,ප්‍රේමලාල්
මහින්ද,මහින්ද,මහින්ද
රුසිරු,රැසිරැදුූ,රුසිරු
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
බලිතියන,ඞබලිතියය,ජබලිතියනයන
තිලක්,බිලක්,නිලක්
ගෙදර,ගෙදර,ගෙදර
ප්‍රියංකා,ච්‍රියංකා,දප්‍රියංකා
සමරවීර,සමරවීර,සමරවීර
ප්‍රියන්තා,ප්‍රියන්තා,ප්‍රියන්තා
ඉනාසි,මනාසි,ඉනාසි
පුෂ්ප,රුප,චුෂ්ම්ාක
පෙරේරා,පෙරේරා,පෙරේරා
අබුල්,අවුල්,අබුල්
බාචාමොහමඩ්,බාචාමොහමඩ්,බාචාමොහමඩ්
චන්ද්‍රිකා,ඛඞඝචන්දිකා,චන්දිකා
පරාසක්ති,පරාසක්ති,පරාසක්ති
අජිත්ප්‍රබු,අපිත්ථඵප්‍රබු,අජිත්පුබු
උඩුබඩ,උඩුබඩ්,ළඩුබඩ
ගුණරත්න,ගුණරන්න,ගුණරත්න
නොන්නොහාමි,නොන්නොවාමි,නොන්නොහාම්
සුලක්‍ෂන,සුලක්ෂන,සුලක්ඩූනොෙ
චතුර,එතුර,එතර
අමරසූරිය,අමරසූරය,ඞඅමරසූරිය
ගෙදර,මගදර,ගෙදර
සෞන්දරී,ඞසෞන්දර්,සෞන්දරිං
මුණිඅන්ඩි,මුණිඅන්ඩි,මුණිඅන්ඩිං
මුහාජිර්,මුනාපිරි,මුහාරර්
ගිම්හානි,ඞසඨඈගිම්ෆානි,ගිම්ගශානි
අධිකාරි,අධිකාර,අධිකාරි
හඳුන්,නදුන්,හඳුන්
සමරසිංහ,සමරසිංහ,ඞඉඈඉසමරසිං
දොඩම්වල,දොඩම්වල,දොඩම්වල
ෆලීල්,ලෆලල්,ඞඝඉෆලලීල්
පටුවත,පටුවත,පටුවත
කුඩුගලේ,කුූඩුගලේ,ඞකුඩුගලේ
ඉලන්දාරි,මලන්දාර්,ඉලන්දාරි
නිෂාදි,නිෂාදි,නිමාදු
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
චන්දිම,චන්දුම,චන්දම
සුබසිංහ,සුබසිංහ,ඞසුබසිංං
ශ්‍රියානන්ද,ෂ්‍රියානන්ද,ශ්‍රියානන්ද
කංකානිගේ,කංකානිගේ,කංකානිගේ
සිල්වා,සිල්වා,සිල්වා
අත්තනායක,අත්තනායක,අත්තනායක
නසීම්,නසීම්,නසීම්
සුමිත්,සුමිත්,සුමිත්
සදුනී,සනී,සැනී
එදිරිසිංහ,ඈචිදිර්සිංගහ,චඑදිරිසිං
සහාබ්දීන්,සඞනාබදීන්,ඞසහභාබදීන්
අබ්දුල්,අබ්දුල්,අබ්දුල්
ශ්‍යාමල්,ශ්‍යමල්,ඨශශ්‍යාමල්
ආරච්චි,ආරච්චි,ආරච්චි
රවීන්ද්‍රන්,රචින්ද්‍රන්,රචීන්දන්
ජයමහමුදලිගේ,ජයමහමුදලිගේ,ජයමහමුදලිගේ
දවුල්කාර,එවුල්කා්ර,දවුල්කාර
ගමුව,ගමුවු,ගමු
වත්සලා,චන්සළා,ඞවත්සලා
රසික,රසික,රසික
පොඩිගේ,ඞපොඩිගේ,ඞපොඩිගේ
රුචිර,රෑව්ර,රුචිර
රිස්මි,උස්ව,රිසම්
ගෙදර,ගෙදර,ගෙදර
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
ජයම්පති,පයම්පති,ජයම්පති
ගෙදර,රිගෙදර්,ගෙර
එඩුප්පුලි,එචිඩුෆප්පුලි,එඩුපපුලි
ධර්මප්‍රිය,ධර්මප්‍රිය,ධර්මප්‍රිය
වල්පොල,චල්පොල,වල්පොල
ජයතිලක,ජයතිලක,ජයතිලක
සම්සම්,සම්සම්,සම්සම්
තරංග,තරංග,තරං
සායක්කාර,සායක්කාර,සායක්කාර
මාලික,මාලික,ඞඔමාලික
සෙනරත්,සෙනරන්,සෙනරත්
හේවාගේ,හේවාගේ,ඞඈහේවාගේ
කුලතුංග,ඞකුලතංග,කුලතුංග
ලක්මාලි,ේඬලකක්‍්මාලි,ලක්මාලි
අබ්දුල්,බිබ්දුල්,අබදුල්
ලාසරස්,ලාසරස්,ේශලාසරස්
මනෝජිනි,මනෝපීනි,මනෝජිනි
ෆොන්සේකා,ෆොන්සේකා,ෆොන්සේකා
බත්මදේවි,බත්මදේවි,අබත්මදේවි
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ජයවීර,ජයවීථ,ජසවිර
කුමාරසිරි,ඞඇකුමාරසිළට,කුමාරසිරි
වතුර,චතුර,චතුර
කන්කානිගේ,කන්කානිගේ,කන්කානිගේ
කළුවාදේවගේ,කළුවාදේවගේ,කළුවාදේවගේ
තුරෙයිරාජසිංහම්,තුරෙයිරාජසිංහම්,තුරෙයිරාජසිංහම්
කුමාරි,ංබමාර්්,කුමාරි
වික්‍රමවර්ධන,චික්‍රමවර්ධන,වික්‍රමවර්ධන
පෙරේරා,පෙරේරාං,පෙරේරා
ඉඳුනිල්,ඉඳුනිල්,ඉඳුනිල්
කට්ටාඩිගේ,කට්ටාඩිගේ,කට්ටාඩිගේ
ප්‍රදීපා,ප්‍රදීපා,ප්‍රදීපා
කසුන්,කසුන්,කසුන්
නිශාන්ත,නිශාන්න,නිශාන්ත
ෆිර්නාස්,ඇඅෆිර්නාස්,ෆිර්නාස්
කෞෂදී,කෞෂදී,කෞෂදී
නිම්තරා,නිම්තරා,නිම්තරා
පොළොන්,ඞපොළොන්,පොළොන්
ජයරත්න,ජයරත්න,ජයරත්න
එඩිප්පුලිගේ,චිඩිප්පුලිගේ,එඩිප්පුලිගේ
වික්‍රමගේ,චිබ්‍රමග්,වික්‍රමගේ
නන්දසේන,නන්දසේන,නන්දසේන
රුවන්,රැවන්,රුවන්
ඇල්ගිරිය,ඇල්ගිරිය,ඇල්ගිරිය
රවීන්ද්‍ර,රවින්ද්‍ර,රවීන්දු
බෝගහවත්තගේ,බෝගනවත්තගේ,බෝගහවත්තගේ
අබේසේකර,අබේසේකර,අබේසේකර
අසංක,අසංක,අසංක
රසාංගිකා,රසාංගිකා,රසාංගිකා
සුල්ෆා,සුල්ථා,සුල්ෆා
බර්ක්,බරක්,බර්ත්
වංශපාල,වංශපාල,වංශපාල
ශ්‍රීනායක,ශ්‍රීනායක,ශ්‍රීශායක
මධූෂා,මධූෂා,මධූෂා
ශෂීකලා,ශෂිකලා,ඛඞඝශමිකලා
හෝමාගම,හෝමාගම,හෝමාගම
සාලිහු,සාලිභු,ඞසසාලිහශු
නිලුෂා,නිලූෂා,නිලූෂා
මදුවන්ති,ඞමදුචන්ති,මදුවන්ති
කල්පනී,කල්පනී,කල්පනී
ගරුසිංහගේ,ගරුසිංහගේ,ගරැසිංහගේ
මන්තක,මන්තත,මන්තත
සිදේශිනි,ඞඇසිදේෂිනි,ඞසිදේශිනි
නමේෂ්,ඞනමේෂ්,නමළේෂ්
වත්තගේ,වචත්තගේ,ඈඉවත්තගේ
මනුවෙල්,තමනුවෙල්,මනුවෙල්
ජනිත,පනිත,ජනිත
ලතීෆ්,ලඞ්ෆල්,ලතීෆ්
හිංගර්ට්,ඞභිංගර්ට්ං,හිංගරට්
ඉන්දික,ඉන්දික,ඉන්දික
උම්මා,උඑම්මා,ඞඈඋම්මා
ප්‍රමෝධ,ප්‍රමෝධ,ප්‍රමෝධ්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
දිනිති,දිනිති,දිනිති
ලාලනි,ලාලනී,ලාලනි
සපාන්,සපාන්,සපාන්
ජොශප්,ඞපජපොශප්,පජොශප්
ගෙදර,ගෙථර,ගෙදර
පත්තු,පත්බු,පත්තු
මුරුගයියා,මුරුගයියා,ඞමුරුගයියා
අකමාරන්,අකමාරන්,ඞශඝඅකමාරන්
ලියන,ලියනය,ලියනය
අනිෆා,අනිලා,අනිලා
යස්මින්,ෞසශයස්මීන්,යස්මිීන්
උඩුවන,උඩුවන,උඩුවන
ඉන්දු,නේද,ඉන්දු
පිලිප්පුගේ,පිලිප්පුගේ,පිලිප්පුගේ
චන්ද්‍රිකා,චන්දිඛා,චන්දිකා
ජිනෝවා,ංජිනෝවා,ඞශජිනෝවා
තලගලගේ,තලගලගේ,තලගලගේ
ජයනෙත්තිලාගේ,ජයනෙත්තිලාගේ,ජයනෙත්තිලාගේ
හිමල්කා,හිමල්කා,හිමල්කා
දේවගේ,ඞදේවගේ,දේවගේ
ගෙදර,ගෙදර,ගෙදර
කාවින්දි,ඞඇකාචින්දා,කාචින්දි
වර්ණකුලසූරිය,වරිණකුලසූර්ය,වර්ණකුලසූරිය
සජීත්,සරත්හස,සජිත්
ඉන්දික,ඉන්දික,ඉන්දික
නානායක්කාර,නානායක්කාර,නානායක්කාර
ඉන්ද්‍රානි,ඉන්ද්‍රානි,ඉන්දානි
හැරිසන්,ඞඈතහැරසන්,හැරිසන්ට
ඉෂානි,මානි,ඉමාති
ඩික්සන්,ඩ්ක්සන්,ඩික්සන්
නිශාන්ති,නිශාන්නි,නිශාන්තිට
නසීහා,නසීහා,නසීගහා
ලොකුකුරුප්පු,ලොකුඛුරුප්පු,ලොකුකුරුප්පු
පේඩිගේ,ජේඩිගේ,පේඩිගේ
මධුසංක,මධුසංක,ඛඞශමධුසංක
ගෙදර,ගෙදර,ගෙදර
නිශාන්ත,නිශාන්ත,නිශාන්ත
රණසිංහ,රණසිංහ,ශෂරරණසිංහ
අබ්දුල්,අබ්දුල්,අබ්දුල්
නිමාලි,නිමාලි,නිමාලි
පිල්ලෙ,පිල්ලෙ,ශඇඇපිල්ලෙ
මනීෂා,මනිෂා,ඞමනීිෂා
පේෂලා,ජපේෂලා,ඞපේලො
අබේවික්‍රම,අබේවිකම්‍රම,අබේවික්‍රම
ධර්මකීර්ති,ධදමකීරති,ධර්මකීර්ති
සමාධි,සමාධි,සමාධි
කරුණාතිලක,කරුණාතිලක,කරුණාතිලකං
රාවත්තෙ,රාචත්තොෙප,ඈරාවත්ත්‍රේ
සංකර්,සංකර්,සංකර්
හේරත්,නේරත්,හේරත්
අස්මා,අස්මා,අස්මා
