original,Malith,Abhaya
තෙන්නකෝන්,තෙන්නකෝන්ං,තෙන්නකෝන්ං
තොටගේ,තොටගේ,තොටගේ
රත්නායක,රත්නායක,රත්නායක
ජබ්බාර්,ජබ්බාර්,ජබ්බාර්
පහිලංගොඩ,පහිලංගොඩ,පහිලංගොඩ
සිසිරකුමාර,සිසිරකුමාරං,සිසිරකුමාර
ෆව්සුල්,ෆවිසුල්,ඛඞශඇඞව්සුල්
අමරසිංහම්,අමරසිංහම්,අමරසිංහම්
හැරල්ඩ්,හැරල්ඩ්,හැරල්ඩ්
ජයසුන්දර,ජයසුන්දර,ජයසුන්දර
ඥානසේකරන්,ඥානසේකරන්,ඥානසේකරන්
කෂ්චුලා,කෂ්වුලා,ඞකෂචුලා
මධුෂංඛ,මධුෂඛ,මධුෂඛ
ගෙදර,ගෙදර,ගෙදර
කුමාරවේලු,කුමාරවේලූ,කුමාරවේලු
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
රංජනී,රංජනී,රංජනී
ගුරුල්ල,ඞශගුරැල්ල,ගුරුල්ලා
මන්ජුලා,ඞමන්ජුලා,ඞඝමන්පුලා
ලක්මාල්,ලක්මාල්,ලක්මාල්
උදයංගි,උදායංගි,උදයංග
ශලිත,ශලිත,ලෙන
මිනුවන්දෙනි,මිනුවන්දෙනි,මිනුවන්දෙනි
ගමගේ,ටගමගේ,ගමගේ
ඉනායත්,ඉනනායන්,ඉනායත්
කල්ප,බල්පං,ධකලප
හන්දි,හන්දි,නදී
විජේසිංහ,චිජේසිංහ,විජේසිංහ
කාදර්,කාදළු,කාදර්
සේනාදිරගේ,සේනාදිරගේ,සේනාදිරගේ
හරන්කහ,භහරන්කක,හරන්කතකහ
සිත්තිරවේලායුදම්,සිත්තිරවේලායුදමි,සිත්තිරවේලායුදම්
බන්දුල,බන්දුල,බන්දුල
ගමගේ,ගමගේ,ගමගේ
දුනුහිංඟ,දුනුනිර,දුනුගිගිා
සිල්වා,සිල්වා,සිල්වා
දිනූෂා,දිනුගෂා,ඛසඝදිනුෂා
හේරත්,හේරත්,හේරත්
බේගම්,ේඞඔබේගම්,ඬබේගම්
සම්සුදින්,සම්සුදින්,සසම්සුඳින්
ගමගේ,ගමගේ,ඞේඞඉගමගේ
නිරාෂා,නිරානෂ,නිරාමා
බුද්ධික,බුද්ධිධා,බුද්ධික
මදුරංග,ඞමදුරංග,මදුරංග
ජයවර්ධන,ජයවර්ධන,ජයවර්ධන
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
නදීශා,නදීශා,නදීශා
අනෝමා,අනෝමා,ඞඉඅනෝමා
ඉස්මායිල්,ඞසේමායිල්,ඉස්මායිල්
සංජීව,සංජීව,සංජව
සිත්ති,සිතති,සිත්ති
නාලක,නාලක,නාලක
රසිකා,එසිකා,රසිකා
බණ්ඩාර,බණ්ඩාර,බණ්ඩාර
මහගොඩගේ,මහගොඩගේ,මහගොඩගේ
බංඩාර,බංඩාර,බංඩාර
රත්නායක,රත්නායක,රත්නායක
දෙල්ගහ,ඨඈඋදෙල්ගශන,දෙල්ශහග
වෙල්ලකුට්ටි,වචෙල්ලකුටිටි,වෙල්ලකුට්ටි
අරාවේ,අරාව්,ඬඞඅරාවේ
චමින්ද,චම්න්ල,චමින්ද
බොතේජු,ේඞබොතේජු,බොතේජු
වික්‍රමගෙදර,වික්‍රමගෙදර,වික්‍රමගෙරර
චින්තක,ඞඈඇචින්නක,චින්තතා
මයුරකි,මයුරකි,මයුරි
රත්නායක,රත්නායක,රත්නායක
ඉඩම්ගොඩගේ,ඉඩම්ගොඩගේ,ඉඩම්ගොඩගේ
දෙවපුර,දෙවපුර,දෙවපුර
පේඩිගේ,ඞරජේඩිගේ,පේඩිගේ
ආනන්ද,ඞආනන්ද,ආනන්ද
කාරියකරවනගේ,කාරියකරවනගේ,කාරියකරවනගේ
වජීනා,චරිනා,චරනා
අයිදුරුස්,අයිදුරුස්,අසිදුරුස්
කිරුෂ්ණකුමාර්,කිරැෂ්ණකුමාරි,කිරුෂ්ණකුමාර්
ගාංජලී,ඞගාංජලී,ගාංජලී්
මනෝවලගේ,මනෝවලගේ,මනෝවලගේ
යසපාල,යසපාල,යසපාල
විජේසූරිය,ඞවචිපේසූරය,විජේසූරිය
ගලගොඩ,ගලගොඩ,ඞගලගොඩ
නාගහවත්ත,නාගනවත්ත,නාගගවත්ත
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මිරියගල්ල,ම්ර්යගල්ල,ඞමිරියගල්ල
කුමාරිහාමි,කුමාරනාම්,කුමාරිගාමි
ප්‍රේමසිරි,ඞඅඊඑ්‍රේමසර්,ඞප්‍රේමසිරදයි
බඩතුරුගේ,බඩතුරුගේ,බඩතුරුගේ
ජිවන්ත,ජිචවන්තා,ජීවන්ත
තමෙල්,තමෙල්,තමෙල්
රත්නායක,රත්නායක,රත්නායක
මැදවත්තේ,මැදවත්තේ,ඞමැදවත්තේ
මරුදෙයි,හමරුදෙයි,ඛඞඝමරුදෙයි
කුමාර,කුමාර,කුමාර
උනන්තැන්නේ,උනන්තැන්නේ,උනන්තැන්නේ
විස්මිත,විස්මත,විස්මිත
සඳපාල,සඳපාල,සඳපාල
දර්ශණි,දර්ශණි,දූර්ශණි
තරින්දු,තරන්දු,යතරින්්ද්‍රා
කරුණාසේන,කරුණාසේන,කරුණාසේන
පිටබැද්දර,පිටබැද්දර,පිටබැද්දර
චතුරංග,චතුරංග,චතුරංග
මඩිත්තේ,ඞමඩිත්තේ,ඞහමඩිත්තේ
අයේෂා,අයේෂා,අයේෂා
රවිද්‍ය,රඑව්ද්‍ය,විද්‍යා
ප්‍රසන්න,ේඈප්‍රසන්න,ප්‍රසන්න
මනෝජ්,මනෝජ්,මනෝජ්
හන්දි,ාහන්ෂි,හන්දි
පීල්ලගාව,පීල්ලගාව,පීල්ගගාව
සුමිත්‍රා,සුමටා,සුමිත්‍රා
සෝරත,සෝරත,සෝරත
හෙට්ටි,හට්ටි,හෙට්ටි
දම්මිකා,දම්ම්කා,ඛඞසදම්මිකා
අමලතාස්,අමලතනාස්,ඞඅමලතාස්
පෙරේරා,ඞපෙරේරා,පෙරේරා
වීරක්කොඩි,වීරක්කොඩි,චීරක්කොඩිං
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
හේවායලාගේ,හේවායලාගේ,හේවායලාගේ
ජයවර්ධන,ජයවර්ධන,ඞඇරජයවර්ධන
ගමගේ,ේඞගමගේ,ගමගේ
කොඩිකාර,කසොඩිකාර,කොඩිකාර
ප්‍රියංකර,ප්‍රියංකර,ප්‍රියංකර
තෝමස්,ඬබතෝමස්,ඞතෝමස්
කාලියප්පායාල්,කාලියප්පායාල්,කාලියප්පායාල්
නදීකා,වදිකා,නදීිතා
සේනානායක,සේනානායක,සේනානායක
වීරසිංහ,චීරසිංචර,විරසිංහ
දිනේෂ්,දිළන්ෂ්,දිනේෂ්
කුමාර්,කුමාර්,කුමාර
පීරිස්,පිර්ධ්,පීරිස්
කපිල,බපිල,කපිල
ඉෆාත්,ෆොන්,ඉෆාත්
මධුෂානි,මධුෂානි,මධුෂානි
නානායක්කාරගේ,නානායක්කාරගේ,නානායක්කාරගේ
පතිරණගේ,පතිරණගේ,පතිරණගේ
රණසිංහ,රණසිංහ,ඞසශඈරණසිං
මතුරංග,මතුරංග,මතුරංග
චන්ද්‍රලතා,චන්දුූලලනලා,සබචන්දලතා
මදුරංග,මදුරංග,මදුරග
කොබ්බෑගල,කොබ්බෑගල,කොබ්බෑගල
මිනෝලී,ඞම්නෝලී,ඞමිනෝලී
ෆාතිමා,ානිමා,ෆාතිමා
හනීෆා,ආනිෆලා,ගනීෆා
දික්කුඹුර,ඞදික්කුමුර,දික්කුමුරට
වසන්ත,වසන්ත,වසන්ත
මල්ලව,මල්ලව,ඛඞමල්ලව
විජේස්වරී,විපේස්වට්,ඞඈඅචිපේස්වට්
නයෝමි,නයෝම්,නයෝමි
අනුරාධි,අනුරාධි,අනුරධි
පලනිසාමි,පලනිසාම්,පලනිසාම්
අයිරාංගනී,අසිරාංගනී,අසිරාංගනී
පතිරගේ,පතිරගේ,පතිරගේ
හපුආරච්චි,හපුආරච්චි,හපුආරච්චි
සුරේස්,සුරේස්,ේසඞඉසුරේස්
කෝනාර,කෝනාර,කෝනාර
කාලියප්පු,කාලියප්පු,ඞඇඉකාලියප්පු
සින්නයියා,සින්නයියා,සින්නයියා
මෙවුනි,ඛඞසමෙවුනි,ඬඞමෙවුනි
ධනපාල,ධනපාල,වණධනපාල
හනිෆා,හනිෆා,ගනිෆලා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
පේදුරුවාහන්දි,පේදුරැවාහන්දි,පේදුරුවාහන්දි
දිල්ෂාන්,දිල්ෂාන්,ඞඝංදිල්ෂාන්
සෙනෙවිරත්න,සෙනෙවිරත්න,සෙනෙවිරත්න
පල්ලේපිටියේ,පල්ලේපිටියේ,පල්ලේපිටියේ
නිමල්,නිමල්,නිමල්
ශ්‍රියානි,ශ්‍රියානි,රළියානි
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
නිපුල,නිපුළු,නිරපුලු
දොඩම්වල,දොඩම්වල,ඞසඇදොඩම්වල
මල්කාන්ති,මල්කාන්ති,ඞමල්කාන්ති
මොහම්මදු,මොහම්මටු,මොහම්මදුං
වරාකැටියේ,වචරාකැටියේ,වරාකැටියේ
තාරුක,තනාරුඛ,තාරුක
උඩපනයලාගේ,උඩපනයලාගේ,උඩපනයලාගේ
අබුතාහිර්,අබුබාහිර්,අබුතාහර්
සිවරාම්කි,ඇසිවරාම්කි,ඈසිවරාම්කති
විදාන,විචාන,විදාන
ජෝශප්,ජෝශප්,ඛඝජෝශප්
සරෝසාදේවි,සරෝසාදේවි,සරෝසාදේවිට
ප්‍රභාත්,ප්‍රහාත්,ඞප්‍රහාත්
ගමගෙදර,ගමගෙදර,ගමගෙදර
මැණිකේ,මැණිකේ,මැණිකේ
දිලන්ත,දිලන්ත,දිලන්ත
සන්ජීවන්,සන්පීවන්,ඞසන්ජිවන්
ප්‍රනාන්දු,ඞඉඇඵප්‍රනාන්ද්‍ර,ප්‍රතනාන්ද්‍රාං
තන්ත්‍රිගේ,තන්ත්‍රිගනේං,තන්තිගේ
කුරුකුලසූරිය,කුරැකුලසූර්ය,කුරුකුලසූරියට
ඉද්දගොඩ,ඉදේද්ගොෙොඩ,ඉද්දගොඩ
ශාන්ත,ශාන්ත,ශාන්තප
කුමාර,නනුමාර,කුමාර
ජයසේකර,ජයසේකර,ජයසේකර
මද්දුමගේ,මද්දුමග්,ඞසහමද්දුමගේ
දුනුවීරගේ,දුනුවීරගේ,දුනුවීරගේ
මීගහවත්තේ,මීගහවත්තේ,මීගහවත්තේ
රංජනී,රංජනී,රංජනී
මධුෂානි,මධුෂානි,මධුෂානි
ආරච්චි,ආරච්ච්,ේසආරච්චි
බන්දුල,බන්දුල,බන්්ල
පටබැදිගේ,පටබැදිගේ,පටබැඳිගේ
මෝසස්,මෝසස්,මෝසස්
තිලිනි,නිලිනි,තිලිනි
හේවාගේ,හේවාගේ,හේවාගේ
තාරක,තාරක,තාරක
අහමදු,අහමද්‍රු,අගමදු
අප්පුහාමිලාගේ,අප්ථුනාමිලාගේ,අප්පුහාමිලාගේ
මධුශානි,ේශමධුශානිං,ඛඞමධුශානි
මොහමඩ්,මොහමඩ්,මොහමඩ්
සෝමසිරි,සෝමසිරි,ඝසොෝමසිරිං
මනුවෙල්ගේ,මනුවෙල්ගේ,මනුවෙල්ගේ
වෑවල,එච්‍යෑඵලළ,වැල
සුමුදු,සිමුදු,සුමුදු
හතුරුසිංහ,හතුරුසිංහ,හතුරුසිංං
හේවගේ,හේවගේ,හේවගේ
නිරෝෂණී,නිරෝෂ,නිරෝෂ
කොස්වත්තගේ,කොස්වත්තගේ,කොස්වත්තගේ
වනසූරියගේ,වනසූරයගේ,වචනසූරියගේ
සිල්පච්චාරි,සිල්පච්චාර්,සිල්පච්චාරි
ධනුෂ්ක,ඞඉධනුෂ්ක,තුෂකත
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
සුරම්‍යලතා,සුරමාලනා,ඈසුරම්‍යලතා
දිසානායක,දිසානායක,දිසානායක
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
හැන්නැදිගේ,තැන්නැදිගේ,හැන්නැදිගේ
මයුරි,මයුර,මයුරි
ටොරින්ටන්,ටොරන්ටන්,ටොරින්ටන්
කොඩිකාර,කබසොඩිකාර,කොඩිකාර
ප්‍රනාන්දු,ඞඝළපනාන්දු,ප්‍රනාන්ද්‍ර
බණ්ඩාර,බණ්ඩාර,බණ්ඩාර
කරුණාරත්න,කරැණාරත්න,කරුණාරත්න
තෙන්නකෝන්,තෙන්නකෝන්,තෙන්නකෝන්
අමරතුංග,අමරතුංග,අමරතුංග
සංදීප,සංදුපු,සංදීප
සඳමාලී,සඳමාලි,ඞඉසඳමාලී
කාන්ති,කාන්ති,කාන්ති
ආරච්චිගේ,ආරච්චිගේ,අආරච්චිගේ
කඩවතගමආරච්චිගේ,කඩවතගමආරච්චිගේ,කඩවතගමආරච්චිගේ
උපුල්,දුපළ්,උපුල්
විජේසුන්දර,විජේසුන්දර,විජේසුන්දර
දඩෝගම,දඩෝගම,ේඈදඩෝගම
මුරුගයියා,මුරුැගයියා,මුරුගයියා
රත්නායක,රත්නායක,රත්නායක
පාඬිගම,පාඬිගම,ඞඈඅපාඩිගම
ඉලුක්පිටිය,ඉලූක්පිටිය,ඉලූක්පිටිය
වීරකෝන්,ඞචිරකෝන්,ඞවචීරකෝන්
අබ්දුල්,අබ්දුල්,අබ්දුල්
කොග්ගල,කොග්ගල,කොග්ගල
ඉෂානි,ඉෂානි,ඉමානි
රොෂාන්,ේඞරරොෂාන්,රොමාන්
හෆ්සා,හෆ්සා,හෆ්සා
කතුබ්දීන්,උකතුබ්දින්ං,කතුබදඳින්
සමරකෝන්,සමරකෝන්,සමරකෝන්
හමුදුගේ,ඞහමුදුගේ,හමුදුගේ
ගුණතිලක,ගුණතිලක,ඞගුණතිලක
වීරද්දලගේ,වීරද්ලලගේ,වීරද්දලගේ
ගෙදර,ගෙදර,ගෙදර
ගුණරත්න,ගුණරන්න,ඇගුණරත්න
සමන්,සමන්,සමන්
සෝමලතා,සෝමලතා,සෝමලතා
ලියනගෙයි,ලියනගෙයි,ඞඇඈලියනගෙයි
රිෂීබන්,විෂීබන්,පිම්බන්
අබූබකර්,ඞඞඅබූබඛකර්,අබුඛකර්
මධුෂාණි,මධුණානි,මධුෂාණි
මයුරී,මයථුර්,යමයුරි
නාලිකා,නාලිබා,ඞඝඛඉනාලිකා
හේරත්,ඞඟේරත්,හේරත්
රුවන්තිකා,රුැවන්නිකා,රුැවන්තිකා
බංඩා,බංඩා,බඩා
පරසුරාමන්,පරසුරාමන්,පරසුරාමන්
ආරච්චිල්ලාගේ,ආරච්චිල්ලාගේ,ආරච්චිල්ලාගේ
විල්මන්නෝනා,විල්මන්නෝනා,විල්නේ්නෝනා
ඥාණප්‍රගාසම්,ඥාණරථ්‍රගාසම්,ඥාණප්‍රගාසම්
කමලාවතී,කමලාවනී,කමලාවතී
කංකානම්ගේ,කංකානම්ගේ,කංකානම්ගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
කාවින්ද්‍යා,ඞකාචින්ද්‍යා,කාවින්ද්‍යා
ඉරෝෂ,ඉරෝෂ,ඉරෝෂ
සංජු,සංජු,සංජු
අසංක,අසංක,අසංක
පීරිස්,පිරස්,විස්
ඉන්ද්‍රා,ඉන්ද්‍රා,මන්දා
වත්සලා,විත්සලා,වත්සලා
වඩුගේ,ඬඞවඩුගේ,වඩුගේං
අමිලා,ඞඛඅම්ලා,අම්ලා
චාමරි,චාමට්,චාමර්
වීරසේකර,චීිරසේකර,වීරසේකර
පුංචිහේවගේ,පුංචිහේවගේ,පුංචිහේවගේ
කුමාරපේලි,කුමාරපේලි,කුමාරපේලි
පෙරේරා,පෙරේරා,පෙරේරා
කුමාර,කුමාර,කුමාර
නිස්ෆර්,නිස්රට්,ඞනිස්ර්
දක්සිත,දික්සිත,දක්සිත
දුලාජි,දුලාපරි,දුලා
මැණික්,මැණික්,මැණික්ං
සුගත්,සුගත්,සුගත්
කුමාර,ඉංකුමාර,කුමාර
කදිරාතේගේ,කදිරානේගේ,කදිරාතේගේ
මොහමඩ්,මොහමඩ්,මොහමඩ්ං
සිවඥානමලර්,සිවඥානමලර,සිවඥානමලර්
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේට
උපුල්,එපුල්,එපුලි
සතිස්,සිබ්ස්්,සතිස්
ආරච්චිල්ලාගේ,ආරච්චිල්ලාගේ,ආරච්චිල්ලාගේ
ඉන්දික,මන්දික,ඉන්දික
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
තුෂාරි,බුසපාර්,තුෂාරි
හිද්දාදුර,හිද්ද්‍රාදුර,හිද්දාදුරු
හෙට්ටිආරච්චි,හෙට්ටිආරච්චි,හෙට්ටිආරච්චි
සිවරාසා,සිවරාසා,ඞසිවරාසා
සෙල්වරානි,සෙල්වරානි,සෙල්වරානි
අබ්දුල්,අබ්දුල්,අබ්දුල්
කොස්හින්න,කොස්හින්න,කොස්හින්න
ජයමාන්න,ජයමාන්න,ජයමාන්න
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
ජිනේන්ද්‍ර,පිනේන්දු,ඈඡජිනේන්ද
පකීර්,එරට,එතිර්
ජයවීර,ජයවීර,ජයවීර
එදිරිසිංහ,චිදිර්සිංග,එදිරිසිංහ
මුලාදෙනිය,මුලාදෙනිය,මුලාදෙනිය
ජනක,ජනක,ජනන
මොහමද්,මොහමද්,මොහමද්
තෙලිකඩ,තෙලිකවඩා,තෙලිකඩ
රාජපක්ෂ,රාජපක්ෂ,රාජපක්ෂ
උඩුදෙනිය,උඩුදෙනිය,උඩුදෙනියං
බණ්ඩාර,බණ්ඩාර,බණ්ඩාර
අජුවාද්,අරුවාද්,අරුවාද්ං
ප්‍රැන්සිස්,ප්‍රැන්සිස්,ප්‍රැන්සිස්
රිෆ්දා,රදා,යරිරාා
ඉන්ද්‍රජිත්,ඉන්ද්‍රජිත්,ඉන්ද්‍රජිත්
ෂාමලි,ෂාමලිි,ඞංෂාමලි
කංකානම්ගේ,කංකානම්ගේ,කංකානම්ගේ
සුප්පයියා,සුප්පයියා,ඞසුප්පයියා
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
කරවිට,කරව්ට්,කරවිට
කමලානි,කමලානි,කමලානි
අනෝජා,අනෝජා,අනෝජා
ප්‍රනාන්දු,ප්‍රනාන්දු,සඨඇඑප්‍රනාන්දුං
ලක්‍ෂාන්,ලකක්‍්ෂාන්,ඞලක්ානත්ං
ආරුමුගම්,ආරුමුගම්,ආරුමුගම්
ධනුෂ්ක,ඞසඇධනුෂ්ඛ,ඩනුෂ්ක
අමරපාල,අමරපාල,අමරපාල
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
අරුණ,අරුණ,අරුණ
සිංහාරගේ,සිංහාරගේ,සිංහාරගේ
දිල්හාරි,දිල්නාර,දිල්ගාර්
හල්ලෝලුවෙගෙයි,හල්ලෝලූවෙගෙයි,හල්ලෝලුවෙගෙයි
ජයසිංහගේ,ජයසිංහගේ,ජයසිංහගේ
වනිගසිංහ,ඇචනිගසිංහ,වනිගසිං
ශාන්ත,ශාන්ත,ශාන්ත
පිල්ලේ,පිල්ලේ,පිල්ලේ
සූරියගේ,සූර්යගේ,සූරියගේ
සෙනරත්,සෙනරත්,ඞසෙනරත්
රාසේස්වරන්,රාසේස්චරන්,රාසේස්වරන්
වේට්ටිගේ,වේට්ටිගේ,වේට්ටිගේ
නිමේශි,ේඞනිමේගි,ඞනිමේශි
ඉන්ද්‍රජිත්,ඉමන්දපිත්,ඉන්දයත්
පියුම්,පියුම්,පියුම්
බුලත්ගේ,ඞඝබුලත්ගේ,බුලත්ගේ
සෝදිලෙච්චුම්,සෝදිලෙච්චුම්,සෝදිලෙචචුම්
මොහමඩ්,මොනමඩ්,ශමොගමඩ්
ගමගේ,ඔගමගේ,ගමගේ
සිරිධරන්,සිරිධරන්,සිරිධරන්
රණසිංහ,රණසිංහ,ඞසශරණසිං
පත්මික,ඞපත්මික,පත්මික
ලංකා,ලංකා,ඬඞලංකා
සුසීදා,සුසදා,සුසිදා
කුමාර,කුමාර,කුමාර
ලියොන්,ඞඡලියොන්,ඞඈලියොන්
නයිද,යනයිද,නයිද
දිල්රුක්ෂි,ඇදිල්රැක්ෂි,දිල්රුක්ෂිං
අවිශ්ක,ඞසඅචිශ්ක,අවිශ්තක
ලක්මාලි,ඞඈඞලක්මාලි,සඞඨලක්මාලි
රාජපක්‍ෂ,රාජපක්ත,ඞරාජපක්සක
දෙනිය,දෙනිය,දෙනිය
නිරෝශනී,ඞනිරෝශනීං,ඞනිරෝශනී
ජයතිස්ස,ජයබිස්ස,ඈඹඈජයතිස්ස
මධුෂානි,මධුෂානිං,මධුෂානි
මුදුගමුවෙ,මුදුගමුවෙ,මුදුගමුවෙ
හේරත්,ඞහේරත්,හේරත්
වණීකුලසූරිය,වඩකුලසූරය,වැකුලසූරියං
වේලායුදම්,වේලායුදම්,ඞවේලායුදම්
රාජපක්ෂ,රාජපක්ෂ,රාජපක්ෂ
සුදේශිකා,සුදේශිකා,සුදේශිකා
කල්‍යාණි,කළහාණි,කල්‍යාණි
සිංහලගේ,සිංහලගේ,සිංගලගේ
තොටවිල,තොටව්ල,ඞතොටවිල
දේවගේ,දේවගේ,දේවගේ
විෂ්නු,විෂම්වූ,විඡතු
කොස්වත්තේ,කොස්වත්නේ,කොස්වත්තේ
පෙරේරා,පෙරේරා,පෙරේරා
පතිරන්නැහැලාගේ,පතිරන්නැහැලාගේ,පතිරන්නැහැලාගේ
වන්නිආරච්චිගේ,චන්නිආරච්චිගේ,වන්නිආරච්චිගේ
චතුරංග,චතුරංග,චතුරංග
රේඛාණි,රේඛානි,රේබාණි
රාසනායගම්,රාසනායගම්,රාසනායගම්
ගොඩගේ,ගොඩගේ,ගොඩගේ
නන්දලතා,නන්දලතා,නන්දලතා
දුරයලාගේ,දුරයලාගේ,දුරයලාගේ
ගාමිණි,ගාම්ණි,ගාමිණී
මිරිහානගේ,ම්ර්හානගේ,මිරිහානගේ
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
නිරෝෂා,ඞනිරෝෂා,නිරෝෂා
පතිරණ,පතිරරා,පතිරණ
බංඩියාගේ,බංඩියාගේ,බංඩියාගේ
අශිනි,අශිනි,අගිනි
නෆ්ලියා,නෆ්ලියා,ශනෆ්ලියා
මුහම්මදු,මුහම්මටද්‍රු,මුහම්මදු
විමුක්ති,විමුක්ති,විමුක්ති
කුමාරසිංහ,කුමාරසිංහ,කුමාරසිංහ
හීන්නිලමේ,හින්නිලම්ේ,ඕන්නිලමේ
කුමාර,කුමාර,කුමාර
කුමාරි,කුමාරි,කුමාරි
කුමාරි,කුමාර,කුමාරි
සිල්වා,සිල්වා,සිල්වා
රසුල්,ග්රසුල්,රසුල්
මීසරා,ම්සරා,මීසා
ධම්මික,ධම්ම්ත,ධම්මික
ගමරාලලාගේ,ගමරාලලාගේ,ගමරාලලාගේප
දණ්ඩාවේ,දණ්ඩාවේ,දණ්ඩාවේ
උදයංගනී,ඞඈඋදයංගනී,උදයංගනී
මොහමඩ්,මමොහමඩ්,මොහමඩ්
විදානලාගේ,විදානලාගේ,විදානලාගේ
ලිඳමුල්ලගේ,ලිඳමුල්ලගේ,ලිඳමුල්ලගේ
හෂිනි,ේනහෂිනි,හෂිනි
ගම්හේවායාලාගේ,ගම්හේවායාලාගේ,ගම්හේවායාලාගේ
සත්සර,සත්සර,සත්සර
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
චමිලා,ව්ම්ලා,චමිලා
ආරච්චිගේ,ආරච්චිගේ,ශඅආරච්චිගේ
කාරලාගේ,කාරලාගේ,කාරලාගේ
සූරියකාන්තන්,සූරියකාන්නන්,සූරියකාන්තන්
කුරුතුංග,කුරැතංග,කුරුතුංග
අබ්දුල්ලා,අබ්දුල්ලා,ඞඅබදුල්ලා
වඩුගේ,වඩුගේ,වඩුගේ
නාමලි,නාමලි,නාමලි
විදානගමගේ,විදානගමගේ,විදානගමගේ
කුමාරි,කුමාර,කුමාරි
නල්ලම්මා,නල්ලම්මා,නල්ලම්මා
හේෂානි,නේෂානි,හේෂානිං
බටකඩගේ,බටකඩගේ,බටකඩගේ
විනිතලතා,වචිනිතලතා,චිනිතලතා
පාලිත,පාලිත,පාලිත
මහේන්ද්‍ර,මනේන්ට්,මහේන්ද
පෙරේරා,පෙරේරා,පෙරේරා
කම්කානමලාගේ,කම්කානමලාගේ,කම්කානමලාගේ
පියදාස,පියදාස,පියදාස
ප්‍රසංග,ප්‍රසංග,ප්‍රසංග
දහනායක,දහනායක,දහනායක
පතිරාජ,පතිරාජ,පතිරාජ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
සුප්පයියා,සුප්පයියා,සුප්පයියා
අත්තනායක,අත්තනායක,අත්තනායකටං
චන්ද්‍රපාල,ඞචන්ද්‍රපාල,ඞචන්දපාල
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
