original,Malith,Abhaya
අරඹගේ,අරඹගේ,අරඹගේ
හැන්නදිගේ,හැන්නදිගේ,හැන්නදිගේ
කොන්ඩාරමගේ,කොන්ඩාරමගේ,කොන්ඩාරමගේ
කුමාර්,කමාර්,කුමාර්
සමන්ත,සමන්ත,ඔසමන්ත
පද්මශීලි,පද්මශිලි,ඛේසඞපපද්මගීලි
ප්‍රියංගා,ප්‍රියගා,ව්‍රියංගා
අපරැකගේ,අපරැකගේ,අපරැකගේ
වාරියප්පෙරුමගේ,වාරියප්පෙරැමගේ,චාරියප්පෙරැමගේ
කරුණානායක,කරැණානායක,කරුණානායක
පණ්ඩිතගේ,පණ්ඩිතගේ,පණ්ඩිතගේ
ප්‍රියදර්ශනී,ප්‍රියදර්ශනී,පියැර්ශනී
මොහමඩ්,මොහමඩ්,ඛඞඈමොහමඩ්
සෙල්වම්,සෙල්වම්,ඨසෙල්ව්
හිංගේ,ඞහිංගේ,හිංගේ්
ඩිෂාන්,ඩිෂාන්,ඩිෂාන්
ස්වර්ණලතා,ස්වර්ණනතා,ස්වර්ණලතා
සුපුන්,සුපුන්,සුපුන්
මාලිනී,මාලිනී,මොලිනතී
ශෂිනි,ශෂිීනි,ශෂිනි
අසෝක,අසෝක,අසෝක
කසුන්,කසුන්,කසුන්
පෙරේරා,පෙරේරා,ඞඑඵඑෙරේරාං
‍ප්‍රියන්ත,ප්‍රියන්ත,ප්‍රියන්ත
රසික,දඊසිඛ,රසික
හෙට්ටි,නෙට්ට්,හෙට්ට්
බන්දුල,බන්දුල,බන්දුල
හාමිල්ලාගේ,භාම්ල්ලාගේ,හාමිල්ලාගේ
උඩවත්තේ,උඩවත්තේ,ඞඋඩවත්තේං
පල්ලිය,පල්ලිය,පල්ලිය
සොයිසා,සොලිසා,සොයිසා
විජලත්,චිජලත්,විජලත්
අංජලී,අංජලී,අංපලීි
ප්‍රසන්න,ප්‍රසන්න,ප්‍රසන්න
සක්කාෆ්,ඇසඬසකක්‍්කාෆ්,ශඈසක්කාථ්
සිරිවර්ධන,සිරිවර්ධධයා,සිරිවර්ධන
අංජලී,අංජපලි,අංජලී
ප්‍රනාන්දු,ප්‍රනාන්දු,ප්‍රනාන්දු
ජරූස්,එරූස්,පජරූස්
මොහමඩ්,මොනමඩ්,මොහමඩ්ං
තේෂාන්,ඞඛතනේෂාන්,ඞතේෂාන්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ලියනගේ,ලියනගේ,ලියනගේ
කයිස්,බයිස්,කයිස්
මංජු,මංජු,මංජු
හත්තොටුව,හත්තොටුව,හත්තොටුව
ෆහ්ම,ගෙන්ම,ෆහ්ම
බුලේගොඩ,බුලේගොඩ,බුලේගොඩ
පරමේස්වරි,පරමේස්වචවර්,පරමේස්වරි
මොහමඩ්,මොහමඩ්,ේඞඝමොහමඩ්
ජෙයනන්දිනි,ජෙයනන්දිනි,ජෙයනන්දිනි
මුදියන්සෙලාගේ,මුදියන්සෙලාගේ,මුදියන්සෙලාගේ
ගමගේ,ගමගේ,ගමගේ
නිරංජය,ඞනිරංජය,නිරංජය
හසීනා,ානසිනා,හසීනා
නැනසිරි,නැනසිර්,ඞනැනසිරි
නාගම්මා,නාගම්මා,නාගම්මා
ප්‍රේමරත්න,ජෆ්‍රේමරන්න,ප්‍රේමරත්න
මුදලිගේ,මුදලිගේ,මුදලිගේ
ඉලංගසිංහ,ඉලංගසිංහ,ඉලංගසිංහ
නටාශා,නටාශා,නවා්‍යා
ජාලන්,ජාලන්,ඞජාලන්
ප්‍රියංගිකා,ප්‍රියංගිකා,ප්‍රියංගිකා
සුමින්ද,සුමින්ද,සුමින්ද
රාළලාගේ,රාළලාගේ,රාළලාගේ
ක්‍රිෂ්ණකුමාර්,ක්‍රිෂ්ණකුමාර්,ක්‍රිෂ්ණකුමාර්
විදානෙගම,විදානෙගම,විදානෙගම
බුහාරි,බුනාරළ,බුහාරි
කත්තමුත්තු,කත්තමුතතු,කත්තමුතතු
මොහොමදු,මොහොමටදරු,මොහොමදු
අහංකාර,අනංකාර,අහංකාර
අනුජා,අනුජළා,අනුරා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
සමීම්,දසම්ම්,සම්ම්
ලක්ෂ්මී,ඞඉලක්‍ෂමී,ලක්ෂම්
කන්කානම්ලාගේ,කන්කානම්ලාගේ,කන්කානම්ලාගේ
චන්ද්‍රලතා,චන්ද්‍රලනා,චන්දලතා
තිලාන්,තිලාන්,තිලාන්
ඕමන්ති,ඕමන්නි,ේඞඝඔගඕමන්ති
රත්නායක,රත්නායක,රත්නායක
දුලානි,දුලානි,දුලානි
ජයවර්ධන,ජයවර්ධන,ජයවර්ධන
ගුරුනාන්සෙලාගේ,ගුරැනාන්සෙලාගේ,ගුරුනාන්සෙලාගේ
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
දීප්ති,දීප්ති,දීජති
හෙට්ටිතන්ත්‍රිගේ,හෙට්ටිතන්ත්‍රිගේ,ගෙට්ටිතන්තිගේ
ක්‍රිෂ්ණ,බ්‍රීරණණ්ා,ත්‍රිෂ්ෂ්
මල්කාන්ති,මල්කාන්නි,මල්කාන්ති
කුඩාගේ,ඞසකුඩාගේ,ඞඝකුඩාගේ
නැකතිලාගේ,නැකතනිලාගේ,නැකතිලාගේ
ධර්මිකා,ධර්ම්කා,ධර්මිකා
ලක්මාලි,ලක්මාලි,ලක්මාලි
ප්‍රියංගිකා,ප්‍රියංගිකා,ප්‍රියංගිකා
සිමන්ස්,සිමන්ස්,සිමන්ස්
තම්බිගේ,තම්බිගේ,කම්බිගේ
පැලවත්ත,පැලචත්ත,පැලවත්ත
චන්ද්‍ර,චන්ද,චන්ද
මුණසිං,ඞමුණසිං,ඞඉමුණසිං
සිල්වා,සිල්වා,සිල්වා
කුමාරසිංහ,කුමාරසිංහ,කුමාරසිංහ
දිසානායක,දිසානායක,දිසානායක
කාමිල්,කාම්ල්,කකාම්ිල්
අතුකෝරාලලාගේ,අනුකෝරාලලාගේ,අතුකෝරාලලාගේ
කැකුල්තොටුවගේ,කැකුල්තොටුවගේ,කැකුල්තොටුවගේ
සුවිමාල්,ඞසඝසුවිමාල්,ඞසඡඇසුවීමාල්
සුබසිංහ,ඇඈඨසුබසිංහ,සුබසිංහ
සිසිර,ඩසිසිථට,සිසිර
රුක්මනී,රුක්මනී,රුක්මනී
කෞශල්‍යා,කෞශල්‍යා,කෞශල්‍යා
ලසන්තා,ඉසන්තා,ලසන්තා
ශාලිකා,ශාලිකා,ශාලිකා
අච්චිගේ,අචිච්ගේ,අච්චිගේ
විතාන,චිතාන,චිතාන
ෆාතිමා,ෆාතිමා,ෆාතිමා
පහීරන්,පහිරන්,පහීිරන්
මිනෝලී,ඞඅමිනෝලීි,ඞහමිනෝලී
කුෂානි,බුෂානි,කුෂානි
හියන්,නියන්,සහියන්
ප්‍රභාෂිත,ප්‍රඡාෂිත,ඞප්‍රභාෂිත
හෙන්නායක,හෙන්නායක,හෙන්නායක
හෂාන්,හෂාන්,හමන්
දියගහ,දියයනගු,දියයග
සන්තිරකුමාර්,සන්තිරකුමාර්,සන්තිරකුමාර්
වීරකෝන්,චීිරකෝන්,ඞචීරකෝන්
අනුරසිරි,ඞඈඇඅහනුරසිට,අනුරසිරි
රඹුක්කන,රඹුක්කක,රඹුක්කක
මංගලී,ඞහමංගලී,මංගලී්
පවිත්‍රන්,පවිටතන්,පවිතුන්
නෙලුවේ,ඨඈනෙලූවේ,ඞනෙලුූවේ
හේරත්,ඈහේරත්,හේරත්
නුවන්තිකා,නුවන්තිකා,නුචන්තිකා
කුමාරසිංහ,කුමාරසිංහ,කුමාරසිංං
සහර්වාන්,සනර්චාන්,ඞසහර්වාන්
මිරිහාන,මිර්ගාන,මිරිහාන
උමර්නාච්චි,උමරනාච්චි,ඞඋමර්නාච්ච්
මොහිදීන්,මොහිදින්ං,මොහිදීන්
ජයම්පති,ජයම්පති,ජයම්පති
පත්මනාදන්,පත්මනාදන්,පත්මනාදන්
ගෙදර,ගෙදර,ගෙදර
රංජිත්,රංජිත්,රජිත්
බුද්ධි,බුද්ධි,බුද්ධි
ගමලත්ගේ,ගමලත්ගේ,ශගමලත්ගේ
නිලුකා,නිලූකා,නිලුකා
අම්ප,අම්ප,අම්ප
උපුල්,උපුළ්,උපුල්
කුමාර,කුමාර,කුමාර
ගුණවර්දන,ගුණවර්දන,ගුණවර්දන
ගිම්හාර,ගිම්හාර,ඈගිම්හාර
රණතුංග,රණතංග,රණතුංග
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
දෙල්ගොඩගේ,දෙල්ගොඩගේ,දෙල්ගොඩගේ
රොසරි,රොසර්,ඞරොසරිං
හෂිනි,ඞනෂනිී,හෂිනි
සලිත,සලිත,සලිත
කුමාර,කුමාර,කුමාර
රණසිංහ,රණසිංහ,රණසිංහ
නල්ලතම්බි,නල්ලතම්බි,නල්ලතම්බිං
ශ්‍රීමශ්‍රී,ඞගශ්‍රීම්‍රම්‍රී්‍ර,ග්‍රිල්
උපුල්,උපුල්,ඞසඅඋපුල්
විදානෙලාගේ,විදානෙලාගේ,විදානෙලාගේ
සරත්,සරත්ක,සරත්
රිහාන්,ඛඬඝර්භාන්,රිගශාන්ං
අනුකි,නුති,අනුතබි
චමත්,චමත්,චමත්
කාදර්,කාර,කාර්
වර්ණකුලසූරිය,වර්ණකුලයූරය,වර්ණකුලසූරිය
අසිනි,අසිනි,අසිනි
සමන්,සමන්,සමන්
රශාන්තී,උරශාන්ති,ශාන්ති
මනන්නලාගේ,මනන්නලාගේ,මනන්නලාගේ
හෙට්ටි,හවෙට්ට්,ගෙට
කුමාරසිංහ,කුමාරසිංහ,කුමාරසිංහ
නිස්පර්දීන්,නිස්පර්දීන්ං,නිස්පර්දීන්
ඉක්රාම්,ඛේඞඉක්‍රාමි,ඉකරාමී
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ජයතිලක,ජයතිලක,ේෙජයතිලක
කුඹුර,කමුර,සාර
උඩහාගෙදර,උඩහාගෙදර,උඩහාගෙදරට
ධර්මරත්න,ධර්මරත්න,ධර්මරත්න
කුමාර,කුමාර,කුමාර
කුමාරි,බමාර,කුමාරි
මධුෂානි,මධුෂානි,මධුෂානි
භාෂිත,භාෂිත,භාෂිත
කංකානම්ගේ,කංකානම්ගේ,කංකානම්ගේට
නූර්ඩීන්,නූර්ඩ්න්,නූර්ඩීන්
අබේසිරි,ඞඅබේසිරට,ඛඬඞඅබේසිරදි
ධනුක,ඩනුක,බනුක
පතිරාජ,පතිරාජ,ඞඉපතිරාජප
ආචාරිගේ,ආචාරගේ,ආචාරිගේ
සාහුල්හමීදු,සාහුල්හමීරු,සාහුල්ගම්දු
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මන්ගත්තාල්,මන්ගත්නාල්,මන්ගත්තාල්
කුඩාහිටිගේ,කුඩානිටිගේ,කුඩාහිටිගේ
සුජන්තා,සුජන්තා,ඞසුජන්තා
සුනීතා,සුනීතා,සුනීතා
ස්විනා,ස්ව්නා,ස්විනා
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
ජයසිංහ,ජයසිංහ,ජයසිංහ
කුමාරි,කුමාර්,කුමාරිං
වැහිගල,චැඞෆහිගලං,වැහිගල
රංග,රංග,රංග
නොරගල්,ඞවනොරගල්,ඡනොරගල්
පේඩිගේ,ඞපේඩ්ගේ,ඞපේඩිගේ
රුචිරානි,වැව්රානි,රුචිරානි
කුමාර,කුමාර,කුමාර
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මානෙල්,මානෙල්,මානෙල්
සුදීපා,සුරියා,සුදිපා
ෆාතිමා,ෆාතිමා,ෆාතිමා
කුමාරි,කුමාරි,කුමාරි
ෆයිෂල්,ෆයිෂලල්ේ,ෆයිල්
ජයෝද්,ජයෝදී,ජයෝද්
මලවිල,මලව්ල,මලවිල
සංජුන,සංරපුන,සංජුන
සුරේෂ්,සුරේෂ්,සුරේෂ්
කළුආරච්චිගේ,කළුආරච්චිගේ,කථආරච්චිගේ
මහේෂ්,ඞඝමහේෂ්,මහේෂ්
මයිලප්පු,ඞමයිලප්පු,මයිලප්ප්‍ර
කොට්ටේ,ඞකොට්ටේ,ඞකොට්ටේ
ජයජීව,ජයරිව,රජය්‍යව
කුමාරි,බුමාර,කුමාරි
‍ප්‍රියන්ත,පියන්න,ප්‍රියන්තා
ඉමාෂා,ඞඉමාෂා,ඉමාෂා
නධීර,ධර,නධ්ර
වන්නිගේ,ඇචන්නිගේ,චන්නිගේ
පේඩිගේ,ඞජපේඩිගේ,පේඩිගේ
කුමාර,කුමාර,කුමාර
සමන්මලි,සමන්මලි,ඞසමන්මලි
පෙරේරා,පෙරේරා,පෙරේරා
තක්ෂිලා,තක්ෂිලා,තක්ෂිලා
කොලොන්තොටුව,කොලොන්තොටුව,කොලොන්තොටුව
වනසිංහ,හචනසිංග,වනසිං
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
සුමනාවතී,සුමනාවනී,සුමනාවතී
ගෙදර,ගෙදර,ගෙදර
දිලන්කා,දිලන්කා,ඞදිලන්කා
ජයලත්,පයලත්,ජයලත්
රංජනි,රංජනී,රංජනී
පුෂ්පා,පුෂ්පා,වුෂපා
ලාලනි,ඞලාලනි,ලාලනි
ගමගේ,ගමගේ,ගමගේ
අලෙස්රීන්,අලෙස්ඊන්,අලෙස්රින්ං
ඩේවිඩ්,ඩේවිඩ්,ඩේව්ඩ්
ගම්ලක්‍ෂගේ,ගම්ලක්ෂගේ,ගම්ලක්ගේ
හේරත්,ඞහේරන්,ඞහගේරත්
මොහමඩ්,මොහමඩ්,මොහමඩ්
නිරෝෂිකා,නිරෝෂිකා,නිරෝෂිකා
හේරත්,හේරත්,ඞගේරත්
රංජිත්,රංජිත්,රංජිත්
ජයන්ත,ජයන්ත,ජයන්ත
මණ්ඩාවල,මණ්ඩාවල,මණ්ඩාවල
ගලබඩ,ගලබඩ,ගලබඩ
මනමේන්ද්‍ර,මනමේන්ද්‍රං,මනමේෙන්ද
