original,Malith,Abhaya
කෝන්ගමුවේ,කෝන්ගමුවේ,කෝන්ගමුවේ
ශමිනා,ඈශම්නා,ශමිනා
ලියනගේ,ලියනගේ,ලියනගේ
ටොසේන්,ඞටොසේන්,ටොසේන්
තන්ත්‍රිගමගේ,තන්තිගමගේ,තන්ත්‍රිගමගේ
ශිෆ්නි,හිෆ්නි,ශිෆ්නි
හෙට්ටි,නෙට්ට්ි,හෙට්ටි
තංගේස්වරන්,නංගේස්වරන්,තංගේස්වරන්
හේවගේ,හේවගේ,හේවගේ
සුමුදු,ඉඩුමුද්‍රු,සුමුදු
සිල්වා,සිල්වා,සිල්වා
දනුක,දුනුම,දනුක
කැලිස්ටස්,කැලිස්ටස්,ඛඈඡකැලිස්ටස්
ඉජාස්,ජොස්,ඉරාස්
ලලිත්,ලලිත්,ෞඛඞගලළත්
ක්‍රිෂාණි,බ්‍රිමෂානි,ඞඇජක්‍රිෂාණි
කුමාර,කුමාර,කුමාර
බිනුෂ්කා,සඈඅඵබිනුෂ්කා,බිනුම්කා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
කදිරගාමන්,කදිරගාමන්,කදිරගාමන්
හුදුහුම්පොල,හුදුහුම්පොල,හුදුහුම්පොල
ප්‍රියංගිකා,ප්‍රියංගිකා,ප්‍රියංගිකා
රිද්මිණි,රද්ම්න්,රිද්මින්
පරමසිංගම්,පරමසිංගම්,පරමසිංගම්
ලියන,ලියය,ලියන
ආරච්චිගේ,ආරච්චිගේ,ඈඅආරච්චිගේ
ශ්‍රියානි,ශ්‍රියානි,රළියානි
චාමර,චාමරං,චාමර
දඩල්ලේගෙයි,දඩල්ලේගෙයි,දඩල්ලේගෙයි
දිල්ෂාරා,දිල්ෂාරා,දිල්ෂාරා
මධුරංග,මධුරංග,මධුරංග
බස්තියන්,ඞඝබස්තියන්,බස්තියන්
නිලාන්ති,නිලාන්ති,ඞඈනිලාන්ති
සෙනෙවිරත්න,සෙනෙවිරත්න,සෙනෙවිරත්න
ගාමිණී,ගාම්ම්,ගාම්ර
සුදර්ශණි,සුදර්ශණි,සුදර්ශණි
පින්නගොඩගේ,පින්නගොඩගේ,පින්නගොඩගේ
අන්වර්,අන්වර්,අන්වර්
ගෙදර,ගෙදර,ගෙදර
වීරගල්ල,චිරගල්ල,ඞවචීරගල්ල
ගයාන්,ගයාන්,ගයාන්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
අනෝමා,අනෝමා,අනෝමා
විතානලාගේ,විතානලාගේ,විතානලාගේ
මංජුලා,මංජුලා,මංජුලා
විදුරංගි,චිදුරංගි,විදුරාගිීය
ගමගේ,ගමගේ,ගමගේ
සුඛිත,සුබත,සුඛිත
අයිරා,අයිරා,අයිරා
සුගන්ධිකා,සුගන්ධිකා,ඞසුගන්ධිකා
සැමුවෙල්,ඈසැමුවෙල්,සැමුවෙල්
කනේසමූර්ද්දි,කනේසමුරද්පි,කනේසමුර්ද්දි
මහතෙල්ගේ,මහතෙල්ගේ,මගතෙල්ගේ
හසිල,නසිලු,ගසිල
මොහොමඩ්,මොහොමඩ්,මොහොමඩ්
ඩිඅනා,ඩිඅනා,ඩිඅනා
මධුජිත්,ඞමධුපජත්,මධුජිත්
අංජනා,අංජනා,අංජනා
ගාල්ලෙහෙට්ටි,ගාල්ලෙනෙට්ටි,ගාල්ලෙහෙටටි
විදාන,චිටනත,විසතනත
මුදියන්සේලෑ,මුදියන්සේලද,මුදියන්සේලැ
නල්ලා,නල්ලා,නල්ලා
ඉමේෂි,ඞඉවමෛෂ,ඉමේෂ
රිදීවිට,දිවට,රිදිවීට
පරගහවත්ත,පරගහවත්ත,පරගභවත්ත
රණසිංහ,රණසිංහ,ඞඈරණසිං
වීරකෝන්,චීරකෝන්,වීරකෝන්
නසාර්,නසාර්,නසාර්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
අචලා,අචලා,අචලා
සෙනවිරත්න,සෙනවිරත්න,සෙනවිරත්න
ෂාකීර්,පාතර්,ෂාකීපජ
ජෙයසිරි,ජෙයසිරට,ජෙයසිරි
විජයරූප,විජයරූපට,විජයරුප
වත්තගේ,චත්තගේ,ඞසඨඈවත්තගේ
මණ්ඩඩිරාලලාගේ,මණ්ඩඩිරාලලාගේ,මණ්ඩඩ්රාලලාගේ
නාදීෂානි,නාදීිෂානිී,නාදීිෂානි
ජයනි,පියනිං,ජයනි
ගංහේවයලාගේ,ගංහේවයලාගේ,ගංහේවයලාගේ
ලැඩිස්,ලැඩිස්,ලැබිස්
රුවන්,රැවන්,රූචන්
හෙට්ටිආරච්චි,හෙට්ටිආරච්චි,හෙට්ටිආරච්චි
නෙළුම්,නෙළුම්,නෙළුම්
නිකලන්දේ,නිකලන්ද්ේ,නිකලන්දේ
ලක්තිලිණ,ලක්නිලිණ,ඞඋලක්තිලිණ
නලින්ද,නලින්දඛ,නළින්ද
රත්නායක,රත්නායක,රත්නායක
පුෂ්පකුමාර,පුෂ්පකුමාර,පුෂ්පකුමාර
චන්ද්‍රා,චන්දා,චන්දා
රසිකා,රසිකා,රසිකා
රණසිංහගේ,රණසිංහගේ,රණසිංහගේ
ඇන්සලම්,ඇන්සලම්,ඇන්සලම්
කෝට්ටගේ,කෝට්ටගේ,කෝට්ටගේ
පලිහවඩන,පලිනව්ඩන,සඅපලිහවඩන
කාලිත්,කාලිත්,කාලිත්
උඩුවන,උඩුවන,අඩුවන
සඳුනි,සඳුනි,සඳුනි
ගෙදර,ගෙර,ගෙදර
හේමාලි,ඈහේමාලි,හේමාලි
රාජපක්ෂ,රාජපක්ෂ,රාජපක්ෂ
වත්තේගෙදර,වත්තේගෙදර,වත්තේගෙදර
කුමාර,කුමාර,කුමාර
කාදර්,කාදර්,කාදර්
නිරෝෂන්,නිරෝෂන්,නිරෝෂන්
මලරවන්,ශමලරවන්,ඕඞශමලරවන්
ගෙදර,ගෙදර,මගදර
රුවන්,යරැචන්,රඇවන්
රාජගුරු,රාජගුරු,රාජගුරු
ප්‍රමෝද්‍යා,ප්‍රමෝදණ්‍යා,ප්‍රමෝද්‍යා
අසෝක,අසෝක,අසෝක
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
මුනිසාමි,ඞමුනිසාම්,ඞමුනිසාමි
විදානගමගේ,විදානගමගේ,විදානගමගේ
ධර්මරත්න,ඞඈඅධර්මරත්න,ධර්මරත්න
පතිරන්නැහැලාගේ,පතිරන්නැහැලාගේ,පතිරන්නැහැලාගේ
කංකානම්ගේ,කංකානම්ගේ,කංකානම්ගේ
චින්තාමනි,චින්තාමනි,චින්තාමනි
සුමුදුලතා,ඨඈජසුමුදුලලා,ඞඈසුමුදුලතා
වසන්තා,චසන්තා,වසන්තා
සංදීපනී,සංදීපනී,ඞඝසෘදීපනී
යුරේෂි,යුරේෂ,යුරේම්
නිමල්,නිමල්,නිමල්
බිලිංගස්වත්තේ,බිලිංගස්වන්තේ,බ්ලිංගස්වත්තේ
නිදර්ෂන්,නිදර්ෂන්,නිදර්ෂන්
වර්ෂමානගේ,වර්ෂමානගේ,වර්ෂමානගේං
බංඩාර,බංඩාර,බංඩාර
ධම්මික,ධම්මික,ධම්මික
රත්නපාල,රත්නපාල,ේසශරත්නපාල
සංජීවනී,ඞසසංජීවනී,ඞසංජිීවනී
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
සෝමදාස,සෝමදාස,ඞඇසොෝමදාස
කටුගම්පොල,කටුගම්පොල,කටුගම්පොල
හාන්දුගම,හාන්දුගම,හාන්ද්‍රගග
බණ්ඩාර,බණ්ඩාර,ඞේඞබණ්ඩාර
හකුරුගෙයි,තභඛුරැගෙයි,හකුරුගෙයි
මොහොට්ටි,මොහොට්ට්,මොහොට්ටි
උහන්ඕවිටගේ,උනන්ඕව්ටගේ,උහන්ඕවිටගේ
ප්‍රියදර්ශනී,ප්‍රියදර්ශනී,ප්‍රියදර්ශනී
දුරයලාගේ,ඇදුරයලාගේ,දුරයලාගේ
අධිකාරි,අධිකාර,අධිකාරි
රෝහිත,ඞරෝනිත,රෝහිත
අදීෂ,අදීෂ,අදීෂ
දිනේෂ්,ඞද්‍රිනේෂ්,දිනේෂ්
මනහාරි,මනනාරි,මනගාරි
අනුර,අනුර,අනුර
කුමාර,කුමාර,කුමාර
කුරුකුදේ,කුරැකුදේ,කුරුතූුදේ
ඇල්විටිගලගේ,ඇල්විටිගලගේ,ඇල්විටිගලගේ
පියන්ත,පියන්න,දඅඋඊපියන්ත
දුලාංජනී,දුලාංජනී,ඇඅදුලාංජනි
මුදියාන්සේලාගේ,මුදියාන්සේලාගේ,මුදියාන්සේලාගේ
නිරෝශනි,නිරෝශනි,නිරෝශනිං
කදුරුවන,ඞකදුරැවන,කදුරුවන
රූපසිංහ,රපසිංං,රූපසිංහ
ෂිහාරා,ෂිහාරා,පිගාරා
කඩුගත්,කඩුගත්,කඩුගත්
බරන්දන,බරන්දන,බරන්දන
සන්ගර්,සන්ගර්,සන්ගර්
මැනිකේ,මැනිකේ,මැනිකේ
උඩුවක,ඊඩුවව,උඩුවක
කල්‍යාණකිත්ති,කල්‍යාණකිත්ති,කල්‍යාණකිත්ති
පට්ටිරීසියා,පටිටිරිසියා,පට්ටිරිසියා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
පරණලියනගේ,පරණලියනගේ,පරණලියනගේ
ධර්මසිරි,ඛඈඋධර්මයිට,ධර්මසිරි
වල්පොලගේ,වචල්පොලගේ,වල්පොලගේ
මැණිකේ,මැණිකේ,මැණිකේ
ඔෂදි,ඔද,ඔද
තිලින,යතිලින,තිලින
රන්බැදි,රන්බැදි,රන්බැදඳි
කාරියප්පෙරුම,කාරියප්පෙරුම,කාරියප්පෙරුම
දිල්රංගි,දිල්ථාගි,දිල්රංගි
රන්තැටි,ඛඇරන්තැටි,රන්තැවී
මොහමඩ්,මොහමඩ්,මොහමඩ්
ලසන්ත,ලසන්ත,ලසන්ත
පොඩිමැණිකේ,පොඩිමැණිකේ,පොඩිමැණිකේ
හේරත්,ේසඞහේරත්,ඞගේරත්
මහානාමගේ,මහානාමගේ,මහානාමගේ
සිද්දික්,සිද්දීික්,සිද්දික්
ජයම්පති,ජයම්පති,ජයම්පති
මදුරංග,ඞඈමදුරංශග,මදුරග
වත්මී,චත්මී,වත්ම
බංඩාර,බංඩාර,බංඩාර
අකිෂන්,අකිෂන්,අකිෂන්
ධම්මික,ේඨඋධම්ම්ත,ධම්මික
ජාලත්,පජාලත්,ජාලත්
ගමගේ,ගමගේ,ගමගේ
හනීෆා,ඞඑනඞඬනීෆා,හභනීෆලා
විල්ලද්දරගේ,විල්ලද්දරගේ,විල්ලද්දරගේ
රණතුංග,රණතුංග,රණතුංග
මොහමඩ්,මොහමඩ්,මොහමඩ්
ගාමණී,ගාමා,ගාමමු
පීරිස්,පිරස්,විර්සග්
ලලිත්,ලලිත්,ඞේඝශජලලිත්
සම්පත්,සම්පත්,ේසඋඵසම්පත්
අබේරත්න,අබේරත්න,අබේරත්න
ගෙදර,ගෙදර,ගෙර
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
දෙල්ගහගොඩ,දෙල්ගනගොඩ,දෙල්ගගගොඩ
නිරෝෂන්,නිරෝෂන්,නිරෝෂන්
ඉනෝකා,නෝකා,ඞඉනෝකා
රශ්මික,ඞඈඋරශ්මික,රශ්මික
රම්සින්,ධහඔරම්සින්,ඞඨරම්සින්
රත්නායක,රත්නායක,රත්නායක
සූරිය,පූරා,සූරිය
තිලක,තිලක,තිලක
රාජසිංහ,ශඈජථරාජසිංහ,රාජසිංහ
මනෝද්‍ය,ඞමනෝදලත,ඞඈමනෝද්‍ය
කෝරාලලාගේ,කෝරාලලාගේ,කෝරාලලාගේ
ශ්‍යාමලී,ශ්‍යාමලී,ඞශ්‍යාමලී
වික්‍රමරත්න,චික්‍රමරන්න,චික්‍රමරත්න
ක්‍රිෂාන්,ඞඇබ්‍රිමාන්,ක්‍රිෂාන්
රෝගුස්,රෝගුස්,රෝගුස්
සමිත්,සිම්ත්,ඞසමිත්
බදුර්දීන්,බදුර්දින්,බදුර්දීන්
කංකානම්,කංකානම්,කංකානම්
කල්පනී,කල්පනී,ඞඛකල්පනී
පුශ්පරාණි,පුශ්පරාණි,පුශ්පරාණි
පේඩිගේ,ඒේඩිගේ,පේඩිගේ
රන්කැත්තාකුඹුරේ,රන්කැත්තාකුඹුරේ,රන්කැත්තාකුඹුරෙ
ප්‍රපාහරන්,ප්‍රපානහරන්,ප්‍රපාහරන්
තිලක්,නිලබ්,තිලක්
රනිෂ්ක,ජනිෂ්ඛධ,රනිෂ්ත
මොහමඩ්,මොහමඩ්,මොහමඩ්
පාගොඩ,පාගොඩ,ඬශඟපාගොඩ
ආඩම්,ආඩම්,ඞඅආඇආඬම්
තරංගා,ඞඈතරංගා,තරංගා
නියාස්,නියාස්,නියාස්
කුමාරි,කුමාර,කුමාරි
ජයතිලක,ජයතිලකන,ඞසජයතිලක
අමරසේකරගේ,අමරසේකරගේ,අමරසේකරගේ
වත්තේ,චත්නේ,චිත්තේ
අෂ්රෆ්,අෂ්රල්,අෂ්රශ්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මද්දුමා,මද්දුමා,මද්දුමා
ප්‍රසද්,පසල්,යප්‍රසද්
මදුරංග,මදුරංග,මදුරග
විජේසිංහ,ඞවචිපේසිංහස,විජේසිංහ
අංගාගොඩ,අංගාගොඩ,අංගාගොඩ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
හේනගොඩ,හේනගොඩ,හේනගොඩ
රිකාස්,රිකාස්,රිකාස්
මහුමුදුලෙබ්බේ,මහුමුදුලෙබ්බේ,මහුමුදුලෙබ්ඛේං
පිංතු,පිත,පිතු
පියුමා,පියුමා,පියුමා
සමරකෝන්,සමරකෝන්,සමරකෝන්
ක්‍රිස්ටෝපර්,ක්‍රිස්ටෝපර්,ක්‍රිස්ටෝපර්
සිල්වා,සිල්වා,සිල්වා
වක්රූස්,චක්‍රෑස්,චකරුස්
චමිලා,චම්ලා,චමිලා
සම්පත්,සම්පත්,සම්පත්
ගුරුගේ,ගුරුගේ,ගුරුගේ
දේවයලාගේ,දේවයලාගේ,දේවයලාගේ
විජයරත්තිනම්,විජයරත්තිනම්,විජයරත්තිනම්
පාලිකා,පාලිකා,පාලිකා
පලනියප්පන්,පලනියප්පන්,පලනියප්පන්
රංජනී,රංජනී,රංජනී
සෙව්වන්දි,සෙච්වන්දි,සෙව්වන්දි
ගමගේ,ඞඛඉගමගේ,ගමගේ
දයාරත්න,දයාරත්න,දයාරත්න
වීරසිංහ,ඞඇචිීරසිංචරං,චිරසිංං
කෝකිලා,ඞසකෝකිලා,ඞකෝකිලා
රූපසිංහ,ඈඋරෑපසිංහං,රුපසිංහ
රුද්‍රිගු,රැුගුූු,රලග්‍රු
අංගිලි,අංගිලි,අංගිලි
රාමචන්තිරන්,රාමචන්තිරන්,රාමචන්තිරන්
ඉන්දුල,ඉන්දුලා,අඉන්දුලු
කව්සි,බව්සි,කවසි
මනමේන්ද්‍ය,මනමේන්ද්‍ය,මනමේන්ද්‍ය
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ජයකැලුම්,ජයකැලූමි,ජයකැලුම්
ලෝගේශ්වරන්,ල්‍රෝගේශ්වරන්,ලෝගේශ්වරන්
ගයාන්,ඔසාන්,ගයාන්
අඹගහගේ,අඹගනගේ,අඹගගගේ
මොහමඩ්,මොහමඩ්,මොහමඩ්
චානක,චානන,චානන
ළහිරු,ළහිරු,ළසිරු
මනෝජ්,තනමනෝජ්ි,මනෝජ්
වෙරළුපිටියගේ,චෙරළුපිටියගේ,වෙරළුපිටියගේ
සචිනි,සචිනි,සචිනි
ප්‍රියංගිකා,ප්‍රියංගිකාං,ප්‍රියංගිකා
ධසන්ති,ධ්සන්තනි,ග්ධසන්ති
සුරංග,සුරංග,සුරංග
අංගොඩ,අංගොඩ,ඞඉඅංගොඩ
තාහීම්,තාහිම්,තාහීම්
වරාතැන්නේ,වරාතැන්නේ,වරාතැන්නේ
දනුෂ්ක,දනුෂ්ඛ,දනුෂ්ක
බමුණුසිංහ,බමුණුසිංහ,බමුණුසිං
රාසලිංගම්,රාසලිංගම්ි,රාසලිංගම්
වටුතන්ත්‍රිගේ,චටුතන්තිගේ,වවටුතන්තිගේ
බදුරුදීන්,ඞඈඅබදුරැදින්,බදුරුදින්
ජොන්සන්,ජොන්සන්,ජොන්සන්
තමරා,තමරා,තමරා
රුවන්වෙල්ලි,රුචන්වෙල්ලි,රුචන්වෙල්ලි
ෆාතිමා,ඞඉඟානිමා,ෆාතිමා
ගම්පති,ගම්පති,ගම්පති
දිල්රුක්ෂි,ඞඇඈදිල්රැක්ෂි,දිල්රුක්ෂි
විදානලාගේ,වචිදානලාගේ,විදානලාගේ
චානුක,චානුඛ,චානුක
කුරුවිටගේ,කුරුව්ටග්,කුරුවිටගේ
නිරාෂා,ඞනිරාෂා,නිරාෂා
කුමාර,කුමාර,කුමාර
අචිනි,අචිනි,අචිනි
වික්‍රමසිංහ,වික්‍රමසිංහ,වික්‍රමසිං
රාල්ලාගේ,රාල්ලාගේ,රාල්ලාගේ
පේඩිගේ,පේඩිගේ,පේඩිගේ
වත්සලා,චවචන්සළා,වත්සලා
හේරත්,හේරත්,ඞඛඞඛඛහේරත්
සකුර්දීන්,සකර්දින්,ඞසකුර්දීන්
ගුණපාල,ගුණපාල,ගුණපාල
එරන්දතී,චිරන්දති,එරන්දතී
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
ගැට්ටියාවල,ගැට්ටියාවල,ගැට්ටියාවල
මිල්ටන්,මිල්ටන්,මිල්ටන්
කරුපන්නන්,කරැපන්නන්,කරුපන්නන්
දිල්හානි,දිල්හානි,දිල්හානි
පෑබොටුවගේ,පෑබොටුවගේ,පැබොටුවගේ
ශ්‍යාමලී,ශ්‍යාමලී,ශ්‍යාමලී
මල්කාන්ති,මල්කාන්තිං,මල්කාන්ති
කංකානම්ගේ,කංකානම්ගේ,කංකානම්ගේ
කන්දෙ,කන්දෙ,කන්දෙ
ජයසිංහගේ,ජයසිංතහගේ,ජයසිංහගේ
නම්මුනි,ඬඉනම්මුනි,ඞඉනම්මුනි
සරත්,සරත්,සරත්
චන්ද්‍රකාන්ති,චන්ද්‍රකාන්ති,චන්දුකාන්ති
ජයංගා,ජයංගා,ජයංගා
සරත්,ගරත්,සරත්
ප්‍රසන්නා,ප්‍රසන්න,ප්‍රසන්නා
ඉනෝකා,ඉනෝකා,ඉනෝකා
චන්ද්‍රා,චන්ද්‍රා,චන්දා
සුරේශි,සුරේශි,සුරේශි
පේඩිගේ,ඞපේඩිගේ,පේඩිගේ
පුෂ්පකුමාර,පුෂ්පකුමාර,පුෂ්පකුමාර
කළුතන්ත්‍රී,කළුනන්ත්‍රී,ඞකරථතන්ත්‍රී
රත්නප්‍රිය,රත්නප්‍රිය,රත්නප්‍රිය
තිළිණි,නිළිනි,සතිළිනි
තේවර්,ඞතේවර්,තේවර්
අත්තලලාගේ,අත්තලලාගේ,අත්තලලාගේ
අලුත්වත්තේ,අලූුන්වත්නේ,අලුත්වත්තේ
මොහම්මදු,මොහම්මටු,මොහම්මදු
සුපුන්සලා,සුරුන්සළා,සුපුන්සලා
ලයාන්,යාන්,ලයාන්
මනුලී,මනුලීි,මතුලීි
අසංක,අසංක,ඞේසඞඅසංක
හේවාගේ,හේවාගේ,හගහේවාගේ
වැලන්ටයින්,වැලන්ටයින්,වැලන්ටයින්
කේෂානී,කක්‍ේෂානී,කේෂානීං
දුෂන්ත,උදුෂන්ත,දුෂන්ත
සෙවනු,සෙවනු,ඨඛසෙවනු
ගංගොඩ,ඞගංගොඩ,ගංගොඩ
යටමාලගල,යටමාලගල,යටමාලගල
සීනිමොහමඩ්,සීනිමොහනමඩි,සීනිමොහමඩ්
හේරත්,හේරත්,හේරත්
මොරවකගේ,මොරවකගේ,මොරවකගේ
පුෂ්පකුමාර,පුෂ්පකුමාර,පුෂ්පකුමාර
පීරීස්,පිර්න්,විර්ස්
මොහමඩ්,මොහමඩ්,මොහමඩ්
ආරච්චිගේ,ආරච්චිගේ,ඞශඈආරච්චිගේ
විවේකානන්දන්,විවේකානන්දන්,විවෙකානන්දන්
මොහොමඩ්,මොහොමඩ්,මොහොමඩ්
හකුරු,බුරු,ඔබරරු
අංජනා,ඞඇපංජනා,අංජනා
වනිගනෙත්ති,වනිගනෙන්ති,වනිගනෙත්ති
ශ්‍රීලාල්,ශ්‍රීලාල්,ශ්‍රීලාල්
දසුන්ප්‍රිය,ඉසුන්පිග,දසුන්පිය
කරුණාරත්න,කරැණාරත්න,කරුණාරත්න
මුදලිගේ,මුදලිගේ,මුදලිගේ
මිහිඳුකුලසූරිය,මිහිඳුකුලසූරය,මිහිඳුකුලසූරිය
තිලිණි,තිලිනි,තිලිනි
කාංචනා,කාංචනා,කාංචනා
ලීලාවතී,ලීලාවතී,ඞේසශලීලාවතී
නිස්රියා,නිස්රයා,තනිස්රියා
ප්‍රබෝද්,ප්‍රබෝද්,ප්‍රබෝද්
සින්නත්තම්බි,සින්නත්තමබි,සින්නත්තම්බි
ජවාදු,පවාදු,ජවාදු
කමර්,කමර්,කම
සංජය,සංජය,සංජය
සෝමාවතී,ඞඈසෝමාවතී,සෝමාවතී
වීරරත්න,ඇඅචිරරතන්න,වීරරත්න
තනුජ්,තනුථි,තනුජ්
ඔමර්,ඔමර්,ඔමර්
පීරිස්,පර්ස්,පිරිය්
වෙරළ,වෙරළ,වෙර
විජේසිංහ,වචිපජේසිංහ,ඞචිජපේසිංහං
නිශාන්දනි,නිශාන්දනි,නිශාන්දනි
මානෙල්,ඞමානෙල්,මානෙල්
හනාන්,හනනාන්,ගතාන්
මදුරගේ,මදුරගේ,මදුරගේ
සුබ්‍රමනියම්,සුබ්‍රමනියම්,සුබ්‍රමනියම්
තරංගා,බනරංගා,කරාශා
දිසානායක,දිසානායක,දිසානායක
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
රිෆ්කි,යවිෆල්කි,රිල්හි
මුහම්මදු,ඞමුනම්මටු,මුහම්මදු
දිසානායක,දිසානායක,දිසානායයත
අප්පන්,අප්පන්,අප්පන්
ස්මිත්,සමත්,සමිත්
දිල්පර්,දිල්පප්,දිල්
වඩුනොම්බි,වඩුනොම්බ්,වඩුනොම්බ්ි
හැරල්ඩ්,නහැරල්ඩ්,ඛඞඝහැරල්ඩ්
ඩිල්කි,ඩ්ිල්බ්,ඩිල්නි
හෙට්ටිආරච්චි,හෙට්ටිආරච්චි,හෙට්ටිආරච්චි
ඉක්බාල්,ඬඞමකේඛාල්,ේසඨඉක්බාල්
රකැකුනමුල්ලේගේ,රකැකුනමුල්ලේගේ,රකැකුනමුල්ලේගේ
තොණ්ඩිලේගේ,මතොණ්ඩ්ලේගේං,තොණ්ඩිලේගේ
ඩොරිස්,ඩොර්ස්,ඞඩොරිස්
කාවින්දි,කාචින්දි,කාවින්දි
වික්‍රම,වීමම,වික්‍රම
ගම්ලත්,ගම්ලත්,ගම්ලත්
බණ්ඩාර,බණ්ඩාර,බණ්ඩාර
කුමාර,කුමාර,කුමාර
