original,Malith,Abhaya
ඉමියහාමිල්ලාගේ,මමියහාමිල්ලාගේ,ඉමියහාමිල්ලාගේ
ගෙදර,ගෙදර,ගෙදර
කුමාර,කුමා්ර,කමාර්
නිත්‍යානන්දරාසා,නිත්‍යානන්දරාසා,නිත්‍යානන්දරාසා
ලාෆීර්,ලාෆීරී,ලාර්ර්
අතපත්තු,අතපත්තු,අතපත්තු
මිශෙල්,ඞමිශෙල්,ඞමිශෙල්
නාරන්ගොඩයලාගේ,නාරන්ගොඩයලාගේ,නාරන්ගොඩයලාගේ
රත්නායක,රත්නායක,රත්නායක
ජයවර්ධන,ජයවර්ධන,ජයවර්ධන
සිත්ති,සිබබ්,සිත්බි
මල්ලිකා,මල්ලිකා,ඞඛේසඞඝඞමලේලිකා
ජයසේකර,ජයසේකර,ජයසේකර
තනුජා,බනුජා,තතුජා
ජයසුන්දර,ජයසුන්දර,ජයසුන්දර
රණසිංහ,රණසිංහ,රණසිංහ
දේවමුණිගේ,දේවමුණිගේ,දේවමුණිගේ
විජේරත්න,වචිපජේරන්න,විජේරත්න
දේෂිත,ඛඞදේෂ්න,දේශෂත
ඉරේෂ්,පරේෂ්,ඉරේෂ්
සුරගේ,සුරගේ්,සුරගේ
ලක්මාල්,ලක්මාල්,ඞශලක්මාල්
උඩගේ,උඩග්,උඩගේ
ඉන්දිකා,ඞමඉඑවනේදිකා,ඉන්දිකා
ගලපිටගෙදර,ගලපිටගෙදර,ගලපිටගෙදර
මොහමඩ්,මොනමඩ්,මොහමඩ්ං
මීගමුගේ,ඞහමීගමුගේ,මිගමුගේ
ගමගේ,ගමගේ,ගමගේ
ෆ්‍රිස්මිගේ,ෆ්‍රිස්ම්ගේ,ර්‍රිස්ම්ගේ
ලුඩ්ස්,ලඩස්,ලූඩ්ස්
නායර්,නායර්,නායර
තිවංකර,නිචංකර,තිවංකර
අබේකෝන්,අබේකෝන්,අබේකෝන්
අමීර්,අමර්,අම්ර
රංගනි,රංගනී,රංගනී
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ආරච්චිල්ලාගේ,ආරච්චිල්ලාගේ,ආරච්චිල්ලාගේ
ටෙෂානි,ටෙෂානිී,ටෙෂානි
දිනේෂ්,දිනේෂ්,දිනේෂ්
බණ්ඩාර,ඞශබණ්ඩාර,ඇබණ්ඩාර
බලගොල්ල,බලගොල්ල,බලගොල්ල
ජාමුනි,ජාමුනි,ජාමුනි
ඉම්නියාස්,ඞමම්නියාස්,ඉම්නියාස්
මාරසිංහ,මාරසිංහ,ඞමාරසිං
ලලිත්,ලලිත්,ලලිත්
මහේන්ද්‍රන්,මනේන්දුන්,මහේන්දන්
කාල්දීන්,කාල්දින්,කාල්දීන්
කලුතොටගේ,කලූතොටගේ,කලුතොටගේ
නිරෝෂන,නිරෝෂ,නිරෝෂන
පුබුදාංජනී,පුබුදාංජනී,ඈඅපුබුදාංඡනී
වසන්ත,චසන්ත,එසන්ත
ඉලෙකුට්ටිගේ,මලෙඛට්ටිගේ,ඉලෙකුට්ටිගේ
ගෞතමි,ගෞතම්,ේසඝඞඛගෞතම්
ජයවර්ධන,ජයවර්ධන,ජයවර්ධන
විජේසිංහ,විජේසිංහ,ඞඈවිපේසිං
කුමාරි,කුමාර්,කුමාරි
උවයිස්,එවයිස්,ඛඤඞසඇඉඋවයිස්
තරිඳු,එවචර්දු,තරිදුක
මැද්දදුවගේ,මැද්දදුවගේ,මැද්දදුවගේ
රාජසේකරම්,රාජසේකරම්,රාජසේකරම්
ගෙදර,ගෙදර,ගෙදර
තාහිර්,නාහර්ං,නාසිර්
ලෙකම්,ඬඞලෙම්,ඞලෙකම්
චමින්දරි,චමින්දේර්,චමින්දරි
ලක්ෂ්මන්,ලක්ෂ්මන්,ේසශලක්ෂ්මන්
පෙරේරා,ඞපෙර්රා,පෙරේරා
වාසලගේ,චාසලගේ,වාසලගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මුදන්නායක,මුදන්නායක,මුදන්නායක
අබේවික්‍රම,අබේවික්‍රම,අබේවික්‍රම
තේවකුමාරන්,තේවකුමාරන්,තේවකුමාරන්
මොහමඩ්,මොහමඩ්,මොහමඩ්ං
කුමාරිහාමි,කුමාරිනාම්,කුමාරිහාමි
දුලාංජලී,අදුලාංජලීි,ඇදුලාංඡලී
නිපුනිකා,නිරුනිකා,ඞඝනිපුනිකාං
පීරිස්,පිළස්,පිරිස
එදිරිසිංහ,සඬබචිදිරසිංහ,එදිරිසිහ
කවිඳු,බව්දු,කවිදු
මනෝහර්,මනෝහර්,මනෝගර්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මදුෂ,යමරුම,මදුෂ
මල්ලිකා,මල්ලිකා,මල්ලිකා
පේඩිගේ,ඞඒේඩ්ගේ,පේඩිගේ
කරුපයියා,කරුපයියා,කරුපයියා
මොහනාදන්,මොහනාදන්,මොහනාදන්
තනුෂිකා,නනුෂිකා,ඞතනුෂිකා
චන්ද්‍රානි,චින්දානි,ඞචන්දානි
අයේෂා,්‍ය්‍යඅයේෂා,අයේෂා
කුමාරි,බුමාර්,කුමාරි
මහපේඩියා,මනජේඩියා,මහපේඩියා
සමන්ති,සමන්ති,ඞඉසමන්ති
මකාලින්ගම්,මකාලින්ගම්,මකාලින්ගම්
චමිලා,චම්ලා,චමිලා
තෙන්නකෝන්,තෙන්නකෝන්,තෙන්නකෝන්
චමින්ද,චම්න්ථද,චමින්ද
සෙව්වන්දි,සෙව්චන්දි,ඈඋසෙච්වන්දි
සමන්,සමන්,සමන්
කනතේ,කනතේ,කනතේ
හසුන්,හසුන්,හසුන්
කොස්ගොඩගේ,කොස්ගොඩගේ,කොස්ගොඩගේ
නෙල්ලිවින්නේ,නෙල්ලිවින්නේ,නෙල්ලිවින්නේ
නාමල්,නාමල්,නාමල්
ඉන්දික,ඉන්දික,ඉන්දික
චන්ද්‍රතිලක,චන්ද්‍රනිලල,ඞචන්දතිලය
ජයරංජනි,ජයරංජනි,ජයරංජනි
සුජීවා,සුළව,සුජීවා
වසන්තා,ඞවචසන්තා,වසන්තා
බාසීත්,බාස්,බාසීත්
ප්‍රනාන්දු,ප්‍රනාන්දු,ප්‍රනාන්දු
සඳලු,සඳුලු,සඳලු
විනීසියා,චිනිසියා,විනීසියා
නිලවීර,නිලව්ර,නිලවීර
ඩිල්ශාන්,ඞඇඈඩි්ල්ශාන්,ඩිල්ශාන්
කුමාරි,බුමාර්,කුමාරි
ගෙදර,ගෙදර,ගෙදර
දසනායක,දසනායක,ඈදසඝනායක
මොහොමඩ්,මොහොමඩ්,මොහොමඩ්
පුෂ්පලතා,පුෂ්පලෆනා,පුෂ්පලතතා
හේරත්,හේරත්,හේරත්
ගෙදර,ගෙදර,යගෙදර
ප්‍රින්සි,ප්‍රින්සි,ප්‍රින්සි
පුෂ්පරාජා,පුෂ්පරාජා,ඞපුෂ්පරාජා
කන්කානමලාගේ,කන්කානමලාගේ,කන්කානමලාගේ
පේඩිගේ,ඞඑසපේඩිගේ,පේඩිගේ
ධනුජය,ඞඈධනුපජය,ධඩනුජය
ඩිල්ෂාන්,ඩිල්ෂාන්,ඩිල්ෂාන්
ජීවනී,පීිවනි,ජීවනී
මයිකල්,ඞමයිකල්,මයිකල්
ගුණරත්න,ගුණරත්න,ඞගුණරත්න
සිංඤෝ,ඞඇසිංඤචා,ඞසසිංඤෝ
මුහම්මදු,හතමුනම්මටු,ඞඝමුහම්මදු
සුභසිංහ,සුනසිංරට,ඞසඨසුභසිංහං
කම්මලගේ,කම්මලගේ,කම්මලගේ
ගල්ඇටුඹගෙයි,ගල්ඇටුඹගෙයි,ගල්ඇටුඹගෙයි
පතිරන්නැහැලාගේ,පතිරන්නැහැලාගේ,පතිරන්නැහැලාගේ
අමන්දි,ර්මන්ද්‍රි,අමන්දි
කහඳ,කහමේඳු,කහඳු
ප්‍රියන්ති,පියන්ති,ප්‍රියන්ති
නම්මුනි,ඞනම්මුනි,නම්මුනි
බන්ධුනී,ේබන්ධුනී,බන්ධඩතනි
තෙල්ගේ,තෙල්ගේ,ඞතෙල්ගේ
මපාහීර්,ඞමපාසහර්,මපාසිර්
සිවපාතම්,ඇඉසිවපාතම්,සිවපාතම්
සෙව්වන්දි,සෙච්වන්දි,ඞසෙවච්වන්දිමං
අත්තනායක,අත්තනායක,අත්තනායක
අයේෂා,අයේෂා,අයේෂා
ශාලනි,ශාලනි,ශාලනි
මුහුදු,මුහුදු,මුහුදු
චමෝද්‍යා,චමෝද්‍යා,චමෝද්‍යා
කිරිඑතනා,කිළචවතනා,කිරිඑතනතා
ප්‍රසාද්,පපාද්,ප්‍රසාද්
එරන්දි,චරන්ද්,එරන්දි
කුරුප්පු,ඞසකුරුප්පු,කුරුපපු
තෙන්නකෝන්,තෙන්නකෝන්,තෙන්නකෝන්
පතිරන්නැහැලාගේ,පතිරන්නැහැලාගේ,පතිරන්නැහැලාගේ
මොහොමඩ්,මොහොමඩ්,මොහොමඩ්
පියදාස,පියදාස,පියදාස
මහිංස,මහිංස,මහිංසං
සබරගමු,සබරගමු,සබරගමු
ජව්සි,විසි,ජඒව්සි
ගෙදර,ගෙදර,ගෙදර
බැමින,බැමින,බැමින
කංකානම්ගේ,කංකානම්ගේ,කංකානම්ගේ
අලගොඩ,අලගොඩ,ඞඅලගොඩ
අම්බලමේ,අම්බලමේ,අම්බලමේ
ආරච්චිගේ,ආරච්චිගේ,ඞඈඅආරච්චිගේ
නෙවිල්,නෙව්ල්,ඞසඝනෙව්ල්
මංගලිකා,මංගලිකා,මංගලිකා
ලියන,ලියනය,ලියන
දිමුතු,දීමුලුක,දිමුතු
රසිකා,රසිකා,රසිහා
නිරෝෂනී,නිරෝෂනී,නිරෝෂනී
නෙතුප්‍රිය,ඞඇනෙතුපිය,ඞනෙතුප්‍රියි
පේමවතී,ඞඔපේමචතී,පේමවතී
මොහමඩ්,මොහමඩ්,මොහමඩ්
පරන,පරන,පාන
ගාමිණී,ගාම්ම්,ගශාම්ර
කෝවිලවත්තගේ,කෝචිලවත්තගේ,කෝචිලවත්තගේ
මුදියන්සලෑ,මුදුයන්සලෟ,මුදියන්සලැ
අමරසිංහ,අමරසිංහ,ඞඅමරසිං
මොහොමඩ්,මොහොමඩ්,මොහොමඩ්
චමිලා,චම්ලා,එම්ලා
පෙරේරා,පෙරේරා,පෙරේරා
විදානරාලලාගේ,චිදානරාලලාගේ,විදානරාලලාගේ
සසිනි,සිසිනි,සසිනි
අනුර,අනතුර,යරනුර
කරුණාරත්න,කරැණාරත්න,කරුණාරත්න
හීල්ලේ,ඉභහිල්ලේ,ඞගහීල්ලේ
කල්පණී,රකල්පට,කල්පා
අලිකාන්,අලිකාන්,අලිතාන්
අතාවූද,අතාවුද,ඛඞඅතාවූද
ධනුෂ්ක,ේසඨධනුෂ්ඛ,ක්‍නුෂ්කා
රත්නායක,රත්නායක,රත්නායක
සේනාධීර,උසේනාධීර,සේනාධීර
නාවලගේ,නාවලගේ,නාවලගේ
ඇලගාව,ඇලගාව,ඞඅලගාව
ධර්මසේන,ධර්මසේන,ඞශඈඇඟධර්මසේන
කුමාර,කුමාර,කුමාර
විදාන,චවිචාන,විදාන
පෙරේරා,ඞපෙරේරා,ඞශපෙරේරා
ගෙදර,ගෙදර,ගෙදර
කිරිගේ,කීරගේ,ඞකිරිගේ
ආදිරිස්හාමි,ආදිර්ස්හාම්,ඇදිරිස්ගාමි
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
උදයංග,උදයංග,උදයංග
දක්ෂිනා,ඞදක්ෂිනා,දකෂනා
දික්මාදු,දික්මාවදු,දික්මාදු
රුස්දා,රැස්ව,රැසදා
චන්ද්‍රරත්න,චන්ද්‍රරත්න,චන්දරත්න
සමන්ත,ඬඞසඉසමන්ත,සමන්ත
හැන්නදිගේ,හැන්නදිගේ,හැන්නදිගේ
රාජපක්‍ෂ,රාජපක්තක,රාජපක්ෂ
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
ලියනගේ,උලියනගන්,ලියනගේ
උදයකුමාර්,උදයකුමාර්,උදයකුමාර්
පේඩිගේ,ඞජපේඩිගේ,පේඩිගේ
ෆජිල්ඩීන්,ෆපිල්ඩීන්,ශඇජිල්ඩීන්
මානියංගම,මානියංගම,මානියංගම
බතලවත්තේ,බනලවන්තේ,බතලවත්තේ
මාර්කන්ඩු,මාර්කන්ඩු,මාර්කන්ඩු
ප්‍රනාන්දු,ඞඉපඑ්‍රනාන්ද්‍රා,ජපප්‍රනාන්ද්‍ර
සුබසිංහ,ඞඝසුබසිංහ,සුබසිංහ
මිස්කින්,මිස්කින්,මිස්තින්
හෙට්ටිගේ,නෙට්ටිගේ,හෙට්ටිගේ
ලියනගේ,ලියනගේ,ලියනගේ
කුලතිලක,කුලතිලලඛ,ඞඨකුලතිලය
වික්‍රම,විබුම,වික්‍රම
මංජුල,මංජුල,ඞඛඉමංජරුල
සමරසිංහ,ඞසමරසිංහ,ඈඅසමරසිං
ඉලන්කෝවන්,ඉලන්කෝවන්,ඉලන්කෝචන්
ඉෂානි,ේණෂොනි,මනෂොති
රාමලිංගම්,රාමලිංගම්ි,රාමලිංග්ි
රණධීර,රණනධ්ර,රණධිර
ඉර්ෆානා,ේශඈඥීෆානා,ඉර්ෆානා
ජයපාලන්,ජයපාලන්,ජයපාලන්
මාලගේ,මාලගේ,ඞමාලගේං
දිනේෂා,අදිනේෂා,ඉදිනේෂා
අත්තිඩියේ,අත්තිඩියේ,අත්තිඩියේ
රාජපක්ෂ,රාජපක්ෂ,රාජපක්ෂ
ගපුර්දීන්,ගපුරදින්,ඈශහගුපුර්දීන්
කෞශල,ඞකෞශල,ඛඞඛකෞශල
පාඬිගමගේ,පාඬිගමගේ,ඞපාඬිගමගේ
ශානිකා,ශානිකා,ඞඈශානිකා
මල්ෂා,මල්ෂා,මලා
අනුරාධ,අනුරාධ,අනුරාධ
අචනි,අවනි,අවනි
විජේවීර,විරේවිරට,ඞවිපේවීර
හබුරුගම,තබුරුගම,හබුරුගම
ආරච්චිල්ලාගේ,ආරච්චිල්ලාගේ,ආරච්චිල්ලාගේ
රම්පටි,රම්පටි,රම්පටි
නාමල්,නාමල්,නාමල්
නිහමත්තුල්ලා,නිනමත්තුල්ලා,නිහමත්තුල්ලා
මධුෂාන්,ඞඈමධුෂාන්,මධුෂාන්
ප්‍රියංගනී,ඞප්‍රියංගනී,ප්‍රියංගතනී
සසංක,සසංක,සසංක
කලන්සූරිය,කලන්සූර්ය,කලන්සූරිය
ෆාතිමා,ආානිමා,ෆාතිමා
ප්‍රේමදාස,ඞජඵ්‍රේමදාස,ප්‍රේමදාස
හකුරුලාගේ,හකුරැලාගේ,හකුරුලාගේට
පෙරේරා,ඞපෙරේරා,ඈඡපෙරේරා
කසීප්,බසිප්,කසීප්
ෆලීසියා,ෆලීසියා,ෆලීසියා
ලේකමලාගේ,ලේකමලාගේ,ලේකමලාගේ
කුමාර,කුමාර,කුමාර
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
කරුණානායක,කරැණානායක,කරුණානායක
මකේන්තිරා,මකේන්තිරා,මකේනතිරා
මාවරකාටු,මාචරකාටු,මෘවරකාටු
කනංකෙ,ඞකනංකෙ,කනංකෙ
සිල්වා,සිල්වා,සිල්වා
දයාරත්න,දයාරත්න,දයාරත්න
වැලිහිඳ,විදලිහිදඳු,වැලිහිඳ
සිල්වා,සිල්වා,සිල්වා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
පාතිමා,පාතිමා,වාතිමා
කොම්බල,කොම්බල,කොම්බල
ශ්‍රියානි,ශ්‍රියානි,ප්‍රියානි
චලනී,චලනී,එලනී
ගෙදර,ගෙදර,ගොර
සෙල්ලදුරේ,සෙල්ලදුරේ,සෙල්ලදුරේ
එදිරිසිංහ,චදුර්සිංගහග,එදිරිසිහ
පෙරේරා,පෙරේරා,පෙරේරා
එදිරිසිංහ,චිදිර්සිංං,එදිරිසිහං
සෝමසුන්දරම්,සෝමසුන්දරම්,සෝමසුන්දරම්
මාබුලගේ,මාබුලගේ,මාඛබුලගේ
ගොඩඅමුණ,ගොඩඅමුණ,ඞගොඩඅමුණ
දසනායක,දසනායක,දසනායක
ගෙදර,ගෙදර,ශෙදර
නිපුලරත්න,නිපුලරත්න,නිපුලරත්න
සුලක්ෂණ,සුලක්ෂණ,ඨජඑසුලක්ෂණ
මන්ත්‍රී,ඉම්න්ත්‍ර්්‍ර,චන්තීි
ගෙදර,ගෙදර,ගෙදර
මඩවලගෙයි,මඩ්වලගෙයි,මඩවලගෙයි
රන්කැටිගේ,රන්කැටිගේ,රන්කැටිගේ
නිශාන්ත,නිශාන්ත,නිශාන්ත
දේවගේ,ඞදේවගේ,දේවගේ
මුස්තපාගේ,මුස්තපාගේ,මුස්තපාගේ
සෝමසිරි,ශසෝමසිර්,ඞසසොෝමසිරි
සමන්,සමන්,සමන්
ජයලංක,ජයලංක,ජයලංක
මාජුවාන,මාජුවාන,මාජුවාන
වීරසිංහ,චීරසිංහ,වචිරසිංං
මධුභාෂනී,ඞඈමධධුභාෂනී,මධුභාෂනී
අඩස්සූරියගේ,අඩස්සූර්යගේ,අඩස්සූරියගේ
පිලිප්,පිලිර්,පිලිපි
ජයසුන්දර,පයසුන්දුර,ජයසුන්දර
ෆාතුම්මා,ෆාතුම්මා,ලෆාතුම්මා
තරුෂි,තරුෂිං,තරුෂු
ඒකනායක,චිකනායක,ඒකනායක
උම්මා,උම්මා,ඞඝඉඋම්මා
අසමද්,ඬඞඅසමද්,අසමද්
දිසාපතිලාගේ,දිසාපතිලාගේ,දිසාපතිලාගේට
මල්කාන්ති,මල්කාන්ති,මල්කාන්ති
ගොඩකන්ද,ගොඩකන්ද,ගොඩකන්ද
කසුන්,කසුන්,කසුන්
ඉන්ද්‍රාවතී,ඞඉන්ද්‍රාවනී,ඉන්දාවතී
මාපලගම,මාපලගම,මාපලගම
චන්දිමා,චන්දුමා,ඞඝචන්දිමා
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේං
ලකල්,ලකල්,ලකල්
දිනේෂ්,ඞඉදිනේෂ්,දිනේෂ්
අහමදුලෙබ්බෙ,අහමදුලෙබ්බ,අහමදුලෙබ්බෙ
ගෙදර,ේඞගෙදර,ගෙදර
සුමාදි,සුමාදුූ,සුමාදි
රාජපක්ෂ,රාජපක්ෂ,රාජපක්ෂ
දිලිනි,දිලිනි,දිලිනි
සුපුන්,සුපුන්,සු්‍යපුත්
ආරුමුගම්,ආරුමුගම්,ආරුමුගම්
සෙව්වන්දි,සෙච්චන්දි,සෙව්වන්දි
කල්පජිත්,කල්පපිතන්,ඞකල්පජත්
ලංකා,ලංකා,ලංකා
චමින්දික,ඞඇචම්න්දික,චමින්දික
අම්පගොඩ,අම්පගොඩ,අම්පගොඩ
අබ්දුල්,අබරදුල්,අබ්දුල්
වික්‍රමසිංහ,වික්‍රමසිංහ,වික්‍රමසිං
රණසිංහ,රණසිංහ,සඝශරණසිං
පෙරේරා,ඞඈපෙරේරා,පෙරේරා
දිමිංගුවා,ඞඇඅදිම්ංගුචවචා,දිමිංගුවා
ලියනගේ,ලියනගේ,ලියනගේ
ගෝනගලගේ,ගෝනගලගේ,ශෝනගලගේ
සුදේහ,සුදේන,සුදේශ්
සඳරුවන්,සඳරුවන්,සඳරුවන්
ඇලහැර,ඞශඇලහැර,ඇලහැර
මොහම්මඩ්,මොනම්මඩ්,මොහම්මඩ්
විතාන,චිතාන,විතාන
රොහාන්,රොහාන්,රොහාන්
සෙනවිරත්න,සෙනවිරත්නං,සෙනවිරත්න
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මිනිපළඟගේ,මිනිපළබාගේ,මිනිපළඹඩිගේ
රණවක,රණවක,ඛඞසශරණවක
පුෂ්පකුමාර,පුෂ්පකුමාර,පුෂ්පකුමාර
සම්පත්,සම්පත්,සම්පත්
ආරියප්පෙරුම,ආර්යප්පෙරුම,ආරියප්පෙරුම
පතිරන්නැහැලාගේ,පතිරන්නැහැලාගේ,පතිරන්නැහැලාගේ
රහුමා,රනුමා,රහුමා
රජිත්,රඊරිත්,රජිත්
කංකානම්ගේ,කංකානම්ගේ,කංකානම්ගේ
මනෝහරන්,මනෝතරන්,මනෝහරන්
කිත්සිරි,කිත්සිරි,කධඨඋකිත්සිරි
මුහම්මදු,ඞඝමුහම්මටද්‍රු,ඛඞේසඝමුහම්මදු
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
අතුකෝරාළලාගේ,අතුකෝරාළලාගේ,අතුකෝරාළලාගේ
පෙරේරා,පෙරේරා,පෙරේරා
ලලිත්,ලලිත්,ලලිත්ං
ගෙදර,ගෙදර,ඔදෙර
මධූෂාන්,ඞමධූෂාන්,මධූෂාන්
සොමිපාලගේ,සොම්පාලගේ,සොම්පාලගේ
මුරුගුපිල්ලයි,මුරැගුපිල්ලයි,මුරුගුපිල්ලයි
සංජය,සංජය,සංජය
පත්මිණී,පත්මිය,පත්මිත
චන්ද්‍රසිරි,ඛඞචන්ද්‍රසිර්,චන්දසියදයි
වත්තේ,වත්තේ,වත්තේ
ඇහැල,ඇහැළ,ඇහැල
හේරත්,හේරත්,හේරත්
හීනටිගල,ඞඉහීනට්ගල,හීනටිගල
කග්ගොඩ,කග්ගොඩ,කග්ගොෙඩ
නිශාන්සිරි,ඞනිශාන්සිරු,ඞනිශාන්සිරි
ගමගේ,ගමගේ,ගමගේ
කසුන්,ෙසකසුන්,කසුන්
පියුමාල්,පියුමාල්,පියුමාල්
තරුෂි,බරුෂ්ි,තරුපි
ප්‍රියංකර,ප්‍රියංකර,ප්‍රියංකර
ප්‍රියංගනී,ප්‍රියංගනී,ප්‍රියංගනී
සුදේනි,සුදේනි,ධසුදේනි
සංජුලා,සංජුලා,ඞසංජුලා
රන්චාගොඩ,රන්චාගොඩ,රන්චාගොඩ
මොහිදීන්,මොහිදීන්,මොහිදීන්
පේලාගේ,ඞජේලාගේ,ශපේලාගේ
නසර්ඩීන්,නසර්ඩ්න්,ඞනසර්ඩීන්
කුලතුංගේ,කුලතාංගේ,කුලතුංගේ
සිංහ,සිං,සිං
තෙල්ගේ,තෙල්ගේ,ඞතෙල්ගේ
දිනූෂා,දිනූෂා,දිනූෂා
මොහමඩ්,මොහමඩ්,මොහමඩ්
බ්‍රාහ්මණ,බ්‍රාහ්මණ,ඞඨඈබ්‍රාහ්මණ
බෙලිගල,බෙලිගල,බෙලිගල
බස්නායක,බස්නායක,ඞඈඅබස්නායක
සිවන්තන්,සිචන්තන්,සිචන්තන්
උදුලා,උදුලා,උදුලා
තන්ත්‍රීගේ,තන්ත්‍රීගේ,ඞඝතන්ත්‍රීගේ
ජයසූරිය,ජයසූර්ය,ජයසූරිය
මනෝකරන්,මනෝකරන්,ශමනෝකරන්
අස්සාරා,අස්සාරා,ඞඅස්සාරා
මුදලිගේ,ඞමුද්‍රලිගේ,මුදලිගේ
සන්ඳනන්,සන්ඳනන්,සන්ඳදනන්
බණ්ඩාර,බණ්ඩාර,බණ්ඩාර
වාසනාදේවි,වාසනාදේවි,වාසනාදේවි
සුජාතා,සුළාතා,සුජාතා
මල්කාන්ති,මල්කාන්නි,මල්කාන්ති
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
රාම්කුමර්,රාම්කුමර්,ේඈරාම්තුූමර්
පතිරනගේ,පත්ිරනගේ,පතිරනගේ
කුරුලුමුරේ,කුරැලූමුරේ,කුරුලුමුරේ
තීක්‍ෂණි,බීක්ඩෂණි,තීක්ඩුූෂණි
විජේදාස,විජේදාස,ඞඝවිපේදාස
සුදර්ශන්,ඞසුදර්ශන්,සුදර්ශන්
තයියලාදේවි,තයියලාදේවි,තයියලාදේවි
ආචාරිගේ,ආචාරගේ,ඞආචාරිගේ
ජයලත්,ජලලට්,ජයලත්
උතුවන,ඊරූතුවඹණව,උතුවන
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේට
ටිල්ඩා,ටිල්ඩා,ටිල්ඩා
රිද්මි,රඊිද්ම්්,රිදම්
මධුමන්ති,මධුමන්නි,ඞහමධුමන්ති
පෙරේරා,පෙරේරාං,ඞපෙරේරා
රූපාවතී,රෑපාවනී,රැපාවතීි
බදුගේ,බදුගේ,බදුගේ
රාජපක්ෂ,රාජපක්ෂ,රාජපක්ෂ
දීපාල්,දීපාල්,ඉඅඳදීිපාල්
රහීම්,රහීම්,රහීම්
දිල්ෂානි,දඅගඇදිල්ෂානි,ඛඞඇදිල්ෂානි
ශාන්ත,ශාන්ත,ශාන්ත
ආනන්දන්,ආනන්දන්,ආනන්දන්
සරූක්,සරක්,සරුක්
