original,Malith,Abhaya
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
ගමරාලලාගේ,ගමරාලලාගේ,ගමරාලලාගේ
චතුරංගි,චතුරංගි,චතුරංගි
පද්මසිරි,ඈඇපපද්මසිට්,පද්මසිරගි
සාකීර්,සාර්,සාතීර්
යොවුනි,යාචුනි,යොවුනි
පොහොන්වැවේ,පොහොන්වැවේ,පොහොන්වැවේ
කජේන්ද්‍රන්,කහපේන්දුන්,සකපේන්දන්
සඳරුවනි,ඞඔහසඳරැවනි,ඞසඳරුවනි
රොහාන්,රොහාන්,රොගාන්
විජේසේකර,චිපජේසේකර,විපේසේකර
අහ්මඩ්,අන්මඩි,ේඅහමඩ්
සොයිසා,සොයිසා,සොයිසා
ඇම්බලන්දොර,ඇම්බලන්දොර,ඇම්බලන්දොර
විජියදරනි,වචිපියදරනි,විරියදුරනි
දෙහිපයලාගේ,දෙහිපයලාගේ,දෙහිපයලාගේ
දේවගේ,දේවගේ,දේවගේ
වේෂකරුණා,වේෂකරැණා,වේෂකරුණා
හසම්,නෙසම්,ගසම්
බර්නදෙත්,බර්නදෙත්,බර්නදෙත්
නව්ෆීස්,නවිෆීස්,ඛෞඞනව්ඨිස්
වලවෙ,ඞඑචලටවේ,වලවේ
දේවලාගේ,දේවලාගේ,දේවලාගේං
තංගරාජ්,නංගරාජ්,තංගරාජ්
උදේශිනි,ඞඋදේශිනි,උදේශිනි
නයනරංග,නයනරංග,නයනරංග
ධනං්ජනී,ධන්‍යජනී,ඞඈඇබඬධනජනී
නිරංජිලා,ඞඈඉනිරංජීලා,ඞනිරංජිලා
දීපාල්,දිරල්,දීපාල්
කුමාරි,කුමාර,කුමාරි
හත්තැල්ලෙ,හත්නැල්ලෙ,හත්තැල්ලෙ
අබ්බස්,අබ්බස්,ේඞඅබ්බඩධ්
සිසිර,සිසිර,සිසිර
ජයසිරි,ජයසර්,ජයසිරි
සම්පත්,සම්පත්,සම්පත්
අසංක,අසංක,ේඞඅසංක
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ගමගේ,ඞගමගේ,ගමගේ
පිංචා,පිංචා,පිංචා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
අබ්දුල්,අබ්දුල්,අබදුල්
වන්සූරිය,චන්සූරය,චන්සූරිය
සුභාෂිනි,සුභාෂිනි,සුභාෂිනි
තිසේරා,තිසේරා,ඨඈඡතිසේරා
කොනකලගල,කොනකලගල,කොනකලගල
නික්‍ෂාන්,නික්ෂාන්,නිකඩූණාන්
බේගම්,ඈබේගම්,ඛඞබේගම්
නානායක්කාර,නානායක්කාර,නානායක්කාර
නාගමනි,නාගමනි,නාගමනි
කුමාර,බුමාර,කුමාර
අම්බලකන්දයලෑ,අම්බලකන්දයලෑ,අම්බලකන්දයලැ
ඇන්ටන්,ඇන්ටන්,ඇන්ටන්
සචිනි,සවිනී,පවනි
විහාරවත්තේ,විහාරචත්නේ,විහාරවත්තේං
මීවනගේ,ඞඈමීවනගේ,මීවනගේ
චින්තක,චින්තක,ඞඨඈඇචින්තත
චින්තක,චින්නන,ඛඞසචචින්තත
කිරිය,බිර්ල,කිරිය
මජීත්,මජත්,මජිත්
ලහිරු,ලහිරු,ලසරු
අන්තෝනිගේ,අන්තෝනිගේ,අන්තෝනිගේ
බාලසූරිය,බාලසූර්ය,බාලයූරිය
දයාරත්න,දයාරත්න,දයාරත්න
පෑලව,පෑලමව,පැලව
ගෙදර,ගෙදර,ගෙර
මධුභාෂිනි,මධුභනාෂීනි,මධ්‍රභාෂීිනි
ගයාන්,ගයාන්,ගයාන්
අෆ්රිහා,අෆ්රේහා,අෆ්රිහා
ප්‍රනාන්දු,ඈප්‍රනාන්ද්‍රා,ප්‍රනාන්ද්‍රං
බණ්ඩාර,ඈඉබණ්ඩාර,බණ්ඩාර
පිලිප්,පිළල්,පිලිජු
හෙෂාන්,නෂාන්,හෂාන්
රලලාගේ,රලලාගේ,ඛඞශරලලාගේ
සමරක්කොඩි,සමරක්කොඩි,සමරක්කොඩි
නායකරත්න,නායකරත්න,නායකරත්න
රත්නපාල,රත්නපාල,රත්නපාල
කුමාර,කුමාර,කුමාර
‍ප්‍රියන්ත,ප්‍රියන්ත,ඩුප්‍රියන්ත
විතාන,චිතාන,චිතාන
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
සිල්වා,සිල්වා,සිල්වා
ජයවර්ධන,ජයවර්ධන,ජයවර්ධන
චන්ද්‍රාවති,වව්ඩාවව්,චන්දාවති
රාමස්සාමි,ඈඋරාමස්සාම්,රාමස්සාමි
ගිනිගල්ගොඩ,ගිනිගල්ගොෙඩ,ගිනිගල්ගොඩ
වත්සලා,වත්සලා,ඛඞඝචත්සලා
ශශික,ශශිඛ,ශයික
බොජ්ජන්ග,බොජීපන්ග,බොජ්ජන්ග
මොහොමඩ්,මොහොමඩ්,මොහොමඩ්
වැල්ලගේ,වැල්ලගේ,වැල්ලගේ
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
ශ්‍රීදර්,ශ්‍රිීර්,ශිදර්
නාවේන්දර්,නාවේන්දර්,නාවේන්දර්
රණසිංහ,රණසිංං,ඞඈරණසිංහ
හෙයියන්තුඩුව,තෙයියන්තඩුව,හෙයියන්තුඩුව
සමරසිංහ,සමරසිංහ,සමරසිං
බටපොලගේ,බටපොලගේ,බටපොලගේ
අත්තනායක,අත්තනායක,අත්තනායක
යේකලා,යේකලා,යේකලා
මිලංග,මිලංග,මිලංග
ෆාතිමා,ෆානිමා,ඞෆාතිමා
ගෙදර,ගෙල,ගෙදර
ශ්‍රියානි,ඛඞඝශ්‍රියානි,ශ්‍රියානි
කුමාරි,කුමාර්,කුමාරි
සචින්,සච්න්,සචින්
හංසිනි,ඞඝහංසිනි,හංසිනි
පූපාලපිල්ලෙයි,පූපාලපිල්ලෙයි,පූපාලපිල්ලෙයි
මලින්දි,මලින්දි,මලින්ද
නිරූපා,නිරෑපා,නිරුපා
මෙන්ඩිස්,ඞඝමෙන්ඩ්ස්,මෙන්ඩිස්
රූපසිංහ,රපසිංං,රූපසිංහ
කනතේ,කනතේ,හකනතේ
පේඩිගේ,ඞජපේඩිගේ,පේඩිගේ
විදුරංග,විදුරංගන,විදුරග
ප්‍රියංකර,ප්‍රියංකර,ප්‍රියංකර
තරංගා,තරංගා,තරංශා
මහේස්වරන්,මහේස්චරන්,මහේස්වරන්
විජේතුංග,වචිපජේතුංග,වචිපේතුංග
වර්ණකුලසූරියගේ,වර්ණඛුලසූරයගේ,වර්ණකුලසූරියගේ
ගෝවින්න,ගෝවින්න,ගෝවින්න
රුවන්,රැුවන්,රුවන්
උදයකුමාර්,උදයකුමාර්,උථදයතුමාර්
හිමාලි,නිමාලි,හිමාලි
සමිත,සම්ත,සම්ත
ලීලාවතී,ලීලාවතී,ඕඋලීලාවතීි
පතිරගේ,පතිරගේ,පතිරගේ
ඇලෙක්සියා,ඇලෙක්සියා,ඇලෙක්සියා
හේරත්,ඞඝඛහේරත්,ඛඞඝඞඞගහේරත්
මැණිකේ,මැණිකේ,ඞඔමැණිකේ
සීලවතී,සීලවබ්,සීලවතී
සෙහාන්,සෙහාන්,සෙහාන්
නිසාර්,නිසාර්,ඉනිසාර්
ඩිලාන්,ඩිලාන්,ඩිලාන්
අනුරසිරි,අනුරසිථ,අනුරසිරදි
අනිල්,අනිල්,අනිල්
වඩුමේස්ත්‍රිගේ,චඩුමේස්බ්‍රිගේ,වඩුමේස්තිගේ
පසිලින්,පසිළින්,පසිලින්
මොහමඩ්,මොහමඩ්,මොහමඩ්
ශ්‍රියානි,ශ්‍රියානිං,ප්‍රියානි
දිල්ෂාන්,දිල්ෂාන්,දිල්ෂාන්
නිලුෂා,නිලුෂා,නිලූෂා
මොහමඩ්,මොහමඩ්,මොහමඩ්
ගමගේ,ගමගේ,ගමගේ
සුරේන්,සුරේන්,සුරේන්
මල්ෂානි,ඞමල්ෂානිං,මලේෂානි
කෞශල්‍යා,කෞශල්‍යා,කෞශල්‍යා
සතුරුසිංහ,සතුරුසිංහ,සතුරුසිංං
සින්නදොරේසාමි,සින්නදොරේසාමි,සින්නදොරේසාමි
මැදිලියේ,ඞඨමැදිලියේ,ඞඝමැදිලියේ
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේං
ලක්මාල්,ලක්මාල්,ලක්මාල්
සිංහලපේඩිගේ,සිංහලපේඩිගේ,සිංහලපේඩ්ගේ
උයන්වත්තගේ,උයන්චත්තගේ,උයන්වත්තගේ
වික්‍රමසිංහ,වික්‍රමසිංහ,ඞවික්‍රමසිං
පියදාසගේ,පියදාසගේ,පියදාසගේ
කරාගොඩ,කරාගොඩ,කරාගොඩ
බණ්ඩාර,බණ්ඩාර,ඞසඉබණ්ඩාර
ගමරාලලාගේ,ගමරාලලාගේ,ගමරාලලාගේ
හන්නාන්,හන්නාන්,ගන්නාන්
රූපමාලී,ඈඉථරෑපමාලී,ඛරූපමාලී
ෆවාසා,ගවාසා,ෆඅවාසා
ගලප්පත්තිගේ,ගලප්පත්තිගේ,ගලප්පත්තිගේ
තුඩුගල,තුඩුගල,තුඩුගල
ළමප්පු,ළමප්පු,ඨඈතමමප්පු
නිශාන්ති,සඇනිශාන්ති,නිශාන්ති
දේවිකා,ඛඞඇදේවිකා,දේවිකා
අතාවුදරාල්ලාගේ,අතාවුදරාල්ලාගේ,අතාවුදරාල්ලාගේ
ඥානකලාතරන්,ඥානකලාතරන්,ඥානකලාතරන්
ලලිත්,ලලිත්,ඞලලිත්
හෂිනි,හමන,හජනි
කිට්නසාමි,කිට්නසාම්,කිට්නසාම්
සචිනි,සිව්වන,ඞඛඕසචනි
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
පසිදු,රජසිළු,පසිදු
මහේෂ්,ඞමහේෂ්,ඬඞඉමහශඝේෂ්
දර්ශන,දර්ශන,දීර්ර
බමුනුආරච්චිගේ,බමුනුආරච්චිගේ,බමුනුආරච්චිගේ
ධර්මසිරි,ධර්මයට,ඞසඇසර්මසිරටි
ගෙදර,ඞමගදර,ගගදර
සුදර්ශනී,සුදර්ශනී,සුදර්ශනී
කවිදු,කවදු,තවද
අන්වර්දීන්,අන්චර්දීන්,අන්වර්දීන්
දිලෙකා,දිලෙකා,ඞදිලෙකා
මොහොම්මදු,මොහොම්මටදු,මොහොම්මදු
මොරින්,ඞමොරන්,මොරින්
මුත්තු,මුත්ත,මිත්ත
රාමලිංගම්,රාමලිංගම්ි,රාමලිංගම්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
චමින්ද,චමින්ද,චමින්ද
කාලිඅම්මා,කාලිඅම්මා,ඇකාලිඅම්මා
දිමුතු,දිමුතු,දිමුතු
විටගේ,විටගේ,විටගේ
දේවගේ,දේවගේ,දේවගේ
අබේසිංහ,අබේසිංහ,ඞඅබේසිං
රත්නායක,රත්නායක,රත්නායක
සුරේශ්,සුරේශ්,සුරේශ්
සුමිත්‍රා,සුම්ටබ්‍රා,සුම්ත්‍රා
දේවගේ,දේවගේ,දේවගේ
ලසන්ත,ලසන්ත,ලසන්ත
මුහම්මඩ්,ඞමුහම්මඩ්,ඞමමුහම්මඩ්
ජයසිංහ,ඒයසිංහ,ජයසිංහං
කාන්තලිංගම්,කාන්තලිංගම්,කාන්තලිංගම්
තිලකරත්න,තිලකරත්න,තිලකරත්න
සූරින්දා,සූරන්දා,සූරින්දා
රාලලාගේ,රාලලාගේ,රාලලාගේ
උපුල්ජිත්,ඊඋපුල්පිත්,ඞඨඇඋපුල්ජිනත්
යද්දෙහි,යද්දෙනි,ගද්දෙහි
ඉහල,ඛනල,ඉගල
කුමාර,කුමාර,කුමාර
නිහාල්,නිහාල්,නිහාල්
සරත්,සරත්,සරත්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
දුල්මිනී,ඛේඈඡදුල්මිනී,ඳුල්මිනී
නැන්සලීන්,නැන්සලීන්,නැන්සලීන්
ජයලත්,අයලත්,ඞජයලත්
වෙල්ලප්පුලි,වෙල්ලප්පුලි,වෙල්ලප්පුලි
නිශාන්ත,නිශාන්න,ඞනිශාන්තං
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
පමිත,පම්ත,එමිත
බදුරුදීන්,බදුරැදින්,ඞඝබදුරුදීන්ං
වීරසූරිය,විරසූරය,වීරසූරිය
හසන්ත,හසන්ත,හසන්ත
ආරච්චිගේ,ආරච්චිගේ,ඞආරච්චිගේ
මේරියන්,ශමමේරයන්,මේරියන්
රණතුංග,රණතංග,රණතුංග
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
හෆීල්,හෆල්,හළල්
හේවාපේඩිගෙදර,හේචාපේඩිගෙදර,හේවාපේඩිගෙදර
ලක්ෂාන්,ඉකක්‍්ෂාන්,ලක්ෂාන්
නෙල්ලිගහයට,නෙල්ලිගනයට,නෙල්ලිගගයට
බඩල්ගේ,බඩල්ගේ,බඩල්ගේ
හෙට්ටිගොඩ,හෙට්ටිගොඩ,හෙට්ටිගොඩං
කුමාර,කුමාර,කමා
උබේවර්ධදන,උබේවර්ධදන,උඛබේවර්ධදන
රෝහිත,රෝනිත,නරෝගිත
ප්‍රියනන්දන,ප්‍රියනන්දන,ප්‍රියනන්දන
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
කුඹුරේ,කුඹුරේ,කුඹුරේ
සුමනසේන,සුමනසේන,සුමනසේන
පුෂ්ප,පුෂ්ප,පරුෂ
හෙන්ද,හනෙන්ද,ගෙන්ද
රාජදොරෙයි,රාජදොරෙයි,රාජදොරෙයි
නිලුකා,නිලුකා,නිලුකා
උපාලි,උපාලි,උපාලි
මොහොම්ඩ්,මොහොම්ඩ්,මොහොම්ඩ්
ගන්නෝරුව,ගන්නෝරුව,ගන්නෝරුව
ලියනගේ,ලියනගේ,ලියනගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
සෙල්ලම්මා,සෙල්ලම්මා,සෙල්ලම්මාං
මුදලිගේ,මුදලිගේ,මුදලිගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
දියමන්ති,දියමන්ති,දිගමන්ති
ප්‍රියංකා,ඞශඈජපියංකා,ප්‍රියංකා
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
හුසේන්,හුසේන්,හුසේන්
අමානිගේ,අමානිගේ,අමානිගේ
ඉසුරු,ඉසුරු,ඉසුරු
මුර්ෂිදා,මුර්ෂ්දා,මුර්ෂීජා
පුෂ්පලතා,පුෂ්පලෆතා,පුෂ්පලතා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
හිඟුරල,හනිමුරුලළල,ගිනුිරල
ලේකම්ලාගේ,ලේකම්ලාගේ,ලේකම්ලාගේට
වීරපර්මාල්,වචීරපර්මාල්,වීරපර්මාල්
දිසානායක,දිසානායක,දිසානායක
කලන්දර්බාවා,කලන්දර්බාවා,කලන්දර්බාවා
බිරුන්දා,බිරැන්දා,බිරුන්දා
ගෙදර,ගෙදර,ගෙදර
හේරත්,හේරත්,හේරත්
නිරෝෂා,නිරෝෂා,නිරෝෂා
සුඩලෙයි,සුඩලෙයි,ඈසුඩලෙයි
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මහීපාල,අමනීපාල,ේමහීපාල
කලුආරච්චි,ඞකලුආරච්චිං,ඞකලුආරච්ච්ි
විජේසූරිය,විපේසූර්ය,විජේසූරිය
රෝහිත,ඨරෝචනිත,ේසඞරෝභහිත
තුයියලාගේ,බයියලාගේ,තූයියලාගේ
ක්‍රිස්ටීන්ස්,ඞබ්‍රිස්ටින්ස්,ඞක්‍රිස්ටින්ස්ං
සලීම්,සඳීම්,සලීම්
ආරියදාස,ආර්යදාස,ආරියදාස
චතුරංගි,චතුරංගි,ඛේඞචතුරංගි
පිනිදිය,ඈඅජපිනිදිය,පිනිස
යාකෝප්පු,යාකෝප්ජපු,යෲාාකෝප්පු
මෙරෙන්චිගේ,මමරෙන්චවිගේ,මෙරෙන්චිගේ
වීරසිංහ,ඞවචීරසිංහ,විරසිංහ
තිලකසිරි,ඞඈතිලකබසිරි,තිලකසිරි
රත්නායක,රත්නායක,රත්නායක
මන්තන්තිපුර,මන්තන්තිපුර,මන්තන්තිපුර
අඹගහගේ,අඹගනගේ,අඹගහගේ
කදිර,කදීර,කර
එකනාදන්,ච්කනාදන්,එකනාදන්
කම්මැල්ලවීර,කම්මැල්ලවීර,කම්මැල්ලවීර
නදුනි,නදුනි,නැති
මධුෂාන්,ඞමධුෂාන්,මධුෂාන්
කමලසිරි,කමලසිරි,ඞකමලසිරි
ඉක්බාල්,ඛඞඝඉබක්ඛබාල්,ඉක්බාල්
වතෙත්ගේ,වතෙන්ගේ,වතෙත්ගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
නිමල්,ඞඈනිමල්,නිමල්
කුරගම,කුරමම,කුරරම
ගුණවර්ධන,ගුණවර්ධනධනා,ගුණවර්ධන
යසවතී,අසවනී,ශයසවතී
විජේනායක,විජේනායක,වචිපේනායක
ෆාතිමා,ෆාතිමා,ෆාතිමා
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
මොහමඩ්,මොහමඩ්,ඞඛඞමොහමඩ්
නාපාවල,නාපාවල,නාපාවල
හේරත්,ඨඉහේරත්,හේරත්
විජේරත්න,විජේරත්න,ඞවිපේරත්න
ප්‍රනාන්දු,ප්‍රනාන්ද්‍රං,ප්‍රනාන්ද්‍ර
ප්‍රමෝෂා,ප්‍රමෝෂා,ප්‍රමෝෂා
දේවනෙත්තිගේ,දේවනෙත්තිගේ,දේවනෙත්තිගේ
සින්නරසා,සින්නරසා,සින්නරසා
සුනෝජන්,සුනෝජන්,සුනෝජන්
හේවායින්ගේ,හේවායින්ගේ,හේවායීන්ගේ
කල්ප,කල්ප,කල්ප
රාධාලඩ්චුමි,රාධාලඩිචුම්,රාධාලඩ්වුම්
රිනව්සර්,දරීනව්සර්,රිනව්සර්
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
අනුරාධා,අනුරාධා,අනුරාධා
නිපුන්,නිපුන්,කිපුන්
කංකානම්ලාගේ,කංකානම්ලාගේ,කංකානම්ලාගේ
දිහාන්,දිහාන්,දිහාත්
කරුණා,කරැනා,ඞකරුණා
හේවාගේ,හේවාගේ,හේවාගේ
පවිත්තා,ඞඉපචිත්නා,පවිත්තා
සමරසිංහ,සමරසිංහ,සමරසිං
ෂමීමා,ෂම්මා,මේමා
දේසත්ප්‍රිය,දේසත්පිය,දේසත්ව්‍රිය
ලක්ෂික,ලක්‍ෂික,ලක්ෂීක
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
තුෂිත,තනුෂ්ත,තමත්
පුෂ්පකුමාරි,පුෂ්පකුමාර,පුමරෙකුමාරි
නන්දන,නන්ද්‍රන,නන්දන
ගමගේ,ගමගේ,ගමගේ
ලෙබ්බේ,ේශලෙබ්බේ,ලෙබ්බේ
සුසෙයිමානික්කම්,සුසෙයිමානික්කම්,සුසෙයිමානික්කම්
සමීරලාල්,සම්රලාල්,ඞසඈසමීරලාල්
කෝමනගේ,කෝමනගේ,කෝමනගේ
ගුරුසිංහ,ඞඇගුරැසිංහ,ගුරුසිංහ
තිරිමාන්න,තිරමාන්නං,තිරිමාන්න
සිල්වා,සිල්වා,සිල්වා
මහමරක්කලගේ,මනමරක්කලගේ,මහමරක්කලගේ
රංගිකා,රංගිඛබා,රංගශිකා
සුබසිංහ,සුබසිංහ,සුබසිංහ
සමන්දේව,සමන්දේව,සමන්දේවඛ
මුස්තෆා,මුස්තඞෆා,මුස්තෆලා
පතිරණගේ,පතිරණගේ,එතිරණගේ
අහමදු,අනමදු,අහමද්‍රු
සීෆානී,සීෆානී,සීෆානී
නිෆ්රාස්,නිෆ්රාස්,නිෆ්රාස්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ඩෙක්ස්ටර්,ඇසඬෙක්ස්ටට්,ඞඈඩෙක්ස්ටර්
කුමාරි,කුමාර,කුමාරි
පුෂ්පලතා,පුෂ්පලතා,ජපුෂ්පලතා
මාජුවාන,මාජුවාන,ඞමාජුවාන
චමෝදි,ච්මෝදි,ඞඑමෝදි
මාරසිංහ,මාරසිංහ,මාරසිංහ
නවීන්,නවින්,නවින්
ස්වර්ණකාන්ති,ස්වර්ණකාන්නි,ස්වර්ණකාන්ති
දොරපොල,දොරපොල,දොරපොල
අබේනායක,අබේනායක,අබේනායක
වික්‍රමසිංහ,වික්‍රමසිංරා,වික්‍රමසිංහ
හෂ්ණා,කනෂ්ණා,ශෂ්ණා
හල්ලින්න,ඞහල්ලින්න,හල්ලින්නං
රත්නායක,රත්නායක,රත්තායය
කුමුදුනී,කූමුදුනී,කුමුදුනී
ජයමාලි,පයමාලිං,ජයමාලි
නිමල්,නිමල්,නිමල්
සකායමේරි,සකායමේර්,සකායමේරි
රිෆ්ලා,වෆ්ලා,රඅිෆ්ලා
කඹුරුගමුව,කමුරැගමුව,කඹුරුගමුව
වීරවික්‍රමසිංහ,වීරවික්‍රමසිංහ,වීරවික්‍රමසිංගහ
විතානගේ,චිතනානගේ,විතානගේ
පලනිවේලන්,පලනිවේලන්,පලනිවේලන්
වීරසිංගේ,ඞචිීරසිංග්,වීරසිංගේ්
හක්කිනි,ඞනක්කිනි,හක්කිනිී
කල්යාණවති,කල්‍යාණවනි,කල්‍යාණවති
මුදව,මුදුව,මුදට
කුමාර,කබූුමාර,කුමාර
හර්ෂනි,තර්ෂනි,භර්ෂනි
සමන්දිකා,සමන්ළදිකා,සමන්ද්‍රිකා
හේවගේ,හේවගේ,හේවගේ
කරුණාරත්න,කරැණාරත්න,කරුණාරත්නං
ෂෝඑල්,ෂෝචල්,ඝෂෝඑල්
වාප්පු,චාඩ්පු,වාප්පු
සින්නමනි,සින්නමනි,සින්නමනි
සෙල්වකුමාර්,සෙල්වකුමාර්,සෙල්වකුමාර්
ඩෙයාමලී,ඬඩයාමලී,ඞඩෙයාමලී
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
තිලන්ති,බීිලන්ති,තිලන්ති
ගෙදර,ගෙර,ගෙදර
සිල්වා,ඞඝසිල්චා,සිල්වා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
කමාල්දින්,කමාල්දන්,කමාල්දින්
හොරණගේ,හොරණගේ,ඞහොරණගේ
ප්‍රනාන්දු,ප්‍රනාන්ද්‍ර,ප්‍රනාන්දු
වික්‍රමසූරිය,වික්‍රමසූරය,වික්‍රමසූරිය
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
සපරමාදු,සපරමාදු,සපරමාදු
රිස්වි,රස්වී,රිස්වි
රුවන්,රැවන්,රුවන්
කසුන්,කසුන්,කසුන්
