original,Malith,Abhaya
පුබුදු,පුටුදු,පුබුදු
රයිලි,රයිලිි,සිලි
කුමාර,කුමාර,කුමාර
කාලිංග,කාලිංග,කාලිංග
සෙව්වන්දි,සෙව්වන්දි,ඛඞඈඡඇසෙචිවන්දිං
ජයවර්ධන,ජයවර්ධධ,ජයවර්ධන
ලියනගේ,ලියනගේ,ලියනගේ
ගෙදර,ගෙදර,ගෙර
මහකුඹුරේ,මහකුඹුරේ,මහකුඹුරේ
ගුණසිංහ,ඞගුණසිංහං,ඞශගුණසිංං
දනසේකර,දනසේකර,දනසේකර
චාමික,චාම්තා,චාමික
මයුමි,මයුමි,මයුමි
පරාපරන්,පරාපරන්,පරාපරන්
මන්ත්‍රීගේ,මන්ත්‍රීන්,මන්ත්‍රීගේ
මහදුරගේ,මහදුරගේ,ඞඈශමහදුරගේ
සායක්කාරගේ,සායක්කාරගේ,සායක්කාරගේ
චන්ද්‍රලතා,චන්ද්‍රලතා,ඞසඇචන්දලතා
සුනීතා,සුනීතා,සුනීතා
ප්‍රියදර්ශන,ප්‍රියදර්ශන,ප්‍රියදර්ශන
නිශ්ශංක,නිශ්ශංක,නිශ්ශංක
කුමාරි,කුමාර,කුමාරි
සුමේධ,ේඋඉසුමේධඛ,සුමේධඛ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ඉදිශාමි,ඛේඞඝසදඥුශාම්,ඉදිශාම්
කංකානම්ගේ,කංකානම්ගේ,කංකානම්ගේ
ජනුක,ජනක,ජනක
පෙරේරා,පෙරේරා,පෙරේරා
පල්ලෙගෙදර,පල්ලෙගෙදර,පල්ලෙගෙදර
ප්‍රනාන්දු,ප්‍රනාන්ද්‍ර,ප්‍රනාන්දු
ජෝශප්,ජෝශප්,ජෝශප්
කුලතුංගෙදර,කුලතුංගෙදර,කුලතුංගෙදර
බමුණු,බමුණු,බමුණු
සිල්වා,සිල්වා,සිල්වා
සමරකෝන්,සමරබෝන්,සමරකෝන්
ප්‍රසාද්,ප්‍රසාථ,ප්‍රසාද්
තඹගල්ලගේ,තඹගල්ලගේ,තඹගල්ලගේ
කහටපිටියගේ,කහටපිටියගේ,කගටපිටියගේ
ගුණවර්ධන,ගුණවර්ධා,ගුණවර්ධන
හැදලගේ,හනැදලගේ,ඞහැදලගේ
නැයිමා,ඡතනැයිමා,නැයිමා
ජිෆ්රාන්,පිෆ්රාන්,ඉඑජ්ෆරාන්
දිලානි,දුලානි,දිලානි
රාධාක්‍රිෂ්ණන්,රාධාබ්‍රිෂ්ණන්,රාධාකිෂ්ණන්
ආලෝක,ආලෝක,ආලෝක
සමරසිංහ,සමරසිංහ,සමරසිංං
හේරත්,ේඞඛහෙරත්,හේරත්
අරුණී,අරුළු,අරු
ජනනි,ජනනි,ජනනි
කුසුම්සිරි,පකුසුම්සිර්,කුසුම්සිරි
දුරයලාගේ,ඇදුරයලාගේ,දුරයලාගේ
විදානලාගේ,විදානලාගේ,විදානලාගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ආරච්චිගේ,ඞඇආරච්චිගේ,ආරච්චිගේ
සුමුදු,සුමුදු,සුමුු
තාජුදීන්,නාපුළුන්,තාජුදීන්
ඇන්ටන්,ඇන්ටන්,ඇන්ටන්
දිනුෂ,දිනුම,යදිනුෂ
පේඩිගේ,ඞපේඩිගේ,පේඩිගේ
අනගිගේ,අනගිගේ,අනගිගේ
දිසානායක,දිසානායක,දිසානායය
රත්නායක,රත්නායක,රත්නායක
අබ්දුල්,අබ්දුල්,අබ්දුල්
සදමාලි,සදමාලි,සදමාලි
මොහොට්ටි,මොහොට්ටි,මොහොට්ටි
ශාන්ත,ශාන්ත,ශාන්ත
බාලසූරියගේ,බාලසූරයගේ,බාලසූරියගේ
සුබාසිනි,සුබාසිනි,සුබාසිනි
නන්සිටා,නන්සිටා,ඞනන්සිටා
වත්තලාගේ,චත්තලාගේ,චත්තලාගේ
මහේන්ද්‍රන්,මහේන්දුන්,මහේන්දන්
ඩිලක්ෂන්,ඩ්ලක්ෂන්,ඞඩිලක්ෂන්
බඩල්ගේ,බඩල්ගේ,බඩල්ගේ
පොල්ගම්පලගේ,පොල්ගම්පලගේ,පොල්ගම්පලගේ
ජාසිම්,ජාසිම්,ජාසිම්
සන්කීත්,ඞසන්කිත්ං,ඞඝසන්තීත්
ආරියවතී,ආර්යවතී,ආර්යවතී
ජයසේකර,ජයසේකර,ජයසේකර
රයිගම්කෝරලේ,රයිගම්කෝරලේ,රයිගම්කෝරලේ
ගුරුල්ල,ගුරුල්ල,ඬඞගුරුල්ලතං
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ඔමරුලෙබ්බේ,ඔමරුලෙබ්බේ,ඔමරුලෙබ්බේ
බුහාරී,බුහාර්,රාබුහාර්
හේවාපලගසිංහ,නේචාපලගසිංහ,හේවාපලගසිංහ
සජිත්,සජිත්,සජිත්ං
චාමර,චාමර,චාම
රාජපක්ෂ,රාජපක්ෂ,රාජපක්ක
අප්පුහාමි,ඞඈඤඅප්පුනහාමි,ඛේසඝඅප්පුහාමි
සුදුබණ්ඩා,ඞසුදුඛණ්ඩා,සඈසුදුබඛණ්ඩා
මාස්ලස්,ේඅමාස්ලස්,මාස්ලස්
ගෙදර,ගෙදර,ගෙදර
ප්‍රසිලා,ප්‍රසිළා,ප්‍රසිලාං
පසන්,පසන්,පසන්
රිනවුස්,උඑනවුස්,රිනවුසය්
දිනේෂ්,දිනේෂ්,දිනේෂ්
කොලන්දවේල්,කොලන්දවේල්,කොලන්දවේල්
මලර්,මලර්,මලර්
ෆාතිමා,ෆාතිමා,ෆාතිමා
විජයවික්‍රම,වටවචිජයවිකුම,වීජයවික්‍රම
ෆාතිමා,ෆාතිමා,ෆාතිමා
මුතුමල්කි,මුතුමල්කි,ඞමුතුමල්කි
ජානකි,ජානකි,ජානනි
ලයෝමි,ලයෝවි,ඞශලයෝම්ං
රෆීක්,රක්,රහක්
නිරන්,නිරන්,නිරන්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ලසන්ති,ඞලසන්ති,ේශඞලසන්ති
ක්‍රිෂ්ලානි,ඞක්‍රිෂ්ලානි,ත්‍රිෂ්ලානි
වෙදරාලලාගේ,වෙදරාලලාගේ,වෙදරාලලාගේ
ප්‍රදීප්,යප්‍රුදිම්,පුදීර
සිල්වා,සිල්වා,සිල්වා
ස්ටෙලා,ස්ටෙලා,ස්ටලා
කෝමිටිගේ,කෝම්ට්ගේ,හකෝමිටිගේ
සන්දිරකිරි,ඞන්දිරකිරථී,සන්දිරකිරි
කුලේන්ද්‍ර,කුලේන්දු,කුලේන්දුං
ෆාතිමා,ෆාස්මා,ෆාතිමා
වීජේසිං,වචීජේසිං,විීපජේසිං
දෙලංකාපේලිගේ,දෙලංකාපේලිගේ,දෙලංකාපේලිගේ
අරූස්,අරුස්,අරුස්
රජීතා,එජිතා,රජිතා
වික්ටෝරියා,වික්ටෝරයා,වික්ටෝරියා
ධනුෂිකා,ඩනුෂිකා,ධතුෂිකා
සරීප්දීන්,සර්ප්දීන්,සරිප්දීන්
රන්දුනු,එන්දුනු,රන්දුනු
ශාන්ති,නාන්ති,ශාන්ති
ජනනී,පනත,ජනති
වර්ණකුලසූරිය,වර්ණඛකුලසූරය,වර්ණකුලසූරිය
පාතිමා,පාච්මා,පාතිමා
රාජේස්පරි,රාජේස්පරි,රාජේස්පරි
ගයාන්,ගයාන්,ගයාන්
රමනී,එමනී,රතී
වන්නිනායක,වන්නිනායක,වන්නිනායක
විජයරත්නම්,චිජයරත්නම්,විජයරත්නම්
සන්නාසි,සසන්නාසිං,ඞසන්නාසිං
අප්පුහාමිලාගේ,අප්පුහාමිලාගේ,අප්පුහාම්ලාගේ
අජීත්,අළතබ්,ඞඕඝඞඅජිත්
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
ආරුමුගම්,ආරුමුගම්,ආරුමුගම්
මැණිකේ,මැණිකේ,මැණිකේ
මනෝජ්,මනෝජ්,මනෝජ්
තාරක,ඞඉතාරක,තාරක
බඩල්,බඩල්,බඩවල්
යේසුමේරි,යේසුමේර,යේසුමේරි
විජයකුලේන්තිරන්,විජයකුලේන්නිරන්,විජයකුලේන්තිරන්
අහමඩ්,අහමඩ්ං,අගමඩ්
රත්නසිරි,රතනසිරි,රත්නසිරි
සසිකුමාර්,සසිකුමාර්,ඞඈසසිතුමාර්
අරාවේ,අරාව්,අරාවේ
ඔමාලි,ඉමාලි,ඞඔමාලි
අරුණ,අරුණ,අරුණ
මුණසිංහ,මුණසිංහ,මුණසිං
ඌරල,ඌෟරලළ,දෟල
සිතිර,ැසිතිර,සිතිර
මුහම්මදු,මුහම්මලදු,ඛේඞමුහම්මදු
මධුෂානි,මධුෂානි,මධුෂානි
ඉන්දික,මන්දික,ඉන්දික
තරිඳු,පරළු,තාදු
කුමාරි,කුමාර්,කුමාරි
සෙව්වන්දි,සෙව්වන්දිං,සෙව්වන්දි
එට්ටි,චරට්ට්,එට්ටි
විජේරත්න,වචිජේරත්න,විජේරත්න
කරුණාරත්න,කරැණාරත්න,කරුණාරත්න
ගෙදර,ගෙරර්,ශෙර
ත්‍රිමාන්ත,තභ්‍රිමාන්තන,ත්‍රිමාන්න
රණවීර,රණවීර,රණවීර
පේමරත්න,පේමරත්න,පේමරත්න
උඩබුලත්ගම,උඩබුලත්ගම,උඩබුලත්ගම
සන්ධ්‍යා,සන්ධ්‍යා,ඞසන්ධා්‍යා
සංජන,සංජන,සංජන
ඒකනායක,චිඛනායක,ඒකනායක
ප්‍රියංකා,ප්‍රිසකා,ප්‍රියාතා
චාමර,චාමර,චාමර
සෙල්ලදොරේ,සෙල්ලදොරේ,සෙල්ලදොරේ
කුඹලාතර,කුඹලාතර,කුඹලාතර
තනලෙස්වරි,තනලෙස්වර්,තනලෙස්වරිට
පීරිස්,පීරිසි,පිරිස්
මාධවී,මාධවී,මාධවී
සසන්,සසන්,සසන්
හේරත්,හේරත්,ගේත්
කාරියවසම්,කාරයවසම්,කාරියවසම්
මානෙල්,මානෙල්,මානෙල්
ඉඳුනිල්,ඉඳුන්ල්,ඉඳුනිල්
අරුණ,ඞඅරැනණ,ග්අරුණු
සතිවේල්,ඞඉසඉසත්වචේල්,ඞසසතිවේල්
ආරච්චිගේ,ආරච්චිගේ,ඞඈආරච්චිගේ
පුෂ්පකුමාර,පුෂ්පකුමාර,පුෂ්පකුමාරට
දීප්ති,දිප්භි,දීිජති
චන්ද්‍රිකා,චන්දිකා,චන්දිකා
ප්‍රනාන්දු,ප්‍රනාන්දු,ප්‍රනාන්දු
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
චෙල්ලයියා,චෙල්ලයියා,චෙල්ලයියා
ස්ටෙලා,ස්ටෙලා,ඬඔඉස්ටෙලා
ලියනගේ,ලියනගේ,ලියනගේං
පතිරණගේ,පතිරණගේ,පතිරණගේ
ලියන,ලියය,ලියන
රද්දැල්ලගේ,රද්දැල්ලගේ,රද්දැල්ලගේං
ඉමේෂා,ඉමේෂා,ඉමේෂා
මහකුමාරගේ,මහකුමාරගේ,මහකුමාරගේ
සංගීති,සංගීති,සඨඅඡසංගීති
පොන්නර්,පොන්නර්,පොන්නර
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
සමරවීර,සමරවීර,සමරවීර
නිශාන්ති,ඨඈනිශාන්නි,නිශාන්ති
ධීරංක,ධිරක,ඩීරාක
විතාරණගේ,විතාරණගේ,චිතාරණගේ
කන්දෙගේ,කන්දෙගේ,කන්දෙගේ
ඉළුබ්බුළුවගේ,ඉළුබ්බුළුවගේ,ඉථබ්බුළවගේ
පොත්පිටියගේ,පොත්පිටියගේ,පොත්පිටියගේ
කණිෂ්ක,කණිෂ්ක,ඨකකණිෂ්නත
රිස්කාන්,ඞඇඋරදරිස්කාන්,රිස්කාන්
කුමාර,කුමාර,කුමාර
සදනා,යසදනා,සදනා
චමින්ද,විවිනත්ද,චමින්ද
හරිස්චන්ද්‍ර,ඞනරිස්චන්ද්‍ර,හරිස්චන්ද
බණ්ඩා,බණ්ඩා,බණ්ඩා
සුමින්ද,ඛඞඝඉසුමින්ලදා,ඞසුමින්ද
ඉලංගකෝන්,ඉලංගකෝන්,ඉලංගකෝන්
කංකානි,ඞඈකංකානි,කංකානි
විදාන,වීිචහාන,විනනා
පසිඳු,පසිදු,පසිදු
යතුස්සන්,සතුස්සන්,ශයතුස්සන්
නදීෂා,ණදිෂා,නදිෂා
මල්ලිකා,මල්ලිකා,මල්ලිකා
සිල්වා,යසිල්වා,සිල්වා
නදීකා,නදිකා,නදිකා
අමරසිරි,ඞඅමරසිටි,අමරසිරි
මාවනානෙ,මාවනානෙ,මාවනානෙ
දිලානි,දිලානි,දිලානි
යසගම්පිටි,යසගම්පිටි,යසගම්පිටි
විජයලාල්,විජයලාල්,ඞඈවිජයඨලාල්
මලල්පොල,මලල්පොල,මලල්පොල
විජේසූරිය,විපේසූර්ය,විජේසූරිය
හර්ෂන්,ආහනහර්ෂම්,ගර්ෂන්
ගලප්පත්තිලාගේ,ගලප්පත්නිලාගේ,ගලප්පත්තිලාගේ
ධර්මසිරිගේ,ධර්මසිරගේ,ධර්මසිරිගේ
කුමාර,කුමාර,කුමාර
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
සුදත්,යසුදුත්,සුදත්
ධම්මිකබංඩාර,ධම්ම්ඛබංඩාර,ඩම්මිකබංඩාර
තියංගි,නියැගි,්නියංගි
සඳුනි,සඳුනි,සඳුනි
වර්සප්පුලිගේ,වර්සප්පුලිගේ,වර්සප්පුලිගේ
මධුසංඛ,මධුසංඛ,මධුසංඛ
සූරිය,සූර්ය,සූරර
මල්වත්දෙනිය,මල්වත්දෙනිය,මල්වත්දෙනිය
අරුන,ඛේඞඝඉඅරුන,අරුන
ජයකොඩි,ජයකොඩි,ජයකොඩි
තරංගා,තරංගා,තකරංගා
මහලිංගම්,මහනලිංගමි,ඞහමහලිංගම්
නසීහා,නසීනතා,නසීගා
සෙල්වරාජ්,සෙල්වරාජ්,සෙල්වරාජ්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
දයාවතී,දයාව,දයාවතී
බණ්ඩාර,බන්ඩාර,බණ්ඩාර
මිලාන්,මිලාන්,මිලාන්
හොරගම්පිට,හොරගම්පිට,ගොරගම්පිට
නිලංකා,නිලංකා,නිලංකා
පවනී,පවනිඞ,පවනී
රාලලාගේ,රාලලාගේ,රාලලාගේ
ප්‍රදීප්,දපුරිජථ,පුදීජු
මධුමාලි,මධුමාලි,ඞමධුමාලි
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
සොයිසා,සොයිසා,සොයිසා
සජිතා,සපිතා,ඞසජතා
වේලුගේ,ඛඞසඞඑම්ලූගේ,ඛඞවපේලූගේ
සිත්ති,සිතත්,සිත්ති
සනින්ද්‍ර,සනින්ල්‍ර,ඞඝඈසනින්දු
තනලෙස්වරි,තනලෙස්වර්,තනලෙස්වරි
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
මාලමගේ,මාලමගේ,ඞමාලමගේ
කොණ්ඩදෙනියේ,කොණ්ඩදෙනියේ,කොණ්ඩදෙනියේ
බන්ඩා,බන්ඩා,බන්ඩා
කීර්ති,බිර්ති,තිර්ති
ජානකී,ජානබ්,ජානනී
සුක්කූර්,සුක්කර්,සුක්කර්
ඉන්ද්‍රානි,ඉන්ද්‍රානි,ඉන්ද්‍රානි
චමින්ද,චම්න්ද,චමින්ද
ශාකිරා,ශාඛරා,ශාතරා
බංඩා,බංඩා,බංඩා
මුත්තාල්,හමුත්තාල්,මුත්තාල්
මුදියන්සේ,මුදියන්සේ,මුදියන්සේං
රණසිංහ,රණසිංං,රණසිං
පේඩිගේ,ඞසපේඩිගේ,පේඩිගේ
අනුලා,අනුලා,අනුලා
චම්මි,චම්ව්,වම්ට්
සද්ධාතිලක,සද්ධාතිලක,ඞසද්ධානිලක
උල්ලදුපිටිය,උල්ලදුපිටිය,උල්ලදුපිටිය
තෙන්නකෝන්,තනෙන්නකෝන්,තෙන්නකෝන්
රයිසුද්දින්,ඊයිසුද්දන්,රසිසුද්දින්
මාරසිංහ,මාරසිංහ,මාරසිංහ
සිරිවර්ධනලාගේ,සිරිවර්ධනලාගේ,සිරිවර්ධනලාගේ
රුචිරංග,උදවිරරන,රුචිරග
කුෂිරංගි,ඞකුෂිරංගිං,කුෂිරංගි
ජයසූරිය,එයයූරය,ජයසූරිය
නන්දසේන,නන්දසේන,නන්දසේනං
රාලලාගේ,රාලලාගේ,රාලලාගේ
මාර්ටින්,මාර්ට්න්,ඞමාර්ටීන්
හේවාගේ,ඞහේවාගේ,හේවාගේ
කුමාර,කුමාර,කුමාර
ප්‍රභාත්,ප්‍රභාත්,ප්‍රභාත්
මන්කීස්වරන්,මන්කීස්වරන්,මන්තීස්වරන්
පේමවතී,ජපේමවතී,පේමවතී
සෙනෙවිරත්න,සෙනෙවිරත්න,සෙනෙවිරත්න
අමර,අම,අමර
කස්තුරි,ඞකස්තුරු,කස්තුරිං
ලංකා,ලංකා,ලංකාං
ගමගේ,ගමගේ,ගමගේ
මිෂෙලි,ම්ෂෙලි,මීිෂෙලි
මහපතිරන්නැහැලාගේ,වහපතිරන්නැහැලාගේ,මහපතිරන්නැහැලාගේ
පේඩිගේ,ඞංපේඩිගේ,ඞපේඩිගේ
කෝන්ගහවත්තේ,කෝන්ගනවත්තේ,කෝන්ගහවත්තේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
රංජිත්,රංජිත්,රංජිත්
තන්තිරිගේ,තන්නිරගේ,තන්තිරිගේං
මෙරන්ජගේ,මෙරන්ජගේ,මෙරන්ජගේ
වීරතුංග,ඞචිරතුංග,විරතාංග
මැස්ටි,මැස්ටි,මැස්ටි
හේරත්,හේරත්,හේරත්
තවලම්පලගේ,තවලම්පලගේ,තවලම්පලගේ
කොණකලගල,කොණකලගල,කොණකලගල
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මහවත්ත,මහවත්ත,මහවත්ත
මොහමඩ්,මොහමඩ්,මොහමඩ්
මනෝජ්,මනෝජ්,ඞඛමනෝජ්ං
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
හේවාගේ,හේවාගේ,ඞහේවාගේ
ගංගා,ගංගා,ගංගා
උපේන්ද්‍ර,උපේන්ට්‍ර,හඇඋපේෙන්ද
යහම්පත්,යහම්පත්,යහම්පත්
තරංග,තරංග,තරංග
වික්‍රමසිංහ,වික්‍රමසිංහ,වික්‍රමසි
සිත්ති,සිත්ති,සිත්ති
ධනුෂ,ඩනුෂ,ඩිතුෂු
අමාෂි,ඞඅඅමාෂි,අමාෂි
විජේරත්න,වචිජේරත්න,විජේරත්න
කණිෂ්ක,ඞකණිෂ්ක,කණිෂ්ක
චාමර,චාමර,චාමරෝෙං
වඩුගේ,වඩුගේ,වඩුගේ
පුවක්දන්ඩාව,පුචක්දන්ඩාව,පුවක්දන්ඩාව
බතිගෙයි,බතබිගෙයි,බතිගෙයි
සෝමලතා,සෝමලනා,සෝමලතා
රාජේන්ද්‍ර,රාජේන්ද්‍රුං,රාජපේන්දු
පිටියේ,පිටියේ,පිරිය
අධිකාරි,අධිකාර්,අධිකාරි
රේණුකා,රේණුකා,ඞරේණුකා
ආරියප්පෙරුම,ආර්යප්පෙරුම,ආරියප්පෙරුම
ජයන්ත,ජයන්ත,ජයන්ත
ශාන්දි,උශාන්දි,ශාන්දි
තාරිකා,තනාර්ඛබඛා,තාරකා
රණසිංහ,රණසිංහ,රණසිංහ
වේෂකරුණා,වචවේෂකරැණා,වේෂකරුණා
රොෂාන්,ඞශරොෂාන්,රොෂාන්
සිසිර,සිසිථරා,ඞඝඉසිසිරං
බංඩාර,බංඩාර,බංඩාර
මාතොට,මාතොට,ඞමාතොට
මල්කාන්ති,මල්කාන්ති,ේසශලේකාන්ති
ප්‍රියදර්ශන,ප්‍රියදර්ශන,ප්‍රියදර්ශන
ඕපාත,ඕපාත,ඕපාත
සුදුබණ්ඩා,සුදුබඛණ්ඩා,සුදුබඛණ්ඩා
කුමාරි,කුමාර,කුමාරි
දොලපිහිල්ලේ,දොලපිහිල්ලේ,දොලපිහිල්ලේ
ඉදිරිස්,මදුිර්ස්,ඉදිරිස්
සන්ද්‍රසාගර,සන්ද්‍රසාගතර,සන්දසාගර
පරීඩ්ගේ,පර්ඩ්ගේ,පර්ඞ්ගේ
කීර්තිකා,කීර්නිකා,කීර්නිකා
හපුතන්ත්‍රි,ඞහතහපරුතන්ට්‍රි,හහපුතන්ත්‍රි
අරුලන්දු,අරුලන්ට්‍රු,අරුලන්ද්‍රුං
ජයකොඩි,පයකොඩි,ජයකොඩි
අනුරාධා,අනුරාධා,අනුරාධා
කමාල්ඩීන්,කමාල්ඩීන්,කමාල්ඩීන්
බන්දනගේ,බන්දනගේ,ඞබන්දනගේ
කාංචනා,කාංචනා,කාංචනා
කන්කානමලාගේ,කන්කානමලාගේ,කත්කානමලාගේ
පුංචිබණ්ඩා,පුංචිබණ්ඩා,පුංචිඛණ්ඩා
ගලගෙදර,ගලගෙදර,ගලගෙදර
රත්නායකලාගේ,රත්නායකලාගේ,රත්නායකලාගේ
බඹරැන්ද,බඹරැන්ද,ඇබඹරුන්ද
නිශාන්ත,නිශාන්න,නිශාන්ත
ඕගොඩපොල,ඕගොඩපොල,ඕගොඩපොල
ස්වර්ණලතා,ස්වර්ණ්‍යනතා,ස්වර්ණලතා
ආචාරිගේ,ආචාරගේ,ආචාරිගේ
හිටිහාමිල්ලාගේ,හිටිහාම්ල්ලාගේ,හිටිගාමිල්ලාගේ
ෆෙයාර්,ෆෙයාර්,ෆෙයාර්
සරණපාල,සරණපාල,සරණපාල
ජෙයානිදි,ඞජෙයානිවමි,ජෙයානිදි
හේමලතා,හේමලනා,හේමලතා
ගෙදර,ගෙදර,යඔගශෙර
මල්ලිකා,මල්ලිකා,ශමල්ළිකා
නිසාම්,නිසාම්,ඛඞනිසාම්
නිශාන්ති,නිශාන්ති,නිශාන්ති
කාසුදීන්,කාසුදීන්,කාසුදීන්
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
රත්නායක,රත්නායක,රත්නායක
ආරුමුකම්,ආරුමුකම්,ආරුමුකම්
දේවගේ,දේවගේ,දේවගේ
හර්ෂප්‍රිය,ඞභර්ෂපිය,හර්ප්‍රිය්
