original,Malith,Abhaya
සුදසිංහ,සුදසිංහග,ේසඞසුදසිහං
පුවිරාසසිංගම්,පුචිරාසසිංගම්,පුචිරාසසිංගම්
නවීන්,නවන්,නවින්
ඇරුකුට්ටි,ඞඇරැකුට්ට්,ඇරුකුව්ට්
රශ්මි,්‍යරශ්චම්,රසම්
හේමකුමාර,හේමකුමාර,හේමකුමාර
නිකේෂලා,නිකක්‍කේෂලා,නිකේෂලා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
යශෝධා,යශෝධා,යශෝධා
ලේකම්,ඞලේකම්,ඞලේකම්
අතපත්තු,අතපත්තු,ඞඅතපත්තු
සසිඳු,සෆිදු,සසිඳු
සූරිය,සූර්ථල,සූරිය
මන්සූර්,මන්සූර,මන්සූර්
හර්ෂනී,හර්ෂනී,හර්ෂනී
පුෂ්පතරංග,පුෂ්පනරංග,පුෂ්පතරංග
චම්පිකා,චම්පිකා,චම්පිකා
උයන්,අයන්,දගන්
නහීබ්,ේනනිබ්්,නගසීබ්
වනිගනෙත්තිගේ,වනිගනෙත්තිගේ,වනිගනෙත්තිගේ
තෙනැන්නැහැලාගේ,නෙනැන්නැහැලාගේ,තෙනැන්නැගැලාගේං
බේරුවල,ඉබේරැවල,බේරුවල
මුදියන්සේලා,මුද්‍රයන්සේලා,මුදියන්සේලා
සුභසිංහ,ඨඈසුනසිංහස,සුභසිංහ
හෙට්ටිආරච්චි,හෙට්ටිආරච්චි,හෙට්ටිආරච්චි
එෂාන්,චිෂාන්,එෂාන්
රාසීක්,රාසීත්,රාසීක්
සංචිත,සංචිත,සංචිත
දේවසීලන්,ඇදේවසීලන්,දේවසීලන්
සිතුම්,සිතුම්,සිතුම්
නසරේන්,නසරේන්,නසරේන්මං
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
සුනිල්,සුනළිි,සුනිල්
අංහෙට්ටිගේ,අංහෙට්ටිගේ,අංගෙට්ටිගේ
ප්‍රනාන්දු,එ්‍ර්‍රනාන්දු,ප්‍රනාන්දු
රණතුංගගේ,රණතුංගගේ,රණතුංගගේ
සිරිල්,සිල්,සිරිල්
සරත්චන්ද්‍ර,සරත්චන්දු,සරත්චන්ද
තෙරෙස්,එමතරෙස්,තෙරෙස්
ප්‍රභාස්වර,ප්‍රහාස්වර,ඞඈඇප්‍රභාස්වර
දිසානායක,දිසානායක,දිසානායක
අලංකාරගේ,අලංකාරගේ,අලංකාරගේ
ප්‍රියමන්ත,ප්‍රියමන්න,ප්‍රියමන්ත
සිද්දීක්,සිද්දීන්,සිද්දික්
ගීතිකා,ගීිනිකා,ගීතිකා
මධුෂාන්,ඞමධුෂාන්ං,මධුෂාන්
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
හේරත්,ඞඬගහේරත්,හේරත්
පොත්තේවෙල,පොත්තේවෙල,පොෞත්තේවෙල
මලික්,ඛඞමලික්,මලික්ං
සමරකෝන්,සමරකෝන්,සමරකෝන්
ඉඳුරාන,ඞඇඉඳුරාන,ේඉඳුරාන
ෆාතිමා,ලාමා,ෆාතිමා
චන්දන,චින්තන,චන්දන
ජයසංඛ,ජයසංඛ,ේඞඛජයසංඛ
පස්කුවෙල්ගේ,පස්කුවෙල්ගේ,පස්කුූවෙල්ගේ
ඉනූන්,ඞඈඉමකනූන්,ඉනුන්
බණ්ඩාර,බණ්ඩාර,බණ්ඩාර
හැන්නදිලාගේ,නැන්නදිලාගේ,හැන්නදිලාගේ
දුරගේ,දුරග්,දුරග්
කලටුවාවගේ,කලටුවාවගේ,කලටුවාවගේ
කුමාර,බුමාර,කුමාර
වීරප්පෙරුම,වීරප්පෙරුම,වීරප්පෙරුම
බණ්ඩාර,බණ්ඩාර,බණ්ඩාර
අලියාර්,අලියාර්,අඟඅලියාර්
ගමගේ,ඞඛගමගේ,ගමගේ
ප්‍රියංගිකා,ප්‍රියංගිකා,ප්‍රියංගිකා
නිමාලි,නිමාලි,ඞනිමාලි
කුමුදු,බමුදු,කුමුදු
ඉන්ද්‍රාකුමාරි,නන්ද්‍රාකුමාර,ඉමන්දානුමාරිං
කුඩාතන්ත්‍රිලාගේ,කුඩාතන්ත්‍රිලාගේ,කුඩාතන්ත්‍රිලාගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
කුමාර,කුමාර,කුමාර
පතිරණගේ,පතිරණගේ,පතිරණගේ
හසන්,හසන්,හසන්
යෝගරාසා,යෝගරාසා,ශයෝගරාසා
සිතාරවේල්,සිතාරවේල්,සිතාරවේල්
අමාසා,අමාසා,ඞඅමාසා
මාලික,ේමාලික,වමාලික
චන්දන,චන්දන,චන්දන
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
හේවාගේ,ඞහේවාගේ,ඞහේවාගේ
තෙන්නකෝන්,නෙන්නකෝන්,තෙන්නකෝන්ං
හිටිහාමිල්ලාගේ,හිටිහාම්ල්ලාගේ,හිටිගාමිල්ලාගේ
පෙරේරා,පෙරේරා,පෙරේරා
බණ්ඩාර,ඞඅබණ්ඩාර,බණ්ඩාර
හතුරුසිංහගේ,හතුරැසිංහගේ,හතුරුසිංහගේ
කල්පනා,කල්පනා,ඞසසකල්පනා
ෂාෆානා,ෂාගලානා,ණාෆානා
පතංජලීෂා,පතංජලීෂා,පතංජලීජපා
විතානගමගේ,විතානගමගේ,චිතානගමගේං
දිලංක,දිමංක,ඞදිලංක
ලලිත්,ලලිත්,ලලිත්
කුමාර්,ඛබමාර්,කුමාර්
සමන්තී,ඞඔසමන්තී,සමන්තී
වැනාකදි,චැනාකදි,වැනාකදි
ඩිලාන්,ඩිලාන්,ඛඬඞඩිලාන්
මල්දෙණිය,මල්දෙණිය,මල්දෙනිය
රගුපදී,ඊරිගුපදි,රගුපළුදිී
රම්බන්ඩා,රම්බන්ඩා,ේශඈරම්බන්ඩා
නදීෂාන්,ඞනදීෂාන්,නදීෂමාන්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ධනුෂ්ක,ධනුෂ්ඛ,සනුෂ්ත
සින්නතම්බි,සින්නනම්බි,සින්නතම්බිමං
විජේතුංග,විජේතුංග,චිපේතුංග
ගෙදර,ගෙදර,ගෙදර
සූරිය,සුරු,සූරිය
මදුසංඛ,ඞමදුසංඛ,මදුසංබමඛ
සබ්රින්,සබ්රන්,සබ්රින්
පාලමන්නඩිගේ,පාලමන්නඩිගේ,පාලමන්නඩිගේ
ගොකරැල්ල,ගොකරැල්ල,ගොකථැල්ල
අස්‍රෆ්,අසුග්,අසුථ්
සචින්,සචින්,සචින්
වර්ණසූරිය,වර්ණසූර්ය,වර්ණසූරිය
ලක්‍ෂ්මී,ශලකක්‍්ෂම්,ලක්ඩිෂම්
දුමිඳු,දුම,දුම්දුාර
වේරහැර,වේරහැර,ඇවේරහැර
අප්පුහාමිලාගේ,අප්ථුනාමිලාගේ,අප්පුහාමිලාගේ
ගෙදර,ගෙදර,ගෙදර
දීප්තිකා,දිප්නිකා,දීප්තිකා
මරුලියා,මරුලියා,මරුලියා
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
සකුන්තලා,සකුන්තලා,සකුන්තලා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
සමරවීර,සමරවීර,ඛේසඝඉසමරවීර
රිස්වි,රිඩව්,රිස්ව්
අතපත්තු,අතපත්තු,ඛඞඝඅතපත්තු
රාෂික්,රාජක්,රාෂික්
වික්ටෝරියා,වික්ටෝරයා,වික්ටෝරියා
නාගසේන,නාගසේන,නාගසේන
ආරච්චිගේ,ආරච්චිගේ,ඞආරච්චිගේ
ගෝඨාභය,ගෝඨානඞය,ගෝඨාභය
මල්කාන්ති,මල්කාන්ති,ඞශමල්කාන්ති
මද්දුමගේ,මද්දුමගේ,මද්දුමගේ
කුමාරි,බුමාර,කුමාරි
කමල්,කමල්,ඞඉකමල්
සෝමාවතී,සෝමාවතී,සෝමාවතී
වසන්තන්,චසන්නන්,වසන්තන්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ෆාතිමා,ඞඈඬෆාචබ්මා,ෆාතිමා
උයන්,උයන්,උයන්
උඩගම,උඩගම,උඋඩගම
රසීදා,රසදා,රසීදා
කරුණාරත්න,කරැණාරත්න,කරුණාරත්න
කුමාරි,කුමාර,කුමාරි
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
උදේනි,ද්‍රිදේනි,උදේනි
දේවාදිපති,ද්ේවාදිපෆනි,දේවාදිපති
බණ්ඩාර,බණ්ඩාර,බණ්ඩාර
පියුමි,පියුම්,පියුවි
සුජාතා,සුජාතා,සුජාතා
වන්නි,වන්නි,චන්නි
මාපාගෙදර,මාපාගෙදමර,මාපාගෙදර
මුදලිගේ,ඞඝමුද්‍රලිගේ,ඞඇමුදලිගේ
සිතුනි,සිතුනි,සිතුනි
සමරතුංග,සමරතුංග,සමරතුංග
විමර්ශනි,වචිමර්ශනි,වචිමර්ශනි
සුදේශිකා,සුදේශිකා,ඞසුදේශිකා
ලොකුගමගේ,ලොකබුගමගේ,ලොකුගමගේං
අජිත්,අපිත්,අළුත්
කුමාර,කුමාර,කුමාර
ලියනගේ,ලියනගේ,ඞසලියනගේ
ආරච්චිල්ලාගේ,ආරච්චිල්ලාගේ,ආරච්චිල්ලාගේ
අජන්තන්,ඈඇඅජන්තන්,ඞඅජන්තන්
ප්‍රියංගනී,ප්‍රියංගනී,පියංගනී
සිල්වා,සිල්වා,සිල්වා
ඇන්ජලෝ,ඇන්ජලෝ,ඞඇඅඇන්ජලෝ
නයාකුඹුරේ,නයාකුඹුරේ,නයාකුඹුරේ
වාහලතන්ත්‍රිගේ,චාහලතන්තිගේ,චාහලතන්තිගේ
ආරච්චිගේ,ආරච්චිගේ,ඬඈඅආරච්චිගේ
ලියන,ලියය,ලියන්
ගමගේ,ගමගේ,ගමගේ
කුමාරි,කුමාර්,කුමාරි
ගෙදර,ගෙදර,ගෙදර
ගොකරැල්ල,ගොකරැල්ල,ගොකරැල්ල
විවියන්,චිවියන්,විවියන්
කුමාර,කුමාර,කුමාර
පවානිති,පවානිති,පවානිතිං
හේරත්,හේරත්,හේරත්
පෝරුතොටගේ,පෝරැතොටගේ,පෝරුතොටගේ
මැන්ඩිස්,මැන්ඩිස්,මැන්ඩිස්
රුස්නා,රැස්නා,රැස්නා
ගාමිණී,ගාම්ම,ගාමී
ඥානවතී,ඥානවතී,ඥානවතී
මල්කාන්ති,මල්කාන්ති,ඞඝමල්කාන්තිං
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
තාරුක,තාරුඛු,තාරුක
උදිත,දුප්,දත
කවිඳු,බව්දු,කවිදු
රත්නායක,රත්නායක,රත්නායක
අප්පුහාමි,අප්පුහාමි,අප්පුහාමි
රණසිංහ,ඞඨරණසිංපහං,රණසිංහ
සෝමදාස,සෝමදාන,සෝමදාස
අබ්දුල්,අබ්දුල්,අබුදුල්
මිහිඳු,විනිළු,ම්ගදු
ගිම්ෂාන්,ඞහිම්ෂමාන්,ඞඈගිම්ෂාන්
අබ්දුල්,අබ්දුල්,ඛඞඝඞආඅබදුල්
බංඩා,බංඩා,බංඩා
කලුදුර,කලුදුර,කලුදුරු
සත්‍යසීලන්,සත්‍යසීලන්,සත්‍යසීලන්
මහින්දසිරි,මහින්දසිටි,මහින්දසිරි
රාජවන්නි,රාජචන්නි,ඞරාජවන්නි
දුරයලා,දුර්යලලා,දුරලා
සදීව,සදුව,සදිව්
ප්‍රියනාත්,ඇජප්‍රියනාත්ං,ප්‍රියනාත්
ආරච්චිල්ලාගේ,ආරච්චිල්ලාගේ,ආරච්චිල්ලාගේ
ලියන,ලියනය,ලියන
දමයන්ති,දමයන්ති,දමයන්ති
නුවන්,නුවන්,නුක්‍වත්
කවුඩුගම,ඞකවුඩුගම,කවුඩුගශම
දුෂ්මන්ත,දුෂ්මන්ත,දුෂ්මන්ත
කාවින්ද,කාචින්ල,කාවින්ද
ජයකොඩිගේ,ජයකොඩිගේ,ජයකොඩ්ගේ
ආරච්චිගේ,ආරච්චිගේ,ඞආරච්චිගේ
මුදියන්සේලගේ,මුදියන්සේලගේ,මුදියන්සේලගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
නිමේෂක,නිමේෂක,නිමේෂක
පොල්ගහගම,පොල්නගහගම,පොල්ගගගම
විතාරනගේ,විතනාරනගේ,විතාරනගේ
ජෙයපාලන්,ජෙයපාලන්,ජෙයපාලන්
ගමගේ,ඞගමගේ,ඬගමගේ
නන්දනි,නන්දනනි,නන්දනි
එදිරිසිංහ,චිදිර්සිංග,එදිරිසිංහ
හිමාලි,ඨතහහිමාලි,හිමාලි
මොහම්මදු,මොහම්මටදු,මොහම්මදු
පරමේස්වරි,පරමේස්වරට්,පරමේස්වරි
දිලුක්ෂන්,දිලුක්ෂන්,ඞදිලුක්ෂන්ං
ෆොන්සේකා,ෆොන්සේකා,ෆොන්සේකා
මොහොමඩ්,මොහොමඩ්,මොහොමඩ්
රත්නායක,රසඞනායක,රත්නායක
ටිෆනි,ටිනනි,විනි
සනත්,සනත්,සනත්
හසාන්,හසාන්,ඞහසාන්
අන්ද්‍රා,අන්දා,අන්දා
සිවදර්සන්,සිවදර්සන්,සිවදර්සන්
ලෙබ්බේ,ලෙබ්බේ,ලෙබ්බේ
පවිත්‍රීනි,පචිත්‍රිනි,පවිතීනි
මන්සූර්,ඞසමන්සූර්,මන්සූර්
දිසානායක,දිසානායක,දිසානායක
හුසෙයින්,හුසෙයින්,ඞහුසෙයින්
සරත්චන්ද්‍ර,සරත්චන්ද්‍ර,ශඇඋසරත්චන්ද
රණසිංහ,රණසිංහ,ඞරණසිංං
මොහමඩ්,මොහමඩ්,මොහමඩ්
සින්නයි‍යා,සින්නයියා,සින්නයිධයා
අනුර,අනුර,අනුර
කසුන්,කසුන්,කසුන්
අයිරාංගනි,අයිරාංගනි,අයිරාංගනී
නඩරාසා,නඩරාසා,නඩරාසා
වාරුවන්ගොඩ,වාරැචන්ගොඩ,වාරුවන්ගොඩ
කොතලාවල,කොතලාවල,කොතලාවල
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
වත්සලා,චත්සලළා,ඞසචත්සලා
අලුත්,අලුන්,අලුත්
ගෙදර,ගෙදර,ගෙදර
සමරසේකර,සමරසේකර,සමරසේකර
හිටිගේ,හිටිගේ,හිටිගේ
උක්වත්තගේ,උක්වත්තගේ,උක්වත්තගේ
අශෝක,අශෝක,අශෝක
අඟලවෙල,අිලවෙල,අිලවෙල
ප්‍රසාද්,ප්‍රසාද,ඞප්‍රසාද්
අනෝමා,ේඞඈඅනෝමා,අනෝමා
ආදම්බාවා,ආදම්බාවා,ආදම්බාවා
රාසීක්,යරාසික්,රාසීක්
රණවීර,රණවීර,රණවීර
අනුර,අනුර,අනුර
ප්‍රනාන්දු,ප්‍රනාන්දු,ප්‍රනාන්දු
සාමාගේ,සාමාගේ,ඨසාමාගේ
විජේතිලක,විපේසිලල,විජේතිලක
කුමාරගේ,කුමාරගේ,කුමාරගේ
හෙට්ටි,ඛේඞඝඞහභහෙට්ට්,හෙට්ටි
දර්ශන,දර්ශන,අර්ශ
නජ්මා,නජ්මා,නජ්මා
ප්‍රසන්න,ප්‍රසන්න,උප්‍රසන්න
රවීන්ද්‍ර,රවින්ද්‍ර,වින්ද
කාංචනා,කාංචනා,කාංචනා
මධුසංඛ,මධුසංඛ,මධුසංඛ
කෙනඩි,කෙනඩි,ඤඉකෙනඩ්
කුරුප්පු,කුරුප්පු,කුරුප්පු
යොහාන්,යොහාන්,යොහාන්
කංකානම්ගේ,කංකානම්ගේ,කංකානම්ගේ
යසවති,යසචති,යසවති
රාලලාගේ,රාලලාගේ,රාලලාගේ
මානගල,මානනගළග,ඛඞඔමානගල
රාජපක්ෂ,රාජපක්ෂ,රාජපක්ෂ
සිල්වා,සිල්වා,සිල්වා
රණවීර,රණවීර,රණවීර
ජීවරාණි,එීවරානි,රිවරාණි
උක්වත්ත,උක්චත්ත,ථඋකක්‍ක්චත්ත
විදනෙලාගේ,විදනෙලාගේ,විදනෙලාගේ
කුමාර්,කුමාර්,කුමාර්
කජන්ත්,කජන්ත්,කජන්ත්ං
ජයනෙත්ති,ජයනෙත්ති,ජයනෙත්ති
මහඳුරයලාගේ,මහඳුරයලාගේ,මහඳුරයලාගේ
අමීර්,අමර,අමර්
අතුලසිරි,අබලසිට,ඞඝඅතුලසිරටි
පත්මලතා,පත්මලතා,පත්මලතතා
ප්‍රියදර්ශනී,ප්‍රියදර්ශනී,ව්‍රිසදර්ශනී
පතිරගේ,පතිරගේ,පතිරගේ
හංසිකා,හංසිකා,ඞසඞහංසිකා
තුෂාර,තුෂාර,ඉනුෂාර
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
සමල්,සමල්,සමල්
ගුණපාල,ගුණපාල,ගුණපාල
ජානක,ජානන,ජානන
කෞෂල්‍යා,කෞෂල්‍යා,ඞහකෞෂල්‍යා
සේගුඩීන්,ඛඋසේගුඩීන්ං,සේගුඩීන්
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
කළුබෝවිල,කළුබෝවල,කළුබෝවිල
නිසංසලා,ඞනිසංසලා,නිසංසලා
හේනක,නේනන,හේනක
ඉඹුලමුරේ,මමඹුලමුරේ,ඉඹුලමුරේ
ඩනාල්රාජන්,ඩනාල්රාජන්,ඩනාල්රාජන්
ජෙයකාන්තන්,ජෙයකාන්නන්,ජෙයකාන්තන්
කුමාර,කුමාර,කුමාර
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
බමුණුරත්න,බමුණුරන්න,බමුණුරත්න
කුමාරි,කමාර්,කුමාරි
නිහාල්,නිහාල්,ඞඉනිහාල්
සිල්වා,සිල්වා,සිල්වා
දහ්ලාන්,දඞන්ලාන්,ඞඝදහ්ලාන්
උඩවත්ත,උඩවත්න,ධේසඋඩවත්ත
සුසෙවිගේ,සුසෙවිගේ,ඞඇසුසෙවිගේ
නාලිකා,නාලිකා,නාලිකා
කුරුඳුකාරගේ,කුරැඳුකාරගේ,කුරුඳුකාරගේ
ගයාන්,ගයාන්,ගයාන්
අරුණ,අරණ,අරුණං
ආරච්චිගේ,ආරච්චිගේ,ඛඞඈඝආරච්චිගේ
වීරාදෙනියේ,විීරාදෙනියේ,වීරාදෙනියේ
බන්දුවති,ඛඞඨබන්දුවති,ඛඞබන්දුවනි
ලිලියන්,ලිලියන්,ලිලියන්
චමිලා,චම්ලා,ඛේඝඞඅඉමිලා
ප්‍රසාද්,ප්‍යපාද්,ප්‍රසාර්
