original,Malith,Abhaya
හෙට්ටිආරච්චිගේ,හෙට්ටිආරච්චිගේ,හෙට්ටිආරච්චිගේ
‍ප්‍රියන්ත,ප්‍රියන්ත,ඞප්‍රියන්තන
නතීස්වරන්,නතීස්වරන්,නතීස්වරන්ං
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ප්‍රදීප්,පදුර,වුද
කැටවල,කැටවල,කැටවල
රාජපක්ෂලාගේ,රාජපක්ෂලාගේ,රාජපක්ෂලාගේ
ගමරාල්ලගේ,ගමරාල්ලගේ,ගමරාල්ලගේ
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
මොහොට්ටි,මොහොට්ටිං,මොහොට්ට්ි
දිසානායක,දිසානාසක,දිසානායක
ප්‍රියශාන්,ප්‍රියණශාන්,එව්‍රියණාන්
ගෙදර,ගෙදර,ගෙර
ඇල්ලෙපොල,ඇල්ලෙපොල,ඇල්ලෙපොල
රෝහිත,රෝහිත,රෝහිත
කස්තුරි,කස්තූර්,කස්තුරි
පත්මාවතී,පත්මාවතී,පත්මාවතී
නසීරා,නසිරා,නසීරා
සඳුන්,සඳුන්,සඳුන්
මහමාලගේ,මහමාලගේ,මහමාලගේ
රිෂිනි,වෂිනි,යරරිෂීභි
අනුෂ්කා,අනුෂ්කා,අනුෂ්කා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
බෙත්මගේ,ඔඑබෙත්මගේ,බෙත්මගේ
ගුණසිංහ,ගුණසිංං,ඞඈශගුණසිංං
ලක්මල්,ලක්මල්,ඞලක්මල්
චන්දන,චන්දන,ේඞඨචන්දන
නන්තිලක,නන්නිලක,හනන්තිලක
රත්නාවලි,රත්නාවලී,ඞඨරත්නාවලි
පතිරගේ,ඞපනිරගේ,පතිරගේ
වරන්,වරන්,වාන්
කුමාර,කුමාර,කුමාර
සුනීතා,ඞඉසුනීතා,ඛසඤසුනීතා
පියුමන්ත,පියුමන්තං,පියුමන්ත
කණ්ඩමිගේ,කණ්ඩම්ගේ,කණ්ඩම්ගේ
බිනර,බින්,බිනර
විජිත,චිරත්,විජිත
මුහම්මඩ්,ඞඤමුහම්මඩ්,මුහම්මඩ්
එදිරිසිංහ,ච්දිර්සිංගං,එදිරිසිගං
විතානගේ,චිතානගේ,විතානගේ
වරල්ල,වරල්ල,නඞඑචරල්ල
ගයන්ගි,ඞඉගයන්ගි,ගයන්න
මජීදු,විපදු,මජිදු
ප්‍රනාන්දු,උරළනාන්දු,ප්‍රනාන්දු
ළහිරු,එළනගහිරුර,ළහිරු
රත්නාවලි,රත්නාවලි,රත්නාවලි
නිමන්ත,නිමන්න,නිමන්ත
පෙත්ත,පෙත්ත,පෙත්ත
සිරිමල්,සිරමල්,ඛඞඉසසිරිමල්
විජිත්,චිරත්,විජිත
පත්‍රලාගේ,පත්‍රලාගේ,පත්‍රලාගේ
සුජහිනා,ඬඉසුපසිනා,ේඨජඒසුජසිනා
බංඩාරලාගේ,බංඩාරලාගේ,බංඩාරලාගේට
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
විජේසූරිය,චිජේසූර්ය,විජේසූරිය
දේවලාගේ,දේවලාගේ,දේවලාගේ
මැඩිල්ල,ේසශමැඩිල්ලා,ඞඝමැඩිල්ල
මුතුකුඩේ,ඞමුතුකුඩේ,මුතුකුඩේ
මොහොමඩ්,මොහොමඩ්,මොහොමඩ්
ඉන්දුමතී,ඞඨමන්දුමත්,ඉමන්ද්‍රමත්
පෙරේරා,පෙරේරා,පෙරෙරා
අමිලාංගනී,අම්ලාංගනී,අමිලාංගනී
ප්‍රවීන්,ළරිත්,ප්‍රවීන්
කෝණාර,කෝණාර,ඞසකෝණාර
ප්‍රියංකර,ප්‍රියංකර,ප්‍රියකර
ෂිරින්,ඕපන්,ජිරින්
ජුවන්දරගේ,ජුවන්දරගේ,ජුවන්දරගේ
ගෙදර,ගෙර,ගෙදර
අප්පුහාමිලාගේ,අප්පුහාමිලාගේ,අප්ප්‍රහාමිලාගේ
ක්‍රිෂ්ණරාජ්,බ්‍රිෂ්ණරාජී,ක්‍රිෂ්ණරාජ්
බමුණුසිං,බමුණුසිං,ඛඛේසඈබබමුණුසිං
ඉන්දිකා,ඉන්දිකා,ඉන්දිකා
ශ්‍යාමන්,ශ්‍යාමන්,ශ්‍යාමන්
මනෝරංජිනී,මනෝරංජිනිං,මනෝරංජිනී
බාලසූරියගේ,බාලසූරියගේ,බාලසූරියගේ
සවින්දිරන්,සචින්දිරන්,ඞඇඅසවින්දින්
සංජීවනී,සංජීවනී,සංජීවනී
හේමදාස,හේමදාස,ඤගහේමදාස
රණසිංහ,රණසිංහ,ඞඇරණසිං
කන්දගේ,ඞකන්දගේ,කන්දගේ
ආරෝක්‍යසාමි,ආරෝක්‍යසාම්,ආරෝක්‍යසාම්
මලවිට,ඞමලළවිට,මලව්ට
කන්නන්ගර,කන්නන්ගර,කන්නන්ගර
කලුතොටගේ,කලුතොටගේ,කලූතොටගේ
මධුකා,මිධුකා,මධුකාං
සුමින්ද,සුමින්දං,සුමින්ද
රාජපක්ෂ,ඞඈරාජපක්ෂ,රාජපක්ෂ
ගමගේ,ගමගේ,ගමගේ
වැලිගලගේ,වැලිගලගේං,වැලිගලගේ
දේවින්ද,ඞඛඞදේවින්ද,දේවින්ද
ලිඳපිටියේ,ලිඳපිටියේ,ඞඇලිඳපිටියේ
ඉනෝෂා,ඉනෝෂා,ඞඉනෝෂා
ප්‍රියජිත්,ප්‍රියපිත්,ප්‍රියයත්
සෙල්වරාණි,සෙල්වරාණි,සෙල්වරාණිං
කොම්පඤ්ඤගේ,කොම්පඤ්ඤගේ,කොම්පඤ්ඤගේ
රුෂ්දි,රැදි,රැදේ
ගෙදර,ගෙදර,ගෙදර
සචින්ද්‍ර,සචින්ට,අංසචින්ද
සිරියාවතී,සිරියාචනි,ඞඨසිරියාචවතීි
තරංග,ඞතරංග,තරා
කරුනාසිංහ,කරැනාසිංහ,කරැුනාසිං
තේමිය,නේම්ය,තේමිය
කවිශ්ක,ඞඤජකවිශ්ඈෙ,කවිශ්ක
තරීක්,බරක්,තරික්
ගලප්පත්තිගේ,ගලප්පත්තිගේ,ගලප්පත්තිගේ
පීල්ලේ,පිල්ලේ,පීල්ලේ
ධර්මසේන,ධර්මසේන,ධර්මසේනං
කසුන්,කසුන්,කසුන්
රිස්වි,විස්වීි,රරිස්ව්
චම්පිකා,චම්පිකා,චම්පිකා
ජයසිංහ,ජයසිංහ,ජයසිංර
ධනංජය,ධනංජය,ධනංජය
කරුණානායක,කරැණානායක,කරුණානායක
කරුණාතිලක,කරුණානිලක,කරුණාතිලක
ජයසිරි,පයසිර්,ජයසිරි
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
රංජනී,ඞරංජනී,රංජනී
දෙල්ගහකුඹුරේ,දෙල්ගහකුඹුරේ,දෙල්ගහකුඹුරේ
රමනී,උරමනී,රඊමතිඕප
ගමගේ,ඞගමගේ,ගමගේ
පල්ලේවෙල,පල්ලේවෙල,පල්ලේවෙල
කුමාරි,කුමාර්,කුමාරි
පෙරේරා,ඞඉපෙරේරා,පෙරේරා
ගමගේ,ගමගේ,ගමගේ
ඉලුක්කුඹුරගේ,ඉමලූක්කුඹුරගේ,ඉලුක්කුඹුරගේ
සරත්,සැන්,සරත්
ඉෂාන්,ඉෂාන්,ඉපාන්
ගීතානි,ඕතනාඩි,ඕතානි
ඉරේෂා,ඞඉරේෂා,ඉරේෂා
ජයරත්නගේ,ජයරත්නගේ,ජයරත්නගේ
සංජීව,සංජීව,සංජීව
කල්පිත,කල්පිත,කල්පිත
නවරත්නම්,නවචරත්නම්,නවරත්නම්
වික්‍රම,විමට,විකතමම
හික්කඩුවගේ,භික්කඩුවගේ,හික්කඩුවගේ
මන්සූර්,මන්සූර්,මන්ජුර්
මුදියන්සේලාගේ,මුද්‍රියන්සේලාගේ,මුදියන්සේලාගේ
හුසේන්,ඞහභහුසේන්,හුසේන්
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
කළුපහන,කළුපතන,කළුපපනන
ප්‍රියංක,ප්‍රක,ප්‍රියක
පවාස්,පවාස්,පවාස්
මොහම්මදු,මොනම්මටු,මොහම්මදු
ජගත්,ජගත්,ජ්
අයිවි,අයිවී,අයිවී
පවිත්‍රා,පවරා,රජවිතා්‍ය
ලියනගේ,ලියනගේ,ලියනගේ
හල්කැටිය,හල්කැටිය,ගල්කැටිය
දර්ශිකා,ඞදර්ශිකා,ඞදර්ශිකනා
ගුණරත්න,ගුණරන්න,ඞගුණරත්න
සඳුන්ලතා,සඳුන්ලතා,සඳුන්ලතා
වික්‍රමසිංහ,වික්‍රමසිංහ,වික්‍රමසිංං
සිහජිත්,ඛඞඝසිහපිත්,සිහජත්
එදිරිසිංහ,චිදිරසිංහ,ඛඞඑදිරිසිහං
කරුණාවතී,කරුණාවතී,කරුණාවතී
අප්පුහාමිල්ලාගේ,අප්පුහාමිල්ලාගේ,අප්පුහාමිල්ලාගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
උත්තරා,උත්තරා,දත්තරා
වඩුගේ,වඩුගේ,වඩුගේ
සිල්වා,සිල්වා,සිල්වා
අහමදුකබීර්,අනමදුකබර්,අහමදුකබ්ර්
හෙට්ටිආරච්චිගේ,හටිටිආරච්චිගේ,හෙට්ටිආරච්චිගේ
කින්මන්තුඩාව,කින්මන්තුඩාව,කින්මන්තුඩාව
විජේසිංහගේ,චිජේසිංහගේ,විජේසිංහගේ
රෝෂිමාලා,රෝෂිමාලා,ශඋරෝෂිමාලා
සහාරා,සාරා,ඞශඝසහභාරා
අංජානි,අංජානි,අංජානිං
විජය,විජාය,විජය
මල්ෂිකා,මල්ෂ්කා,ශමල්ෂිකා
සුජීව,සුජිව,සුජිව
ගලප්පත්තිගේ,ගලප්පත්තිගේ,ගලප්පත්තිගේ
සුජිත්,සුජිත්,සුජිත්
අබේරත්න,අබේරත්න,අබේරත්න
ඉන්දික,ඉන්දික,ඉන්දික
අබ්දුල්කාදර්,අබ්දුල්කාදර්,අබදුල්කාදර්
ප්‍රනාන්දු,ප්‍රනාන්දු,ප්‍රනාන්ද්‍රං
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
අබිරමි,ේඞඉඅබිරම්,අබිරම්ි
විදුෂ,ව්දුගභ,විදු
රෝහන,ඉරෝනෂනන,රෝගන
ගීතාංජලී,ඞහීතාංජලී,ගීතාංජලී
චාලට්,චාලට්,චාලල්
අමිල,අම්ල,අමිල
දිල්ෂාන්,දිල්ෂාන්,දිල්ෂාන්
ලක්ෂානා,ඞඉලක්‍ෂානා,ලක්ෂානා
කුමාර,කුමාර,කුමාර
බණ්ඩාර,බණ්ඩාර,ඞඝබණ්ඩාර
මලින්ද,මිලින්ද,සඨමලින්ද
දිල්හානි,ඞඈඅදිල්හානි,දිල්හානි
දීප්ති,දීප්ති,දීජති
සින්නතම්බි,සින්නතම්බ්,සින්නතම්බි
ලක්මාල්,ලක්මාල්,ඛේසඞලක්මාල්
මිහිර,මහර,මිහිර
ආරච්චිල්ලාගේ,ආරච්චිල්ලාගේ,ආරච්චිල්ලාගේ
ලියනගේ,ඞලියනගේ,ලියනගේ
ගුණරත්නගේ,ගුණරත්නගේ,ගුණරත්නගේ
ඇකිරිය,ඇකබිර්ය,ඇතිරිය
සුධර්මපාල,සුධර්මපාල,සුධර්මපාල
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
සුභසිංහ,ඞසුහසිංහ,සුභසිංහ
කනපතිපිල්ලයි,කනරපතිපිල්ලයි,කනපතිපිල්ලයි
සෙල්ලයිය,සෙල්ලයිය,සෙල්ලයිය
වන්නිනායක,වන්නිනායක,චන්නිනායක
කුමාරි,කුමාර්,කුමාරි
මධුෂාන්,ඞමධුෂාන්,මධුෂණාන්ං
ලියන,ලියන,ලියයා
ධනංජය,ඩිනාජය,ධතාජයය
ගෙදර,මගදර,ගෙදර
සඳරුවන්,සඳරුවන්,ඞසඳරුවන්
හෂාර්දීන්,නෂාරීදීන්,ඞහෂාර්දීන්
සුබසිංහ,සුබසිංග,ඛඞසුබසිංහ
ශිරන්තිකා,ශිරන්තිකා,ඞශිරන්තිකා
ආරච්චීගේ,ආරච්චිගේ,ශආරච්චිගේ
කුලම්,බලවී,කුලම්
එදිරිමාන්නගේ,චිදිර්මාන්නගේ,එදිරිමාන්නගේ
සාගරිකා,සාගරකා,සාගරිකා
ලෙච්චමනන්,ලෙච්චමනන්,ලෙච්චමනන්
කන්කානන්ගේ,කන්කානන්ගේ,කන්කානන්ගේ
ජිටීස්ශ්‍රියා,පිටීස්ශ්‍රියා,රිටීස්ග්‍රියා
සම්පති,උසම්පති,සම්පති
ඔලිදුරගේ,ඞඞඔලිදුරගේ,ඔලිදුරගේ
පාතිමා,ඞපාතිමා,පානිමා
දිසානායක,දිසානායක,දිසානායක
සරෝජනි,සරෝජනී,සරෝජනි
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
ෆාරුක්,ෆාරුක්,සාරුක්
හෙට්ටි,ඞනට්ට්,හෙට්ටි
ආදම්,ආදම්,හශආදම්
කුලසිරි,කුලසිථටථය,කුලසිදි
පුෂ්පකුමාර,පුෂ්පකුමාර,පුෂ්පකුමාර
අන්තෝනිගේ,අන්තෝනිගේ,අන්තෝනිගේ
රාමනායක,රාමනායක,රාමනායක
සෙම්පක්කුඩ්ඩි,සෙම්පක්කුඩ්ඩි,සෙම්පක්කුඩ්ඩි
ෆසීනා,එඞීනා,ෆසීනා
නෙත්ති,ඞනෙත්ති,ඞෙආඔනෙත්ති
පාතිමා,පාතිමා,ඇපාතිමා
ලියනගේ,ලියනගේ,ඞඉඅලියනගේ
ෆාරුක්,ගාරුක්,ෆාරුක්
ගමගේ,ගමගේ,ගමගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
බුද්ධික,බුද්ධිධා,බුද්ධිත
රසිකානි,රසිකානි,ඞසඞරසිකානි
ගමයලැගෙදර,ගමයලැගෙදර,ගමයලැගෙදර
උදයකුමාර්,උදයකුමාර්,උදයකතුමාර්
කුමාර,බමාර්,කුමාර
ඩිංගිරිබණ්ඩාගේ,ඩිංගිර්බණ්ඩාගේ,ඩිංගිරිබණ්ඩාගේ
ගිඩ්ඩව,ගිඩ්ඩව්,ගිඩ්ඩව්
ප්‍රියලාල්,ප්‍රියලාල්,ප්‍රියලාල්
සුපුන්,සුපුන්,සුපුන්
අතපත්තු,අතපත්තු,අතපත්තු
යූරාන්,යූරාන්,යූරාන්
පෙරේරා,පෙරේරා,පෙරේරා
රොජර්ස්,රොජර්ස්,ශරොජර්ස්
කුමාරි,කුමාර,කුමාරි
ඉච්චම්පුල්ල,ඉච්චම්පුල්ල,ඉච්චම්පුල්ල
රාගමුණිගේ,රාගමුණිගේ,රාගමුණිගේ
උහාබුදීන්ගේ,උහාබුදින්ගේ,උගාබුදින්ගේ
ප්‍රින්සි,ප්‍රින්සි,ප්‍රින්නි
ප්‍රගීත්,ප්‍රශන,ප්‍රගීත්
චාන්දනී,චාන්ද්‍රන්‍ර්,චාන්දනි
සම්පත්,සම්පත්,සම්පත්
වැලිගලගේ,වැලිගලගේ,වැලිගලගේ
කුමාර,කුමාර,කුමාර
චන්ද්‍රසිරි,ච්න්දුසිර්,ඞඈහචන්දසිරදි
අනුරුද්ධ,අනුරැද්ධ,අනුරුද්ධ
සීමන්,සීමන්,ඛේසඞඅඝසඩසීමන්
ඩිවෝන්,ඩ්වෝන්,ඞඇඬඩිවෝන්
මුහම්මදු,මුහම්මටු,ඛඞමුහම්මදු
මලින්දි,මලින්ද,මලිනදි
රශ්මියා,රශ්මියා,රශ්මියා
මංජුලා,ඞමංජථුලා,මංජුලා
සරත්,සරත්,සරත්
රාජපක්‍ෂ,රාජපක්තු,රාජපක්සකු
ඉන්දික,ේඞසඛඉන්දුක,ඉන්දික
මදුරාංගනී,මදුරාංගනී,ඞමදුරාංගනී
නිලන්ති,නිලන්ති,නිලන්ති
මෙරගල්ගේ,මෙරගල්ගේ,ඞමෙරගල්ගේ
සන්දනන්,සන්ද්‍රනන්,සන්දනන්
භාගේශ්‍රී,ඛඞභාගේශ්‍රීං,හාගේද්‍රී
සිල්වා,සිල්වා,සිලවා
ආරච්චිගේ,ආරච්චිගේ,ඞආරච්චිගේ
කුඩගම්මනගේ,කුඩගම්මනගේ,කුඩගම්මනගේ
රෂිකා,රිෂිකා,රෂකා
ගොන්කාරගේ,ගොන්කාරගේ,ශොන්කාරගේ
පෙරුමාල්,රජපෙරැමාල්,පෙරුමාල්ං
ටෂිනි,ටෂනිී,එෂීනි
මල්ලිකා,මල්ලිකා,ේඞහමල්ලිකා
දිසානායක,දිසානායක,දිසානායක
පත්තිනියන්,පතන්තිනියන්,පත්තිනියන්
අනෝමා,අනෝමා,අනෝමා
චානක,චානක,චානක
අමිර්දනාදර්,අම්රිදනාදර්ට,ඞඅම්ර්දනාදරා
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
තංගවේල්,තංගවේල්,තංගවේල්
මීගස්තැන්නගේ,මීගස්තැන්නගේ,මීගස්තැන්නගේ
දුලිත්,දුලිත්,දුලසිත්
මිහිර,මිහිර,පිහිට
ඉර්ෆානා,ඞදරේගානා,ඉර්ෆානා
මදුමාල්,ඛඞඨහමදුමාල්ං,මදුමාල්ං
අතීක්,අනික්,අතික්
කංකානම්ගේ,කංකානම්ගේ,කංකානම්ගේ
ප්‍රියන්ත,ප්‍රියන්ත,ප්‍රියන්ත
මහින්දන්,ඞඡමහින්දන්,මහින්දන්
වීරහැන්නැදිගේ,වීරහැන්නැදිගේ,වීරහැන්නැදිගේ
හේරත්,ඛඞඛහේරත්,හේරත්
රණසිංහ,රණසිංහ,රණසිංහ
රසිකා,ඊසිබතා,රසිකා
බංඩාර,බංඩාර,ඞසබංඩාර
හම්මාදු,ඬහම්මාදු,හම්මාදු
මහරුෆ්,මහරුලග්,මගරුල්
නන්දනී,ඬඞසඉනන්දනී,ඛඬඈනන්දනීි
නයිදේලාගේ,නයිදේලාගේ,නයිදේලාගේ
සුරණි,සුරණි,සුරි
ඉසර,සර,ශගිසර
සේනාරත්න,ස්නාරත්න,සේනාරත්නං
සඳමාලි,සඳමාලි,ේඋඡසඳමාලි
රසීද්,ඊසිද්,රසිද්්‍ය
ශමිර,ශම්ථර,ශමී්ර
නන්දා,නන්දා,නන්දා
තුශාන්තිනී,තනුශාන්තිනී,තුශාන්තිනී
හෙලඋඩ,හෙලඋඩ්,හෙලඋඩඞ
නිරෝෂා,ඞනිරෝෂා,නිරෝෂා
මොහමඩ්,මොහමඩ්,මොහමඩ්
රත්නායක,රත්නායක,ඞඈඅරත්නායක
නිරෝෂා,ඞනිරෝෂා,ඞනිරෝෂා
නන්දසේන,නන්දසේන,නන්දසේන
කවීතා,බවිතා,කවිතා
ඉලංගකෝන්,ඉලංගකෝන්,ඉලංගකෝන්
පුෂ්පදාස,ඇපුමෂ්පටාස,පුෂ්පදාස
ආරච්චිලලාගේ,ආරච්චිලලාගේ,ආරච්චිලලාගේ
අනුලාවතී,අනුලාවතී,අනුලාවතී
නිශාන්ත,නිශාන්න,නිශාන්ත
අමරසිංහ,අමරසිංහ,අමරසිංහ
රේනුකා,රේනූකාං,ශඛරේතනුකා
චමින්ද,චම්න්ල්‍ර,ඞඛඞඝඞචමිනන
නාගලිංගම්,නාගලිංගම්,නාගලිංගම්
වඩුමණුකුලසූරියගේ,වඩුමණුකුලසූරියගේ,වඩුමණුකුලසූරියගේ
ප්‍රනාන්දු,ප්‍රනාන්දු,ප්‍රනාන්ද්‍ර
ඉන්ද්‍රානි,ඞඉමන්ද්‍රානි,ඉන්දානි
තිරුඥානම්,නිරැඥානම්,තිරුඥානම්
රුවන්,රුවන්,රුවන්
ජිවන්,පවන්,ජීවන්
මහේසන්,ේශමහේසන්,මහේසන්
ජයවර්ධන,ජයවර්ධධනාං,ජයවර්ධන
නාලක,නාලක,නාලක
චන්ද්‍රපාල,චන්ද්‍රපාල,ඞචන්දපාල
ඇතාඋඩ,ඇතාඋඩ්,ඇතාඋඩා
කාලාවිල,කාලාවිල,ඞසකාලාවිල
සඳුනිකා,සඳුනිකා,ඞසසඳුනිකා
සුබසිංහ,සුබසිංර,ේඞශසුබසිංහං
ප්‍රීතිරංගා,ප්‍රීතිරංගා,ප්‍රීතිරගා
සචිනි,ඉසවිනි,සචයි
කුඹුරේ,ඞකුඹුරේ,කුඹුරේං
කමනී,කමනි,කමනි
ගිම්ෂාන්,ඞගිම්ෂාන්,ගිම්මාන්
සෙල්වරාජා,සෙල්චවරාජා,සෙල්වරාජා
වැලිකන්දේ,වැලිකන්දේ,වැලිකන්දේ
මධුමාලී,ඞමධුමාලීි,ඞමධුමාලීං
මොහොට්ටාල්ලාගේ,මොහොටිටාල්ලාගේ,මොහගොට්ටාල්ලාගේ
කාතර්,කාතර්,කාතර්
මල්ලුවඩුව,මල්ලූවඩුව,ඞමල්ලූවඩුව
සේනානි,ඞසසේනානි,සේනානි
දේවින්ද,ඞඉද්වින්ද,මද්වන්ද
සබීදා,සබ්දා,සබ්දා
රොහාන්,රොහාන්,රොගාන්
සිසිල්,ඩිසල්,සිසිල්
දිනේෂ්,දිනේෂ්,දිනේෂ්
මුණසිංහ,මුණසිංහ,මුණසිංහ
බදුගොඩහේවා,බදුගොඩනේවා,බදුගොඩහේවා
මයිමුනා,ඞඈමයිමුනා,ඞඨමයිමුනා
කුඹුරේ,ඞශකූඹුරේ,නුඹුරේ
