original,Malith,Abhaya
ජසින්තන්,රජසින්නන්,ජසින්තන්
සිරියාවතී,සිරියාචඞ්,ඛසඇඅසිරියාචවනීි
වීරසූරිය,වීරසූර්ය,වීරසූරිය
අජානා,අජානා,අජානා
ඉලංගකෝන්,ඉලංගකෝන්,ඉලංගකෝන්
ප්‍රබුද්ධිකා,ප්‍රබුද්ධිකා,ප්‍රබුද්ධිකා
කුමාරිහාමි,කුමාරනාම්,ඞකුමාරිගාමි
රුචිත,රුවින්,රැච්ත
කලුවිතාන,කළූචිතාන,කලුවිතාන
නාඹුලුවේ,නාඹුලූවේ,නාඹුලුවේ
කනත්තගේ,කනත්තගේ,කනත්තගේං
ෆතිමා,ෆතිීමා,ෆතිමා
ඉරේෂා,ඞඉරේෂා,ඉරේෂා
ප්‍රගාස්,ප්‍රමාස්,ප්‍රශාස්
රහ්මන්තුල්ලා,රහ්මන්තුල්ලා,රහ්මන්තුල්ලා
කමලවාසන්,කමලවාසන්,කමලවාසන්
කාම්බරංගා,කාම්බරංගා,කාම්බරංගා
පාල්සාමි,පාල්සාම්,ඞඈඅපාල්සාමි
විතාරමලාගේ,චිතාරමලාගේ,විතාරමලාගේ
මනන්නලාගේ,මනන්නලාගේ,මනන්නලාගේ
මහන්තිමුල්ල,මනහන්තිමුල්ල,මහන්තිමුල්ල
ජීවන්ති,පීචන්ති,ජීිවන්ති
සේනානායක,සේනානායක,සේනානායක
ලීලාංගනි,ඉලීලාංගනි,ඞලීලාංගනි
පද්මසිරි,පද්මසර්,පද්මසිරි
මොහමඩ්,මොහමඩ්,ඞමොහමඩ්
හේරත්,ේඞඝඛහේරත්,හේරත්
ඥානසම්පන්තන්,ඥානසම්පන්තන්,ඥෘනසම්පන්තන්
කුමාරී,බුමාර්,කුමාර්
කනගේස්වරී,කනගේස්වර්,කනගේස්වරි
ගෙදර,ගෙදර,ගෙර
බෝපගේ,බෝපගේ,බෝපගේ
ජිහාන්,පිහාන්,ජිහාන්
අස්රෆ්,යඅස්රථල්,අසල්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
සමන්,සමන්,සමන්
කෝරාලලාගේ,කෝරාලලාගේ,කෝරාලලාගේ
කුමුදු,කුමුදු,කුමුදු
රවිශාන්,රචිශාන්,රවිශාන්
කුමාර,කුමාර,කුමාර
නදීෂා,නදිෂා,නදීෂා
සුවේන්දිරා,සුවේන්දිරා,සුවෙන්දිරා
සුබ්‍රමනියම්,සුබ්‍රමනියම්,සුබ්‍රමනියම්
වීරවර්ධන,විරවර්ධධයා,වීරවර්ධයා
කුරුකුලසූරිය,කුරැබුලසූර්ය,කුරුකුලසූරිය
දයාරත්න,දයාරත්න,දයාරත්න
මොහම්මදු,මොනම්මලදු,මොහම්මදු
තිලකවතී,තිලකවනී,නිලකවනී
හේරත්,ඞහේරත්,ගේරත්
දමයන්ති,ඞදමයන්නි,දමයන්ති
සුදේශිමා,සුදේශිමා,ඞසුදේශිමා
පුල්ලේ,ඞපුල්ලේ,පුල්ලේ
සොබියා,සොඛියා,ඞසොබ්යා
සුමනසේකර,සුමනසේකර,සුමනසේකර
පැල්මඩුල්ලගේ,පැල්මඩුල්ලගේ,පැල්මඩුල්ලගේ
සෝමපාල,සෝමපාල,සෝමපාල
ඩිගිරිගේ,ඞඈඩිගිරගේ,ඩිගිරිගේ
සිවකුමාර්,සිවකුමාර්,සිවකුමාර්
හයාත්,භයාන්,හගයාත්
කිවුල්දෙනිය,කිවුල්දෙනිය,කිවුල්දෙනිය
නොයලින්,ඞනොයලින්,ඞනොයලින්
රත්නායක,රත්නායක,රත්නායක
ඉන්ද්‍රානි,ඉන්දානි,ඉන්දානි
ප්‍රනාන්දු,එනාන්ටද්‍ර,ංප්‍රනාන්ද්‍ර
ආරච්චිගේ,ආරච්චිගේ,ඞශඈආරච්චිගේ
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
අලහිම්මා,අලහිම්මා,ඞඅලහිම්මා
රාමසාමි,රාමසාම්,ේශඈරාමසාම්
කසුන්,කසුන්,යකසුන්
පහලගමගේ,පහලගමගේ,පගලගමගේ
ලියනගේ,ලියනගේ,ලියනගේ
ලක්නාත්,හඔලක්නාත්,ඞඨලක්නාත්
පන්නන්ගොඩගේ,පන්නන්ගොඩගේ,පන්නන්ගොඩගේ
මොරවක,මොරවක,මොරවක
ජාපාවත්තේ,ජාපාචන්තේ,ජාපාවත්කතේ
ලොගනාදන්,ලොගනාදන්,ලොගනාදන්
නිලුකා,නිලූකා,නිලකා
තෙල්හවඩියලාගේ,මතල්හවඩියලාගේ,තෙල්හවඩියලාගේ
ඇට්වඩ්,ඇට්වඩ්,ඇට්වඩ්
අසමද්,අසමද්,අසමද්
එදිරිසිංහ,ඞඈබචිදිරසිංගහ,එදිරිසිං
අසංක,ඞඉඅසංක,අසංක
දියපත්තුගම,දියපත්තුගම,දියපත්තුගන
නජීම්,නවම්,නුජිම්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
වීරසේනගේ,වීරසේනගේ,චීරසේනගේ
වයලට්,වයළටි,වයලට්
චතුමිණි,ඞචතුමිනි,එචතුමිනි
ලෙබ්බේ,ලෙබ්බේ,ලෙබ්බේ
වීරසූරිය,චිරසූර්ය,ඞවීරසූරිය
වනිගතුංග,වනිගතංග,චනිගතුංග
රාජ්කුමාර්,රාජිකුමාර්,එරාජ්කුමාර්
විමලසූරිය,චිමලසූර්ය,විමලසූරිය
චරිනි,චළනනි,රිති
ලක්ෂ්මි,ලක්‍ෂ්මි,ලළක්‍කෂම්
ශ්‍රීනාම,ධෞඈඥශ්‍රීනාම,ශ්‍රීතාම
නන්දාවතී,නන්දාවතී,නන්දාවතී
ජෙන්සි,මපෙන්සි,ේංජෙන්සි
මර්සුක්,ඞමරිසුක්,මර්සුක්
තිරාන්,නිරාන්,යනිරාන්
ඉන්දිකා,ඞන්දිකා,ඉන්දිකා
ආරච්චිගේ,ආරච්චිගේ,අආරච්චිගේ
මිලාන්,ේඞම්ලාන්,මිලාන්
ලක්ෂිකා,ලබෂිකා,ඞලක්ෂිකාං
විජිත,විජිත,චිජිත
කොස්තා,කොස්තා,කොස්තා
නිශාන්ති,නිශාන්නි,නිශාන්තිං
අමිල,අම්ල,අමිල
දෙවලිගොඩ,දෙවලිගොඩ,දෙවලිගොඩ
විජේරත්න,චිජේරත්න,විජේරත්න
සුභාෂනී,සුභහාෂනී,සුභාෂනී
කංකානම්ගේ,කංකානම්ගේ,කංකානම්ගේ
ලහිරු,ලහිරු,ලහිරු
හෙට්ටිආරච්චිගේ,හහටිටිආරචිචිගේ,හෙට්ටිආරච්චිගේ
තණපාක්කියම්,තණපාක්කියමි,තණපාක්කියම්
මැනිකාදුරයලාගේ,මැනිකාදුරයලාගේ,මැනිකාදුරයලාගේ
ආරච්චිල්ලාගේ,ආරච්චිල්ලාගේ,ආරච්චිල්ලාගේ
කරුණාවතී,කරුණාවතී,කරුණාවතී
සිරෝමනී,සිරෝමනී,සිරෝමනී
පනන්ගල,පනන්ගල,පනන්ගල
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
නිසාර්,නිසාර්,නිසාර්
රසික,රසික,රසික
සලාම්,සලාම්,සලාම්
ඔටුණු,ඔටුණු,ඔටුණු
අබේකෝන්,අබේකෝන්ං,අබේකෝන්
පින්නකන්දෙ,පින්නකන්දෙ,පින්නකන්දෙ
මාරසිංහ,ඞඈශමාරසිංහග,මාරසිංහ
කිරුෂ්ණප්පිල්ලයි,කිරැෂ්ණප්පිල්ලයි,කිරුෂ්ණප්පිල්ලයි
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
රාජපක්ෂ,රාජපක්ෂ,රාජපක්ෂ
කපුගේ,කපුගේ,කපුගේ
දමයන්ති,දමයන්ති,දමයන්තිං
පුතියවන්,පුනියවන්,පුතියවන්
හංගිඩි,හංගිඩි,හංගිඩි
ගෙදර,ගෙදර,ගෙදර
අතපත්තු,අතපත්තු,ඕඞඝඉඅතපත්ත්‍රු
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
චමින්ද,චම්න්ල,චමින්ද
සිල්වා,සිල්වා,සිල්වා
මල්ලව,මල්ලව,ඛඞඛඉමල්ලව
චාන්දනී,චාන්දනී,ඞචාන්දනනී
හසරංග,හසරංග,හසරංග
දිනූෂා,දිනූෂා,දිතුෂාම
මානවඩුගේ,මානවඩුගේ,මානවඩුගේ
ගෙදර,ගෙදර,ගෙර
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
හේරත්,හේරත්,හේත්
පොලිකඩ,පොලිකඩ,පොලිකඩ
අමරසේකර,අමරසේකර,අමරසේකර
හොරගොල්ල,හොරගොල්ල,ගොරගොල්ල
ප්‍රසිලා,ප්‍රසලළා,ප්‍රසිලා
ඔෆිලියා,ඔෆිලියා,ඔෆිලියා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
රන්දෙනි,රන්දෙනි,රන්දෙනි
පද්මි,පද්ම්,පද්ම
අරපස්,අරළුස්,අපෙස්
කුමාර,කුමාර,කුමාර
අංගලකුඹුර,අංගලකුඹුර,අංගලකුඹුර
දයාකරන්,දයාකරන්,දයාකරන්
එනිසන්ට්,චනිසන්ට්ං,ඞශඅඑනිසන්ට්
සුදාගරන්,සුදාගරන්,සුදාගරන්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ආරච්චිලෑ,ආරච්චිල,ේශඈආරච්චිලැ
චමින්ද,චම්න්ථ,චමින්ද
චතුරංග,චිතුරග,චතුරංග
දම්පැලැස්ස,දම්පැලැස්ස,දම්පැලැස්ස
තිසලි,තිසලි,තිසලි
නිමේෂා,නිමේෂා,නිමේෂා
රතඹගෙදර,රතඹගෙදර,ඈරතඹගෙදර
ක්‍රිශාන්ත,බඛ්‍රිශාන්න,ක්‍රිශාන්ත
සාමදේව,සාමදේව,සාමදේව
නාමල්,නාමල්,නාමල්
දහනායක,දනනායක,දහනායක
දෙවංගා,ඞදෙවංගා,දෙවංගා
ගයාෂාන්,ඈගඟයාෂාන්,ගයාෂාන්
පෙරේරා,පෙරේරාං,පෙරේරා
පිටියගේ,පිටියශගේ,පිටියගේ
චාන්දනී,චාන්දනී,ඞඇචාන්දනි
බාලසූරිය,බාලසූර්ය,බාලසූරිර
චතුරිකා,චතුර්කා,චතුරිකා
හසන්,හසන්,හසන්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
දිසානායක,දිසානායක,දිසානායක
වීරසිංහ,වීරසිංහ,වීරසිංහ
තැමිනිමුල්ලේ,තැමිනිමුල්ලේ,තැමිනිමුල්ලේ
බංඩාර,බංඩාර,බංඩාර
සරත්,සත්,ග්සරත්
මද්දුමාගේ,මද්දුමාගේ,මද්දුමාගේ
නිලුෂා,නිලූෂා,නිලුෂා
ලක්සිරි,ලක්සිරි,ලක්සිරි
දසනායක,දසනායක,දසනායක
රත්නතිලකලෑ,රත්නනිලකලෑ,රත්නතිලකලැ
සෝමසිරි,ඞඡසසෝමසිර,ේඞඛසෝමසිරටි
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මැනික්පුර,මැනික්පුර,මැනික්පුරු
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
මොහමඩ්,මොහමඩ්,මොහමඩ්
මොහමඩ්,මමොනමඩ්,ඞඝමොහමඩ්
සඳමිණි,සඳම්ණි,ඞසඳමිණි
සෙබස්ටියන්,සෙබස්ටියන්,සෙබස්ටියන්
අරම්පත්,ඞඝඅරම්පතනත්,අරම්පත්
වත්සලා,චතන්සලා,වත්සලා
චන්දිමා,චන්දමා,චන්දිමා
හේරත්,හේරත්,හේරත්
ජයවර්ධන,ජයවර්ධන,ජයවර්ධන
දේශාන්,ඞසදේශාන්,දේශාන්
සතාර්,යසනාර,සතාර්
සෝමරත්න,සෝමරත්න,සෝමරත්න
රන්දුනු,රන්දුනු,රන්දුනු
පැටිඅරඹ්ගේ,පැටිඅරඹ්ගේ,පැටිඅරඹගේ
දසනායක,දසනායක,දසනායක
බංඩලාගේ,බංඩලාගේ,බංඩඬලාගේ
චෙහානි,ඞචෙහානි,ඞසඑචෙහානි
නිස්පර්දීන්,ඞනිස්පර්දින්,නිස්පර්දීින්
රත්නසිරි,රත්නසිරි,රත්නසිරි
මහවඩුගේ,මහවඩුගේ,ශඈමහවඩුගේ
ජයකොඩි,ජයකොඩිං,ජයකොඩි
කලුආරච්චි,කලූආරච්චි,කලආරච්චි
ප්‍රියන්තසේන,ප්‍රියන්තසේන,ප්‍රියන්තසේන
නිලන්ති,නිලන්ති,නිලන්ති
එදිරච්චාරිගේ,චිදිරච්චාර්ගේ,එදිරච්චාර්ගේ
චන්ද්‍රිකා,චින්දිධා,චන්දිකා
හිස්නි,හිස්නි,යහිස්නති
යුගීස්වර,යුගීස්වර,යුගීස්වර
දේවිකා,දේවිකා,ඛඞඝඝදේවිකා
එමිල්,චමිල්,එම්ල්ං
පැලෑඳගේ,පැලෑඳදගේ,ඞපැලෑඳගේ
නව්ශාඩ්,නව්ශාඩි,නව්ශාඩ්
කුකාරසපදි,කුකාරසපදි,කුකාරසපදි
චම්පිකා,චම්පිකා,චම්පිකා
හේරත්,ේඞඝහේරත්,හේරත්
වලව්වේ,වලව්වේ,ඞවලව්වේ
දිනේෂ්,දිනේෂ්,දිනේෂ්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ප්‍රමාදිගේ,ප්‍රමාද්‍රගශේ,ඞප්‍රමාදිගේ
බාලක්‍රිෂ්නන්,බාලබ්‍රිෂ්නන්,බාලක්‍රිෂ්නන්
මොහමඩ්,මොහමඩ්,මොහමඩ්මං
ගම්ලත්,ගම්ලත්,ගම්ලත්
දේවානන්දම්,දේවචානන්දම්,දේවානන්දම්
හේමමාලි,හේමමාලි,හේමමාලි
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
අසංක,අසංක,අසංක
කාවින්ද්‍යා,කාචින්ද්‍යා,කාවින්ද්‍යා
මුහම්මදු,මුහම්මටු,ඞමුගම්මදු
සඳුනිකා,සඳුනිකා,සඳුනිකා
ලියනගේ,ලියනගේ,ලියනගේ
කුමාර,කුමාර,කුමාර
හැවන්මඩ,ඞඈහැවන්මඩ,හැවන්මවඩ
නිමන්තිකා,නිමන්නිකා,නිමන්තිකා
දේවතන්ත්‍රිගේ,දේවනන්ත්‍රිගේ,දේවතන්ත්‍රිගේ
වඩුගේ,වඩුගේ,වඩුගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
නිලුක,නිලුක,නිලුක
රෝහිනී,මරෝනීනී,රෝසහිනී
ජයතිලකගේ,ජයනිලකගේ,ජයතිලකගේ
එදිරිසිංහ,ඛඇඉචිදිරසිංහ,එදිරිසිහ
වර්ණකුලසූරිය,වර්ණඛුලසූර්ය,වර්ණකුලයූරිය
චන්ද්‍රාවතී,චන්ද්‍රාචනී,චන්දාවතී
ලෙබ්බේ,ේශලෙබ්බ්ේ,ඛඞලෙබ්බේ
උඩගේ,උඩගේ,උඩගේ
කන්දේ,කන්දේ,කන්දේ
වාසලගේ,වාසලගේ,වාසලගේ
ස්ටුවට්,ස්ටුවට්,ස්ටුවට
සෆ්රාන්,ඬඞසසෆ්රාන්,සෆ්රාන්
ජනක,පනබ්,ජනක
වීරක්කොඩි,චීරක්කොඩි,වීරක්කොඩි
පද්මාල්,පද්මාල්,පද්මාල්
මුත්තු,ඞමුත්තු,මුත්ත
චන්ද්‍රදාස,චන්ද්‍රදාහ,ඞසඇචන්දදාස
විරිත්තමුල්ල,වචිරිත්තමුල්ල,විරිත්තමුල්ල
බංඩාර,බංඩාර,බංඩාර
සඳුන්,සඳුන්,ඞඅසඳුන්
මදුෂි,මදුෂ්,දුෂ
දිසානායක,දිසානායක,දිසානායක
මිගෙල්,මිගෙල්,මිගෙල්
සෙනරත්,සෙනරත්,සෙනරත්
වික්‍රමසිංහ,වික්‍රමසිංහ,වික්‍රමසිංං
නිසංසලා,ඞනිසංසලා,නිසංසලා
ගයාන්,ගයාන්,ගරාන්
නාකන්දලගේ,නාකන්දලගේ,නාකන්දලගේ
ගිෂාර,ගිෂාර,ගිෂාර
බෙන්තරගේ,එබෙන්තරගේ,බෙන්තරගේ
තේනුවර,ඞඈෂේනුවර,තේනුවර
මුදියන්සේලෑ,මුදියන්සේල,මුදියන්සේලැ
ජනක,ජනක,ජනක
නෙළුප,ඉනෙඑප,ඞනෙළුප
කපුගමගේ,කපුගමගේ,කපුගමගේ
සංජය,සංජය,සංජය
ගර්දිස්ස,ේඞගර්ද්‍රිස්ස්ං,ගර්දිස්ස්
චන්ද්‍රිකා,ඞඉචන්ළෂිකා,චන්දිකා
මොහමඩ්,මොහමඩ්,මොහමඩ්
රත්නසිංහ,ඨඇජඟරත්නසිංගන,රත්නසිංහ
මහවිදාන,මනවිදලදාන,මහවිදාන
මංජුල,මංජුළු,මංජුල
සත්තිවේල්,සකත්තිවේල්,සත්තිවේල්
පවරකිත්ති,පචරකින්ති,පචරකිත්ති
සුනන්දා,සුනන්දා,සුනන්දා
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
ගුණවර්ධන,ගුණවර්ධන,ගුණවර්ධන
ලියනගේ,ලියනගේ,ලියනගේ
රයිගම්,රයිගම්,රයිගම්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ඩබිලිව්,ඩබ්ලිවි,ඩබ්ලිව්
බතමගේ,බතනමගේ,බතමගේ
ප්‍රේමවති,ප්‍රේමවත්,අප්‍රේමවති
මහදුරගේ,ඞමහදුරග්,ඛඞඝසමගහදුරගේ
නන්දසිරි,ඞඝනන්දසිරථටී,නන්දසිරදි
කෝකිලෙස්වරන්,කෝකිලෙස්වරන්,කොකිලෙස්වරන්
හීරළු,හිරළු,ඉහිරළු
කැටවලයැලෑ,කැටවලයැලෑ,කැටවලයැලෑ
හේවාවිතාරණගේ,හේචාවිතාරණගේ,හේවාවිතාරණගේ
සුනේත්‍රා,ඞඝඈඉසුනේත්‍රා,සුනේත්‍රා
වැන්ඩර්ලන්,වැන්ඩර්ලන්,වැන්ඩර්ලන්
එගොඩගේ,චගොඩගේ,එගොඩගේ
කංකානම්,කංකානම්,කංකානම්
මහගොඩගේ,මහගොඩගේ,මහගොඩගේ
අනුර,අනුර,අනුර
සමරසිංහ,සමරසිංහ,ඞඞඉසමරසිංං
කරුණාදාස,කරුණාදාස,කරුණාදාස
නිලේශ්,ඞනිලේශ්,නිලේශ්
භාෂිනි,ඞභාෂිීනිී,භාෂිනි
කුසුමලතා,කුසුමමතා,කුසුමලතා
නදීෂා,නදිෂා,නදීමා
නිබ්රාස්,ඞඇනිබරාස්,ඞඝනිබ්රාස්
කුමාර,කුමාර,කුමාර
වික්‍රමරත්නගේ,චික්‍රමරන්නගේ,චික්‍රමරත්නගේ
රත්නායක,රත්නායක,රත්නායක
විජේසිංහ,චිපේසිංහ,ඞඈඅවිපේසිං
තරංගා,තරංගා,ඞතරංගා
ප්‍රනාන්දු,ඞළනාන්දු,ප්‍රනාන්දු
ආචාරිගේ,ආචාර්ගේ,ඞඈආචාරිගේ
සීපදයලාගේ,සීපදයලාගේ,සීපදයලාගේ
අරුණ,අරුණ,අරුණ
සෙල්ල,සෙල්ල,සෙල්ල
ගෙදර,ගෙදර,ගගදර
ගොඩවත්තෙ,ගොඩවතන්තෙ,ගශොඩවත්තෙ
සීනියා,ඞඉසීනියා,සීනියා
ජෙමාල්,ජෙමාල්,ජෙමාල්
තිලකා,තිලකා,තිලකා
මුදලිගේ,ඞමුද්‍රලිගේ,මුදලිගේ
රුද්‍රිගු,රදූගු,රැඳශග
සචින්ද,සව්න්දු,සචින්ද
මුත්තලිෆ්,හමුත්තලිෆග්,ඞඝමුත්තලිෆ්
සකලසූරිය,සකලසූර්ය,සකලසූරිය
හාජරා,භාපරා,ඔහාජරා
කංකානම්ගේ,කංකානම්ගේ,කංකානම්ගේං
තිලකරත්න,තිලකරත්න,තිලකරත්න
සමරසේන,සමරසේන,සමරසේන
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
ගාර්දියෙ,ඞගාර්දය,ගාර්දියෙ
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
ජයසේකර,ජයසේකර,ජයසේකර
චාමර,චාමාං,චාමජත
සිරියානි,සිරියානි,ඞසිරියානි
මඩිහ,මඩ්ඞ්,මඩ්හග
විජේසූරිය,විපේසූරය,විජේසූරිය
පුෂ්පකුමාර,පුෂ්පකුමාර,පුෂ්පකුමාර
මදුෂි,මදුෂ,මදුපි
බටුවිට,බටුවිට,යබටුර්වට්
ප්‍රභාෂ්,එනාම්,ප්‍රහාෂ්
රත්නසිංගම්,රත්නසිංගම්,රත්නසිංගම්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
රලුවේ,රලුවේ,ඞඉරලූවේ
ගමගේ,ගමගේ,ගමගේ
ගමගේ,ගමගේ,ගමගේ
අත්තිඩිය,අත්තිඩිය,අත්තිඩියං
පිලිප්,පිලිප්,පිලිප්
මනෝකරි,මනෝකර්,ඞමනෝකරි
රජුකුමාර්,ඞරපජුබුමාර්,ඞශඨරජුකූමාර්
ගෙදර,ගෙදර,ගෙදර
රාමචන්ද්‍රනම්,රාමචන්ද්‍රනම්,රාමචන්දනම්
අබේසේකර,අබේසේකර,අබේසේකර
ජීවනී,පීවනී,ජීවනී
ආමන්,ආමන්,අආඈආමන්
ඉලේපෙරුමගේ,ඉලේපෙරැුමගේ,ඉලේපෙරුමගේ
හඳුන්පුරගේ,හඳුන්පුරගේ,හඳුන්පුරගේ
විජේරත්න,චිජේරතන්න,විජේරත්න
ඤාණරත්න,ඤාණරත්න,ඤාණරත්න
කුමාර,කුමාර,ඞඉසකුමාර
ශිරෝෂිනි,ශිරෝෂනි,ශිරෝෂීනි
කින්තුජන්,ඇකින්තුජන්,කින්තුජන්
විජේමලර්,ඈඋඇවචිපේමලර්,විපේමලර්
පරමේස්වරි,පරමේස්වර්,පරමේස්වරි
සමරතුංග,ඡසසමරතාංග,ඞසමරතුං්‍ය
වසන්ත,වසන්ත,වසන්ත
සමීර,සමම,සමීර
රත්නායක,රත්නායක,රත්නායක
මාරසිංහ,මාරසිංහ,මාරසිංහ
මධුරංග,මධුරංග,මධුරංග
අනුෂා,අනුෂා,අනුෂා
බංඩාර,බංඩාර,බංඩාර
කුප්පතම්බි,කුප්පතම්බ්,කුප්පතම්බ්
දේවගේ,ඞදේවගේ,දේවගේ
අහන්ගම,අනහන්ගම,අගන්ගම
නිෂාන්,ඞනිෂාන්,නිෂාන්
ප්‍රියන්තා,ප්‍රියන්තා,ප්‍රියන්තා
මොහම්මදු,මමාහම්මදු,මොහම්මදු
දිල්හානි,අදිල්ඡානි,දිල්ගානි
ටර්ජිනී,ටර්පිනී,මබර්ථනී
අමිල,අම්ල,අමිල
මුදලි,මුදුම්‍රි,මැලි
මීපාගලගේ,මීපාගලගේ,මීපාගලගේ
ඉසුරිකා,ඔඉඑඉසුරකා,ඉසුරිකා
හේවාගමගේ,සඞේවාගමගේ,හේවාගමගේ
දිලීප,යපිළිපු,දිලීප
කන්තයියා,කන්තයියා,කන්තයියා
දිල්රුක්ෂි,දිල්රැක්ෂි,දිල්රුක්ෂි
දීපිකා,දීපිකා,දිපිකා
තිළිණි,නිළිනි,නිළිනි
ලක්‍ෂ්මි,ේඨලකක්‍්ෂමේ,ඞලක්ෂම්
ගුණරත්න,ගුණරන්න,ගුණරත්න
ප්‍රනාන්දු,ඞඈප්‍රනාන්ද්‍රු,ප්‍රනාන්ද්‍ර්‍ර
ශිරෝමාලා,ගශිරෝමාලා,ශිරෝමාලා
අරංගලලාගේ,අරංගලලාගේ,අරංගලලාගේ
වරුණ,එරුණ,වරුණ
ප්‍රනාන්දු,ට්‍රනාන්ද්‍ර,ප්‍රනාන්දු
විජේරත්න,විපේරන්න,විජේරත්න
විග්නේෂ්වරී,විග්නේෂ්චවර්,විශ්නේෂ්වටි
මෝදරගේ,මෝදරගේ,මෝදරගේ
පියදාස,ංවියදාස,පියදාස
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියනසේලාගේ
විදුරංග,චිදුරංග,විදුරග
ලෙව්වේයි,ශලලෙව්වේයි,ශලෙව්වේයි
ක්‍රිෂ්නන්,ක්‍රිෂ්නන්,ක්‍රිෂ්නන්
ජාගොඩගේ,ජාගොඩගේ,ජාගොඩගේ
අබ්දුල්,අඩ්දුල්,අබදුල්
වරමුණි,ඞචරමුණි,ඞවරමුණි
ගෙදර,ගෙදෙර,ගෙදර
කුෂාණි,කූුෂාණි,කුෂාණි
ලතිකා,ලනිකා,ලතිකා
විජේනායක,වචිජේනායක,විජේනායක
නිමේෂා,නිමේෂා,නිමේෂා
රෝහණ,ඞඈරෝහභණ,ඞරෝගණ
අමිත,අමිත,අමත
ගෙදර,ගෙර,ගෙදර
හර්ෂනී,හර්ෂන,හර්ෂනී
මධුෂාන්,මධුෂාන්,ඛධසමධුමාන්
මුමියාස්,මුම්යාස්,මුමියාස්
විජිරන්,විපිරර්,විජිත්
චන්ද්‍රතිලක,චන්දුතිලල,චන්දූතිලක
ආරච්චි,ආරච්චි,ආරච්ච්
නෙත්තසිංහ,නෙත්බසිංහ,නෙත්තසිං
වන්නිනායක,වන්නිනායක,වන්නිනායක
