original,Malith,Abhaya
පත්මා,පත්මා,පත්මා
පරණහේවාගේ,පරණහේවාගේ,පරණගේවාගේ
චමින්ද,ඛඞඬසචමින්ලා,ඞඇඋචමින්ද
ගාර්දියෙල්ලාගේ,ගාර්දියෙල්ලාගේ,ගාර්දියෙල්ලාගේ
නුවන්,නුවන්,නුවන්
ඉන්දු,ඉන්දු,ඉන්දු
රූපසිංහ,රෑපසිංහ,රුපසිංහං
පෙරේරා,ඞපෙරේරා,පෙරේරා
ජනිතා,ජපනිතා,ජනිතා
නවරෙට්ටිනම්,නවරෙට්ටිනම්,නවරෙට්ටිනම්
කුමාරදාස,කුමාරදාස,කුමාරදාස
රිෆ්නාස්,රිෆ්නාස්,රිෆ්නාස්
ගාමිණී,ගාම්ව්,ගාම්
හමරාගොඩගේ,හමරාගොඩගේ,හමරාගොඩගේ
ජුනයිඩ්,ජුනයිඩ්ි,ජුනයිඩ්
සීසර්,සීසර්,සීසර්
අඹගලයලාගේ,අඹගලයලාගේ,අඹගලයලාගේ
සාප්පුවාරිගේ,සාප්පුවාර්ගේ,සාප්පුවාරිගේ
හුසයිර්,බුයයිරි,හුසයිරි
අබේතිස්ස,අබේනිස්ස,අබේතිස්ස
අනිතා,අනිතා,අනිතා
ගමරාලලාගේ,ගමරාලලාගේ,ගමරාලලාගේ
ලූර්දු,ලදු,රථුරු
කුමාරිහාමි,කූමාදනාම්ට,කුමාරිගාමි
මධුශංඛ,ඞමධුශංඞ,මධුශංඛ
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
නිසංසලා,නිසංසලළා,නිසංසලා
සෆ්නා,සෆ්නා,සෆ්නා
පට්ටියපොල,පට්ටියපොල,පට්ථටියපොෙල
බන්ඩා,බන්ඩා,බන්ඩා
තිළිණි,බිළිනි,තිළිනි
තලංගම,තලංගම,තලංගම
පිඹුරගේ,පිඹුරග්,පිමුරගේ
අප්පුහාමිල්ලාගේ,අප්පුහාමිල්ලාගේ,අප්පුහාමිල්ලාගේ
හේනයලාගේ,හේනයලාගේ,හේනයලාගේ
නදීශානි,ඞසඞනදීශානි,නදීශානි
සූර්ය,සූර්ය,හ්සූරරා
ෆාතිමා,ෆාච්මා,ඈෆාතිමා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මදුෂික,මදුෂික,මදුමුමු
වරුණී,වරා,එරුළු
සමන්සිරි,සමන්සිටි,ඞසමන්සිදි
අචින්තක,අචින්තක,අචින්තක
ගෙදර,ගෙදර,ගෙදර
මධුෂානි,ේසශමධුෂානි,මධුමානි
ෆ්‍රැන්සිස්,ෆ්‍රැන්සිස්,ඕඞඝෆ්‍රැන්සිස්
විජේසූරිය,විජේසූරය,විජේසූරිය
උඩහ,දිව,උඩහ
පුවක්පිටියගේ,පුචක්පිටියගේ,පුවක්පිටියගේ
නදීකා,නදිකා,නඳීකා
අබ්දුල්ලා,අබ්දුල්ලා,අබ්දුල්ලා
තාරුකා,වාරුකා,තාරුකා
ගෙදර,ගෙදර,ගෙදර
ඉස්ටෙලා,අඉසස්ටෙලා,ඉස්ටෙලා
ගයාන්,ගයාන්,යාන්
අනෆි,අනලිි,අනසි
දිමුතු,දුමුටඛුා,දිමුතු
මාවැල්ල,මාවැල්ල,ඛඈමමාවැල්ල
ජස්ටිගා,පස්ටිගා,ජස්ටිගා
නානායක්කාර,නානායක්කාර,නානායක්කාරට
යුගාන්ති,යුගාන්ති,සුගාන්ති
පෙරේරා,පෙරේරා,ඞපෙරේර
අනුරුද්ධ,අනුරුද්ධ,අතුරුද්ධ
නිරොජිනි,නිරොජිනි,නිරොජ්නි
සචිනි,සචි,එසෙචීනි
කුමාර,කුමාර,කුමාර
වීරරත්න,ඞචීරරත්න,වීරරත්න
බණ්ඩාර,බණ්ඩාර,බණ්ඩාර
වර්ණකුලසූරිය,වර්ණකුලසූරිය,වර්ණකුලසූරිය
ප්‍රනාන්දු,ප්‍රනාන්ද්‍ර,ශඇප්‍රනාන්ද්‍ර
පෝරෙගේ,පෝරෙගේ,පෝරෙගේ
ලුනුවිලගේ,ලූනුවිලග්ේ,ලුනුවිලගේ
ව්ක්‍රමසිංහ,වචික්‍රමසිංහ,ඞවි්ක්‍රමසිංං
පුළුක්කුට්ටි,පුළුක්කුට්ට්,පුළුක්කුට්ටි
රුවිශ්ක,රැවිශ්ක්,රුැවිශ්ක
චිමිලා,චිම්ලා,ඞඛඛසඞචිමිලා
සෙනවිරත්න,සෙනවිරත්න,සෙනවිරත්න
නානායක්කාරවසම්,නානායක්කාරවසම්,නානායක්කාරවසම්
විජිතා,චිපිතා,චිජතා
නයනතරා,නයනතරා,ශනයනතරා
හාසෙයිමනි,හභාසෙයිමනි,හාසෙයිමනි
චතුරිකා,චතුරකා,චතුරිකා
මුහම්මදු,ඞහමුහම්මටු,ඞෞමුහම්මදු
චම්මි,එචම්ව්,චම්ම්‍රම
මොහොමඩ්,මොහොමඩ්,මොගොමඩ්
කුමාරි,ඞකුමාර,ඞඉකුමාරි
ලවරිස්,ලවයස්,ලවරිස්
ජයතිස්ස,ජයතිස්ස,ජයතිස්ස
තලගලගේ,තලගලගේ,තලගලගේ
ඊරියාවල,රඊරයාවල,ඬශඊඊරියාවල
කොටුවේ,කොටුවේ,ේශකොටුවේ
සඳමාලි,ඛඞසඳුමාලි,සඳමාලිං
ජීවන,ජීවන,ජීවන
කුමාරි,කුමාර්,කුමාරි
පාර්තීපරාසා,පාර්තීපරාසා,පාර්තීපරාසා
උපුල්,අිරුල්,උපුල්
අලගුතුරෙයි,අලගුතුරෙයි,අලගුතුරෙයි
සුපුන්,සුපුන්,ඉසුපුන්
කුමාර,බුමාර,කුමාර
පින්නගොඩගේ,පින්නගොඩගේ,පින්නගොඩගේ
සිවරුබන්,සිවරුබන්,ඞසිවරුබන්
මාළුදෙන,ඈශමාළුදොන,ඞමාළුදෙන
කොටුවේගොඩ,කොටුවේගොඩ,කොටුවේගොඩ
මිරිහාගල්ල,මිරිහාගල්ල,මිරිහාගල්ල
දිසානායක,දිසානායක,දිසානායක
අම්ජද්,ර්ම්පද්,ඞඉඅම්රදදු
‍ප්‍රියන්ත,ප්‍රියන්ත,ප්‍රියන්ත
ඉන්ද්‍රවේනි,ඞහනන්ද්‍රුවේනි,ඉන්දවේනි
සෙනෙවිරත්න,සෙනෙවිරත්න,සෙනෙචිරත්න
ප්‍රේමතිලක,ප්‍රේමනිලකල,ප්‍රේමතිලක
ගෙදර,ගෙදුර,ගෙදර
චතුරංග,ඞචතුරංග,චතුරංග
ඉන්දු,ඉන්දු,ංශත්ද්‍ර්‍ර
කරුපන්,කරුැපන්,කරුපන්
මුල්ල,මුල්ලා,මුල්ල
ධම්මික,ේඩම්මික,ඞධම්මික
චිරන්ජිව,ඬඈඇචිරන්පිව,චිරන්ජව
හඳපාන්ගොඩ,හඳපාන්ගොඩ,හඳපාන්ගොඩ
ෆොන්සේකා,ෆොන්සේකා,ෆොන්සේකා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේං
පෝරගේ,ඞෂපෝරගේ,පෝරගේ
ජව්හර්,්‍යඝපචිතර්,ජවිර්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
සුපුන්,සුපුන්,සුපුන්
අනුර,අනුර,අනුර
නිරන්ජන්,නිරන්ජන්,නිරන්ජන්
ශ්‍රියාදරී,ශ්‍රියාදර්,ශ්‍රියාර්
වඩිවෙල්,චඩ්වෙල්,වඩිවෙල්
චන්දි,චන්ද,චන්ද
ජයසිංහ,ජයසිංහබට,ජයසිං
පතිරන්නැහැලාගේ,පතිරන්නැහැලාගේ,පතිරන්නැහැලාගේ
අනිසේත්තම්මා,අනිසේත්තමමා,අනිසේත්තම්මා
වික්‍රමගේ,චිබමගේ,වික්‍රමගේ
බස්නායක,බස්නායක,බස්නායක
කටුමැටියාවේ,කටුමැටියාවේ,කටුමැටියාවේ
හර්ෂනී,ඞතනර්ෂනිී,හර්ෂනී
මැදගෙදර,මැදගෙදර,මැදගෙදර
කහවිටගේ,කනවචිටගේ,කගවිටගේ
පටබැදිගේ,පටබැදිගේ,පටබැදිගේ
ජයසිංහ,පයසිංං,ජයසිංහ
කූකන්රාජන්,කූකන්රාජන්,කුකන්රාජන්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
සම්පත්,සම්පත්,සම්පත්
අතාවුද,අතාවුදු,අතාවුද
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
දිසානායක,දිසානායක,දිසානායක
ආගිරිස්,ආගිරස්,අඇගිරිස්
සඳමාලි,ඬඈසඳමාලි,ධඞඝසඳමාලි
දේවින්දි,ඞඛඅදේචින්දි,දේවින්දි
ඔටුනු,නඔවුරු,රුතු
සුජීපා,සූළිපා,සුජීපා
ප්‍රියංගිකා,ප්‍රියංගිකා,ප්‍රියංගිකා
නස්‍රින්,න්‍යසින්,සනස්‍රින්
කාරියවසන්,කාරයවසන්,කාරියවසන්
ශචින්ත,ශචින්ත,ශචින්ත
සුමනාවතී,සුමනාවතී,සුමනාවතී
සඳරුවන්,සඳරුවන්,සඳරුවන්
චරිත්,චරත්,චරිත්
කිඩ්ණන්,ඞකිඩිණන්,නිඩ්ණුන්
සඳමාලි,සඳමාලි,සඈඅසඳමාලි
විජේවර්ධන,විජේවර්ධන,විජේවර්ධන
අබයසිංහ,අබයසිංහ,අබයසිං
සමදරා,සමදරා,සමදරා
ප්‍රේමචන්ද්‍ර,ප්‍රේමචන්ද්‍ර,ප්‍රේමචන්ද
අබේවර්ධන,අබේවර්ධන,අබේවර්ධන
චාමර,චාම,චාම
චන්ද්‍රාවතී,ඞඇඈචන්ද්‍රාවනී,චන්දාවතී
ප්‍රනාන්දු,ප්‍රනාන්දු,ප්‍රනාන්දු
ප්‍රදීප්,එදිජ,පුදිප්
දශාන්,ඥශාන්,අදනාන්
විජේසූරිය,විපේසූර්ය,විජේසූරිය
අංජුල,අංරුළු,අංපුලු
හේරත්,ේඞඝඞහේරත්,හේරත්
ජෝසප්,පෝසප්,ජෝසප්
බුද්ධික,බුද්ධිධ,බුද්ධිය
මොහොමඩ්,මොහොමඩ්,මොහොමඩ්
සුමාලි,සුමාලි,සුමාලි
සාන්ත,සාන්ත,ඞසාන්ත
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
රාජපක්‍ෂ,රාජපක්ක,රාජපක්සකු
ගෙදර,නදර,ගෙදර
රුවිණි,ඨරුචනි,රුවිනි
මොහමඩ්,මොහමඩ්,ඞමොහමඩ්
මරිනි,මනි,මති
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
රංජිත්,රාජන්,රාජිත්
යද්දෙහිගේ,යද්දෙනිගේ,යද්දෙහිගේ
රාමනාදන්,රාමනාදන්,රාමනාදන්
මදුෂානි,ඞමදුෂානි,මදුෂානි
වාර්දින්ගේ,වාර්දින්ගේ,වචාර්දින්ගේ
නසීමා,නසීමා,නසීමා
දර්ශණ,දර්ශණ,දර්ශණනා
අමිල,අම්ල,අමිල
ප්‍රියාල්,ප්‍රියාල්,ප්‍රියාල්
ඉලංගයිනායකම්,ඉලංගයිනායකම්,ඉලංගයිනායකම්
මහතන්තිලගේ,මහනන්තිලගේ,මහතන්තිලගේ
ඤාණවතී,ඤාණවතී,ඤාණවතී
ජයසිංහ,ප්ශසිංහ,ජයසිංහ
කුප්පන්,ඞකුප්පන්,කරපන්
රාමර්,උරාමර්,රාමර්
සෙවරිනස්,සෙවරනස්,සෙවරිනස්
ගුණරත්න,ගුණරත්න,ඞගුණරත්න
ගාමිණී,ගාම්ව්,ගාමීය
කුමාර,කබුමාර,කුමාර
බණ්ඩාගේ,බණ්ඩාගේ,ඞබණ්ඩාගේ
වෙනුප්‍රියා,වෙනුප්‍රියා,ඞවෙනුප්‍රියා
හඳුන්,සඞහඳුන්,හැන්
ජනක,ජනන,යජනතා
මොහමඩ්,මොහමඩ්,මොහමඩ්
සීනතුල්,ඞඈඇසීනතබුල්,ඈසීනතුල්
මුල්ලේ,මුල්ලේ,මුල්ලේ
ප්‍රියදර්ශනී,ප්‍රියදර්ශනී,ප්‍රියදර්ශනී
සෙව්වන්දි,සෙව්වන්දි,ඞසසෙච්වන්දි
මදුවන්ති,මදුචවන්ති,මදුවන්ති
කාවින්ද,කාච්න්ද,කෘචින්ද
කුමාර,කුමාර,කුමාර
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
නිදර්ෂ,නිදුර්ශා,නිදර්ෂ
සාලියවංශලාගේ,සාලියවංශලාගේ,සාලියවංශලාගේ
චලනි,චලනි,චවලනි
මිගාර,ඞම්ගාර,ඞමිීිගාර
කුමුදුනී,ඛඞසඇඉකුමුදුන්,කුමුදුනී
මලිත්,ඛඞඝමලිත්,මලිත්
දසනායක,දුසනායක,දසනායක
ගුණසිංහ,ගුණසිංං,ගුණසිංහ
ආරච්චිගේ,ආරච්චිගේ,ශඈආරච්චිගේ
රණබාහු,රණබාහනු,රණබාගු
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ප්‍රේමචන්ද්‍ර,ප්‍රේමචන්ද,ප්‍රේමචන්ද
මන්සිල්,මන්ස්ල්,මන්සිල්
නිරෝෂා,නිරෝෂා,නිරෝෂා
දයාසිරි,දයාසිරි,දයාසිරි
විතාරන,චිතාරනා,ගමචීතාරන
බෝවල,බෝවල,ඛබෝවල
ආණ්ඩවත්ත,ආණ්ඩචත්ත,ආණ්ඩවත්ත
ධම්මිකා,ේඋඇධම්ම්කා,ඛෞඞඅබම්මිකා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මදුෂිකා,මදුෂ්කා,මදුෂ්කා
තනාකරන්,තනාකරන්,තනාකරන්
පරමෙස්වරන්,පරමෙස්වරන්,පරමෙස්වරන්
ප්‍රසාද්,ප්‍රසාද්,ඞප්‍රසාද්
දුලානි,දුලානි,දුලානි
තුෂානි,තුෂානි,තුෂාති
සමරප්පුලිගේ,සමරප්පුලිගේ,සමරප්ප්‍රලිගේ
ගුණරත්න,ගුණරත්න,ගුණරත්න
උදලාගම,උදලාගම,උදලාගම
කොඩිතුවක්කු,කොඩිතුවක්කු,කොඩිතුවක්කු
හුලවාලිදුරගේ,හුලවාලිදුරගේ,හුලවාලිදුරගේ
වනිගසූරිය,වනිගසූරය,ඞචනිගසූරිය
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ඉර්ෆාන්,ඞඉරේලාන්,ඉර්ථාන්
පසන්,පසන්,එසන්
සිල්වා,යසිල්වා,සිල්වා
පල්ලිය,පල්ලිය,ඞඉපල්ලිය
දිනුෂි,දිනුම්,දිනුම්
බංඩාර,බංඩාර,බංඩාර
බණ්ඩාර,බණ්ඩාර,බණ්ඩාර
ගෙදර,ගෙදර,ගෙ
තෙල්ගේ,තෙල්ගේ,ඞතෙල්ගේ
බසීර්,බව්,බසීර
සුලයිමාලෙව්වයි,සුලයිමාලෙවිවයි,සුලයිමාලෙව්වයි
ජයතිලක,ජයතිලක,ජයතිලක
සරස්මනි,සරස්මනි,ශසරස්මනි
ධර්මකීර්ති,ධදර්මකීරිනි,ධර්මකීර්ති
දවුන්ඩ,දුවුන්න,දුවුන්න්
පෙතන්ගොඩගේ,පෙතන්ගොඩගේ,පෙතන්ගොඩගේ
කිරිබංඩාගේ,කිර්බංඩාගේ,කිරිබංඩාගේ
නව්ෂාත්,නව්ෂාත්,නව්මාත්
සියඹලාගහ,සියඹලාගන,සියඹලාගහ
උඩකන්දලාගේ,උඩකන්දලාගේ,උඩකන්දලාගේ
නෙල්සි,නෙල්සිං,ඞඉනෙල්සි
හේමචන්ද්‍ර,හේමචන්ද්‍ර,ඞහේමචන්ද
ක්ලේරට්,ඞක්ලේරට්,ක්ලේරට්
කේෂිකා,ඞකක්‍්‍රෂේකා,කේෂිකා
ජගත්,පිත්,ජශත්
සේනාරත්න,සේනාරත්න,සේනාරත්නං
ප්‍රක්සි,එප්‍රබධි,ප්‍රක්සි
ප්‍රභාත්,ප්‍රහාත්,ප්‍රභාත්
පාලිත,පාලිත,වාලිත
රංජන්,රංජන්,රංජන්
තම්මිටගේ,තම්මිටගේ,තම්මිටගේ
ප්‍රියන්ත,ප්‍රියන්ත,ප්‍රියන්ත
මොහොමඩ,මොහොමඩ,මොහොමඩ්
බුලත්වත්තේ,බුලත්වන්තේ,බුලත්වත්තේ
රෙක්ස්,ඛසරෙක්ස්,රෙක්ස්
ශ්‍යාමලී,ඨශශ්‍යාමමී,ශ්‍යාමලී
පත්මිණී,පත්මීන,පත්මීරම
ප්‍රනාන්දු,ප්‍රනාන්දු,ප්‍රනාන්ද්‍ර
කන්කානමලාගේ,කන්කානමලාගේ,කන්කානමලාගේ
නඩරාජා,නඩරාජා,නඩරාජා
මිරියම්,මිරයම්,මිරියම්
ජයසේකර,ජයසේකර,ජයසේකර
මොහමඩ්,මොහමඩ්,මොහමඩ්
ප්‍රේමවතී,ප්‍රේමවතී,ප්‍රේමවතී
කලන්දරලෑ,කලන්දරලෑ,කලන්දරලැ
රත්නාල්,ේජරත්නාල්,ඞඝරත්නාල්මං
ප්‍රදීප්,රපුදුජප්,පුදිජු
මාතර,මාතර,මොතර
නානායක්කාර,නානායක්කාර,නානායක්කාර
මෙලාශා,ඞමෙලාශා,මෙලාශා
අෆ්සාල්,ඞඅෆ්සාල්,ේසඅෆ්සාල්
සෙල්වරත්තිනම්,සෙල්වරත්තිනම්,සෙල්වරත්තිනම්
මැණික්,මැණික්,මැණික්
අබ්දුල්,අවිදුළම්,අබ්දුල්
චන්ද්‍රිකා,චන්දිකා,චන්දකා
අසංක,අසංක,අසංක
හෙට්ටිහේවාගේ,හෙට්ටිහේවාගේ,හෙට්ටිහේවාගේ
පද්මා,පද්මා,පද්මා
යූසුෆ්,යසූසුල්,යූසුෆ්
නුහාඩ්,නුහාඩ්,නුහාඩ්
අසරප්,අසරජ්,අසරජ්
පොල්වත්තේගෙදර,පොල්වත්තේගෙදර,පොල්වත්තේගෙදර
ඉෂංගි,ඛඞඞඇමෂංගි,ඉෂාගි
තරිදු,තරු,තරු
අමිතා,අමතා,ඞඅම්තා
ධනසේකර,ධනසේකර,ධනසේකර
සිල්වා,සිල්වා,සිල්වා
රවිකුමාර්,රචිකමාර්,රවිකුමාර
නිෂාම්,නිෂාම්,නිෂාමී
හලබගේ,හලබගේ,ේශඈහලබගේ
දේවගේ,දේවගේ,දේවගේ
පැටිකිරි,පැටිකිරදයි,පැටිකිරිී
තුසිතා,බනූසිනා,තුසිතා
ස්ටීවන්,ස්ටීවන්,ස්ටීවන්
රාල්ලාගේ,රාල්ලාගේ,රාල්ලාගේ
ගෝවින්නගේ,ගෝචින්නගේ,ගෝවින්නගේ
මෙහෙරාජ්,මමහෙරාජ්,මෙගෙරාජ්
මුතුගමගේ,මුතුගමගේ,මුතුගමගේ
කැන්දරාගම,කැන්දරාගම,කැන්දරාගම
බව්තිස්,බවිතිස්,බවිතිස්
සදරුවන්,සදරුවන්,සදරුවන්
අච්චිමුහම්මදු,අච්චිමුහම්මටු,අච්චිමුහම්මදු
ගුණසේකරලාගේ,ගුණසේකරලාගේ,ගුණසේකරලාගේ
මංගයර්කරසි,මංගයර්කරසි,මංගයර්කරසි
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ලෙබ්බේ,ලෙබ්බේ,ඞඈසලෙබ්බේ
සේනක,සේනන,සේනක
මිල්රෝයි,ඞමිල්රෝයි,මිල්රෝයි
රුවන්,රුවන්,රුවන්
මුතුවාදුර,මුතුවාදුර,මුතුවාදුර
මංගල,මංගග,මංගල
පොන්නම්බලම්,පොන්නම්බලම්,පොන්නම්බලම්
යසංජලී,යසංජලී,යසංජඡලී
සිල්වා,සිල්වා,සිල්වා
රත්නායක,රත්නායක,රත්නායක
නික්ෂන්,ඞනික්ෂන්,නික්ෂන්
හේවාමාන්න,හේවාමාන්න,හේවාමාන්න
ලොකුගමරාලලාගේ,ලොකුගමරාලලාගේ,ලොකුගමරාලලාගේ
මිසිරියා,ම්සිරයා,මිසිරියා
ඉන්ද්‍රානි,ේසඉන්දානි,ඉන්දානි
එදිරිල්ලේ,චිදුර්ල්ල්,එදිරිල්ලේ
ගමගේ,ඛඬඞඛගමගේ,ගමගේ
නිලක්‍ෂි,ඞහනිලක්ෂි,නිලක්ෂි
කපිල්ජා,කපිල්ජා,ඞසකපිල්ථා
විමල,විමම,ඛඞවිමල
හාරූන්,භාරූන්,භහාරූන්
රාජපක්‍ෂ,රාජපක්ත,රාජපක්ත
ගමගේ,ගමගේ,ගමගේ
රාමනාදන්,රාමනාදන්,රාමනාදන්
වසන්තා,ඒචසන්තා,ශවසන්තා
ඉහළවෙල,ඞඉහනළවෙල,ඉහළවෙල
විරාජි,විරාජපි,විරාජ්
ඇල්බෙන්තුලාගේ,ඇල්බෙන්තුලාගේ,ඇල්බෙන්තුලාගේ
භාග්‍යාවි,භාග්‍යාවි,භාග්‍යාවිී
ගීනාදි,ඕනාදි,ගිනාදි
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
වනිගසේකර,වනිගසේකර,චනිගසේකර
කුමුදුනී,බමුදුනි,කුමුදුනී
පුෂ්ප,පුෂ්ප,පුෂ්ප
මහදුරගේ,මහදුරගේ,ඞමහදුරගේ
රොෂාන්,රොෂාන්,රොෂාන්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
සිල්වා,සිල්වා,සිල්වා
කින්තුජා,ඞශඌකින්තරා,කින්තුරා
ඉර්ෆානා,මරේෆානා,ේඈසඉර්ෆානා
නදිනී,නදිනි,නෑැනී
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මෙරගල්,මෙරගල්,ඛශමෙරශල්
චමින්ද,ඞේසඞචඑම්න්ල,චමින්ද
සජිත්,සපිත්,සජත්
වත්තේ,චත්තේ,චිත්නේ
බස්තියන්,ඨසඑබස්තියන්,ේසබස්තියන්
ධර්මරත්න,ධර්මරත්න,ධර්මරත්න
ගංගොඩවිලගේ,ගංගොඩවිලගේ,ගංගොඩවිලගේ
ටිලාන්,ටිලාන්,ටිලාන්
ජයලත්කොඩි,ජයලත්කොඩි,ජයලත්කොඩි
මල්ෂාන්,ඞමල්ෂාන්,මල්ෂාන්
රමණි,රමණි,රමණි
රාමිශ්,රාම්ශ්,ඉරාබ්ශ්
මුණසිංහ,ඞමුණසිංහ,ඛඞශමුණසිං
වකතැන්නේ,වකතැන්නේ,වකතැන්නේ
අපොන්සු,අපොන්සු,අපොන්සු
මැණිකා,මැණිකා,මැණිකා
බහර්ඩීන්,බනර්ඩීන්,ඞබහර්ඩීන්
රාමචන්ද්‍රන්,රාමචන්දන්,රාමචන්දන්
සහ්‍රිනා,සෂිීනා,සග්‍රිනා
වත්තේ,ඞචත්නත්ේ,වත්තේ
දුරයාලගේ,දුරයාලගේ,දුරයාලගේ
කොඩිකාර,කොඩිකාර,කොඩිකාර
ගෙදර,ගෙර,ගෙදර
ගමරාලලාගේ,ගමරාලලාගේ,ගමරාලලාගේ
සමන්ති,සමන්ති,ඬසමන්තිං
ජයවර්ධන,ජයවර්ධන,ජයවර්ධන
පාඬිහේවා,පාඬිහේවචා,පාෘාඬිහේවා
පිටවල,පිටවල,පිටවල
රාජපතිරණලාගේ,රාජපතිරණලාගේ,රාජපතිරණලාගේ
සංජීවමනි,සංජීවමන්,සංජීවමනි
ඉෂාරා,හොරා,ඉෂාරා
දෙනගම,දෙනගම,දෙනගම
කුමාර,බුමාර,කුමාර
නන්දපාල,නන්දපාල,නන්දපාල
ගුණවර්ධන,ගුණවර්ධාා,ගුණවර්ධන
වේලායුදන්,ඞවේලායුදන්,වෙේලායුදන්
ශ්‍යාමලා,ශ්‍යාමමා,ශ්‍යාමලා
රුවන්,රුැවන්,රුවන්
දේවගේ,දේවන්,දේවගේ
වැලිඅරාවේ,චැලිඅරාවේ,වැලිඅරාවේ
පතිරණ,ඞපනිරණ,පතිරණා
විජිත,ංචිජපිත,විජිත
චමින්ද,චම්න්ද,චමින්ද
තෙන්නකෝන්,තෙන්නකෝන්,තෙන්නකෝන්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මුනසිංහ,මුනසිංහං,මුනසිංං
දේවගේ,ඞදේවගේ,දේවගේ
තලගහගේ,තලගනගේ,තලගහගේ
දුෂ්මන්ති,ඞඝඅදුෂ්මන්ති,දුෂ්මන්ති
අම්පලම්,අම්පලම්,ඞඅම්පලම්
ඇන්ටනිජෝන්සන්,ඇන්ටනිජෝන්සන්,ඇන්ටනිජෝන්සන්
ශානක,ශානන,ශානන
සිසිර,සියිර,සිසිර
