original,Malith,Abhaya
ආදම්බාවා,ආදම්බාවා,ආදම්බාවා
ඉන්ද්‍රානි,මනේ්දානි,ඉන්දානි
සත්රුවන්,සතරැවන්,සත්රුවන්
පල්ලෙබාගෙ,පල්ලෙබාගෙ,පල්ලෙබාගෙ
දිලීප්,පිලිප්,දිලීර්
ගමගේ,ඞගමගේ,ගමගේ
මොහමඩ්,මොහමඩ්,මොහමඩ්
දිසානායක,දිසානායක,දිසානායක
ධුශ්මන්ති,ධුශ්මන්ති,ධුශ්මන්ති
කෞශල්‍යා,කෞශල්‍යා,කෞශල්‍යා
සුලෙයිහා,සුලෙයිහා,ඞඈසුලෙයිහා
ජයසුන්දර,ජයසුන්දර,ජයසුන්දර
දයානි,දයානි,දයානි
පිට්චකාරන්,පිට්චකාරන්,පිට්චකාරන්
නිලොෂා,නිලොෂා,නිලොෂා
ආරච්චිගේ,ආරච්චිගේ,ඞඈඅආරච්චිගශේ
රාම්කුමාර්,උරාම්බුමාර්,ශඈථරාම්කුමාර්
ඉන්ද්‍රා,නේම්,ඉන්දා්‍ය
ජනිතා,ජනිතා,ජනිතා
ජයසූරිය,ජයසූරය,ජයසූරිය
මොහොමද්,මොහොමද්,මොහොමද්
මුහම්මඩ්,මුහම්මඩ්,ඛඛඞඝේආමුහම්මඩ්
ධනුෂ්ක,ඩනුෂ්ඛ,ධනුෂ්ක
අබ්දුල්,අබදුල්,ඛේඞඝඅබදුල්
කිරිවත්තු,කිර්චත්තු,කිරිවත්තු
උඩවත්තගේ,උඩවත්තගේ,උඩවත්තගේ
නිලුෂා,නිලූෂා,නිලූනෂා
පියසීලි,විලසිළි,පියසීලි
හේවාසුන්දරගේ,හේවාසුන්දරගේ,හේවාසුන්දරගේ
සෝවිස්,ළිසාවස්,සෝවිස්
අයිරංගනී,අයිරංගනී,අයිරාංගනී
සාන්තිනි,සාන්තිනි,සාන්තිීනි
මොහමඩ්,මොහමඩ්,මොහමඩ්
හේරත්,හේරත්,හේරත්
හංසනී,ඞශහංසනී,හංසනී
කෝවින්තරාසා,කෝවින්තරාසා,කෝචින්තරාසා
තෙන්නකෝන්,තෙන්නකෝන්,තෙන්නකෝන්
කරුනානායකගේ,කරැනානායකගේ,කරුනානායකගේ
ගිහාන්,ගිහාන්,ගිහාන්
ආරච්චිගේ,ආරච්චිගේ,ඞඝසඈඅආරච්චිගේ
ආරච්චිගේ,ආරච්චිගේ,ඞඅආරච්චිගේ
තොටගමුවගේ,නොටගමුවගේ,තොටගමුවගේ
මොට්ටුක්කාරගේ,මොට්ටුක්කාරගේ,මොට්ටුක්කාරගේ
වීදාගම,විලදාගමග,විදාශග
සෝමසුන්දරම්,සෝමසුන්දරම්,සෝමසුන්දරම්
මොහමද්,ඞමොහමද්,මොහමද්
ගාල්ලගේ,ගාල්ලගේ,ගාල්ලගේං
තිරුනාවුක්කරසු,තිරැනාවුක්කරසු,තිරුනාවුක්කරසු
නාලිනී,ඛඞඝනාලිනී,නාලිනී
ආරියරත්න,ආර්යරත්න,ආරියරත්නං
වහුම්පුරගේ,වහුම්පුරගේ,වහුම්පුරගේ
දිලානි,පුලානි,දිලානි
ඉරංගා,ඉරංගා,ඉරංගා
තිලන,නිලා,ඞඇඉනිලා
අසාම්,අසාම්,අසාම්
කුමාර,කුමාර,කුමාර
දෙමටගොඩ,දෙමටගොඩ,දෙමටගොඩ
තාරුක,නාරුක,තාරුක
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේං
ආරච්චිගේ,ආරච්චිගේ,ඞඞආරච්චිගේ
ඌෂානිකා,උෑෘෂානිකා,උෂානිකා
පීරිස්,පීර්ස්,පිර්ස්
කරුණාවතී,කරුණාවනී,කරුණාවතී
නවෝද්‍යා,ඞනචවෝද්‍යා,නවෝද්‍යා
නයනා,නයනා,නයනා
රෝෂන්,රෝෂන්,රෝෂන්
හදුන්නෙත්ති,හදුන්නෙන්ති,හදුන්නෙත්ති
කරුනාහරන්,කරුනාහරන්,කරුනාහරන්
සිවරාජ්,සිවරාල්,සිවරාර්
චන්ද්‍රා,චන්දා,යචන්ා
තිලක,නිලල්‍ර්්‍ය,තිලක
රොෂාන්,ඞරොෂාන්,ේශඈරොෂාන්
රාලලාගේ,රාලලාගේ,රාලලාගේ
අසන්ඩීන්,ඞඉඅසන්ඩීන්,අසන්ඞඩීන්
බ්‍රිටන්,බිට්,යබිරන්ේ
සඳුනි,සඳුනි,සඳුනි
මංජුලා,මංජුලා,මංජුලා
කරලහින්ගේ,කරලහින්ගේ,කරලහින්ගේ
නිරෝෂනි,නිරෝෂනි,ඞනිරෝෂනිං
ඉන්ද්‍රා,මන්දා,ඉනදා
දමයන්ති,දමයන්ති,දමයන්ති
තවුෆීක්,පතචවුෆික්,තවුෆික්
සෙල්වරාජා,සෙල්වරාජා,සෙල්වරාජා
විජේකුමාර,චිජේකුමාර,විපේකුමාර
වියලපල්ලේ,චියලපල්ලේ,වියලපල්ලේ
චතුර,චතුර,එතර
වඩුමේස්ත්‍රි,වචඩුමේස්ට්‍රි,ඞවඩුමේස්ති
සඳුනි,සඳුනි,සඳුනි
මේස්ත්‍රීගේ,මේස්සත්‍රිගේ,මේස්ත්‍රිගේ
දේවගේ,දේවගේ,දේවගේ
සේනක,සේනන,සේනක
තේවකුමාර්,නතේවකුමාර්,තේවකුමාර්
වින්ධ්‍යා,චින්ධ්‍යා,ඞවින්ධා
සිංගප්පුලි,සිංගප්පුලි,සිංගප්පුලි
අල්විස්,අල්විස්,අල්ව්ස්
වර්ණකුලසූරිය,වර්ණකුලසූරය,වර්ණකුලසූරිය
මිස්කින්,ඞමිස්කින්,ඞමිස්තින්
වසන්ති,චසන්ති,ඛඞඝඞවසන්ති
ඩිලාන්,ඩිලාන්ං,ඛේසඝඩිලාන්
මධුෂානි,මධුෂානි,මධුෂානි
මලිගස්පෙ,මලිගස්පෙ,ඞමලිගස්පෙ
ගමගේ,ඞගමගේ,ගමගේං
ප්‍රියන්කා,ප්‍රියන්කා,ඞඈපි්‍රියන්කා
පොඩිමැණිකේ,පොඩ්මැණිකේ,පොඩිමැණිකේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මීරාසායිබු,මිරාසායිබු,ඞඈමීරාසායිබු
නිල්මිණි,ඞනිල්මිනි,කිල්මිණි
චාමිකා,චාමබ්බා,වචාමිකා
පල්ලාවල,පල්ලාවල,පල්ලාවල
ඉන්ද්‍රජිත්,ඞන්ද්‍රජීන්,ඛඞඉනන්දූජත්
කුමාරි,කුමාර,කුමාරි
කසුනි,කසුනි,කසුනි
සිරිමැදුරගේ,සිරමැදුරගේ,සිරිමැදුරගේ
රිෂානා,එීෂානා,රිෂානා
යෝගලිංගම්,යෝගලිංගම්,යෝගලිංගම්
සම්පත්,සම්පත්,සම්පත්
හේවාගමගේ,හේචාගමගේ,හේවාගමගේ
මුත්තුරාමන්,මුත්තුරාමන්,මුත්තුරාමන්
සමන්,සමන්,ශඈසමන්ං
මොහම්මදු,මොහම්මලු,මොහම්මදු
හපුආරච්චිලාගේ,හපුආරච්චිලාගේ,හපුආරච්චිලාගේ
මදුශාන්,මදුශාන්,මදුශාන්
රාජපක්ෂ,රාජපක්ෂ,ධඈඅඊරාජපක්ෂ
ප්‍රදීප්,රැළපුර්ප්,ප්‍රදීජ
කපුගේ,කරුගේ,කපුගේ
චතුරිකා,ඞඇචතනුර්කා,ඛඞඈඇචතුරිකාං
කළනිකා,කළනිකා,ඞකළනිකා
මොහොමඩ්,මොහොමඩ්,මොහොමඩ්
ප්‍රබෝධනි,ර්‍රබෝධනි,ඞප්‍රබෝධනි
කල්පනි,කල්පනී,ඉකල්පනි
නිමල්,නිමල්,නිමල්
මුනීර්,මුනරට්ං,මුර
සරත්,සරත්,සරත්
වර්ණකුලසූරිය,වර්ණකඛුලසූර්ය,වර්ණකුලසූරිය
ජයසුන්දර,ජයසුන්දර,ජයසුන්දර
ප්‍රියදර්ශනී,ප්‍රියදර්ශනී,ප්‍රියදර්ශනී
ඉත්තපාන,ඉත්තපාන,ඉත්තපාන
විජේමුනි,ඞඇචිපේමුනි,ඞවිපේමුනි
හංසකුමාර,හංසකුමාර,ඞහංසකුමාර
පටබැඳිගේ,පටබැඳිගේ,පටබැඳිගේ
ජයසිංහ,ජයසිංං,ීජයසිංං
චතුර,චතුර,චතුර
කනිෂ්ක,කනිෂ්ඛ,කනිෂත
අලිරිසාප්,අලළිර්සාජ්ං,ඛඞසඈඅඅලිරිසාප්
කසුනි,කයුනවි,ඬඞකසුනි
කොඩිතුවක්කු,බොඩ්තුවක්කු,කොඩිතුවක්කු
සුදේශිකා,සුදේශිකා,ඞඈසුදේශිකා
වීරසූරිය,චවීරසූරය,ඞඇවවිරපූරර
පෙරේරා,පෙරේරා,පෙරේරා
විජයරත්න,විජයරත්න,විජයරත්න
කිරිවැල්දෙනියලාගේ,කිරවැල්දෙනියලාගේ,කිරිවැල්දෙනියලාගේ
වඩුගේ,ඞඉවඩුගේ,වඩුගේ
විල්ලප්,විල්ලල්,චිල්ලප්
විරාජ්,විරාජි,ඞවිරාජ්
බාසර්,බාසර්,බාසර්
නලින්,නලින්,නලින්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
පැතුම්,ශශපැතුම්,පැතුම්
නවන්ත,නචන්ත,නවන්ත
මිනෝල්,ඞමීිනෝල්ං,ඛඞඛමිනෝල්
තිරුචෙල්වම්,නිරැචෙල්වම්,තිරුචෙල්වම්
පැරෑළියේ,පැරැපුයේ,ඞපැරැළියේ
අපරැක්කගේ,අපරැක්කගේ,අපරැක්කගේ
කළුආරච්චිගේ,කළුආරච්චිගේ,කළුආරච්චිගේ
හීනටිගල,හීනට්ගල,ඞහීනට්ගල
රත්නායක,රත්නායක,රත්නායක
ගමාච්චිගේ,ගමාචිචිගේ,ගමාච්චිගේ
විජේසේකර,චිජේසේකර,විජේසේකර
ජාසිං,යරාසිය්‍ය,ජාසිං
ලියනගම,ලියනගම,ලියනගම
නිශාන්ත,නිශාන්තං,ඞනිශාන්ත
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේං
ඇරෑපොල,ඇරැපොල,ේසඤජඇරපොල
අම්බිනයි,අම්බිනයි,අම්බිනයි
සුදීප,සදීප,සුදුපු
අබේසිංහ,අබේසිංහ,අබේසිංහ
ජයනාත්,ඈජයනාත්,ජයනාත්
පෙරේරා,පෙරේරා,පෙරේරා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
රන්හවඩිමඩුගේ,රන්නවඩිමඩුගේ,රන්හවඩිමඩුගේ
ලෝරන්ස්,ලෝරන්ස්,ඞලෝරන්ස්
දොඩාවත්ත,දොඩාචත්ත,දෞඩාවත්ත
ප්‍රනාන්දු,ප්‍රනාන්දු,ප්‍රනාන්දු
ලසන්ත,ලසන්ත,ලසන්ත
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
බෝධිපක්‍ෂ,බෝධිපක්පත,බෝධ්පක්ශ
මුදියන්සෙලාගේ,මුදියන්සෙලාගේ,මුදියන්සෙලාගේ
සුසන්ත,සුසන්ත,ඞඉසුසන්ත
රාජපක්‍ෂ,රාජපක්පත,රාජපක්සකු
පතිරණගේ,පතිරණගේ,පතිරණගේ
කාන්ති,කාන්ති,කාන්ති
සුමනරත්නගේ,සුමනරන්නගේ,සුමනරත්නගේ
සුදර්සන්,ඇසුදර්ඝසන්,සුදර්ඝසන්
හෙන්ද්‍රා,ඛේසඞහෙන්දාං,හෙන්දා
කාන්ති,කාන්ති,කාන්ති
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
සේනානායක,සේනානායක,සේනානායක
අන්තෝනි,අන්නෝනි,අන්තෝනි
සිල්වා,සිල්වා,සිල්වා
රාජසේකර,රාජසේකර,රාජසේකර
තුෂාරි,එතඑතුෂාර්,තුෂාරි
පත්තිනිගේ,පත්නතිනිගේ,පත්තිනිගේ
ජයතිස්ස,ජයතිස්ස,ඞේසඨජයතිස්ස්
හර්ෂිකා,ඞනර්ෂිකා,හර්ෂිකා
යද්දෙහි,සද්දෙනි,යද්දෙනි
පල්ලිය,පල්ලිය,පල්ලිය
චමාලි,චමාලි,එමාලි
පේඩිගේ,ේසඛපේඩිගේ,ඞපේඩිගේ
හෙනරත්ගේ,හෙනරත්ගේ,හෙනරත්ගේප
වීරක්කොඩි,වීරක්කොඩි,වීරක්කොඩි
වාස්ලාගේ,වාස්ලාගේ,වාස්ලාගේ
කඩිගමුවේ,කඩිගමුවේ,ඞකඩිගමුවේං
මද්දුමගේ,මද්දුමගේ,මද්දුමගේ
රුසිල්ඩා,රිැසිල්ඩා,රුසිල්ඩා
ගොඩයලෑගෙදර,ගොඩයලෑගෙදර,ගොඩයලැගෙදර
මධුෂිකා,ඞඨඡමධුෂිකා,මධුෂකා
ප්‍රියදර්සනී,පිියදර්සනී,ප්‍රියදර්ඝසනී
චතුරිකා,එචතරකා,ඞඇචතුරිකා
ඉන්ද්‍රාණි,අමන්දවාණි,ඞඈඋඡඉන්දාණි
එදිරිසිංහ,බචිදිරසිංහ,එදිරිසිංහ
අයිනුල්,අයිනුල්,අයිනුල්
හච්චි,එව්ව,හව්වි්
හේරත්,හේරන්,හේරත්
පෙරේරා,පෙරේරා,පෙරේරා
අලහප්පෙරුම,අලහප්පෙරුම,අලගප්පෙරුම
ධනංජය,ධනංජය,ධනංජය
උපේන්ද්‍රා,උපේන්ද්‍රා,උපේන්දා
ගවේෂි,ේසඞඉගවේෂා,ගවේෂි
සිල්වා,සිල්වා,සිල්වා
ඉසුරු,මසුරු,ඉසුරු
හිඟුරන්ගලගේ,හිහුරන්ගලගේ,හිුංන්ගලගේ
සංඛ,සංඛ,සංඛ
තංගරාසා,තංගරාසා,ඞතංගරාසා
ගුනරත්න,ගුනරත්න,ගුනරත්න
ප්‍රේමකුමාරි,ප්‍රේමකුමාර්,ප්‍රේමකුමාරි
කැනහැලගේ,කැනහැලගේ,කැනහැලගේ
රාජපකෂගේ,රාජපකෂගේ,රාජපකගේ
ඩයස්,ඩයස්,ඩයස්
දිසානායක,දිසානායක,දිසානායක
ආරච්චිගේ,ආරච්චිගේ,ඇඅආරච්චිගශේ
ලියනාරච්ච්චි,ලියනාරච්ච්චි,ලියනාරච්ච්චි
උදුම්ල,උදුම්ල්‍ර,උදුම්ල
ජොහරා,ජොහරා,ගජොහරා
දිසානායක,දිසානායක,දිසානායයත
ජෝතිමුනිදඩල්ලගේ,ජෝතිමුනිදඩල්ලගේ,ජෝතිමුනිදඩල්ලගේ
රුවන්,රැවන්,රුවන්
මල්ශ්‍රී,ඞමල්ගර්‍රී,මල්ලී
විතානගේ,වචිතානගේ,විතානගේ
ප්‍රියංග,ප්‍රියංග,ව්‍රියාග
මන්දනායක,මන්දනායක,මන්දනායක
දික්වෙල,දික්වෙල,දික්වෙල
මැණිකේ,මැණිකේ,ඞමැණිකේං
ප්‍රබෝදිනි,ප්‍රබෝදීනි,ප්‍රබෝදිනි
නිලැසි,නිලැසි,නිලැසි
සෙව්වන්දි,සෙව්වන්දි,සෙව්වන්දි
ඥානප්පු,සඥානප්පුං,ඞශඥානප්පු
ආරච්චිගේ,ආරච්චිගේ,ඞඈආරච්චිගේ
සරීප්දීන්,සර්දදීන්,සරිපදීන්
කෙම්පිටියේ,කෙම්පිටියේ,කෙම්පිටියේ
සිත්ති,සිත්ති,සසිත්ති
කනිශ්කා,ඞකනිශ්කා,කනිශ්කා
වෙලේදුරගේ,වෙලේදුරගේ,වෙලේදුරගේ
රවුෆ්,රවුෆ්,රවුල්
අලහකෝන්,අලහකෝන්,අලහකෝන්
කුමාර,කුමාර,කුමාර
පාතුම්මා,පාතුම්මා,පාතුම්මා
නානායක්කාර,නානායක්කාර,නානායක්කාර
වරාහේන,චරාහේන,වචරාහේන
පකීරදන්,පකිරදන්,එකීරදන්
ගුණවර්ධන,ගුණවර්ධන,ගුණවර්ධන
මුහම්මදු,ඞඝමුනම්මලදු,මුගම්මදු
කජන්ග,ඞකජන්ග,කජන්ග
කුමාර්,කුමාර්,කුමාර්
මුහම්මදු,ථජමුහනම්මට්‍රු,ඞඝමුහම්මදු
කුරුගමගේ,කූුරැගමගේ,කුරුගමගේ
ජවිපර්දීන්,පච්පර්දීන්,ජවිපර්දීන්
ගුණරත්න,ගුණරත්න,ගුණරත්න
සිත්ති,සිත්ති,සිත්ති
චන්ද්‍රලතා,චන්දලතා,ඞසඇචන්දූලතා
කොන්දගේ,කොන්දගේ,හකොන්දගේ
රත්නායක,රත්නායක,ඞජ්නායක
පසිඳු,පසිළු,පසිදු
සේනානායක,සේනානායක,සේනානායකං
මැණිකලාගේ,මැණිකලාගේ,මැණිකලාගේ
ගොඩඉරේ,ගොඩරේ,ඈගොඩඉරේ
මලලගමගේ,මලලගමගේ,මලලගමගේ
වීරසිංහලාගේ,චීරසිංහලාගේ,වීරසිංහලාගේ
රෂ්ඩාන්,රිෂ්ඩාන්,රෂ්ඩාන්
මාකස්,මාකස්,මාකස්
ඔගස්ටස්,ඞඔගස්ටස්,ඛඞඝමගස්ටස්
ආරච්චි,ආරච්චි,ආරච්ච්ං
කන්දේ,කන්දේ,ඞඝකන්දේ
ජගත්,පත්,ජගත්
විජිත්,චිප්,විජිත්
ප්‍රසාදිනී,ෆ්‍රසාදිනී,ප්‍රසාදිනී
අඹේපුස්සගේ,අමේපුස්සගේ,අඹේපුස්සගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
නෑල්ලේ,නෑල්ලේ,නෑල්ලේ
විවියන්,විවියන්,විවියන්
කොර්නීලියස්,කොදිනීලියස්,කොර්නීලියස්ට
නාගසිංහ,නාගසිංහ,නාගසිංහ
ශ්‍රීලානි,ශජ්‍රීලානි,ශ්‍රීලානි
දුරයලාගේ,දුරයලාගේ,දුරයලාගේ
නිරෝශන්,ඞනිරෝශන්,නිරෝශන්
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේං
මල්ලිකා,මල්ලිකා,ඞඛමල්ලිකා
ජයසිංහ,ඞඈජයසිංහ,ශජයසිංහ
දිසානායක,දිසානායක,දිසානායක
මලවීරගේ,මලවීරගේ,ඞශමලවීරගේ
මල්මදයලෑ,මල්මදයලඵත,මල්මදයලා
ජිනන්ත,ඬඞඉඝපිනන්ත,ශඈජිනන්ත
නිරෝෂා,නිරෝෂා,නිරෝෂා
හොරගොල්ලාගේ,හොරගොල්ලාගේ,හොරගොල්ලාගේ
කෝනාර,ඞකෝනාර,කෝනාර
මුනසිංහ,ේඈඇමුනසිංළහ්‍ය,මුනසිංං
විරාජිනී,චිරාජනී,විරාජිනී
ප්‍රියංජනී,ප්‍රියංජනී,ප්‍රියජනි
කනංක,කනංක,කනංක
ප්‍රනාන්දු,ප්‍රනාන්ද්‍ර,එව්‍රනාතන්ද්‍ර
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
සමන්තිකා,සමන්නිකා,ශඈඅසමන්තිකා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ප්‍රියශාන්,ප්‍රියශාන්,ප්‍රියශාන්
එමිල්,චමල්,එමිල්
ජේපීගේ,ඞඛපේපීගේ,ජපේජපිගේ
බර්ක්,බරක්,බර්ත්
පල්ලිය,පල්ලිය,පල්ලිය
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
වහිදු,චවනිදු,විදු
රාළහාමිලාගේ,රාළහාම්ලාගේ,රාළහාම්ලාගේ
තාරුක,තාරුක,තාරුක
සෝමරත්න,සෝමරත්න,සෝමරත්න
මහේෂිකා,මහේෂිකා,මහේෂිකා
කැළුම්,කැළුම්,උකැලම්
අනුර,අනුර,අත
මැණිකේ,මැණිකේ,මැණිකේ
මහින්ද,ඛේසඞඔමහින්ලං,මහින්ද
පෙරිඅන්නන්,පෙරිඅන්නන්,පෙරිඅන්නන්
ගොලයාල,ගොලයාල,ගොලයාල
නිමල්,නිමල්,ඛඞනිමල්
සමන්ත,සමන්ත,ඞසමන්ත
තත්සරණි,තත්සරණි,තත්සරණි
ජෙයරාසා,ජෙයරාසා,ඞඈඇංජෙයරාසා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
වසන්තරූපන්,වසන්තරෑපන්,වසන්තරුූපන්
අබේසිං,්‍යඅබේසිං,ධඅබේසිං
මුක්කන්,මුක්කන්,මුක්කන්
දොලමුන,ඉදොලමුන,ඉදොලමුන
රත්නායක,රත්නායක,රත්නායක
බුත්පිටිය,බුත්පිටිය,බ්‍රත්පථටිය
ගොඩගේ,ගොඩගේ,ගොඩගේ
ලියනගේ,ලියනගේ,ඞඇලියනගේ
ප්‍රමෝදිනී,ප්‍රමෝදනී,ඞප්‍රමෝදිනී
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
පුෂ්පරාණි,පුමෂ්පරාණි,පුෂ්පරාණි
කොන්දගමගේ,කොන්දගමගේ,කොන්දගමගේ
මෙරිසන්,මෙරසන්,ඞඝමෙරිසන්
බස්නායක,බස්නායක,බස්නායක
සීමන්,සීමන්,සීමන්
හේවාරූනගේ,හේවාරෑනගේ,හේවාරූනගේ
පතිරණ,පතිරරා,පතිරා
පැටිකිරි,පැටිකිරි,යපැටිතිරි
සරත්,සරත්,සත්
සිල්මියා,සිල්ම්යා,ඞසිල්ම්යා
