original,Malith,Abhaya
රසිකා,ඊසිකා,රසිකා
මැදගම,මැදගම,මැදගම
සඳරේකා,සඳරේකා,ඞඈසඳරේකා
ඉලංගංතිලක,ඉලංගංතිලල,ඉලංගංතිලක
චාමර,චාමර,චාමර
සචිනි,සිව්නි,සචනි
නිසාර්,නිසාර්,නිසාර්
ජාලිය,ජාලිය,ජාලිය
රේබැකා,රේබැකා,රේබැකා
මාරිමුත්තන්,මාරමුත්තන්,මාරිමුත්තන්
මොහමඩ්,මොහමඩ්,මොහමඩ්
මනුල,මනුළු,මනුල
හේවාවසන්,හේවාවසන්,හේවාවසන්
ගමගේ,ගමගේ,ගමගේ
ඇන්ජලෝ,ඇන්ජලෝ,ඇන්ජලෝ
විශ්වනි,ඛඛසශචිශ්වනි,විශ්වනි
වෙල්ලප්පුලිගේ,වෙල්ලප්පුලිගේ,වෙල්ලප්පුලිගේං
කුමාර,කුමාර්,කුමාර
හිටිවැඩි,හිටිවැඩි,හිටිවැඩිං
කත්‍රිඅච්චි,ඞකටතිඅච්ච්,කතිඅච්චි
වර්ණකුලසූරිය,වර්ණකුලසූර්ය,වර්ණකුලසූරිය
යද්දෙස්සලාගේ,යද්දෙස්සලාගේ,යද්දෙස්සලාගේ
පීරිස්,පීට්හස්,පීරිස්
ප්‍රියදේව,ප්‍රියදේව,ප්‍රියදේව
පොන්නවිල,මපොන්නව්ල,පොන්නවිල
අධිපත්තු,ඞඅධිපත්තබු,අධිපත්තු
සපුතන්තිරිගේ,සපුතන්නිරගේ,සපුතන්තිරිගේ
ඉෂාණිකා,ෂාණිකා,ශඈඉෂාණිකා
රණතුංග,රණතුංග,රණතුංග
බිසෝමැණිකේ,බිසෝමැණිකේ,බිසෝමැණිකේ
ලක්ෂ්මි,ලකක්‍ෂව්,ලක්ෂම්
ජයනෙත්ති,ජයනෙන්නි,ජයනෙත්ති
සුමනාවතී,සුමනාවතී,ඞඝසුමනාවතී
හේරත්,ශනේරත්,හේරත්
සට්ගුණනාදන්,සට්ගුණනාදන්,සට්ගුණනාදන්
මනෝහර්ෂි,මනෝනර්ෂි,වමනෝගර්ෂි
දේවිකා,දේවා,දේවිකා
ගෙදර,ඞඛඉගෙදර,ගෙදර
මහිට්,මනිටි,මයට
සුභසිංහ,ඞඞශඈසුහසිංහන,සුභසිංං
ඉන්ද්‍රානි,ඞමඉන්සනි,මන්දානී
කෝකිලන්,බෝබඛිලන්,ඞකෝකිලන්
සිතාරා,සිපාරා,සිතාරා
රසිකා,රසිබා,රසිකා
කෝරලේගෙදර,කෝරලේගෙදර,කෝරලේගෙදර
නානායක්කාර,නානායක්කාර,නානායක්කාර
රාජපක්‍ෂ,රාජපක්ත,ඞරාජපක්සු
ලාෆීර්,යලොල්,උලාෆ්ර්
ඇන්ජලෝ,ඇන්ජලෝ,ඇන්ජලෝ
දියගුහැන්නදි,දියගුහැන්නදි,ඉදියගුහැන්තදි
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
අනෝමා,අනෝමා,අනෝමා
බංඩාර,බංඩාර,බංඩාර
සඳමාලි,සඳමාලි,ඞසඳමාලි
බඩල්ගේ,ඞඈබඩල්ගේ,ඞබඩල්ගේ
වනසිංහ,වනසිංහ,චනසිංං
කුඹලාතර,කුඹලාතර,කුඹලාතර
රන්දුනු,රන්දුනු,ඊඑනැනු
මධුසංඛ,ඞමධුසංඞඛ,ඞමධුසංඛ
රොෂාන්,ේශඨඈරොෂාන්,රොෂාන්
බුදාගොඩගේ,බුදාගොඩගේ,බුදාගොඩගේ
රිස්වාන්,එිස්වාන්,රිස්වාන්
චතුරංග,චතුරංග,චතුරංග
කුරුවිකාරගේ,කුරැවිකාරගේ,කුරුවිකාරගේ
ගමගේ,ඞගමගේ,ගමගේ
මහර,මහර,මහර
නිෆ්‍රාස්,විෆ්‍රාස්,නිෆ්‍රාස්
යසිනා,සසිනා,යසසිනා
ඉලන්දරගේ,ඉලන්දරගේ,ඉලන්දරගේ
තිලිණ,නිලිණ,තිලින
මුසම්මිල්,ඞඝමුසම්මිල්,මුසම්මිල්ං
රණවක,රණවක,රණවක
මොහොට්ටාලලාගේ,මොහොට්ටාලලාගේ,මොහොට්ටාලලාගේ
අප්පුහාමිල්ලාගේ,අප්පුහාමිල්ලාගේ,අප්පුහාමිල්ලාගේ
සමිත,සමත,සම්ත
නාගේස්වරන්,නාගේස්වරන්,නාගේස්වචරන්
ඉද්දවල,ඉද්දවල,නේඉද්දල
ප්‍රගීත්,ප්‍රගීත්,චුගිත්
පතිරන,පතිරර,පතිරරනරා
ධර්මසේන,ධර්මසේන,ධර්මසේන
යෝගරාණි,ශයෝගරාණි,යෝගරාණිං
තිලකරත්න,බ්ලබරත්න,තිලකරත්නං
ප්‍රදීප්,ප්‍රදිජු,ප්‍රදීථ
මිහිරංගි,මිහිරංගි,ඞහමිහිරගි
චාමර,චාමර,සචාමර
රාජේන්ද්‍රම්,රාජේන්දුම්,රාජේන්දම්
හේමලතා,හේමලතා,හේමලතා
වීසිං,විසිය,විසි
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
විදානකංකානම්ගේ,විදානකංකානම්ගේ,විදානකංකානම්ගේ
ගම්මැද්දේ,ඞගම්මැද්දේ,ඞගම්මැද්දේ
ධනපාල,ධනපාල,ධනපාල
ආරච්චිල්ලාය,ආරච්චිල්ලාය,ආරච්චිල්ලාය
තරංගා,තරංගා,තරංගා
නවුෆර්,නවුෆවර්,නවුගර්
සමරසිංහගේ,සමරසිංහගේ,සමරසිංහගේ
මාජුවානෙ,මාජුවානෙ,මාජුවානෙ
විජයබන්ඩාර,චිජයබන්ඩාර,චිජයබන්ඩාර
තුස්‍යන්ති,තුස්‍යන්ති,තුස්‍යන්ති
සෙනෙවිරත්න,සෙනෙවිරත්න,සෙනෙවිරත්න
ෂෙනෝලි,මෂෙනෝලි,ඞඨෂෙනෝලිං
දිසානායකගේ,දිසානායකගේ,දිසානායකගේ
දිනිතා,දිනිතා,දිනිතා
කුලතුංග,ඉකුලබංග,කුලතුග
උත්පලා,ඞඝඋඑත්පලා,ඛඞසඋත්පලා
සුසන්ත,සුසන්ත,සුසන්ත
සමන්,සමන්,ඞඛඉසමන්
මුලටියනගේ,මුලටියනගේ,මුලටියනගේ
ඉදුරන්පිටිය,ඉදුරන්පිටිය,ඉදුරන්පිටිය
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
රත්නායක,රත්නායක,රත්නායක
ආදුර,ආදුර,ඇදුරු
පියරංග,පියරංග,සියරාග
දේවගේ,දේවගේ,දේවගේ
දිනුෂි,මදිනුෂියය,දිනුපසි
චන්දන,චන්දන,චන්දන
සුමදි,සුෙමදි,සුමදි
ප්‍රියන්ත,ශඇජප්‍රියන්න,ප්‍රියන්ත
සිංඤෝ,සිංඤා,සිංඤෝ
කුලසේකර,කුලසේකර,කුලසේකර
පුංචිබණ්ඩලාගේ,පුංචිබණ්ඩලාගේ,පුංචිබණ්ඩලාගේ
නන්තරන්ගේ,නන්තරන්ගේ,නන්තරන්ගේ
බණ්ඩාර,බණ්ඩාර,බණ්ඩාර
වාසනා,වාසනා,වාසනා
මයන්ත,මයන්ත,මයන්ත
ජයසුන්දර,ජයසුන්දර,ජයසුන්දර
හේවගේ,හේවගේ,ඞඝඞහේවගේ
රොෂාන්,ඞඈශරොෂාන්,රොෂාන්
නිල්කාන්ති,නිල්කාන්ති,නිල්කාන්ති
වීරප්පුලි,චීරජ්පුලි,වීරප්පුලි
හේනාදිනන්නැහැලාගේ,හ්නාදිනන්නැහැලාරේ,හ්නාදිනන්නැහැලාගේ
කුඩලිගම,කුඩලිගම,ඞඝකුඩලිගශම
සබ්නා,සඞඛනා,සබ්නා
පිටිගල,පිටිගල,පිටිගල
ගෙදර,ගෙදර,ගෙදරා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
විදූෂන්,විදූෂන්,විදුත්
අබේරත්න,අබේරත්න,අබේරත්න
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
සුරංග,සුරදුග,සුරග
ගිම්හානි,ඞඝගිම්තානි,ගිම්ගානි
නිශානි,ඞනිශානි,නිශානි
තිලකරත්න,තිලකරත්න,තිලකරත්න
නුවන්,නුවන්,නුවත්
සුබස්ති,සුබස්බි,ඛඞහසුබස්ති
කුරුල්ලන්,කුරැල්ලන්,කුරුල්ලන්
වැන්ඩපූටන්,වැන්ඩපූටන්,වැන්ඩපූටන්
චන්දිමාලි,චන්ද්‍රමාලි,ඛඞඝචනිදිමාලි
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මීගැහැලේ,මිීිගැනැලේ,මීගැහැලේ
තරුෂිකා,ඞතරුෂිකා,තරුමෂ්කා
කොනාරසිංහ,කොනාරසිංහ,කොනාරසිංහ
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
කේඹියගේ,කේඹයගේ,කේඹගියගේ
ඩයස්,වයස්,ඩයස්
රංබණ්ඩාගේ,රංඛබණ්ඩාගේ,රංබණ්ඩාගේ
කුමාර,කුමාර,කුමාර
පැනහැටිපොල,පැනහැටිපොල,පැනහැටිපොල
ගනේගොඩ,ගනේගොඩ,ගනේගොඩ
වත්තේ,ඞචත්තේ,එවත්තේ
හෙට්ටිගේ,එභෙට්ටිගේ,ඞහෙට්ටිගේ
මුහම්මදු,ඞඝඉමුහම්මදු,මුහම්මදු
රත්නම්,රත්නම්,රත්නම්
ඩවිර්ල්,ඩව්ර්ල්,ඩවිර්ල්
තිලන්ති,ඛඞඬඝතිලන්ති,ඞඝඅතිලන්ති
මයිනවතී,මයිනවතී,ශඡමයිනවතී
ගම්පලගේ,ගම්පලගේ,ගම්පලගේ
කන්දසාමි,සකන්දසාම්,කන්දසාම්
හිත්තර,හිතතර,හිත්තර
රිස්වි,ර්ස්වි,රිස්වී
ආන්ඩි,ආන්ධි,ආන්ඩි
කුමාරි,කුමාර,කුමාරි
දුරයින්ගේ,දුරයින්ග්ේ,දුරයින්ගේ
වීරතුංග,චීරතුංග,වීරතුංග
බදුනිල,බදුනිල,ේගසබදුනිලා
ඉසුරු,ඉසුරු,ඉසුරු
සෙල්වරාජ්,සෙල්වරාජ්ං,සෙලවරාජ්
කුමාර,කුමාර,කුමාර
විජයරන්ජන්,වචිජයරන්ජන්,විජයරන්ජන්
මුසාමිල්,මුසාම්ල්,ඛසඞඈමුසාමිල්
ප්‍රදීප්,ප්‍රදුජු,මපුදිජ
සංජීවනී,සංජීවනී,සංජීවනී
කැලුම්,සකැලමි,කැලුම්
කුමාර,කුමාර,කුමාර
රසලේද්සුමි,රසලේද්සුම්,රසලේද්සුමි
කුමාරි,බුමාර්,කුමාරි
ජීවන්ත,පීවන්ත,ජීවන්ත
සදීප,සදීර,සදීප
චමරී,චමරට්,ග්චර්
කුමාර,කුමාර,කුමාර
මැදගමගේ,මැදගමගේ,මැදගමගේ
අනුලා,අනුළා,අනුලා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
රනමුකගේ,රනමුකගේ,ඞරනමුකගේං
ගනේෂ්,ඬගනේෂ්,ගනේෂ්
හේවාපතිරණ,හේවාපතිරණ,හගේවාපතිරණ
නිශාන්ති,ඞඈඅනිශාන්නි,නිශාන්ති
රමණිකා,ඞරමණිකා,රමණිකා
කුමාර,කබමාර,කුමාර
වික්‍රමරත්න,චික්‍රමරත්න,වචික්‍රමරත්න
ධනන්ජය,ඛනන්ජය,ඞඩනන්ජය
පස්ලිහා,පස්ලිනා,ඞපස්ලිහා
අරුනෝදනි,අරුනෝදනි,අරුනෝදනි
බ්‍රැන්ඩිවත්තේ,බ්‍රැන්ඩිවන්නේ,බ්‍රැන්ඩ්වත්තේ
කිෂානි,කිෂානි,කිමානි
පීරිස්,පීව්ඩ්,පිරිස්
සිංහ,සිංං,සිං
ලෝෂනි,ලෝෂනිං,ලෝෂනිං
වීරකොනඩ,වචීරකොනන,වීරකොනඩ්
සපුමල්,සපුමල්,සපුමල්
කුමාර,කුමාර,කුමාර
ගෙදර,ගෙදර,ගෙදර
සිරියාවතී,සිරියාචති,සිරියාවතී
ප්‍රියංකර,ප්‍රියංකර,ප්‍රියංකර
එදෙරුතෙන්නෙ,විදෙරුතෙන්නෙ,එදෙරුතෙන්නෙට
ආරියවර්ධන,ආර්යවර්ධන,ආරියවර්ධන
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
චිත්‍රිකා,චිත්‍රිකා,චිඛිකා
ජදුර්ශි,එඒදුර්ශි,ජදුර්ශි
ඉම්රාන්,ඉම්රාන්,ඞඉම්රාන්
කතරගම,කතරගම,කතරගම
වර්ණකුලසූරිය,වර්ණකුලසූරය,වර්ණකුලසූරිය
ටියුරින්,ටියුන්,ටියුරින්
මදුෂංක,ඞමදුෂංක,මදුෂක
තංගරාජන්,තංගරාජන්ං,තංගරාජන්
පෙරේරා,ඞඉපෙරේරා,ඞඝපෙරේරා
වර්නපෙලිගේ,චර්නපෙලිගේ,වර්නපෙලිගේ
කුමාර,කුමාර,කුමාර
රමෝදී,ඛේඞඝරඊමෝදී,රමෝදීි
කුමාර,කුමාර,කුමාර
මාරඹේ,ඈමාරමලේ,මාරලේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මොහොම්මඩ්,මොහොම්මඩ්,මොහොම්මඩ්
හර්ෂ,නර්ෂ,සර්
රයීසාහ්,රිසිසාන්,රයිසාහ්
හර්ෂනී,නර්ෂමනි,හර්ෂනී
දිඹුල්විටිය,දිඹුල්විටිය,දිඹුල්ව්ටිය
ලාලනී,ලාලනී,ලාලනී
උදේනි,උදේනි,උදේනි
හේරත්,හේරත්,හේරත්
උදයශාන්ත,උදයශාන්ත,උදයශාන්ත
සමන්,සමන්,සමන්
ෆරීනා,ෆර්නා,ඛඞෆඉඅරිනා
වඩුගේ,වඩුගේ,වඩුගේ
සම්සුතීන්,සම්සුතීන්,ඞසඅසම්සුතීන්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
සුමුදු,සුමුදු,සුමුදු
අරුලම්පලම්,අරැලම්පලම්,අරුලම්පලම්
මධුශංක,මධුශංක,මධුශංක
විජයරාණි,චිජයරාණි,විජයරාණිං
අල්පොන්සෝ,අල්පොන්සෝ,අල්පොන්සෝ
කුලවංශ,කූුලවං්‍ය,කුලවංශග
දිනේස්,දිනේස්,ඉදිනේස්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ඉවාස්,චොස්,අඉවාස්
ජයසූරිය,ජයසූරිය,ජයසූරිය
පේමවති,ඤපේමවනි,පේමවති
රෙසීන්,රෙසින්,රෙසින්
හේනයලාගේ,හේනයලාගේ,හේනයලාගේ
පිලිප්පු,පිලිප්ථු,යවිලිපපු
අම්මා,අම්මා,අම්මා
යශාන්,සශාන්,යන්
විජේරත්න,විපේරෙන්න,චිජේරත්නං
රාජපක්ෂ,රාජපක්ෂ,ේඋරාජපක්ෂ
පෙරේරා,පෙරේරා,උඡපෙරේරා
ප්‍රියශාන්ත,ප්‍රියශාන්ත,ප්‍රියශාන්ත
සුවර්නලතා,සුවර්නලතා,සුවර්තලතා
සුද්දනාගේ,සුද්දනාගේ,සුද්දනාගේ
චමිලා,චම්ලා,චමිලා
අත්තනායක,අත්තනායක,අත්තනායක
ෂැරොන්,ෂැරොන්,ඞමැරොන්
අබේවික්‍රම,අබේවික්‍රම,අබේවික්‍රම
කමරුස්,ඬකමරැස්,කමරුස්
දිල්හානි,දිල්හානි,දිල්ගානි
කුමාර,කුමාර,කුමාර
සමන්ත,සමන්ත,සමන්ත
පුෂ්පකුමාර,පුෂ්පකුමාර,පුෂ්පකුමාර
කරඳනආරච්චි,කරඳනආරච්චි,කරඳනආරච්චි
චන්ද්‍රා,චන්න,චන්දා
ඉරෝසාන්,ඉරෝසාන්,ඉරෝසාන්
අන්තෝනි,අන්තෝනි,අන්තෝනිං
කංකානමලාගේ,කංකානමලාගේ,කංකානමලාගේ
ආරච්චිගේ,සඇඅආරච්චිගේ,ආරච්චිගේ
ආරච්චිගේ,ආරච්චිගේ,ඞඇආරච්චිගේ
කොයින්,කොයින්,කොයින්
සනත්,සනත්,සනත්
මුත්තු,යමුත්ඛඞ්,මුත්තු
ඉෂාර,ඉෂාර,ගොර
සුතාකරන්,සුතාකරන්,සුතාකරන්ං
නිසංසලා,නිසංසලළා,ඞනිසංසලා
නිශාන්ත,නිශාන්න,නිශාන්ත
ශ්‍රීනාරායන,ශ්‍රිනාරායන,ශ්‍රීනාරායනයන
උබයසේකර,උබයසේකර,උබයසේකර
ලියනගේ,ලියනගේ,ලියනගේ
පේඩිගේ,පේඩිගේ,පේඩිගේ
කපිල,බපිළ,කපිල
නිම්සාද්,නිම්සාද්,නිම්සාද්
මධුෂිකා,ඛේඞමධුෂ්ිකා,මධුෂිකා
චන්ද්‍රරත්න,චන්ද්‍රරත්න,චන්දරත්න
සෝමසුන්දරම්,සෝමසුන්දරම්,සොමසුන්දරම්
පැල්මඩුල්ලෙ,පැල්මඩුල්ලෙ,පැල්මඩුල්ලෙ
නවෝද්‍යා,නවෝද්‍යා,ඞනවෝද්‍යා
ඒකනායක,චිකනායක,ඒකනායක
බණ්ඩාර,බන්ඩාර,බණ්ඩාර
මංචනායකගේ,මංචනායකගේ,මංචනායකගේ
කුඹුරේගේ,කුඹුරේගේ,කුඹුරේගේ
විශ්වකුලරත්න,චිශ්වකුලරත්න,විශ්වකුලරත්න
ගිත්මි,උඈඋගින්ම්,ගිත්ම්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
නිලන්දි,නිලන්පි,ඞඛනිලනදි
ලක්මාලි,ඞලක්මාලි,සඞලක්මාලි
මොහමඩ්,මොනමඩ්,මොහමඩ්
ගාර්දිය,ඞගාර්දිය,ගාර්දය
සමීර,සමිර,සමීර
පට්ටියේ,ඞපටිටියේ,පටටියේ
වටුතන්ත්‍රිගේ,වචටුතන්බ්‍රිගේ,වටුතන්තිගේ
කන්දාසමි,කන්දාසම්,කන්දාසම්
රාවියත්උම්මා,රාවියත්ථම්මා,රාවියත්ථම්මා
සිරිසේන,සිරසේන,ඈඡසිරිසේන
හේවාවසම්,හේවාවසම්,ගේවාවසම්
පුෂ්පකුමාර,පුෂ්පකුමාර,පුෂ්පකුමාර
ජෙගනාදන්,ජෙගනාදන්,ජෙගනාදන්
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
කංකානම්ගේ,කංකානම්ගේ,කංකානම්ගේ
හර්ෂ,නර්ෂ,හර්ෂ
දිනේෂ්,ආදිනේෂ්,දිනේෂ්
මලින්දි,මලින්පද්‍රි,මලින්දිං
‍ප්‍රියන්ත,ප්‍රියන්ත,අධප්‍රියන්තං
චමෝද්‍යා,චමෝද්‍යපා,එචමෝද්‍යා
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
ලෙනෝරාගේ,ලෙනෝරාගේ,ලෙනෝරාගේ
කටුකිතුලේ,කටුකිතුලේ,කටුකිතුලේ
තේනහැන්නදිගේ,ත්නහැන්නදගේ,තේනහැන්නදිගේ
නිරෝෂා,ඞඝනිරෝෂා,නිරෝෂා
කංකානමලාගේ,කංකානමලාගේ,කංකානමලාගේ
බණ්ඩා,ඉබණ්ඩා,බණ්ඩා
මුහම්මදු,මුහම්මටදු,ඛඞඝමුහම්මමු
විලියම්,වචිලියම්,විලියම්
මහේෂ්,ශමහේෂ්,මහේෂ්
විජේචන්ද්‍ර,විපේචන්ද්‍ර,විජේචන්ද
යූනුස්,යූනුස්,අසූනුස්
මලන්,ඞඔමලන්,මලන්
රසිකා,රසිකා,රසිකා
පොඩිඅම්මා,ඵපොඩ්අම්මා,පොඩිඅම්මා
ප්‍රනාන්දු,ප්‍රනාන්දු,ප්‍රනාන්ද්‍ර
අහමදු,අහමුදු,අහමදු
පටබැඳිගේ,පටබැඳිගේ,පටබැඳිගේ
මදුශංඛ,ඞමදුශංඞඛ,මදුශංඛ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
කුරුප්පු,බරැප්පු,කුරුප්පු
සජිත්,සජිත්,සජිත්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
දුල්ෂාන්,දුල්ෂාන්,දුල්ෂාන්
පනාගොඩ,පනාගොඩ,පනාගොඩ
තිසේරා,තිසේරා,තිසේරා
නිකොලා,නිකොලා,නිකොලා
කුමාර,කුමාර,කුමාර
සිත්ති,යසින්ත්,සිත්ති
තංගවේල්,තංගවේල්,ඞතංගවේල්
ජයරත්නගේ,ජයරත්නගේ,ජයරත්නගේ
පේඩිගේ,පේඩිගේ,ජපේඩිගේ
සුගත්,සුගත්,සුගත්
වසන්ති,චසන්ති,ේචසන්ති
සිසිර,සිසිර,සිසිර
සුහයිලා,සුනයිලා,ඞඈසුහයිලා
චන්ද්‍රලතා,චන්දුලනා,ඞචන්දලතා
කළුආරච්චිගේ,කළුආරච්චිගේ,කළුආරච්චිගේ
ජයතුංගේ,ජයතුංගේ,ඞඝජයතුංගේ
ගෙදර,ගෙදර,ගෙදර
මැණිකේ,වමැණිකේ,මැණිකේං
විජයපුර,චිජයපටුර,විජයපුර
කුමාර,බමාර,කුමාර
සමිල්,සමල්,සමිල්
සුසන්ත,සුසන්ත,සුසන්ත
මනෝජ්,මනෝජ්,මනෝර්
සදීශ,නසරදිග,සදීගු
ලක්ෂිකා,ලක්ෂිකා,ලක්ෂිකා
බැඳියාවේ,බැඳියාවේ,බැඳදියාවේ
දුලංජලා,අදුලංජලා,ඨඋගදුලංඡලා
ආරච්චිගේ,ආරච්චිගේ,ඞසආරච්චිගේ
ආචාරිගේ,ආචාර්ගේ,ආචාරිගේ
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
යග්ගහවිට,යග්ගහවිට,යග්ගහවිට
පොන්වීර,ඞශෂපොන්වීර,පොන්වීර
කෞපියා,ඞකෞපියා,ඞකෞපියා
වසල,වසල,එසල
සියාඩ්,ඩිගාඩ්ඟ,සියාඩ්
රණවීර,රණවීර,රණවීර
ජනක,ජනක,ජනක
රංජිත්,රංජිත්,රාංජත
පේඩිගේ,පේඩිගේ,පේඩිගේ
කෝෂිලා,කෝෂිලා,ඞකෝෂලා
සුධර්මා,සුධර්මා,සුධර්මා
අනුර,අපර,අනුර
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ආරියරත්න,ආරයරත්න,ආරියරත්න
ආරච්චිගේ,ඞඈඅආරච්චිගේ,ආරච්චිගේ
පැල්ලගේ,පැල්ලගේ,පැල්ලගේ
හසිනි,හසිනි,හසිනි
සිරන්ත,සිරන්ත,සිරන්ත
මානෙල්,ඈමානෙල්,මානෙල්
ඩිෂන්තන්,ඩිෂන්තනන්,ඞඩිෂන්තන්ං
හර්ෂනී,හර්ෂනී,ගර්ෂතී
කන්නයියා,කන්නයියා,කන්නයියා
රත්නසිංහ,රත්නසිංහ,රත්නසිංහ
ප්‍රේමලාල්,ප්‍රේමලාල්,ප්‍රේමලාල්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
රොමිලස්,රොම්ලස්,ඞරෙමිලස්
විහාරා,චිනාරා,විහාරා
කාසිම්,කාසිම්,කාසිම්
ප්‍රියදර්ශනී,ප්‍රියදර්ශනී,ප්‍රියදර්ශනී
ජයසිංහ,ජයසිංහ,ජයසිං
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මල්ලිගම,මල්ලිගම,මල්ලිගශම
රුවන්,රැවන්,රුවත්
රණේහිපුර,රණේහිපුර,රඟණේහිපුර
දිල්රුවන්,දිල්රුවන්,දිල්රුවන්
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
ලලිතා,ලලිතා,ලලිතා
දිනේෂිකා,ඞඇදිනේෂිකා,දිනේෂිකා
නිශාන්ත,නිශාන්ත,නිශාන්ත
දිසානායක,දිසානායක,දිසානායක
රණවීරගේ,රණවීරගේ,රණවීරගේ
බදුවල,බදුවළු,බදුවල
ගෙදර,ගෙදර,ගෙදර
මිලින්ද,මිලින්ද,ඞඝමිලින්ද
රිප්කි,එරප්ඛි,රිප්
ලලිතාංගනී,ලලිතාංගනී,ලලිතාංගනී
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
පීරිස්,පිර්ස්,පීරිස්
කාරියවසම්,කාරියවසම්,කාරියවසම්
මුහන්දිරම්ගේ,මුහන්දිරම්ගේ,මුහන්දිරම්ගේ
ගංගා,ගංගා,ගංගා
අස්මියා,ඞඅස්මියා,අස්මියා
චානක,චානන,චානන
ගජින්ද,ගපින්ල,ේශශජින්ද
කුමාරගේ,කුමාරගේ,කුමාරගේ
ජයවීර,ජයවීර,ජයවීර
ෆාතිමා,ලාමා,ඛඞඕඝෆාතිමා
ප්‍රගීත්,ප්‍රගීත්,ප්‍රගීත්
නිරෝජි,නිරෝපි,ඞනිරෝජි
හෙන්රිලාගේ,හෙන්රලාගේ,හෙන්රිලාගේ
අන්දරා,අන්දරා,අනරා
හනීපාගේ,නනීපාගේ,හනීපාගේ
