original,Malith,Abhaya
සංජීවන්,සංජීවන්,ඛඞඨඇඇසංජීවන්
සේයන්ලෑ,ේශසස්‍යන්ලෟ,සේයන්ලැෑ
ලියන,දියන්,ලියනා
කළුබෝවිලගේ,කළුබෝවිලගේ,කළුබෝවිලගේ
අම්බලම්ගොඩගේ,අම්බලමිගොඩගේ,අම්බලම්ගොඩගේ
අනුවර්,අනුවර්,ඛඞඅනුවර්
රාජපතිරණලාගේ,රාජපතිරණලාගේ,රාජපතිරණලාගේ
සන්ධ්‍යා,සන්ධ්‍යා,සන්ධ්‍යා
ප්‍රේමතිලක,ප්‍රේමතිලක,පේමතිලක
නිමන්ති,ඞනිමන්ති,ඞනිමන්ති
රත්නායක,රත්නායක,රත්නායක
අලියාර්ලෙබ්බෙයි,අලියාර්ලෙබිබෙයි,අලියාර්ලෙබබෙයි
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
තර්කා,නරක,තර්කා
ගෙදර,ගෙදර,ගෙදර
ක්ලිංටන්,සක්ලිංරන්,ඞකිීලිංන්
මෛත්‍රිපාල,මෛත්‍රිපාල,මෛත්‍රිපාල
දිනේෂ්,ඛසදිනේෂ්,දිනේෂ්
ගෙදර,ගෙදර,ගෙදර
වනසිංහ,ඞසවචනසිංහ,ඇඋචනසිංං
කැටයාපතනේ,කැටයාපනනේ,කැටයාපතනේ
රෂිකා,රෂකා,දරිම්කා
පාස්කුවල්ගේ,පාස්කුවල්ගේ,පාස්කුවල්ගේ
දාසිලි,දාසිලි,දාසිලිං
ජයවර්ධන,ජයවර්ධන,ජයවර්ධන
විජේවික්‍රම,චිජේවිටමුම,විපේවික්‍රම
නදීර්,නදර්,නදීර්
ලියනගේ,ලියනගේ,ලියනගේං
කුසුමාවතී,ඞකුසුමාවනී,කුසුමාවතී
නිලුසි,නිලුසිං,ඉනිලූසි
සමන්,සමන්,සමන්
මහාලිංගම්,මහාලිංගම්,ඞමහොාලිංගම්
ලාෆර්,ලාබ,ලාෆබර්
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
ආරච්චිගේ,ආරච්චිගේ,අආරච්චිගේ
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
අබේරත්න,අබේරත්න,ේසඅබේරත්න
වනසිංහආරච්චිගේ,චනසිංහආරච්චිගේ,වනසිංහආරච්චිගේ
නන්දාවතී,නන්දාවතී,හනන්දාවතී
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
රත්නායක,රත්නායක,රත්නායක
රත්නායක,රත්නායක,රත්නායක
චන්දිමා,චන්දුමා,ඞඬචන්දිමා
ගන්නොරුවේ,ගන්නොරැවේ,ගන්නොරුවේ
චමල්ක,එචමල්ක,චමල්ක
මහින්ද,මහින්ද,මහින්ද
පාර්සි,පාරසි,පාර්සිි
හටනා,හටනා,හනා
තාමෝතරන්,තනාමෝතරන්,තාමෝතරන්
මනෝජ්,ඞමනෝජ්,මනෝජ්
රත්නායක,රත්නායක,රත්නායක
මුදියාන්සේලාගේ,මුදියාන්සේලාගේ,මුදියාන්සේලාගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
අසංක,අසාක,අසංක
කනපැද්දලගේ,ඛනපැද්දලගේ,කනපැද්දලගේ
සරෝජිනී,සරෝජනී,ඞඨසරෝජිනී
චන්දන,චන්දන,චන්දන
චාන්දනී,චාන්දනී,චාන්දනී
මනන්නලාගේ,මනන්නලාගේ,මනන්නලාගේ
පරනවිතානගේ,පරනවිතානගේ,පරනච්තානගේ
චමරි,දැව්මට්,එමරි
රොමෙනිකා,රොමෙනිකා,රොමෙනිකා
පතිරනගෙයි,පතිරනගෙයි,පතිරනගෙයි
වර්ණකුලසූරිය,වර්ණකුලසූර්ය,වර්ණකුලසූරිය
ජයමන්න,ජයමන්න,ජයමන්න
සරත්,සරත්,සරත්
ආරියරත්න,ආර්යරත්න,ආරියරත්න
සපරුල්ලා,ඇශසපරුල්ලා,සපරුල්ලා
දංගේ,දංගේ,දාගේ
තිලාන්,භිලාන්,තිලාන්
සව්කෙන්ද,සච්කෙන්ථද,සච්කෙන්ද
පර්ලින්,පර්ලින්,ඞඇඡපර්ලින්
කිරිවිටගේ,කිර්ව්ටගේ,කිරිව්ටගේ
මධුශානි,ඞමඩධුශානි,ඞහමධුශානි
දයානන්දරූබන්,දයානන්දරෑබන්,දයානන්දරූඛන්
පෙරේරා,පෙරේරා,පෙරේරා
රුප්පගේ,රැජ්පගේ,රැප්පගේ
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
දමයන්ති,දමයන්ති,දමයන්ති
දිලිනි,දිලිනි,දිලිනි
සරත්ගේ,සරත්ගේ,සරත්ගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
පුනිදා,පුනිවා,පුනිදා
රංගිකා,රංගිකා,රංගිකා
හේරත්,ේහේරත්,හේරත්
බන්ඩාරගොඩගේ,බන්ඩාරගොඩගේ,බන්ඩාරගොඩගේ
මියුනික්,මියුනික්,ඞඝමියුනික්
හැව්ඕවිට,නැවිඕව්ට්,ඞහැව්ඕවිට
නිශාන්ත,නිශාන්ත,නිශාන්ත
සමරනායක,සමරනායක,සමරනායක
හේරත්,රත්‍රරත්,ගේරත්
හෂාන්,නෂාන්,හගාාන්
ඉඳුරගේ,ඞඉඳුරගේ,ඛඞඉඳුරගේ
ගුණසිරි,ගුණසිරි,ගුණසිරි
ගලපිට,ගලපිට,ගලපිට
ශාන්ත,නාන්න,ශාන්ත
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ධම්මික,ඞසධම්මිකඛ,ධම්මික
දොඩන්,දොඩන්,දොඩන්
මීරාන්,මිරාන්,මීරාන්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
අත්තනායක,අත්තනායක,අත්තනායක
පෙරේරා,පෙරේරා,ඬඞපෙරේරා
ගොඩකන්දගේ,ගොඩකන්දගේ,ගොඩකන්දගේ
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
මදුපානි,මදුපානි,මදුපානි
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
දිනුෂ්,දිනුම්,දිනුෂ්
අනුෂ,අනුම,අතුගු
ප්‍රියදර්ශන,ප්‍රියදර්ශන,ප්‍රියදර්ශන
සීලට්,හිලව්,සීලට්
සාගරිකා,සාගරකා,සාගරිකා
ධමින්ද,ේඋඊචධම්න්ල,ධම්න්ද
ලුර්දු,ැලුරදු,ළු
කරන්නාගොඩගේ,කරන්නාගොඩගේ,කරන්නාගොඩගේ
වර්ණකුලසූරිය,වර්ණඛුලසූර්ය,වර්ණකුලසූරිය
තිලකරත්න,තිලකරත්න,තිලකරත්න
ස්වර්ණලතා,ස්වර්ණනතා,ස්වර්ණලතා
විදානගමගේ,විදානගමගේ,විදානගමගේ
රිගානා,දගානා,ර්‍යාතා
මනේස්වරී,මනේස්වර්,හමනේස්වරට්
දිසානායක,දිසානායක,දිසානායක
ඇනිටා,ඇනිටා,ඇනිටරා
ගෙදර,ගෙදර,ගෙදර
හසිත,හසිත,ගසිත
මහරූෆා,මහරූෆා,මහරුෆ්
රම්මන්නා,රම්මන්නා,උරම්මන්නා
දයාබරනාදන්,දයාබරනාදන්,දයාබරනාදන්
චන්දන,චන්දන,චන්දන
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
සත්‍යරාජ්,සත්‍යරාජ්,සත්‍යරාජ්ං
ආරච්චිගේ,ආරච්චිගේ,ඞආරච්චිගේ
හේරත්,හේරත්,හේරත්
කුමාරි,කුමාළු,කුමාරි
දෙහිගහ,දෙහිගන,දෙහිගග
සිරිවර්ධන,සිරවර්ධධා,සිරිවර්ධන
ලක්ෂාන්,ඞඇලකක්‍ෂාන්,ඛඞලක්ෂාන්ං
වෙලායුදම්,වෙලායුදම්,වෙලායුදම්
කෝනේෂ්වරන්,කෝනේෂ්වරන්,කෝනේෂ්වරන්
කාදර්,ංාදර්,බාර්
දුෂ්මන්ත්,ේෙඈඨඇදුෂ්මන්ත්,දුෂ්මන්ත්
සංජු,සංජු,සංරු
ජාලිකා,ජාලිකා,ජාලිකා
විදානගේ,විදානගේ,විදානගේ
අධිකාරි,අධිකාර්,අධිකාරි
විතාරනලාගේ,චිතාරනලාගේ,විතාරනලාගේ
හිටිහාමු,ඞහිට්හාමු,හිටිගාමු
ප්‍රසන්න,ප්‍රසන්න,ප්‍රසන්න
පියුමි,පියුමි,යපියුමි
සෙන්දනායක,සෙන්දනායක,සෙන්දනායක
වික්‍රමසිංහ,වික්‍රමසිංහ,වික්‍රමසිංහ
අච්චිගේ,ඞඅච්ිච්ගශේ,අච්චිගේං
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
නිකේතන,නිකේනන,නිකේතන
සුසිරි,සුසර්,සුසර
බලිතියන්නලාගේ,බලිනියන්නලාගේ,බලිතියන්නලාගේ
අබේවික්‍රම,අබේවික්‍රම,අබේවික්‍රම
විජයලෙච්චුමි,විජයලෙචිචුම්,විජයලෙචවුමි
ප්‍රභාෂණී,ප්‍රහාෂෟ,ප්‍රභාෂමතා
කුමාර,බුමාර,කුමාර
විජේකෝන්,චිපේකෝන්,විජේකෝන්
ධනුෂ්ක,ඨඈඤධනුෂ්ඛ,ධනුෂ්ක
යුරේෂක,යුරේෂක,යුරේෂක
ගංගොඩ,ගංගොඩ,ඞඈගංගොඩ
ඉන්ද්‍රලතා,ඞහනේද්‍රලතා,ඞඉන්දලතා
මධුසංඛ,මධුසංඛ,මධුසංබ
ධනපාක්‍යම්,ධනපාක්‍යම්,ධනපාක්‍යාම්
ගල්හේනගේ,ගල්හේනගේ,ගල්හේනගේ
නදිකා,නදිකා,ඞඉනදිකා
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
කරුණාසේකර,කරැණාසේකර,කරුණාසේකර
ප්‍රියදර්ශනී,ප්‍රියදර්ශනී,ව්‍රියදර්ශනී
ඥාණරත්න,ඥාණරත්න,ඥාණරත්නං
කාලිංග,බාලිංග,කාලිං
කොළඹගේ,කොළඹගේ,කොළඹගේ
ෆාරිස්,ෆාර්ස්,ආර්ස්
රවිඳු,රවිදු,රවිදු
පොමෝද,පොමෝට,ඬඈපොමෝද
ලෙච්චුමායි,එෙච්වුමායි,ලෙච්වුමායි
වාසල,චාසළු,වාසල
පෙරේරා,පෙරේරා,පෙරේරා
රත්නායක,රත්නායක,රත්නායක
සෙනෙවිරත්න,සෙනෙවිරත්න,සෙනෙවිරත්න
ප්‍රදීපිකා,ප්‍රදීපිකා,ප්‍රදීපිකා
වාසල,වාසළ,වාසල
වතුපිටිය,විතපිට්ය,චතුපිටිය
කුමාර,කුමාර,කුමාං
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ඉසුරු,සුරු,ඉසුරු
ඉන්දික,ඉන්දික,ඉන්දික
කන්දෙවත්තෙලෑ,කන්දෙවත්තෙලෑ,කන්දෙවත්තෙලෑ
ශ්‍යාමලී,ශ්‍යාමලීං,ශ්‍යාමලී
රාජෙන්දිරන්,රාජෙන්දිරන්,රාජෙන්දිරන්
මුදියන්සේලාගේ,මුදියන්ෆේලාගේ,මුදියන්සේලාගේ
සිල්වා,සිල්වා,සිල්වා
වික්‍රම,විටම,වචිත්‍රම
සම්පත්,සම්පත්,සම්පත්ං
ගොවින්නගේ,ගොවින්නගේ,ගොවින්නගේ
කුමාරි,කුමාර,කුමාරි
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
පසන්ජිත්,පසන්ජපිත්,ශපසන්ජිත්ං
වෙට්ටිවේල්,වෙට්ටිවේල්,වෙට්ටිවේල්
සිරාප්දීන්,සසිරාප්දින්,සිරාප්දීන්
පද්මසීලි,පද්මසිලි,ඛශපද්සේලි
රුහුණගේ,රුහුණගේ,රුහුණගේ
ගයාන්,ගයාන්,ග්‍යානත්
මාලනී,ඞමාලනී,මාලනි
කරඳවල,කරඳවල,කරදවල
ජෙගතාම්පාල්,ජෙගතාම්පාල්,ජෙගතාම්පාල්ං
විමලසූරිය,විමලසූර්ය,විමලසූරිය
මනෝජ්,මනෝජ්,මනෝර්
ඩොරේතියා,එඬඩාරේනියා,ඩොරේතියා
පාතිමා,පාතිමා,පාතිමා
සංජුල,සංජුල,ඞසංජුල
ජයතිලක,ජයතිලක,ජයතිලක
පාතිමා,පාතිමා,පාතිමා
සුබලෙච්චම්,සුබලෙච්චම්,සුබලෙච්ච්ම්
මසුමියා,මසුම්යා,මසුමයා
දම්බුළුවන,දම්බුළුවා,ඞඈදම්බුළළවන
අමරතුංග,අමරතුංග,අමරතුංග
උද්ධිත,ළත,උද්ධිත
ගෙදර,ගෙදර,ගෙදර
අහමඩ්,අනමඩි,අහමඩ්
සුබ්රමනියම්,සුබිරමනියම්,සුබ්රමනියම්
මධුසංඛ,මධුසංඛ,ඞක්‍්‍යමධුසංම
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
දිසානායක,දිසානායක,දිසානායක
බස්නායක,බස්නායක,බස්නායක
දිල්ෂාන්,ඇදිල්ෂාන්,දිල්ෂාන්
පියරිනා,පියරනා,පියරිනා
නාගනාදන්,නාගනාදන්,නාගතාදන්
පරමේස්වරී,පරමේස්වට්,පරමේස්වරිං
ගෙදර,ගෙදර,ගෙදර
බෝගලගේ,බෝගලගේ,බෝගලගේ
උදය,රිය,ළෙය
සෙව්වන්දි,ඞඈඅසෙච්වන්දි,ඞසෙච්වන්දි
ලොරේටා,ලළොරේටා,ලොරේටා
එගොඩගෙදර,චිගොඩගෙදර,එගොඩගෙදර
නිල්මිණි,නිල්මිනි,ඞනිල්මිනි
කුමාරි,කුමාර්,කුමාරි
රත්නත්,රත්නත්,රත්නත්
ප්‍රදීප්,ප්‍රුදුජු,ප්‍රදීප
තුෂාර,තුෂාර,තුෂාර
රත්නකුමාර,රත්නකුමාර,රත්නකුමාර
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
රාජපුරගේ,රාජපුරගේ,රාජපුරගේ
සන්තිරාබායි,සන්තිරාබායි,සන්තිරාබායි
තිලානි,නිලානි,ඞඝතිලානි
පතිරණ,පතිරරා,පතිරරණා
තම්මිට,තම්ම්ට,තම්මිට
රණතුංග,රණතංග,ඞරණතුංග
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
දංගල්ලගේ,දංගල්ලගේ,දංගල්ලගේ
ගුණසේකර,ගුණසේකර,ගුණසේකර
ධනසේකර,ධනසේකර,ධඩනසේකර
චන්ද්‍රප්පුලිගේ,චන්ද්‍රප්පුලිගේ,චන්ද්‍රප්පුලිගේ
වාහලතන්ත්‍රීගේ,වාහලතන්තීගේ,වාහලතන්ත්‍රීගේ
සිසිර,සිසිර,සිසිර
මාග්‍රට්,මාග්‍රට්,මාග්‍රට්
බැඳිගේ,බැඳිගේ,බැඳිගේ
බංදේ,ඞබංදේ,බංදේ
අබ්දුල්,අබ්දුල්,අබදුල්
අස්සැද්දුමේ,අස්සැද්දුමේ,අස්සැද්දුමේ
දිලුක,දිලිබා,ඞඝඉදිලුක
ලියනගේ,ඞඇඈලියනගේ,ලියනගේ
අමරරත්නගේ,අමරරත්නගේ,අමරරත්නගේ
අජීත්,අපිත්,අරත්
නිමේෂ්,ඞසනිමේෂ්,ඛඞඨනිමේෂ්
අඹගහලියනගේ,අඹගභලියනගේ,අඹගගලියනගේ
කුන්ජුම්මා,කුන්ථුම්මා,කුන්ජුම්මා
සඳුනි,සදුනි,සඳුනි
කරුණාවතී,කරුණාවනී,කරුණාවතී
චාමර,චාමර,චාම
ශ්‍රීපාලි,ශ්‍රීපාලිං,ශ්‍රීපාලි
යුගේන්ද්‍රන්,යුගේන්දුන්,යුගේන්දන්
පතිරන්නැහැලාගේ,පතිරන්නැහැලාගේ,පතිරන්නැහැලාගේ
මධුෂානි,ඛඞසඞමධුෂානි,මධුෂානි
රුවින්‍යා,රුැචිනනා,රුුවින්‍යා
වෙල්ලාලගේ,වෙල්ලාලගේ,වෙල්ලාලගේ
ගාමිණී,ගාම,ගාම්ර
ඉමිතියාස්,තමම්නියාස්,ඉමිතියාස්ං
චුලානී,චුලානී,වචුලානතී
සාන්තලාල්,සාන්තලාල්,සාන්තලාල්
පීරිස්,පීර්ඩ්,පිරිස්
දිල්මි,ඉදිල්ම්,දිල්ම්
මැණිකේ,මැණිකේ,මැණිකේ
දිල්රුක්‍ෂි,දිල්රැක්ෂි,දිල්රුක්ෂි
ආරියදාස,ආර්යදාස,ඞඇආරියදාස
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
නාලක,නාලක,ඨශනාලක
ඉන්දිකා,ඉන්දිකා,ඉන්දිකා
දෙල්ගහ,ඞදෙල්ගග,දෙල්ශගග
අබුසාලි,අබුසාළි,අබුසාලිං
ශ්‍රියංකා,ඡ්‍රියකා,ම්‍රියංකා
චතුරංගිකා,චතුරංගිකා,චතුරාංගිකා
සෙනරත්,සෙනරත්,ේඞසඨසෙනරත්
කංකානමලාගේ,කංකානමලාගේ,කංකානමලාගේ
ශාන්තසිරි,ශාන්නසිරි,ඞශාන්තසිරි
රිස්මි,දිස්ම්,මරිසම්
ප්‍රසන්න,ේඈප්‍රසනන,ප්‍රසන්න
සමිත්,සමිත්,සමිත්
ඉහල,මහලු,ඉහල
මහින්දදාස,මහින්දලදාස,ඞතමහින්දදාසප
මුත්තුරාක්කු,මුත්තූරාක්කු,මුත්තුරාක්තු
රාසීක්,රාසික්,රාසීක්
රෝෂිනී,රෝෂනී,රෝෂනී
සුගත්,යසුනත්,ෙශසුගත්
හෙට්ටිආරච්චිගේ,මහට්ටිආරච්චිගේ,හෙට්ටිආරච්චිගේ
සුද්ධහාමිගේ,සුද්ධනාම්ගේ,සුද්ධගාමිගේ
සරෝජා,සරෝජා,ඨඞසරෝජා
නදුන්,නදුන්,නදුන්
සඳනී,සඳහි,සඳනී
මහේන්දිරන්,මනේන්දිරන්,මහේනදිරන්
ධනුක,ඩනුක,ධනුක
කෝරලේ,කෝරලේ,කෝරලේ
කාලිමුත්තු,කබාලිමුන්නු,කාලිමුතතු
කරුණාවන්ත,කරැණාචන්ත,කරුණාවන්ත
හල්ලල,නල්ලල,හල්ලල
සම්පත්,ඞේසම්පත්,සම්පත්
කලුගමගේ,කලූගමගේ,කලූගමගේං
දේවගේ,දේවගේ,දේවගේ
රංග,රාග,රාග
සුනිල්,සුනල්,සුනිල්
තන්තිරිලාගේ,තන්තිරලාගේ,තන්තිරිලාගේප
නාගමු,නාගමු,ේනාගමු
හකුරුගේ,හකුරුගේ,හකුරුගේ
දිමුතු,දිමුතු,දිමුතු
මදුසානි,ඞමදුසානි,මදුසානි
ගුරුන්නාන්සේලාගේ,ගුරැන්නාන්සේලාගේ,ගුරුන්නාන්සේලාගේ
රණවීර,රණවර,රණවීර
චමිලා,චම්ලා,චඑචම්ලා
ලියනගේ,ලියනගේ,ලියනගේ
එව්ජින්,ච්විරින්,එව්ථජන්
මීසාන්,මිීසාන්,මීසාන්
ඩවුන්ඩයලාගේ,ඩවුන්ඩයලාගේ,ඩවුන්ඩයලාගේ
නුෂ්රා,නුරා,නුෂරා
උමාසීලි,උමාසීලි,උමාසිලි
සඳරුවන්,සඳරැවන්,සඳරුවන්
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
සුමින්ද,සුම්න්ද්‍ය,සුමින්ද
ගමගෙ,ඞේඞගමගෙ,ගමගෙ
මොහමඩ්,මොහමඩ්,ඞමොහමඩ්
පරණ,පරණ,පරණ
චන්දන,ඞඉචන්දන,චන්දන
කුලතුංග,කුලතුංග,කුලතුංග
සන්දීප්,සන්දීප්,සන්දීජ්මං
මධුසංක,මධුසංක,මධුසංක
දුනුසිංහදේව,උදුනුසිංහදේව,දුනුසිංහදේව
පෙරේරා,පෙරේරා,පෙරේරා
හම්ගිලි,ේඞහම්ගිලි,ඛඞඅහහම්ෆිලි
ගුණරත්න,ගුණරත්න,ගුණරත්න
දීරසිංහ,දීරසිංග,දීරසිහං
අත්ත,අත්ත,අතත්
ඉලංගංතිලක,ඉලංගංනිලක,ඉලංගංතිලක
ඉන්දික,ඉන්දික,ඉන්දික
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
රවිනාදන්,රවච්නාදන්,ඈඋරචිනාදන්
පීරිස්,පර්ස්,වපිර්ස
සමන්,සමන්,සමන්
එදිරිමුණි,චිදිරමුණි,චදිරිමුණි
අමාලිකා,අමාලිකා,ඞසඅමාලිකා
මල්වත්තේ,මල්වත්තේ,මල්වත්තේ
ආරච්චලෑ,ආරච්චල්‍ය,සශඇආරච්චලැ
සුරාජ්,සුළදාජ්,සුරාජ්
ජීවාසුකි,පීවාසුකි,ජීිවාසුකි
නිලේශ්,නිලේශ්,නිලේෙේශ්
ඉර්පාන්,ඉරේපාන්,ඉර්පාන්
මොහම්මදු,මොනහම්මලදු,ශමොහම්මද්‍රු
කුමුදුනී,කුූමුදුන්,කුමුනි
කංකානම්ගේ,කංකානම්ගේ,කංකානම්ගේං
ගමගේ,ගමගේ,ගමගේ
සුපුන්,සුපුන්,සුපුන්
දිල්රුක්‍ෂි,දිල්රැක්ෂි,දිල්රුක්ෂි
ආච්චිගේ,ඈඅඇආච්චිගේ,ආච්චිගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මහානාමනම්,මහානාමනම්,මහානාමනම්
පිලාන,පිලාන,පිලාන
ලලන්ත,ලලන්ත,ලලන්ත
කන්දාසාමි,කන්දාසාම්,කන්දාසාම්
මාතරගේ,මාතරගේ,මාතරගේ
සෙනවිරත්න,සෙනවිරත්න,සෙනවිරත්න
අච්චිගේ,අචිච්ගේ,අච්චිගශේ
ලක්රුවන්,ලක්‍රැවන්,ලක්රුවන්
පුලුක්කුට්ටිගේ,පුලූක්කුටිටිගේ,පුලුක්කුට්ටිගේ
මද්දුම,මද්දුමු,මද්දුම
කදිරවෙලු,කදිරවෙලූ,ඞකදිරවෙලු
සමන්මලී,ඞඈසමන්මලී,සමන්මලී
චාර්ලිස්,චාර්ලිස්,චාර්ලිය්
නයිනබදුගේ,නයිනබදුගේ,නයිනබදුගේ
මොහට්ටාල,මොනට්ටාල,මොහට්ටාල
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
සංජීව,සංජීව,සංජීව
එදිරිසිංහ,ඞඈඇචිදිර්සිංහග,එදිරිසිංහ
කුමාරි,කුමාර,කුමාරි
ගුණසිරි,ඞඨඈගුණසිරටි,ගුණසිරදි
විතානගේ,වචිතානගේ,විතානගේ
ඉඳුනිල්,ඞශඇඉමඉඳුනිල්,ඉඳුනිල්
තෙන්නකෝන්,තෙන්නකෝන්,තෙන්නකෝන්
මල්ලිකා,මල්ලිකා,ලේලිකා
ප්‍රනාන්දු,ප්‍රනාන්දු,ප්‍රනාන්ද්‍ර
ඩෙන්සිල්,ඞසඈසඩෙන්සිල්,ඩෙන්සිල්
මොහම්මදු,මොහම්මටු,ඞමොහම්මද්‍රු
පිලාන,පිලාන,පිලාන
විදානෙලාගේ,විදානෙලාගේ,විදානෙලාගේ
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
නබීසා,නබ්සා,ඞනබිසා
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
මුහම්මදු,ඞඈඇමුහම්මදු,ඞමුගම්මදු
බඩල්,බඩල්,බල්
මේරිඤ්ඤගේ,මේරඤ්ඤගේ,මේෙරිඤ්ඤගේ
දිසානායක,දිසානායක,දිසානායක
නගොඩගේ,නගොඩගේ,නගොඩගේ
නිවේතා,නිචේතා,නිවේතා
