original,Malith,Abhaya
නල්ලපෙරුම,නල්ලපෙරුම,නල්ලපෙරුම
හර්ෂ,ආර්ෂ,සර
හේරත්,ඞහේරත්,හේරත්
වීරකෝන්,චිරකෝන්,වීරකෝන්
රේණුකා,රේණුකා,ඞරෙේණුකා
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
දාබරේ,දාබරේ,දාබරේ
කළුවරලාගේ,කළුවරලාගේ,කළුවරලාගේ
සගයරාජ්,සගයරාජ්ං,සගයරාජ්
ප්‍රභාත්,ළහාත්,ප්‍රහාත්
පේඩිගේ,පේඩිගේ,පේඩිගේ
විතාරනගේ,චිතාරනගේ,වචිතාරනගේ
ගෙදර,ගෙදර,ගෙදර
බණ්ඩාර,බණ්ඩාර,බණ්ඩාර
නිරංජන,ඞඉනිරංජන,නිරජන
රන්ජනී,රන්ජන්,රනජනී
නුවන්,ඞනුචවන්,නුවන්
තෙන්නකෝන්,තෙන්නකෝන්,තෙන්නකෝන්
සමදරි,සමුළු,සමැරී
විමලසේන,විමලසේන,විමලසේන
අගම්පොඩි,අගම්පොඩිං,ඞඅගම්පොඩි
ස්වර්නලතා,ස්වර්නලතාං,ස්වර්නලතා
කණ්ඩම්බිගේ,කණ්ඩම්බිගේ,කණ්ඩම්බිගේ
සෙව්වන්දි,සෙව්වන්දි,සෙව්වන්දිං
මධුසංඛ,මධුසංඛ,මධුසංඛ
ප්‍රදීප්,ළුදරදුර,දීප
අත්තනපොල,අත්තනපොල,අත්තනපොල
නිපුන්,නිපුන්,නිපුන්
ඩනිස්,ඩනිස්,චනිස්
සෙයිනුලාබ්දීන්,ඔසසයිනුලාබිදින්,සෙයිනුලාබදීන්
දේවානන්ද,දේවානන්ද,දේවානන්ද
රාජපක්ෂ,ඞඈඋථරාජපක්ෂ,රාජපක්ෂ
සම්පත්,යසම්පත්,සම්පත්
උදයන්ත,ඞඋදයන්ත,උදයන්ත
රණසිංහ,රණසිංං,ඞරණසිං
ටෂ්මිලා,ට්‍රෂ්මිලළා,ඞව්ෂ්මිලා
ෂන්මුගප්‍රියා,ෂන්මුගප්‍රියා,මන්මුගප්‍රිසා
හන්දි,හන්ද,ගන්ද
අප්සරා,අප්සරා,අප්සරා
සේනාරත්න,සේනාරන්න,සේනාරත්න
ජයවර්ණ,ජයවරණ,ඞජයවර්ණ
අනුරාධා,අනුරාධා,අනුරාධා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ලියනගේ,ලියනගේ,ඞඇලියනගේ
මල්ලිකා,ඞමල්ලිකා,ඞමල්ලිකා
අතුකෝරාල,අතුකෝරාල,අතුකෝරාලං
වීරසිංහගේ,වීරසිංහගේ,වීරසිංහගේ
පරසුරාමන්,පරසුරාමන්,පරසුරාමන්
මාවලගෙදර,මාවලගෙදර,මාවලගෙදර
ගුරුගේ,ඞහගුරුගේ,ගුරුගේ
වීසින්,විසින්,විසින්
ශ්‍රියන්ත,ශ්‍රියන්න,ශ්‍රියන්ත
ප්‍රදීප්,ප්‍රුදුිප්,පදය
සුමේෂ්,ඞකසසුමේෂ,සුමේෂ්
මැදගොඩ,මැදගොඩ,මැදගොඩ
බණ්ඩාර,බණ්ඩාර,බණ්ඩාර
හීනටිමුල්ලගේ,හීනටිමුල්ලගේ,ගීනටිමුල්ලගේ
සොඳරන්,සොඳරන්,ඞසොඳරන්
ගෙදර,ගෙදර,ගෙදර
හේමලතා,හේමලතා,හේමලතා
මානගේ,මානගේ,ඞඉමානගේ
දිසානායක,දිසානායක,දිසානායක
නලින්,නලින්,නතළින්
ගල්හේනගේ,ගල්හේනගේ,ගල්හේනගේ
ශ්‍රියානි,ශ්‍රියානි,ශ්‍රියානි
සමෝද්යා,සමෝදයා,සමෝද්යා
ඉල්ලියාස්,ඞඉේලියාස්,ඞඉල්ලියාස්
විතානගේ,චිතානගේ,විතානගේ
ප්‍රතිභා,ප්‍රතිභා,ප්‍රතිභා
හමීඩ්,හම්ඩවි,හමීඩ්
හේනයලාගේ,හේනයලාගේ,හේනයලාගේ
ඉශංකා,ඞඔශෙංකා,අඉඅඉශංකා
වෙදරාලගේ,වෙදරාලගේ,වෙදරාලගේ
රණතුංග,රණතුංග,ඞරණතුංග
බුලත්වැලගෙදර,බුලත්වැලගෙදර,බුලත්වැලගෙදර
මාරසිංහ,මාරසිංහ,මාරසිංහ
නිමාලිකා,ඞනිමාලිකා,නිමාලිකා
කුමාරදාසගේ,කුමාරදාසගේ,කුමාරදාසගේට
කංකානමලාගේ,කංකානමලාගේ,කංකානමලාගේ
ෂලනි,පලනි,ෂතනනි
කාංචනා,කාංචනා,කාංචනා
කාන්තිවතී,කාන්නිචවතී,කාන්තිවතී
ගුණවර්ධන,ගුණවර්ධන,ගුණවර්ධන
චන්දිම,චන්දිම,චන්දල
හාලිරා,නොලිරා,හාලිරා
හේන්පිටගේ,හේන්පිටගේ,හේන්පිටගේ
මනුජ,මනුජු,මනුරු
කංකානමලාගේ,කංකානමලාගේ,කංකානමලාගේ
සඳමාලි,සඳමාලි,ඞසඳමාලි
අයිවන්,අයිවන්,ේඅයිවන්
චන්ද්‍රසිරි,චන්ද්‍රසිර්,චන්දසිරි
අසුරුල්,අයුරුල්,ඞඅසුරුල්ං
ගයාන්,ගයාන්,ගයාන්
කුමාරි,කුමාර්,කුමාරි
ආරච්චිගේ,ආරච්චිගේ,ඈඅආරච්චිගේ
තොමරාසන්,තභොමරාසන්,තොමරාසන්
රොහාන්,රොහාන්,රොහාන්
මදනායක,මදනායක,මදනායක
සුමිත්‍ත්‍රා,සඇසුම්ත්ටර්‍රා,ඛසඇඅසුමිත්ත්‍රා
වනිගසූරිය,වනිගසූරය,වනිගසූරිය
පීරිස්,පිට්ස්,පිරිස්
ලක්‍ෂමී,ඞලක්ෂමේ,ේසඨලක්මේ
මිනෝන්,ඞමිීිනෝන්,ඞමිනෝන්ං
වීරකත්ති,ඞවචීරකත්ති,විරකත්ති
රත්නායක,රත්නායක,ඈජරත්නායක
වත්තලගේ,චත්තලගේ,චත්තලගේ
මොහම්මඩ්,මොහම්මඩ්,හමොහම්මඩ්
කාංචනා,කාංචනා,කාංචනා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
නිල්මිණි,නිල්මිනි,ඞතනිල්මිනි
විජයලත්ගේ,විජයලත්ගේ,විජයලත්ගේට
මොහමඩ්,මොනමඩ්,මොහමඩ්
සවින්ද,සච්න්ථ්‍ර,සවින්ද
දිලිනි,දිලිනි,දිලිනි
කස්තුරි,කස්තරු,කස්තුරි
වන්නිආරච්චිගේ,වන්නිආරච්චිගේ,වන්නිආරච්චිගේ
තරංගා,ඞනරංගා,තරංගා
සලීම්,සලීම්,සලීම්
අතලේ,ඞඅතලේ,ේඞඅතලේ
මධුසංඛ,ඞමධුසංඞඛ,ඛඞසමධුසංම්
ක්‍රෙෂාන්,ක්‍රෙෂාන්,ඞඝක්‍රෙමුන්
නදීකා,නදළබා,නදීකා
ගමගේ,ඞගමගේ,ගමගේ
මංජුල,ඞමංජුළලු,මංජුල
නාගයියා,නාගයියා,නාගයියා
රාමර්,රාම්,රාමර
නන්ද,නන්ද,නන්ද
ප්‍රනාන්දු,ප්‍රනාන්ද්‍ර,ප්‍රනාන්ද්‍ර
තොම්මගේ,තොම්මගේ,තොම්මගේ
ප්‍රදීප්,පුදිජි,ප්‍රදීජ
පතිරගේ,පතිරගේ,පතිරගේ
ගෙදර,ගෙදර,ගෙදර
සංජීව,සංපීව්,සංජීව
ශිරෝමි,ඉශිරෝම්,ශගිරෝම්
ලේකමලාගේ,ලේකමලාගේ,ලේකමලාගේ
මොහමඩ්,මොහමඩ්,ඞඝමොහමඩ්
හේරත්,ඞහනේරත්,ගේරත්
වික්‍රමසිංහ,වික්‍රමසිංහ,ඞඈවික්‍රමසිංං
මුදියන්සේලාගේ,මුද්‍රයන්සේලාගේ,මුදියන්සේලාගේ
ඉන්ද්‍රා,මන්දා,ඉන්දා
ගාල්ලාගේ,ගාල්ලාගේ,ගාල්ලාගේ
ගෝබිගා,ඞගෝබගා,ඛඞඝගෝබ්ගා
ප්‍රබෝධ,ප්‍රබෝධ,ඞඉප්‍රබෝොධ
ලහිරු,ලහිරු,ලහිරු
චමින්ද,චම්න්දු,චමින්ද
චන්ද්‍රසේකර,චන්දුසේකර,චන්දුසේකර
නන්දනී,ේඞනන්දනී,නන්හි
ගමගේ,ගමගේ,ගමගේ
චන්ද්‍රේශ්වරී,චන්දේශ්වර්,චන්දේශ්වරට්
ආචාරිගේ,ආචාරදගේ,ඨඈඅආචාරිගේ
මල්මාලබදුගේ,මල්මාලබදුගේ,මල්මාලබදුගේ
වෙදලැ,වෙලද,වෙදල
යද්දෙහි,යද්දෙනි,යුද්දෙනි
සරත්,සරත්,සරත්
කුමාර,කුමාර,කුමාර
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ජයංක,පිලත්,ජයක්
මනන්නලාගේ,මනන්නලාගේ,මනන්නලාගේ
නිසංසලා,නිසංසලා,නිසංසලා
විතාරමලාගේ,චිතාරමලාගේ,විතාරමලාගේ
ගයනි,ගයනි,ගයනි
කෝරළගේ,කෝරළගේ,කෝරළගේ
කොන්පුටුගොඩගේ,කොන්පුටුගොඩගේ,කොන්පුටුගොඩගේ
තවරාජන්,බවරාජන්,ඞතවරාජන්
හෙට්ටි,ඞභෙට්ට්ි,ඞහෙට්ථටි
වියන,වියන,චිත
හල්ලුවේ,ඞසහල්ලූවේ,හල්ලූවේ
ෆාරියා,ෆාර්යා,වාරයා
බණ්ඩාර,බණ්ඩාර,බණ්ඩාර
බංඩාර,බංඩාර,බංඩාර
සෆ්රි,සෆ්රා,සෆ්රි
රන්චපුරගේ,රන්චපුරගේ,රන්චපුරගේ
පියතිලක,පියතිලක,පියතිලක
මොහමඩ්,මොහමඩ්,මොහමඩ්
කෝරලගේ,කෝරලගේ,කෝරලගේ
හල්නෙත්ති,තල්නෙන්ති,ශහල්නෙත්ති
අයිදුරුස්,අසයිදුරැස්,අසිදුරුස්
පුෂ්ප,පුෂ්ග,ජුප
දිනේෂ්,දිනේෂ්,ඞදිනේෂ්
තිරුචෙල්වම්,නිරැචෙල්වම්,තිරුචෙල්වම්
වීරසූරිය,චිරසූර්ය,වීරසූරිය
කුමාරි,කුමාර්,කුමාරි
අරුන්කුමාර්,අරුන්කුමාර්,අරුන්තුමාර්
බංඩාර,බංඩාර,බංඩාර
රමිදු,එම්දු,රඑම්දු
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
අදස්සූරිය,අදස්සූරය,ඞඅදස්සූරිය
මධුශංක,මධුශංක,මධුශංක
බානගල,බානනගගු,බානගල
ගුණරත්න,ගුණරන්න,ගුණරත්න
රාමනායක,රාමනායක,රාමනායක
ජයසූරිය,පයයූරය,ජයසූරිය
නිරෝෂනී,නිරෝෂනී,නිරෝෂනී
ඉහල,හෙ,ඉහල
තාජුදීන්,ඞතාරුදීන්,තාපුදීන්
හේරත්හාමිගේ,හේරත්හාමිගේ,හේරත්හාමිගේ
දසනායක,දසනායක,දසනායක
වික්‍රමවර්ධන,චික්‍රමවර්ධන,වික්‍රමවර්ධන
කසුනි,බසුනිං,කසුනි
කුමුදු,කමුදු,කුමුදු
සුබයිර්,සුබයිරි,සුබයිර්
පිටගම්පොලගේ,පිටගම්පොලගේ,පිටගම්පොලගේ
ලයනල්,ලයනල්,ඞඉලයනල්
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
මොහමඩ්,මොහමඩ්,මොහමඩ්
පීල්ලලාගේ,පිීල්ලලාගේ,පීල්ලලාගේ
අරපුලි,අරපුලි,ඞඅරපුලි
සුනේත්‍රා,සුනේත්‍රාං,සුනේත්‍රාං
උඩගෙදරයලාය,උඩගෙදරයලාය,උඩගෙදරයලායට
හේමන්ත,හේමන්ත,ශහේමන්තං
ජයසේකර,ජයසේකර,ඞජයසේකර
තත්සර,තත්සර,තත්සර
රත්නායක,රත්නායක,රත්නායක
‍ප්‍රියන්ත,ඞප්‍රියන්න,ප්‍රියන්ත
තාරක,තාරක,තාරක
අකුරුකලවිටගේ,අකුරැකලවිටගේ,අකුරැකලවිටගේ
සෆ්රීන්,යසෆ්වන්,සෆ්රීන්
කපුවාගේ,කපුවාගේ,හකපුවාගේ
රඩ්ණවරතන්,රඬඩ්ණවරතනන්,රඩ්ණවරතන්
කුමාරි,කුමාර,කුමාරි
සද්ධාතිලක,සද්ධාතිලක,සද්ධාතිලක
රාමර්,රාමර්,ගම්
තුෂාරි,බාර,තුෂාරි
ලොකුලියනගේ,ලොකුලියනගේ,ලොකුලියනගේං
කුඹුරේ,කුඹුරේ,කුඹුරේ
හසිත,නසිබ,හසිත
පතිරන්නැහැලාගේ,පතිරන්නැහැලාගේ,පතිරන්නැහැලාගේ
නාරායන,නාරායයා,ගනාරායය
කරුණාසේන,කරුණාසේන,කරුණාසේන
මානෙල්,මානෙල්,මානෙල්ං
පියංකර,පියංකර,පිගංකර
කුමාරසිරි,කුමාරසිරි,ඞකුමාරසිරදි
තිසර,තිසර,තිසර
චාන්දනී,චාන්දන්,ඤසචාන්දනි
අප්පුගේ,අර්පුගේ,අප්පුගේ
පටබැඳිගේ,පටබැඳිගේ,පටබැඳිගේ
මුහමඩ්,මුහමඩ්ි,ශමුගමඩ්
පට්ටිය,අට්ට්ය,පව්ට්ය
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
උක්කුවා,උඛ්කචා,උක්තුවා
සමීර,සමිර,සමීර
උබයිදුල්ලා,උබයිදුල්ලා,උබසිදුල්ලා
සුමිත්,සුමිත්,සුම්ත්
කාවින්ද,ඞකාචින්ද,කාචින්ද
ජයසිංහ,ජයසිංහ,ජයසිංංං
රුවන්තිකා,රැචන්නිකා,රැචන්තිකා
උදයංග,උටයාංග,උදයංග
මාගම්මන,මාගම්මන,මාගම්මන
වත්සලා,වත්සලා,චත්සලා
පෙරුමලාගේ,පෙරැමලාගේ,පෙරුමලාගේ
ගිහාන්,ගිනාන්,ගිහාන්
කුමාරගමගේ,කුමාරගමගේ,කුමාරගමගේ
සිරිසේන,සිරිසේන,ඞඉඝසිරිසේන
අනුර,අනුර,යතුර
වික්‍රම,විටම,වික්‍රම
පන්නිල,ඞඝපන්නිල,පන්නිල
මංගලිකා,මංගලිකා,මංගලිකා
සොමිරත්න,සොම්රත්න,සොමිරත්න
නිර්මාන්,නිර්මාන්,නිර්මාන්
අප්පුවාදුර,අප්පුවාදුඋරට,අප්පුවාදුර
සුදම්,නසුදුම්,සුම්
හිත්තැටියේ,හින්තැටියේ,හිත්තැටියේ
රශිනි,රගිනි,රයිනි
හේවාගේ,ඞහේවාගේ,ඞහේවාගේ
ජයසක්,පයසක්,ජයසක්
දිසානායක,දිසානායක,දිසානායක
අමිත,අමත,අමිත
ඉදිපොලගේ,ඉදිපොලගේ,ඉදිපොලගේ
සුනේත්‍රා,ධදගඝසසුනේත්‍රා,සුනේත්‍රා
පෙරේරා,ඞසඉපෙරේරා,පෙරේරා
කුමාරසිරි,කුූමාරසිථ,හකුමාරසිරි
පේඩිගේ,ඞපේඩිගේ,පේඩිගේ
මොහමඩ්,මොහමඩ්,මොහමඩ්ං
නදුන්,චෛදුන්,නදුන්
බණ්ඩාර,සඈබණ්ඩාර,බණ්ඩාර
ඉස්මත්,ඉස්මත්,ේඉස්මත්
මායන්ඩි,ඛඞමායන්ඩි,ඞමායන්ඩ්ි
බණ්ඩාර,ඞබණ්ඩාර,බණ්ඩාර
දේශානි,ඞදේශානි,දේශානි
අධිකාරි,අධිකාර්,අධිකාරි
නයනා,නයනා,නයනා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
සාලිහු,සාලිනු,ඞශඇසාලිහු
පුෂ්පකුමාරි,පුෂ්පකුමාර,පුෂ්පකුමාරි
වැඩුම්පුලි,වැඩුම්පුලි,වැඩුම්පුලි
චන්න,ච්න්න,එන්න
ගජේන්ද්‍ර,ඞගපජපේන්දු,ගපේන්ද
මල්කාන්ති,මල්කාන්ති,ඞලේකාන්ති
මින්නතුල්,ඞහම්න්නතුල්,මින්නතුල්
පල්ලේහාගෙදර,පල්ලේහාගෙදර,පල්ලේහාගෙදර
අසංගිකා,අසංගිකා,ඞඅසංගිකා
මල්ලවගේ,මල්ලවගේ,මල්ලවගේ
මිල්රඩ්,මිල්රඩි,මිල්රඩ්
ලියනගේ,ලියනගේ,ලියනගේ
කෞෂල්‍යා,කෞෂල්‍යා,කෞෂල්‍යා
කන්නන්ගර,කන්නන්ගර,කන්නන්ගර
ලක්මාල්,ලක්මාල්,ලක්මාල්
ගමගේ,ගමගේ,ගමගේ
ගෙදර,ගෙදර,ගෙදර
ධනංජනි,ධනංජනි,ඞඩිතංජනි
පතිරත්නගේ,පතිරත්නගේ,පතිරත්නගේක
අමරාපති,අමරාපති,අමරාපති
අත්තනායක,අත්තනායක,අත්තනායක
ප්‍රනාන්දු,ප්‍රනාන්දු,එනාන්දු
බුද්ධික,බුද්ධිධ,බුද්ධික
රන්දිවල,ේසඈඇරන්ද්‍රවළතං,ඛඞේඝඞරන්දිල
සිල්වා,සිල්වා,සිල්වා
මාදන,මාදන,මාදන
නදිකා,නදිකා,නදිකා
සුබ්‍රායන්,සුබ්‍රායන්,සුබායන්
දිල්හාරා,දිල්නාරා,දිල්හාරා
රාජපක්‍ෂ,රාජපක්පත,රාජපක්ඩවඨස
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
කුමාර,කුමාර,කුමාර
රාමායි,උජරාමායි,රාමායි
සලුජ,සලුූල්,සලුජු
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
දිසානායක,දිසානායක,දිසානායක
බමුණුරත්න,බමුණුරන්න,බමුණුරත්න
හබරකඩ,හබරකඩ,ෘඋහබරකඩ
ලෙනගල,ලෙනගල,ලෙනගල
කුමාරි,කුමාර,කුමාරි
රුක්මල්,රැක්මල්,රුක්මල්
බුද්ධික,බුද්ධික,බුද්ධිය
සිංගරාසා,සිංගරාසා,ඞසිංගරාසා
ආරියරත්න,ආදර්යරත්න,ආරියරත්න
ගව්තම්,සගචිතම්,ඛඞගවිතම්
සමන්ත,සමන්ත,සමන්ත
බණ්ඩාර,බණ්ඩාර,ඞඉබණ්ඩාර
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
පෙරුමබදුගේ,පෙරැමබදුගේ,පෙරුමබදුගේ
ඇඩ්වඩ්,ඇඩ්වඩි,ඇඩ්වඩ්
ජස්ලාන්,ජස්ලාන්,ජස්ලාන්
සුජීවා,යසූජ්වා,සුජීවා
තුඩුවගේ,නතුඩුවගේ,තුඩුවගේ
ගුනසුන්දරි,ගුනසුන්දර්,ගුනයුන්දරි
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
සික්කුවා,සිඛ්කුවා,සික්තුවා
තූපෙගේ,ඈතුපෙගේ,ඞඤතුපෙගේ
අමිර්තලිංගම්,අම්ර්තලිංගම්,අමිර්තලිංගම්
සුදුහකුරුගේ,සුදුහකුරැගේ,සුදුගකුරුගේ
රෂාන්,රෂාන්,ඒපාන්
කන්දසාමි,කන්දසාම්,සකන්දසාම්
සඳුන්,සදුන්,ඞසඳුන්ං
ගයනි,ගයනි,ගයනි
මුනසිංහ,මුනසිංහ,මුනසිංහං
බංඩාර,බංඩාර,බංඩාර
ගාමිණි,ගාමිණි,ඞඝඉගාම්ණි
ලක්මාල්,ඞඉලක්මාල්,ලක්මාල්
චමින්ද,ඞචම්න්ද,අඑමින්ද
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
ගෙදර,ගෙදර,ගෙදර
බදුරු,බදුරු,ැබුදුරුු
ජයමලර්,ජයමලර්,ජයමලර්
ශිල්පගේ,ඞඈශෂිල්පගේ,ශිල්පගේ
සෙල්වරාජ්,සසල්වරාජ්,සෙල්වරාජ්
දේවගේ,දේවගේ,දේවගේ
සෙපරමාදු,සෙපරමාදු,ඞසෙපරමාදු
දිසානායක,දිසානායක,දිසානායක
හේරත්,ඞහේරත්,හේරත්
ප්‍රදීපා,ප්‍රදීපා,ප්‍රදීපා
ලසන්ත,ලසන්ත,ඞලසන්ත
මුහම්මදු,මුහම්මලදු,ඞසමුහම්මදු
ගෙදර,ඬඞගෙදර,ගෙදර
මින්නාස්,මෝන්නාස්,මින්නාස්
මුදියන්සෙලාගේ,මුද්‍රියන්සෙලාගේ,මුදියන්සෙලාගේ
හීරළු,භිරව්,හීිරල
කයිනාවල,කයිනාවල,ඞකයිනාවල
ආරච්චිගේ,ආරච්චිගේ,ඛේසඈආරච්චිගේං
සමරකෝන්,සමරකෝන්,සමරකෝන්
හේවාගේ,ඞහේවාගේ,හේවාගේ
පෙරේරා,ඞසපෙරේරාං,පෙරේරා
ළහිරු,ඞළෆනිරු,ළසිරු
උම්මුල්,උම්මුල්,ඛේඞඝඋම්මුල්
අසෝදම්මා,අසෝදම්මා,අසෝදම්මා
