original,Malith,Abhaya
සඳනුවන්,ඞඝසඳනුවන්,ඞසසඳනුවන්
සිංහපුරගේ,සිංහපුරගේ,සිංහපුරගේ
මොහමඩ්,මොහමඩ්,මොහමඩ්
මුත්තුස්වාමි,මුත්තුස්වාමි,මුත්තුස්වාම්
ලක්ෂාන,ඞඅලක්‍ෂාන,ලක්ෂමාන
කරාගොඩ,කරාගොඩ,කරාගොඩ
මොහමඩ්,මොහමඩ්,ඞඛමොහමඩ්
ඥානානන්ද,ඥානානන්දං,ඥානානන්ද
පතිරණ,පතිරරා,පතිරණ
හේමපාල,හේමපාල,හේමපාල
පින්සිරි,පින්සට්,ඞපින්සරි
චන්ද්‍රාවතී,චන්ද්‍රාවතනී,ඞචන්දාවතී
උදාර,ඉදපහර්,උදාර
පියුමි,පියුම්,වියුම්
කෞශල්‍යා,කෞශල්‍යා,කෞශල්‍යා
චන්ද්‍රලතා,චන්දුලනා,චන්දලතා
කෞස්ෂමෝහන්,කෞස්ෂමෝනන්,කෞස්ෂමෝහන්
ක්‍රිශාන්ත,බ්‍රිශාන්න,ක්‍රිශාන්ත
ගෙදර,ගෙදර,ගෙර
අගම්පොඩි,අගම්පොඩි,ඞඈඅගම්පොඩි
ජෙයරූබන්,ජෙයරෑබන්,ජෙයරුබන්
අනිෆා,ඞඝඞඅනිෆා,අනිලා
ලක්මාල්,ලක්මාල්,ඞඇලක්මාල්
මොහම්මදු,මොහම්මටු,මොහම්මදු
ස්ටීව්,ස්ට්ටි,සර්ව
තෙන්නකෝන්මුදියන්සේලාගේ,න්නකෝන්මුදියන්සේල,න්නකෝක්මුදියන්සේල
ෆොන්සේකා,ෆොන්සේකා,ෆොන්සේකා
ජෙගමෝහන්,ජෙගමෝහන්,ජෙගමෝහන්
උදයනාතන්,උදයනාතන්,හඇඋදයනාතන්
වසන්තා,චසන්තා,ඞචසන්තා
ධම්මිලතා,ඞධම්ම්ලෆතා,ධම්මිලතා
දෙබහැර,දෙබහගැර,දෙබහැර
විනීතා,චිනීතා,යවිතිතා
වඩුවරා,ඞවචඩුවරා,වඩුවරා
නිශාන්ත,නිශාන්න,නිශාන්ත
සෝමනුවර,සෝමනුවර,සෝොෝමනුවර
ගෙදර,ගෙදර,ගෙදර
පෙරේරා,පෙරේරා,පෙරේරාං
කොඩිතුවක්කු,බොඩ්බුවක්කු,කොඩිතුවක්කු
වඩුගේ,ඞඉඑචඩුගේ,වඩුගේ
තංගේස්වරි,තංගේස්වර,තංගේස්වරි
කනංකේ,කනංකේ,කනංකේ
රාජපක්ෂ,රාජපක්ෂ,ඞරාජපක්ෂ
මධුෂංඛ,ඞමධුෂඛ,මධුෂ්ඛ
රමේෂ්,රමේෂ්,රමේෂ්
රමනි,එමනි,රම්
සරප්,රජ,යසරජ
රත්නායක,රත්නායක,රත්නායක
තිලිණි,ඞතනිලිනි,ඞතිලිනි
ප්‍රියන්ත,ප්‍රියන්ත,ප්‍රියන්ත
සින්තුජා,සින්තූජා,සින්තූජා
විජේරත්නායක,චිජේ්‍රත්නායක,විජපේරත්නායක
කරඳන,කරඳුන,කරදන
දෙල්ගහමුලගෙදර,දෙල්ගහමුලගෙදර,දෙල්ගහමුලගෙදර
ඉන්දික,ඉන්දික,ඉන්දික
සිල්වා,සිල්වා,සිල්වා
ලලිතා,ලතා,ලලිතා
මද්දුම,මද්දුම,මද්දුම්
හර්ෂන,තභර්ඡෂා,ගර්ෂා
බංඩාරවත්තේගේ,බංඩාරවත්තේගේ,බංඩාරවත්තේගේ
ප්‍රනාන්දු,ඈපනාන්දු,ප්‍රනාන්ද්‍ර
යොහාන්,ශයොභනාන්,යොෂගාන්
රිද්වාන්,රිද්වාන්,මිද්වාන්
ශ්‍යාමාලී,ශනමාලී,ඞශ්‍යාමාලී
නිර්මලා,නිර්මලා,නිර්මලා
උපුල්,එපල්,උපුල්
සමන්ති,සමන්තිං,සමන්ති
වීරසිංහ,ඞවිීරසිංං,වීරසිංං
අමරසිංහ,අමරසිංහ,අමරසිංහ
ආරච්චිගේ,ආරච්චිගේ,ඞආරච්චිගේ
ඉමාෂා,ඉමාෂා,ඉමාෂා
මානෙල්,මානෙල්,ඞඉමානෙල්
නාත්තන්ඩිගේ,නාත්තන්ඩිගේ,නාත්තන්ඩ්ගේට
ඉම්තාත්,ම්තාත්,ඉම්තාත්
තිලකරත්න,තිලකරත්න,තිලකරත්න
දමයන්ති,දමයන්ති,දමයන්තිමං
ආරියරත්න,ආර්යරත්න,ආරියරත්න
දර්ෂක,දිර්ඡමභඡ,දර්ෂනණනා
පද්මිණී,පද්ම්වමා,පදම්
සේනාරත්න,සේනාරත්න,සේනාරත්න
ගාමනි,ගාමනි,ගාමනි
ස්වර්ණා,ස්වර්ණා,ස්වර්ණා
සන්නසූරිය,සන්නසූර්ය,සන්නසූරිය
ගලප්පත්ති,ගලප්පත්ති,ගලප්පත්ති
එරංදිකා,චිරංදිකා,ඞඑරංදිකා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
චානක,චානක,ඉඑචාන්‍යං
ලතීෆ්,වලනීෆට්,ලතීෆ්
කටුවාවල,කටුචාවනතල,ඞකටුවාවල
ගුණතිලක,ගුණතිලක,ශුණතිලය
ඒසයියා,වීසයියා,එසයියා
ආරච්චිල්ලාගේ,ආරච්චිල්ලාගේ,ආරච්චිල්ලාගේ
හිමාෂි,ඞභිමාෂි,හිමාපි
ලොකුහේවාගේ,ලොකුහේවාගේ,ලොකුගේවාගේ
රායප්පු,රායප්පු,රායරපු
අන්ද්‍රාදි,අන්දාපි,ඛඞඅන්දාදි
ප්‍රභාත්,ඞප්‍රනහාත්,එ්‍රහාත්
ජයලත්ගේ,ජයලත්ගේ,ජයලත්ගේ
දුලාංජන,දුලාංජනයනා,දුලාංංන
කවිඳු,බව්ළු,තවිදු
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
ප්‍රදීප්,ප්‍රදිප්,පදජ
විමල්,විමල්,විමල්
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
මාලනී,මාලනී,මාලතී
පද්මිනී,පද්වනී,එදමිනති
දිල්රුක්‍ෂි,දිල්රැක්ෂි,දිල්රුක්ඩෂි
ලයනල්,ලයනල්,ඞලයනල්
ගීතාංජලී,ගීතාංජලී,ගීතාංජලී
කිරියා,කිරයා,කිරියා
මදුෂාන්,හමදුෂාන්,මදුෂාන්
ඇතිගේ,ඇතිගේ,ඞඇතිගේ
කන්දෙ,ඞකන්දෙ,කන්දෙ
කෝනාර,කෝනාර,කෝනාර
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේං
බණ්ඩාර,බණ්ඩාර,බණ්ඩාර
දිසානායක,දිසානායක,දිසානායක
ඩයස්,ඩයස්,ඩයස්
මිල්ලගහවත්තේ,මිල්ලගනවත්තේ,මිල්ලගහවත්තේ
අනුෂ්කා,අනුෂ්කා,අකුෂ්කා
කුමාරි,කුමාර,ඞකුූමාරි
ආරච්චිගේ,ආරච්චිගේ,ශආරච්චිගේ
නත්තරම්පොත,නත්තරම්පොත,නත්තරම්පොත
සුපුන්,සුපුන්,සුපුන්
දිලිනි,දිලිනි,දිලිනි
රාළලාගේ,රාළලාගේ,රාළලාගේ
රිස්වාන්,රිස්චාන්,රිස්වාන්
විසයලට්චුමි,විසයලට්වුම්,විසයලටවුම්
නිලන්ති,ඞඇනිලන්ති,ඞඇනිලන්තිං
නිලන්ත,නිලන්තං,ඞඇනිලන්ත
බුත්තල,බුත්තලං,ඛඞබුත්තල
උත්තරානන්ද,උත්තරානන්ද,උත්තරානන්ද
තාහීර්ගේ,ඞතානීර්ගේ,තාහීර්ගේ
හේරත්,ඈහනේරත්,හේරත්
ක්‍රිස්ටිනා,ක්‍රිස්ට්නා,ඞතක්‍රිස්ටිනා
දයානන්ද,ඞදයානන්ද,දයානන්ද
දළුමුර,දළුමුර,දළුමුටු
තනුජ්,නනුජ්,තනතනුර්
විජේදාස,විජේදාස,ඞවිපේදාස
ඉෂාරා,සොරා,ඉමාරා
ජනරබල්,ජනරබල්,ජනරබල්
වීරසිංහ,වීරසිංහ,වීරසිහං
ධනංජය,ධනංජය,ේඈෛධනංජයය
කෝණාර,කෝණාර,ඨකෝණාර
ගිහාන්,ගිහාන්,ගිහාන්
පීරිස්,පිරස්,පීරිස
හන්දි,හන්දි,හන්දි
දිල්රුක්ෂි,දිල්රුක්ෂිං,දිල්රුක්ෂි
කුමාර්,කුළාර්,කුමාර්
වැලිවත්තගේ,වැලිවත්තගේ,වැලිවත්තගේ
පෙඩිගේ,ඈඟමපෙඩිගේ,ඞපෙඩිගේ
ගුරුගේ,ගුරුගේ,ගුරුගේ
තිළිණ,රතිළිළා,තිළිණ
කසුනි,කසුනි,කසුනි
හෂිත,භෂත,භෂ්ත
රන්දික,රන්දික,රන්දික
එරන්ද,චවරන්ද,එරන්ද
කොහොල්පිට,කොහොල්පිට,කොහොල්පිට
ධර්මසිරි,ධර්මසිර්,ධර්මසිරි
ගමරාලලාගේ,ගමරාලලාගේ,ගමරාලලාගේ
පල්ලෙවත්තගේ,පල්ලෙවත්තගේ,පල්ලෙවත්තගේ
හෂානි,නෂානි,ඔමානි
ප්‍රගීත්,ප්‍රගීත්,ප්‍රගීත්
කුමාර,කුමාර,කුමාර
මුදුන්කොටුවගේ,මුදුන්කොටුවගේ,මුදුන්කොටුවගේ
රෝහිත,රෝචනීත,ඬශරෝභෂභිත
ෆාතිමාරිප්නා,ෆාචනිමාරප්නා,ෆාතිමාරිප්නා
නිශාන්ති,නිශාන්තිං,නිශාන්ති
ලක්ෂාන්,ඞඨලක්‍ෂාන්,ලක්ෂාන්
හේරත්,ේශශහේරත්,ඞඞේඞඛහහහේරත්
හනිෆා,භනිෆා,හනිලා
ගෝමස්,ඉමගෝමස්,ගෝමස්
ධනපාල,ධනපාල,ධනපාල
බුද්ධික,බුද්ධින,බුද්ධිය
තිලංක,විලංඛ,ඞතිලංක
රණතුංග,රණතුංග,රණතුංග
පෙරේරා,පෙරේරා,පෙරේරා
අන්සාර්,අන්සාර්ං,අන්සාර්
ජයදු,ජයරදු,ජා
වීරසූරිය,චිරසුරය,චීරසූරිය
අරුලප්පු,ඞඉඅරුලප්පු,ඞඅරුලප්පු
මංගල,මංගග,මංගල
පතිරණලාගේ,පනිරණලාගේ,පතිරණලාගේ
පල්ලියගොඩ,පල්ලියගොඩ,පල්ලියගොඩ
සුරවීර,සුරවීර,සුරවීර
සීලවතී,සීලවඞී,ඞඉඇසීලවතීි
තිලකගේ,ඞතිලකගේ,තනිලකගේ
කෝනාර,කෝනාර,කෝනාර
සුදත්,සුන්,සුදත්
ඉමල්ක,ඉමල්ක,ඉමල්ක
කිංජලිකා,කිංජලිකා,ඞකිංජලිකා
නිෂාදි,නිෂාද,නිෂාදී
ශ්‍යාමලී,ශහමලීි,ශ්‍යාමලී
දෙහිවලගේ,දෙහිවලගේ,දෙහිවලගේ
පේමාවතී,ජඒේමාවනී,පේමාවතී
රණසිංහලාගේ,රණසිංහලාගේ,රණසිංහලාගේ
රහීම්,රහිම්,රහීම්
මධුරංග,ඞඉමධුරංග,මධුරංග
ආරච්චිගේ,ආරච්චිගේ,ශඅආරච්චිගේ
මඩවල,මඩවල,මඩවල
තෙවරාසා,තෙවරාසා,තෙටරාසා
සම්පත්,සම්පත්,සම්පත්
ප්‍රියංකර,ප්‍රියංකර,ප්‍රියංකර
පැටිකිරි,පදටිකිරථී,පැටිකිරි
ශානිකා,ශානිකා,ශානිකා
උදයකලා,උඳයකලා,ඞඈඋළදයකලා
බණ්ඩාර,බණ්ඩාර,බණ්ඩාර
වන්නි,චන්නි,වන්නි
උඩුබැට්ටව,උඩුබැට්ටව්,උඩුබැට්ටවව්
ෆාතිමා,ෆානිමා,ෆාතිමා
ජීවන්ති,මරීිවන්ටි,ජීවන්ති
චන්ද්‍ර,චන්දු,චන්ද
ප්‍රනාන්දු,ප්‍රනාන්ද්‍ර,එ්‍රනාන්ද්‍රං
ලියනගේ,ලියනගේ,ලියනගේ
පෙරේරා,ඞපෙරේරා,පෙරේරා
අනිල්කුමාර්,අනිල්ඛමාරි,අනිල්කුමාර්
පෙරෙයිරා,පෙරෙයිරා,රෙරෙයිරා
කීරිවල,කිරල,කිරිවල
වීරසිංහ,විරසිංහ,වීරසිංහ
විදාන,විදාන,විදාන
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
රෆයිදීන්,රෆයිදින්,රෆයිදීන්
ක්‍රිෂ්ණන්,බ්‍රිෂ්ණ්,ක්‍රිෂ්ණනන්
ගිම්හාන,ගිම්හාන,ගිම්ගාන
හංසිනි,යභාසිනි,හංසිනි
සිදම්බර,සිදුම්්බර,ඞසිදම්බම
කෝරාල,මකෝරාල,ඞකෝරාල
විජේතුංග,විජේතුංග,විජේතුංග
නයිදෙලාගේ,නයිදෙලාගේ,නයිදෙලාගේ
සෙයියදු,ඉඑසසයියටු,සෙයියදු
සිල්වා,සිල්වා,සිල්වා
චන්ද්‍රලතා,ඞඇචන්ද්‍රලතා,ඞචන්දූලතා
උදයංගනී,උදයංගනී,උදයංගනී
කාසිලෙබ්බේ,කාසිලෙබ්බේ,කාසිලෙබ්බේ
අබේකෝන්,අබේකෝන්ං,අබේකෝන්
තෙවරාසිගේ,තෙචරාසිගේ,තෙවරාසිගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
කංකානමගේ,කංකානමගේ,කංකානමගේ
රාලලාගේ,රාලලාගේ,රාලලාගේ
ලක්‍ෂ්මන්,ලක්ෂ්මන්,ලක්ෂ්මන්
කුමාරි,කුමාර,කුමාරි
අයේන්ද්‍ර,ඞඈඅයේන්ද්‍රු,අයේනදු
ජිෆ්රි,ජප්ර්,ජල්රි
හෙලන්,හෙලන්,ගෙලන්
පැල්පොල,පැල්පොල,පැල්පොල
කුමාරි,ඞකූුමාර්,කුමාරි
වන්නිනායක,චන්නිනායක,වන්නිනායක
උදයකුමාර්,උදයකුමාර්,උදයකුමාර්ට
මහේෂ්,ඞමහේෂ්,මහේෂ්
සෝලමුත්තු,සෝලමුත්තු,සෝලමුත්තු
අත්තනායක,අත්තනායකං,අත්තනායක
රාමනායක,රාමනායක,රාමනායක
හෙට්ටිගොඩ,හෙට්ටිගොඩ,හෙට්ටිගොඩ
වර්ණකුලසූරිය,වර්ණඛුලසූර්ය,වර්ණකුලසූරිය
තුෂාර,රාව්‍යාර,නතෂාං
කුමාරි,කුමාර්,කුමාරි
ෆාතිමා,ඉෆානිමා,ෆාතිමා
ෆර්වින්,ෆර්වින්,බර්වින්
දේශාන්,දේශාන්,දේශාන්
උත්පලා,උත්පලා,ේඞඝසඋත්පලා
කෝදාගොඩ,කෝදාගොඩ,කෝදාගොඩ
නලින්,නලින්ං,නලින්
උම්මු,උම්මු,උදුම්මු
දැල්කඳුර,දැල්කඳුර,දැල්කදුර
චන්ද්‍රරත්න,චන්ද්‍රරත්න,චන්දරත්න
පෙරේරා,ඞපෙරේරා,සඤපෙරේරා
රංජිත්,රංජිත්,මාජිත්
බිමල්කා,බිමල්කා,ඞඝබිමල්කා
නසිමුඩින්,නසිමුඩින්,ඞනසිමුඩින්
මොහමඩ්,මොහමඩ්,ඞමොහමඩ්
ෆාතිමා,ඞඞෆානබිමා,ෆාතිමා
දිනේෂ්,ඞසදිනේෂ්,දිනේෂ්
කංකානමගේ,කංකානමගේ,කංකානමගේ
ලක්ෂික,ලක්‍ෂික,ඛෞේඞඛලක්ෂික
සෙබස්ටියාන්පිල්ලෙයි,සෙබස්ටියාන්පිල්ලෙයි,සෙබස්ටියාන්පිල්ලෙයි
ගීතාන්,ගීතාන්,ගීතාන්
මුරලිතරන්,මුරලිතරන්,ඞමුරලිතරන්
ගෙදර,ගෙදර,ගෙදර
ප්‍රභාත්,ප්‍රනාත්,ප්‍රභහාත්
සිල්වා,සිල්වා,සිල්වා
තුසන්ත,තුසන්ත්,තුසන්ත
අලුත්වෙලේ,අලූත්වෙලේ,අලූත්වෙලේං
පේමදාස,පේමදාස,ඛඞඝපෙමදාස
බොකලගම්,බොකලගම්,ශඈබෞොකලගම්
හේරත්,හේරත්,ඛඛඞඝඞහේරත්
චන්ද්‍රරත්න,චන්ද්‍රරත්න,චන්දරත්න
අමරසිරි,අමරසිරි,අමරසිරි
රවීන්ද්‍ර,රචින්ල්‍ර,රවිනද
කස්තුරි,ඞකස්තුූර්,කස්තුරි
ඩයනා,ඩගනා,ඩයනා
ප්‍රියදර්ශනි,ප්‍රියදර්ශනි,ප්‍රියදර්ශනි
සුබෙයිදා,සුබෙයිදා,සුබෙයිදා
විතානගේ,චිතානගේ,වචිතානගේ
චන්ද්‍රා,චන්ද්‍රා,චන්දා
කංකානමලාගේ,කංකානමලාගේ,කංකානමලාගේ
තවලඩ්සුමි,ඞසතවලඩ්සුම්,ඞඈතවලඩ්සුමි
චමලා,එචමලා,චමලා
පාරේගෙදර,පාරේගෙදර,පාරේගෙදර
ඉබුලහේන,ඉබුලනේන,ඉබුලහේන
කුඩාහිටිගේ,කුඩානිටිගේ,කුඩාහිටිගේ
ක්‍රමිලා,බ්‍රම්ලා,ේඋක්‍රමිලා
විජේසිංහ,විපේසිංචර,විජේසිංහ
ප්‍රශාන්,ඞප්‍රශාන්,ඉප්‍රමාන්
ගල්ගමුගේ,ගල්ගමුගේ,ගල්ගමුගේ
මිලානි,මිලානි,මිලානි
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ඉර්ෂාම්,ඛඞශඉර්ෂාම්,ඉර්ෂාම්
කුමාර,කුමාර,කුමාර
අතුකෝරලලාගේ,අතුකෝරලලාගේ,අතුකෝරලලාගේ
සඳුන්,සඳුන්,සදුන්
ෆාරිස්,ආාර්ස්,ඞෆාරිස්
පියුමි,පියුම්,පියුමි
මැණික්හාමිගේ,මැණික්හාම්ගේ,මැණික්හාම්ගේ
ප්‍රනාන්දු,ඇප්‍රනාන්ද්‍ර,ප්‍රනාන්දු
ගමගේ,ගමගේ,ඛේඞඝඉගමගේ
නබදව,නබදුව,නබදව
බැද්දේ,ැබැදුරේ,බැද්්ා
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
රාමයියාගේ,රාමයියාගේං,රාමයියාගේ
මොහමඩ්,මොහමඩ්,මොහමඩ්
දිසානායක,දිසානායක,දිසානායක
දිනේෂ්,දිනේෂ්,දිනේෂ්
චන්දන,චන්දන,චන්දන
මොහොමද්,මොහොමද්,මොහොමද්
සූරිය,සූර්ය,සුරිය
