original,Malith,Abhaya
මණ්ඩලවල්ලි,මණ්ඩලවල්ලි,මණ්ඩලවල්ලි
රත්නායක,රත්නායක,රත්නායක
දමුණුපොල,දුමුණුපොල,දමුණුපොල
මායාදුන්න,මායාදුන්න,මායාදුන්නං
ශෂිවරන්,ශෂිවරන්,ශෂීවරන්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ගංවාරිගේ,ගංචාරගේ,ගංවාරිගේ
එදිරිසිංහ,ඞච්දිරසිංහ,ඞඑදිරිසිහ
ගමගේ,ගමගේ,ගමගේ
ජයකොඩි,පයකොඩි,ශජයකොඩි
අයිරංගනී,අයිරංගනී,අයිරංගනී
ප්‍රසන්න,ප්‍රසන්න,ප්‍රසන්න
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
කහන්දලගේ,කහනන්දලගේ,කහන්දලගේ
හයිරුන්,හයිරැන්,ඞහයිරුන්ං
හැලඹ,හැලඹලි,හැලල
ශාරිකා,ශාරකා,ශාරිකා
සුසිලා,ඩුසළා,ේඞසුසිලා
හේවාබඹරැන්ද,හේවාබඹරැන්ද,හේවාබඹරැන්ද
ෂර්මිලා,ෂර්ම්ලා,ඞමරේමිලා
ආනන්ද,ආනන්ද,ේආනන්ද
වික්කිනේස්වරි,වික්කිනේස්වර,වික්කිනේස්වරි
චන්ද්‍රතිලක,චන්දුතිලල,චන්දූතිලය
අමීර්,අවර,අමර්
චතුල,චතල,ඞඝඉඬචවතුල
අරුල්කුමාර්,අරැල්කුමාරි,අරුල්කුමාර්
ශානික,නානික,ශානික
වරාගොඩ,චරාගොඩ,වරාගොඩ
සමන්,සමන්,සමන්
විශ්වලිංගම්,විශ්වලිංගම්,වචිශ්වලිංගම්
විජිතසිරි,චිපිතසිට,විජතසිරි
මනෝරි,ඞමනෝර්,ඛඞශමනෝරි
සරත්,සරත්,සරත්
ආරුමුගම්,ආරුමුගම්,ආරුමුගම්
කුලතුංග,කුලතුංග,කුලතුංග
පත්මසිරි,පත්මසිදි,ඨඈඋපත්මසිරි
කුමාර්,කුමාර්,කුමාර්
සීතාදේවි,සීතාදේවි,ශඅසීතාදේවි
චන්ද්‍රානි,චන්දානි,ඞසචන්දානි
ලක්‍ෂ්මන්,ලක්ෂ්මන්,ලක්ඩුෂ්මන්
සියඹලා,සියඹලා,සියඹලා
කදන,බැන,කනා
මිස්සක,මිස්සක,ඛඞම්ිස්සක
දුමින්ද,දුම්නව්ලදා,දුමින්ද
පනන්වල,ඞපනන්වල,ඞපනන්වල
බෙනඩික්,ඞබෙනඩික්,ඞේඞබෙනඩික්
ඉරේෂ්,ඉරේෂ්,ඉරේෂ්
අමරසිරි,අමරසිරි,අමරසිරි
දෙහිඅත්තකණ්ඩියේ,දෙහිඅත්තකණ්ඩියේ,දෙහිඅත්තකණ්ඩියේ
රාජගෝපාල්,රාජගෝපාල්,රාජගෝපාල්
චන්දන,චන්දන,චන්දතා
තුෂාර,තුෂාර,තුෂාර
අමීදු,ග්අමදු,අම්දු
මාලිමගේ,මාලිමගේ,මාලිමගේ
ෂිෆාන්,ෂිගාන්,පිලාන්
ගෙදර,ගෙදර,ගෙදරු
මාලිමිගේ,මාලිම්ගේ,ඞේඞමාලිමිගේ
කහවත්තේ,කනවත්තේ,කහවත්තේ
අකිම්සන්,ඞඇතඅකිම්සන්,ඛඞඅකිම්සන්
සමන්ති,සමන්තිං,සමන්ති
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
සෙව්වන්දි,සෙව්චන්දි,සෙව්වන්දි
රම්බන්ඩා,ඉඋරම්බන්ඩා,රම්බන්ඩා
මොහමඩ්,මොහමඩ්,ඈමොහමඩ්
රන්සිංහ,ඞඈඉරන්සිංහ,ශඋශරන්සිංහං
ජයන්ත,ජයන්ත,ජයන්ත
ප්‍රසන්න,ප්‍රසන්න,ඞඈප්‍රසන්න
ඉන්ද්‍රජිත්,ඞමන්ද්‍රපිනත්,ඉන්ද්‍රජිත්
කස්තුරි,කස්තුර්,කසතුරි
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
නයනා,නයනා,නයනා
කලල්පිටියේ,කලල්පිටියේ,කලල්පිටියේක
කුමාර්,කුමාර්,කුමාර්
තත්සර,නත්සර,තත්සර
කමල්චන්ද්‍ර,කමල්චන්දුං,කමල්චන්දු
ජීවගරත්න,පීවගරත්න,ජිවගරත්න
ගෙදර,ගෙළළු,ගෙදර
ලක්‍ෂිත,ඉක්ෂ්ත,ලකෂිත
කීනගහ,කීනගන,කීනගග
හසන්තී,ඞහසන්තී,ඞඨහසන්තී
රස්මිනා,ඤඋරස්මිනා,ේසඞඇරස්මිනා
රෙනෝසන්,රෙනෝසන්,රෙනෝසන්
පබාවි,පබාවී,පබාවි
ලලනි,ලලනි,ලලනි
ෂාහිබ්,ෂාහ්ව්ි,ෂාහ්බ්
දිල්කි,දිල්බඛ්්,ඉදිල්නති
ප්‍රභාත්,ප්‍රනාත්,ප්‍රභාත්
පටබැඳි,පටබැඳි,පටබැඳි
දොරපෙ,දොරපපෙ,දොරපෙෙ
සම්මාලතා,සම්මාලතා,ඨඈසම්මාලතා
කංකානමලාගේ,කංකානමලාගේ,කංකානමලාගේං
ප්‍රනාන්දු,ප්‍රනාන්දු,ප්‍රනාන්ද්‍ර
රියාෆ්,එියාග්,රියාට්
කරඳන,කරරළන,කරදූන
ලියනගේ,ඞඈලියනග්,ලියනගේ
පෙරේරා,ඈඅපෙරේරා,පෙරේරා
හපුතන්ත්‍රි,හපුතන්ත්‍ර්‍රිං,හපුතන්ත්‍රි
මුදුන්කොටුව,මුදුන්කොටුව,මුදුන්කොටුව
කසුන්,ඞණකසුන්,කසුන්
ප්‍රියසංක,ප්‍රියසංක,ප්‍රියසංක
වීරසුරිය,චිරසුර්ය,වීරසුරිය
පෙරේරා,ඞපෙරේරා,පෙරේරා
කයලිනි,කයලිනි,කයලිනි
පතිරැන්නැහැලාගේ,පතිරැන්නැහැලාගේ,පතිරැන්නැහැලාගේ
නිර්මලා,නිර්මලා,නිර්මමා
ප්‍රැන්සිස්,ප්‍රැන්සිස්,ප්‍රැන්සිස්
නිර්මලාදේවි,නිරිමලාදේවී,නිර්මලාදේවිං
මුදියන්සෙලාගේ,මුදියන්සෙලාගේ,මුදියන්සෙලාගේ
ජයංග,ජයාග,ජයංාග
කැලුම්මිනි,කැලුම්මිනි,කැලුම්මිනි
ගුරුගේ,ගුරුගේ,ගුරුගේ
විදානෙලාගේ,විදානෙලාගේ,විදානෙලාගේ
විරාජිනි,ඞචිරාජිනි,ඞවචිරාජිනි
හේන්ගෙදර,හේන්ගෙදමර,හේන්ගෙදර
බිම්බා,බිම්බා,බිම්බා
බාලසූරිය,ඞබාලසූරය,බාලසූරිය
සෙනෙවිරත්න,සෙනෙවිරත්න,සෙනෙවිරත්න
මොහමඩ්,මොහමඩ්,ඞඈමොහමඩ්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
තමින්ද,ඬතම්න්ල,නමින්ද
මුහම්මදු,මුහම්මටද්‍රු,ඞඈඔමුගම්මදු
දිල්මි,දිල්ම්,දිල්ම්
දසනායක,දසනායක,අසනායක
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
දමයන්ති,ඞඇදදමයන්ති,එදමයන්ති
‍ප්‍රියන්ත,පියන්ත,ඩප්‍රියන්ත
විශ්වනාත්,විශ්වනාන්,විශ්වනාත්
බෙනඩික්,ඈබෙනඩික්,බෙනඩික්
දිනේෂ්,දිනේෂ්,දිනේෂ්
දේශප්ප්‍රිය,ඞදේශප්පිය,දේශප්පිය
ලියනගේ,ලියනගේ,ලියනගේ
අරුල්රාසා,අරැල්රාසා,අරුල්රාසා
සඳනුවන්,ඬසඳනුවන්,ඞසඳතනුවන්ට
පෙරේරා,පෙරේරා,පෙරේරා
සංජු,සංැජුූ,සංජු
සුපුන්,සුපුන්,සුපුන්
කනේෂලිංගම්,කනේෂලිංගම්,කනේෂලිංගම්
හරීන්,හරන්,ගරීන්
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
දිල්රුක්ෂ,දිල්්‍රරැාක්ෂ,දිල්රුක්ෂක
නානායක්කාර,නානායක්කාර,නානායක්කාර
කළුවලාගේ,කළුවලාගේ,කළුවලාගේ
ලොකුලියනගේ,ලොකුලියනගේ,ලොකුලියනගේ
කුමාර,කුමාර,කුමාර
රමචන්ද්‍රන්,රමචන්ද්‍රන්,රමචන්දුූන්
වලලියද්දේ,වචලලියද්දේ,වලලියද්දේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
වික්‍රමසිංහ,වික්‍රමසිංහ,වික්‍රමසිං
හොරතල්,හොරතල්,ඞේඞහොරතල්
නිසංසල,හඇනිසංසළු,ඞතනිසංසල
නිර්මලාදේවි,නිර්මලාදේවී,නිර්මලාදේවි
අංගප්පුලිගේ,අංගප්පුලිගේ,අංගප්පුලිගේ
ජයබාලන්,ජඒයබාලන්,ජයබාලන්
අෂාර්,අඅපාර්,අමර්
එදිරිසිංහ,චිදිරසිංහ,ඞඅඑදිරිසිග
ගිහේෂා,ගිනේෂා,ගිගේෂා
තුප්පහිගේ,තුප්පහිගේ,කුප්පහිගේ
නිසාම්,ඛඞනිසාම්,නිසාම්
රංගනි,ඞඬඉරංගනි,රංගනි
රණසිංහ,රණසිංහ,ඬරණසිංහ
තාමරසා,තාමරසා,තාමරසා
අබ්දුල්,අබ්දුල්,අබ්දුල්
ඩියෝනි,ඩ්යෝනි,ඩියෝනි
මොහමඩ්,මොහමඩ්,ඞඛමොහමඩ්
රුක්මල්,ඞඉරුැක්මල්,රුක්මල්
වර්දා,වර්දා,වර්දා
දිසානායක,දිසානායකං,දිසානායයත
රේණුකා,රේණුකා,ශරේණුකා
සුමනදාස,සුමනදාස,සුමනදාස
පද්මවීර,පද්මවර,පද්මවීර
පෙරේරා,පෙරේරා,පෙරේරා
සමීර,සමම,සමීර
ගෙදර,ගෙදර,ගෙදර
සහර්ඩීන්,ඞසඇසනර්ඩීන්,සහර්ඞීන්ං
වන්නිනායක,වන්නිනායක,චන්නිනායක
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ඩනිසස්කුමාර්,ඩනිසස්බුමාර්,ඩනිසස්කුමාර්
විජේන්ද්‍ර,ඞවචිපේන්දු,විපේන්ද
චමෝදි,චමෝදි,එමෝදි
නුවර,නුචක්‍්‍ය,නුවර
රාජපක්ෂ,රාජපක්ෂ,රාජපක්ෂ
චම්පිකා,චම්පිකා,චම්පිකා
කුමාර,කුමාර,තුමා
ආරච්චිල්ලාගේ,ආරච්චිල්ලාගේ,ආරච්චිල්ලාගේ
ජනේෂා,ජන්ේෂ,ජනේෂා
ජයවීර,පයවර,ජයවීර
පුල්ලේ,ධඈගපුල්ලේ,ඞපුල්ලේ
චලනි,චලනි,එලනි
මල්ලිකා,ඞසමල්ලිකා,ඬඉමල්ලිකා
ඥානසීලන්,ඥානසීලන්,ඔඥානසීලන්
අරසන්,ඞඅරසන්,ධේඞඝඅරසන්
දේවයලාගේ,දේචයලාගේ,දේවයලාගේ
ප්‍රනාන්දු,දඋගප්‍රනාන්දු,ප්‍රනාන්දු
වෙලන්විටගේ,මවෙලන්විටගේ,වෙලන්විටගේක
විජලත්,චිජලත්,චිජලත්
තවමනිදේවි,තචමනිදේවිං,තවමනිදේවි
ඉන්ද්‍රා,ඞනමනේද්‍රා,අඉන්්ද්‍යා
ශෙහානි,ඞඝශෙහානි,ශෙහානි
සොයිසා,සොයිසා,ඞසොයිසා
දිනේෂ්,ඞඈදිනේෂ්,දිනේෂ්
චන්දන,චන්දන,චන්න
ජයලත්,ජයලත්,ජයලත්
ඉන්ද්‍රකීර්ති,ඞනමන්ද්‍රකීර්තිං,ඉන්දකීර්නති
බණ්ඩාර,බණ්ඩාර,බණ්ඩාර
පුෂ්පලතා,පුෂ්පපලතා,පුෂ්පලතා
විනෝබවන්,චිනෝබවන්,විනෝබවන්
කොත්මන්ධිර,කොත්මන්ධිරං,කොත්මන්ධර
ධම්මිකා,ධම්ම්කා,ධම්මිකා
ප්‍රදීප්,එර,ප්‍රදිප්
ගෙදර,ගෙදර,ගෙදර
විදානගේ,විදානගේ,විදානගේ
පේඩිගේ,ජඒජේඩිගේ,පේඩිගේ
ලක්‍ෂිත,ලඉකක්‍්ෂිත,ලක්ෂත
වීරසිංහ,ඞඬවිරසිංං,ංවිරසිංං
ලොකුමුදලි,ලොකුමුදලලි,ශලොකුමුදලලි
මාණික්කදාස්,මාණික්කදාස්,මානික්කදාස්
නදීශා,නදීශා,නදීශා
පත්මසිරි,පත්මසිරි,පත්මසිරි
කවීෂා,කවිෂා,කවීෂා
පණ්ඩිත,පණ්ඞඩ්ත,පණ්ඩිත
කුමාර,කුමාර,කුමාර
කුමාරසාමි,කුමාරසාම්,කුමාරසාමි
අසන්,අසන්,අසන්
සුගතදාස,සුගතදාස,ඞඈජසුගතදාස
වසන්ත,වසන්ත,ේඞවඑචසන්ත
නිසංසලා,නිසංසලා,නිසංසලා
චමින්ද,චම්න්ල,චමින්ද
නිර්මලා,ඞඇනිර්මමා,නිර්මලා
මඩුවලගේ,මඩුවලගේ,මඩුවලගේ
ලලිෂ,ලලිම,ලළිෂ
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
ෆයිසල්,ෆයිසල්,ෆයිසල්
රසාක්,ඊසාක්,රසාක්
දීපිකා,දීපිකා,දීපිකා
පීරිස්,පිර්ස්,පිර්ස්
පෙදුරුක්,පෙදුරැක්,පෙදුරුක්
කරුණාරත්න,කරැණාරත්නං,කරුණාරත්න
සුලක්‍ෂා,සුලක්ෂා,සුලක්පා
මලින්ද,මලින්ල,මලින්ද
ජයසේකර,ජයසේකර,ජයසේකර
කරුණාරත්න,කරැණාරත්න,කරුණාරත්න
සිල්වා,සිල්වා,සිල්වා
ධනංජනා,ධනංජනා,ධනංජනා
සඳමාලි,සඳමාලි,ේසශසඳමාලි
කෙහෙල්,කෙහෙල්,කෙහෙල්ං
අජන්ත,ඞඅජන්ත,අජන්ත
මල්නයිදෙලගේ,මල්නයිදෙලගේ,මල්නයිදෙලගේ
කුඹුරේ,කුඹුරේ,කුඹුරේ
ලොකුගේ,ලොකුගේ,ලොකුගේ
මුල්ගේ,ඞමුල්ගේ,ඬඞමුල්ගේ
ලියන්නලාගේ,ලියන්නලාගේ,ලියන්නලාගේ
ජානක,ජානක,ජානන
තයාකාන්තන්,නයාකාන්තන්,තයාකාන්තන්
ඇකිරිය,ඇකිරිය,ඇතිරිය
සිල්මියා,සිල්මියා,ඛඬඞඝසිල්මියා
කුමාර,කුමාර,කුමාර
ඉමේෂා,ඞසඝඉමේෂා,ඞඉමේෂා
මරියදාස්,මරයදාස්,මරියදාස්
සුරේක,සුරේක,සුරේක
සංජීව,සංජීව,සංජිව
හිරුනි,හිරැනි,හසිරැනි
ක්‍රිෂාන්ති,ඛ්‍රිෂාන්තනි,ඞක්‍රිෂාන්ති
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මහේස්වරන්,මහේස්වරන්,මහේස්වරන්
මුතුගල්,මුතුගල්,මුතුගල්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ඩෙන්සිල්,ඩෙන්සිල්,ඞසඩෙන්සිල්
වීරසිංහ,චීරසිංං,චිරසිංං
උදාරා,යදිපාර,උදාර
වසන්ත,වසන්ත,වසන්ත
අභයසිරි,අභයසිර,අභයසිරි
ප්‍රියදර්ශනී,ප්‍රියදර්ශනී,ප්‍රියදර්ශනී
මහමදාච්චි,මහමදාච්චි,ඞඈමහමදාච්චි
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
තෙන්නකෝන්,තෙන්නකෝන්,තෙන්නකෝන්
මුහම්මදු,ඨඡමුහම්මට්‍රු,ඞමුහම්මදු
තුෂල්,තනුෂමල්,ඞතුලේ
රහුමාන්,ඈරහුමාන්,රහුමාන්
වර්ණකුලසූරිය,වර්ණකුලසූර්ය,වර්ණකුලසූරිය
කරුණාගේ,කරැණාගේ,කරුණාගේ
වැලිපිටියලාගේ,වැලිපිටියලාගේ,වැලිපිටියලාගේ
මිහිරාවි,මිහිරාවි,ම්හිරාවි
අබ්දුල්,අබ්දුල්,අබදුල්
ලහිරු,ලහිරු,උසිරු
හේවගේ,හේවගේ,හේවගේ
වසන්තා,චසන්තා,වසන්තා
හෙට්ටිගේ,ඞනෙට්ටිගේ,හෙට්ටිගේ
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
ඌරවනාවෙ,ඌරචනාවෙ,ඌරවනාවේ
ගල්ගමු,ගල්ගමු,ේගල්ගමු
රෝහණ,ඞරෝභෂණ,රෝහණ
ලක්මාල්,ඛඞලක්මාල්,සඞලක්මාල්
ජයවර්ධන,ජයවර්ධනා,ජයවර්ධන
දිල්ෂාන්,දිල්ෂාන්,දිල්ෂාන්
බංඩාරනායක,බංඩාරනායක,බංඩාරනායක
සිරිවර්ධන,සිරවර්ධනා,සිරිවර්ධන
හිරුත්ම,ඞඝඈහිරැත්ම,හිරුත්ත
රෝහිනී,ඞරෝභිනී,ඛේඞරෝගහිනී
මොහමඩ්,මොහමඩ්,මොහමඩ්
අස්රෆ්,ඛේඅස්රථ්,අස්රල්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
කරුණාරත්න,කරැණාරත්න,කරුණාරත්න
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
අසංක,අසංක,අසංක
දේවරාජා,දේචරාජා,දේවරාජා
මදුරාජපතියලාගේ,මළුරාජපතියලාගේ,මදුරාජපතියලාගේ
ජෙගනාදන්,ජෙගනාදන්,ජෙගනාදන්
පට්ටියගේ,පට්ටියගේ,පට්ටියගේ
දෙව්ශිකා,දෙවිශිකා,දෙව්ගශිකා
විරාෂන්,ඞවචිරාෂන්,විරාෂන්
පීරිස්,පර්ස්,පීරිස්
සූරියගේ,සූරයගේ,සූරියගේ
සාකිර්,ංසානර්,සාතිර්
හාල්දඬුවන,භාල්දවන,හාල්ද්වන
මදිවන්නන්,මදිචන්නන්,මදිවන්නන්
දේවින්ද්‍යා,දේවින්ද්‍රපා,දේවින්ද්‍යා
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
ප්‍රනාන්දු,ප්‍රනාන්ද්‍ර,ප්‍රනාන්ද්‍ර
රත්නායක,රත්නායක,රත්නායක
වජිර,වපර,යචුර්ර
පාවුලගෙදර,පාවුලගෙදමර,පාවුලගෙදර
දිලක්ෂ,දිලක්ෂ,ංදිලක්ෂ
සරලියෙස්,සරලියෙස්,සරලියෙස්
නීමේෂා,ඩීමේෂා,නිමේෂා
අයෝනි,අයෝනි,ඞඅයෝනි
සිත්ති,සිත්ති,සිත්ති
ගමගේ,ගමගේ,ඨගමගේ
ගෙදර,ගෙදර,ගෙදර
වත්සලා,චන්සලා,වත්සලා
කව්සර්,කව්සර්,කව්සර්
ධනුෂ්ක,ධඩනුෂම්ඛ,ධනුෂ්ක
පියුමිකා,ඞපියුමිකා,ඛෞඞඇඈපියුමිකාං
කවේනිදා,කවේනිදා,ඞසකවේනිදා
ප්‍රියානිකා,ප්‍රියානිකා,ප්‍රියානිකා
මල්කාන්ති,හමල්කාන්නි,මල්කාන්ති
ඉල්මුදීන්,ඞසශඉල්මුද්න්,ශඅඉල්මුදින්
පතීලා,පතලා,පතීලා
දේවිකා,දේවිකා,දේවිකා
ප්‍රියදර්ශනී,ප්‍රියදර්ශනී,ප්‍රියදර්ශනී
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
ඉමියා,මයා,ඉම්යා
ලෙබ්බේ,ලෙබ්බේ,ලෙබ්බේ
ආභරණ,ආනතරණ,ආභරණ
ප්‍රියමාල්,ප්‍රියමාල්,ප්‍රියමාල්
දුල්වල,දුල්වල,දුල්වල
තේනුවර,ඈතේනුවර,තේනුවර
ඒකනායක,චිකනායක,ඒකනායක
වින්සන්ට්,ඉචින්සන්ට්,වින්සන්ට්ං
ජොවන්නි,ජොචන්නි,ජොවන්නි
මුදලිගේ,මුදලිගේ,මුදලිගේ
රංජනී,රංජනී,රංජනී
මුදියන්සේලෑ,මුදියන්සේලද,මුදියන්සේලැ
දසුනි,ඞට,දසුනි
සිරිවර්දන,සිටවර්දන,සිරිවරදන
මොහමඩ්,මොහනමඩි,මොහමඩ්
දයානන්දන,දයානන්දන,දයානන්දන
සියාද්,සිශයාල්,ඉසියාද්
රනවීර,රනවීර,ඒනටිර
ආරච්චි,ඞආරච්චි,ආරච්චි
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මහාදේව,මහාදේව,මහාදේව
මුයිස්,මුයිස්,්මුසිසය්
රංජනී,රංජනී,රජත
ප්‍රියනාත්,ප්‍රියශනාත්,ප්‍රියනනාත්
සිල්වා,සිල්වා,සිල්වා
රූපස්සර,රෑපස්සර,ඞඈරැපස්සර
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
අර්චුන්,ඞඅර්චුන්,අර්චුන්
සිල්වා,සිල්වා,ඞසිල්වා
මොහම්මදු,මොහම්මටු,මොහම්මදු
පටබැඳි,පටබැඳි,පටබැඳි
සිවානන්තරාසා,සිචානන්තරාසා,සිවානන්තරාසා
අදිස්ට,යඅදස්ට,අදිස්ට
තුසිත,තුසිත,තුසිත
එල්සි,විල්සිය,එල්සි
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
මොහොමඩ්,මොහොමඩ්,මොගොමඩ්
පිටියගේ,පිටියගේ,පිටියගේ
ජෙයනුඩින්,ජෙයනුඩින්,ජෙයනුඩින්
පත්මලාල්,පත්මලාල්,ඞපත්මලාල්
විජේසුන්දර,වචිපේසුන්දමර,විජේසුන්දර
දොන්සීමන්රාලලාගේ,දොන්සීමන්රාලලාගේ,දොන්සීමන්රාලලාගේ
ඉරේෂා,ඞඉමරේෂා,ඉරෝේපනා
පමෝදිකා,පමෝදිකා,පමෝදිකා
ක්‍රිෂාන්,බිෂාන්,තිෂාන්
රණවක,රණවක,රණවක
ගෙදර,ේඨඤඉගෙදර,පශගෙදර
ආරච්චිල්ලාගේ,ආරච්චිල්ලාගේ,ආරච්චිල්ලාගේ
අත්තනායක,අත්තනායක,අත්තනායක
රන්කොත්,රන්කොත්,රන්කොත්
පටුවත,පුටුවත,එටුවත
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
උමයංගනී,උමයංගනී,උමයංගනී
ඉලන්දාරි,ඛේඝලලෙන්දාර්,ඉලන්දාර්
මීගහකොටුව,මීගහකොටුව,මීගහකොටුව
පතිරණගේ,පතිරණගේ,පතිරණගේ
හැන්නදිගේ,හැන්නදිගේ,හැන්නදිගේ
වික්‍රමසිංහ,වික්‍රමසිංහ,වික්‍රමසිං
අත්තනායක,අත්තනායක,අත්තනායක
රණවීර,රණවීර,රණවීර
ජිනදාස,පිනපාස,ජිනදාස
නිමල්,නිමල්,ේඞඝනිමල්
දිසානායක,දිසානායක,දිසානායය
උවයිස්,වයිස්,උවසිස්
කුමාරි,කුමාර්,කුමාරි
දිල්රුක්,දිල්රුක්,දිල්රුක්ං
නිරෝෂන්,ඞනිරෝෂන්,නිරෝෂන්
පාතුම්මා,පාතුම්මා,ඈශඑපාතුම්මා
ජයකොඩි,පයකොඩි,ඞඈශජයකොඩි
සඳමාලි,ඞසඳමාලි,සඳමාලි
මාරිඅප්පන්,මාරඅප්පන්,මාරිඅප්පන්
ලහිරු,ලහිරු,ඛඞඛඞඋලහසිරු
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ඉබ්‍රාහිම්ලෙබ්බේ,මබ්‍රාහිමිලෙබ්බේ,ඉබ්‍රාහිම්ලෙබ්බේ
අප්පුහාමිලාගේ,අප්පුහාම්ලාගේ,අප්පුහාමිලාගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
කංකානමලාගේ,කංකානමලාගේ,කංකානමලාගේ
ගම්පොලවඩුගේ,ගම්පොලවඩුගේ,ගම්පොලවඩුගේ
ආරුමුගම්,ආරුමුගම්,ආරුමුගම්
මැන්ඩිස්අප්පු,මැන්ඩ්ස්අප්පු,මැන්ඩිසඅප්පුං
රිසව්නා,ඊරසවිනා,රිසච්නා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
හේවගේ,ඞහේවගේ,හේවගේ
ලොකුබණ්ඩා,ලොබුබණ්ඩා,ලොකුබණ්ඩා
සෙව්වන්දි,සෙව්වන්දි,ඛඞඈඇඡසෙච්වන්දි
සමන්ති,සමන්ති,සමන්ති
ජයසේකර,ජයසේකර,ජයසේකර
අත්තනායක,අත්තනායක,අත්තනායක
කුමාර,කුමාර,කුමාර
පියුමි,පියුම්,පියුම්
අප්පුහාමිලාගේ,අප්ථුහාමිලාගේ,අප්පුහාමිලාගේ
දමයන්ති,ඞදමයන්නි,ධඞඅඉදදමයන්ති
දොඩන්වල,දොඩන්වල,දොඩන්වල
අභයකීර්ති,අභයකීර්නි,අභයකීර්නති
නිලන්ති,ඬනිලන්ති,ඞහනිලන්ති
ප්‍රනාන්දු,ප්‍රනාන්දු,ප්‍රනාන්දු
ජයකොඩි,ජයකොඩිං,ඞජයකොඩි
