original,Malith,Abhaya
අජිත්,අපිත්,අජිත්
නිල්මිණි,ඞහනිල්මිනි,නිල්මිනි
අමිල,අමිල,අම්ල
ඉෆ්‍රාන්,අශඒඑඉෆ්‍රාන්,ඉරාන්
මනමේගේ,මනමේගේ,මනමේගේ
ඩීමන්,ඩීමන්,ඩීමන්
කළුදේවගේ,කළුදේවගේ,කළුදේවගේ
සුජිත්,නඩුපින්,සුරත්
කෙහෙල්බද්දරගේ,මකහෙල්බද්දරගේ,කෙහෙල්බද්දරගේ
රත්නායක,රත්නායක,රත්නායක
හේමන්ත,හේමන්ත,ඞගහේමන්ත
සිවකුමාර්,සිවකුමාර්,සිවකුමාර්
දිල්ෂාන්,දිල්ෂාන්,දිල්ෂාන්
මතිනා,මතිනා,මතිනා
ඉන්දික,ඉන්දික,ඉන්දික
කුමාර,කුමාර,කුමාර
වහරක්ගොඩ,වහරක්ගොඩ,වහරක්ගොඩ
කෝමති,ේඞඛඞසකෝමති,කෝමති
නමෙෂ්,නමෙෂ්,ඞඈනමෙෂ්
පුල්ලපෙරුම,පුල්ලපෙරුම,පුල්ලපෙරුමට
වනවිරාජවාසල,වනච්රාජවාසල,වනවිරාජවාසල
නිරෝෂා,නිරෝෂා,නිරෝෂ
තරින්ද,තරින්ද,තරින්ද
ප්‍රියරත්න,ප්‍රියරත්න,ප්‍රියරත්න
අව‍රිකාර,අවරකාර,අවරිකාර
සිරිජෙගනාදන්,සිරජෙගනාදන්,සිරිජෙගනාදන්
මධුෂා,මධුෂා,මධුෂා
වල්පිට,වල්පට,වල්පව්ට
උදය,දැය,උදය
දේවගේ,දේවගේ,දේවගේ
වික්‍රමරත්න,චික්‍රමරන්න,ංචික්‍රමරත්න
අමරසේන,අමරසේන,අමරසේන
වසන්තරාසා,චසන්තරාසා,වසන්තරාසා
චම්පිකා,චම්පිකා,ඞඉචම්පිකා
නිදායා,නිදායා,නිදායා
හඳුන්,හඳුන්,හදුන්
පේඩිගේ,ජේඩිගේ,පේඩිගේ
රවීන්ද්‍රනායගම්,රවින්ද්‍රනායගම්,රචීන්දනායගම්
තාජුදීන්,තාපුදීන්,තාජුදීන්
දුලීක,දදුළීඛ,දුලික
දසනායක,දසනායක,දසනායක
ෂයානා,ෂයානා,ෂයානං
මධුශංක,මධුශංක,ඞඝමධුශං
ඒශානි,ඛඞඛඑීශානි,ඒශාති
සිද්දියා,සසිද්දයා,සිදුදියා
පද්මලතා,පද්මලලා,ඞපද්මලතා
උම්මා,උම්මා,ඞඛඞඝඉඋම්මා
සාගරිකා,සාගර්ඛා,ඞඬසාගරිකා
සඳුනි,සඳුනි,සඳුනි
තලවතුරේ,තලවතුරේ,ඞතලවතුරේ
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
ඥානසිරි,ඟානසිළ්,ඞඟඬානසිරි
පලනියන්ඩි,පලනියන්ඩි,පලනියන්ඩි
ගෙදර,ගෙදර,ගෙදර
සමරතුංග,සමරතුංග,සමරතුග
කරුණාකරන්,කරැණාකරන්,කරුණාකරන්
පේරකැටිය,ජේරකැටිය,පේ්‍රරකැටිය
හෙට්ටිගමගේ,හෙට්ටිගමගේ,හෙට්ටිගමගේ
කෙල්රා,ශකෙල්රා,ධේඝකෙලරා
පෙරේරා,පෙරේරා,පෙරේරා
ජතුර්ෂනා,ජතුර්ෂනා,ජතුර්නා
මහේස්වරන්,මහේස්චරන්,මහේස්වරන්
වර්ණකුලසූරිය,වර්ණකුලසූර්ය,වර්ණකුලසූරිය
සෙව්වන්දි,සෙච්චන්දි,සෙව්වන්දි
දුලිප්,දුලිප්,දුලිප්
සමන්ත,සමන්ත,ඛඉසමන්ත
මලිගස්පේ,මලිගස්පේ,ඞමලිගස්පේ
මල්ලිකා,මල්ලිකා,ඞඨමල්ලිකා
චම්මි,චම්ව්,ඞචම්මට්
දෙහිගේ,දොෙනිගේ,දෙහිගේ
මහනාම,මහනාම,ඞමහනාම
වික්‍රමවර්ධන,චික්‍රමවර්ධන,චික්‍රමවර්ධන
හසන්ත,තසන්ත,හසන්ත
සමාධි,සමාධි,සමාධි
වණීකුලසූරිය,වචඩකුලසූරය,වකුලසූරිය
මේබල්,ඬඞමේඛල්,ඞමෙබල්
ප්‍රියදර්ශණි,ප්‍රියදර්ශණි,ප්‍රියදර්ශණී
පතිරණ,පතිරරා,පතිරණා
කොද්දුරු,කොද්දුරු,කොද්දුරු
මදුමාලි,මදුමාලි,මදුමාලි
දිල්රුක්ෂි,දිල්රැක්ෂි,දිල්රුක්ෂ්
සචින්ත,සචින්ත,ඞඉසචින්ත
රත්නසිරි,රත්නසිරි,රත්නසිරි
ඉවෝන්,ඉචෝන්,ඉවෝන්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මාරිමුත්තු,මාළුමුතනුං,මාරිමුතතු
සේනානායක,සේනානායකප,සේනානායක
යසවති,යසවත්ී,සසවති
බෝපිටිය,මබබෝපිටිය,බෝපිටියං
ධර්මසුරිය,ධර්මසුරය,ධර්මසුරිය
විමලසේන,අපචිමලසේන,විමලසේනං
අබේලත්,අබේලත්,අබේලත්
මධුසංඛ,මධුසංඛ,ඛේඞඝඞමධුසංම
ගුණරත්න,ගුණරන්න,ගුණරත්න
උදේශිකා,උදේශිකා,ඞඈඅඋදේශිකා
උදයමාලි,උදයමාලි,ඞසඋදයමාලි
පේදුරු,පේදුරු,පේදරු
පාතිමා,පාතිමා,පාතිමා
උඩවත්ත,උඩවත්ත,උඩවත්ත
තම්බි,තම්බි,තම්බි
දේවයලාගේ,දේවයලාගේ,දේවයලාගේ
නදීක,නදීක,නදීක
ගමාච්චිගේ,ගමාච්චිගේ,ගමාච්චිගේ
රාල්ලෑ,රාල්ලල,රාල්ලැ
අමල්,අමල්,අමල්
සිල්වෙස්ටර්,සිල්වෙස්ටර්,සිල්වෙස්ටර්
හේරත්,ඞඔහේරත්,හේරත්
දම්මිකා,දම්ම්කා,දම්මිකා
ගෙදර,ගෙදර,ගෙදර
සුමිත්‍ර,සුම්ත්‍ර්‍ය,සුම්
විතාරමලාගේ,චිතාරමලාගේ,විතාරමලාගේ
ගමරාලලාගේ,ගමරාලලාගේ,ගමරාලලාගේ
තනුජා,තනුරා,තතුජා
සම්පත්,සම්පත්,සම්පත්
ලලිදා,අලලිව,ලලිදා
චංදනී,චංදනී,රණචවදනි
දිනූෂා,දිනූෂා,දිනූෂා
සම්පත්,සම්පත්,සම්පත්
දන්දෙනියගේ,දන්දෙනියගේ,දන්දෙනියගේං
පෙරේරා,පෙරේරා,පෙරේරා
පෙරේරා,පෙරේරා,පෙරේරා
ප්‍රියදර්ශනී,ප්‍රියදර්ශනී,ප්‍රියදර්ශනී
මුල්ලගේ,මුල්ලගේ,ඞමුල්ලගේ
සුදන්ත,සුදන්ත,සුදන්න
කුසුමාවතී,කුසුමාවනීං,කුසුමාවතී
චාන්දනි,චාන්දනි,චාන්දනී
උපුලවී,දපුලවී,උපුලවී
ගුණවර්ධන,ගුණවර්ධන,ගුණවර්ධන
ජීවරානි,පිවථානී,ජීවරානි
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
ඉම්‍රාන්,ඉම්‍රොන්,ඉමාන්
ප්‍රබෝද්,ගගළෙබෝරු,ඞඅප්‍රබෝද්ං
සුමනධම්ම,සුමනධම්ම,ඇසුමනධම්ම
වසන්ත,වසන්ත,ඛේවඑචසන්ත
වත්සලා,චන්සලා,ඛේසඇචත්සලළා
කුමාර,කුමාර,කුමාර
රසාංජන,ධඉඇඉරසාංජා,රසාංජන
හදපාන්ගොඩ,හදපාන්ගොඩ,හදපාන්ගොඩ
මොරටුවගේ,මොරටුවගේ,මොරටුවගේ
මනෝත්,ඞමනෝත්ං,මනෝත්
අමීර්,අවර,අමර්
සින්තුජා,ඉඉසසින්තූජා,ඞඨඈඅසින්තූජා
රාමනාදන්,රාමනාදන්,රාමනාදන්
කපිල,කපිල,කපිල
කලුආරච්චි,කලූආරච්චි,කලුආරච්චිං
කිරිහෙට්ටි,කිරහෙට්ටි,කිරිහෙටට්
චාමින්ද,එචාම්න්ද,ඛඞඅචාමින්ද
සරත්,සරත්,සරත්
ධනුක,ඩනුක,සනුමු
ජීවන්දරගේ,ජීවන්දරගේ,ජීවන්දරගේ
ජගත්,යජගෆස්,ඒතේ
කන්දෙ,කන්දෙ,කත්දෙ
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
සේනක,ඔසේනන,භසේනක
ජනුන්දීන්,පනුන්දීින්,ජනුන්දීන්
තක්ෂනා,තනතකක්‍ෂනා,තකෂනා
රණසිංහ,රණසිංහ,ඞඞරණසිං
සුරංග,සුරංග,සුරංග
සුබ්‍රමනියම්,සුබ්‍රමෆගියම්,සුබ්‍රමනියම්
පත්මලතා,පත්මලතා,පත්මලතා
ලක්මන්,ලක්මන්,ලක්මන්
නයනානන්ද,නයනානන්ද,නයනානන්ද
විජේසිංහ,ඇචිපේසිංහස,විජේසිංහ
අගම්පොඩිගේ,අගම්පොඩිගේ,අගම්පොඩිගේ
නිසංසලා,නිසංසළා,නිසංසලා
ගමගේ,ගමගේ,ගමගේ
හල්ලොලුව,හල්ලොලූව,හල්ලොලුව
නදීකා,නදිකා,නදීකනා
හපුආරච්චි,හපුආරච්චි,හපුආරච්ච්
දිල්මා,ඞදිල්මා,දිල්මා
ශිවඥානම්,හිවඥානම්,ඞශිවඥානම්
පෙරේරා,ඞපෙරේරා,පෙරේර
විතාරණගේ,විතාරණගේ,වචිතාරණගේ
උදේශිකා,උදේශිකාප,උදේශිකා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
තනූෂන්,තනූෂනන්ේ,ඬතනූන්ේ
මල්ෂාම්,මල්ෂාම්,මල්ොම්
මන්සූර්දීන්,හනමන්සූර්දීන්,හතන්සූරදීන්
ප්‍රදීප්,පදුර,පුදීජ
කෝනාර,කෝනාර,කෝනාර
සමරසිංහ,සමරසිංහ,ඈශසමරසිං
ෆර්නැන්ඩස්,ෆර්නැන්ඩස්,ෆර්නැන්ඩස්
මිහිඳුකුලසූරිය,මිහිඳුකුලසූරය,මිහිඳුකුලසූරිය
සෝමපාල,සෝමපාල,සෝමපාල
කසුන්,කසුන්,කසුන්
මධුසංඛ,මධුසංඛ,මධුසංබ
බුවනක,ඞබුවනක,බුවනක
රූපසිංහ,රෑපසිංහං,රූපසිංහ
අකෙෂ්,අකෙෂ්,අකෙෂ්
සුභාෂනී,සුභාෂනී,ඞසුභාෂනී
අජිත්,අපත්,අජිත්
ලොකුබඩල්ගේ,ලොකුබඩල්ගේ,ලොකුබඩල්ගේ
සුමුදු,සුමුදු,සුමුදු
ලස්ශිකා,ලස්ෂිකා,ඛසශලස්ගිකා
කත්තොට,කන්තනොෙට,කත්තොට
ස්වර්ණමාලා,ස්වර්ණමාලා,ස්වර්ණමාලා
ජේමස්,ෂපේමස්,ඞඝජපේමස්
තෙන්නකෝන්,නෙන්නකෝන්,තෙන්නකෝන්
මහදුරගේ,මහදුරගේ,ඞමහදුරගේ
අමීන්,අමින්,අමිත්
සිත්ති,සිත්ති,සිත්තිං
වසන්ත,චසන්ත,වසන්ත
සේනානායක,සේනානායක,සේනානායක
ගල්කන්දගේ,ගල්කන්දගේ,ගල්කන්දගේ
පෑලවිල,පෑලවිල,පැලවිල
අමරතුංග,අමරතුංග,ඟංඅමරතුංග
බබරගස්යායේ,බබරගස්යායේ,බබරගස්යායේ
ඉන්දික,ඉන්දක,ඉන්හතු
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
හෙට්ටිගමගේ,හභෙට්ටිගමගේ,හෙට්ටිගමගේ
එදිරිසිංහ,චදිර්සිංග,එදිරිසිගං
සුදර්ෂිලා,සුදර්ෂිලා,සසුදර්ෂ්ලා
බෝයගොඩ,බෝයගොඩ,බෝයගොඩ
කරුණාකලගේ,කරැණාකලගේ,කරුණාකලගේ
උපුල්,රපුල්,උපුල්
නාමල්,නාමල්,නාමල්
ලියනගේ,ලියනගේ,ලියනගේ
තක්‍ෂිලා,තකක්‍්ෂලා,තකක්‍්ෂලා
ප්‍රියන්ත,ප්‍රියන්ත,ප්‍රියන්ත
පෙරේරා,පෙරේරා,පෙරේරාං
සුනේත්රා,සුනේත්‍රරා,සුනේත්රා
වියන්නලෑ,වියන්නනපා,වියන්නලැ
දන්දෙනියගේ,දන්දෙනියගේ,දන්දෙනියගේ
රෙන්සිස්කූමන්,රෙන්සිස්කූමන්,රෙන්සිස්කුමන්
අනුරුද්දි,අනුරැද්දි,අතනුරුදදි
දේවගේ,දේවගේ,දේවගේ
පෙරේරා,පෙරේරා,පෙරේරා
කුමාර,රෲකුමාර,කුමාර
චන්ද්‍රාවතී,ඞඇචන්ද්‍රාවනී,චන්දාවනී
ප්‍රසානි,ප්‍රසානි,ප්‍රසානි
රහීම්,රහම්,රහීම්
රේණුකා,රේණුකා,රේණුකා
රිද්මි,යඑඊද්ම්්,රිදම්
දේශප්‍රිය,දේශප්‍රිය,දේශප්‍රිය
රාමයියා,රාමයියා,රාමයියා
දිල්කි,දුරකි,දිලති
සමන්ත,ඞසමන්ත,ඞසමන්ත
සිවරාජ්,සිවරාජී්,සිවරාජ්
දිලංති,ඞඉදිලළංති,දිලංති
සූරියආරච්චි,සූර්යආරච්චි,සූරියආරච්චි
දියමන්ති,දියමන්ති,දියමන්ති
සංක,සංක,සංක
අර්සකුලසූරිය,අර්සකුලසූරය,අර්සකුලසූරිය
ජෙයචන්ද්‍රන්,ජෙයචන්දුන්,ජෙයචන්දුන්ං
ප්‍රියංගිකා,ප්‍රියංගිකා,ප්‍රියංගිකා
ඉසුරු,ඉසුරු,ඉසුරු
නිශාන්ත,නිශාන්න,නිශාන්ත
ෆෙරෝසාන්,ලෆෙරෝසාන්,ෆෙරෝසාන්
ප්‍රනාන්දු,එනාන්දු,ප්‍රනාන්දු
පායිස්,පාසිස්,පායිස්
ගහවත්ත,ගහචත්ත,ගහචත්ත
ආඬිබුදුගේ,ආඬිබුදුගේ,ආඬිබුදුගේ
රෙංගසාමි,මරෙංගසාම්,උජරෙංගසාම්ට
ක්‍රිෂෙන්සියා,බ්‍රිෂෙන්සියා,ක්‍රිෂෙන්සියා
චන්ද්‍රදාස,චින්ද්‍රදාන,ඇසචන්දදාස
පෞසාන්,ඞපෞසාන්,පෞසාන්
දිසානායක,දිසානායක,දිසානායක
නස්මියා,නස්මියා,නස්මියා
නිලුකා,නිලූකා,ඞඨඇනිලුූකා
පොන්න,පොන්න,මරාන්න
සිත්ති,සිත්ව්,සිත්ති
බුද්ධික,බුද්ක,බුද්ධිය
රදීකා,රදුකා,රදිකා
පත්මාවති,පත්මාවනි,සඈජපත්මාවති
වෑගෙදර,වෑගෙරර,වැෑගෙදර
දළුපනේ,දුඑුපනේ,දළුපන්ේ
විශ්වජිත්,ඞඇවචිශ්චපිත්,විශ්වජිත්
කංකානමලාගේ,කංකානමලාගේ,කංකානමලාගේ
මංගල,මංගගු,මංගල
මුගයිදීන්,මුගයිදීන්,මුගයිදීන්
ආරච්චිගේ,ආරච්චිගේ,ශඈඅආරච්චිගශේ
මුබාරක්කාන්,මුබාරක්කාන්,මුබාරක්කාන්
අයිත්තප්පුලි,අයිත්තජප්පුලි,අයිත්තප්පුලි
මාරසිංහ,මාරසිංහ,ඛදගලමමාරසිංහ
ගවේෂිකා,ගවේෂිකා,ඞශගවේෂිකා
නර්තනා,නර්තනා,නර්තනා
සෙව්වන්දි,ඞඈසෙව්චන්දි,සෙව්වන්දි
සෝමදාස,සෝමදාස,සොමදාස
ප්‍රනාන්දු,ප්‍රනාන්ද්‍ර,ංප්‍රතනාන්ද්‍රඳ්‍ය
සම්මන්දප්පෙරුම,සම්මන්දප්පෙරැම,සම්මන්දප්පෙරුම
දිමුතු,පිමුත,දිමුතු
ප්‍රියංග,ප්‍රියංග,ප්‍රියග
මුදිතනන්ද,මුද්‍රතනනන්ද,මුද්‍රිතනන්ද
ශ්‍රියාලතා,ශ්‍රියාලලතා,ඞශ්‍රියාලතා
කුමාර්,කුමාර්,කුමාර්
ජෝකීම්,ඞේසඞජජෝකීම්,ජෝතිම්
තුවාන්,තුවාන්,තුවාන්
දයානිධි,ඞදුයානිධි,දූයානිධි
සමන්ත,සමන්ත,සමන්ත
වඩුගේ,වචඩුගේ,වඩුගේ
ජව්ෆර්,පචිෆර්,ජව්ෆර්
නිකලස්,ඈනිකලස්,ඞඉනිකලස්
සමන්මලි,සමන්මලි,සමන්මලි
ජිනේන්ද්‍ර,ඞඈජපජිනේන්ලද්‍රු,රජිනේන්දු
ගමගෙදර,ශගමගෙදුර,ඬඞසගමගෙදර
කිරුබාකරන්,කිරැබාකරන්,කිරුඛාකරන්
පතිරාජගේ,පතිරාජගේ,පතිරාජගේ
දිල්හානි,දිල්නානි,දිල්හානි
වත්තගේ,චත්තග්,ඞවත්තගේ
මල්ලිකා,මල්ලිකා,මල්ලිකාං
ක්‍රිෂ්ණි,්‍රීෂ්ිණි,ඞඇකත්‍රිෂ්නි
ප්‍රේමචන්ද්‍ර,ජ්‍රේමචන්දු,ප්‍රේමචන්ද
වීරසේනගේ,වීරසේනගේ,වීරසේනගේ
පැලෑන්ගේ,පැලෑන්ගේ,පැලෑන්ගේ
ගාල්ලගේ,ගාල්ලගේ,ගාල්ලගේං
ජගත්,ගත්,ජගත්
හදුන්නෙත්ති,හදුන්නෙත්ති,හදුන්නෙත්ති
ලියනගමගේ,ලියනගමගේ,ලියනගමගේ
බ්‍රැඩ්ලි,බ්‍රැඩ්ලි,මබ්‍රැඩ්ලිය
මැණිකේ,මැණිකේ,මැණිකේ
ප්‍රියන්ති,ප්‍රියන්නි,ප්‍රියන්ති
නිල්මිණි,නිල්මිනි,නිල්මිණි
වාසලගේ,අචාසලගේ,වාසලගේ
විජේතුංග,වචිජේතුංග,ඞවචිපේතුංග
සච්ජීයා,සච්පියා,ඛඞඉසච්ථියා
කසුන්,කසුන්,කසුන්
රෂිදු,රජු,රෂදු
අම්නා,අම්නා,අම්නතා
සෙල්වරාසා,සෙල්චරාසා,සෙල්වරාසා
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
තුසිත,අසිත,තුසිත
අල්පිටි,අල්පිටි,අල්පිටි
දුලකර,දුලකර,දුලකර
ජයසිංහ,ජඒයසිංහ,ජයසිංහ
තිනෙත්,හිනෙත්ං,නිනෙත්
වෙල්පල්ලගේ,වෙල්පල්ලගේ,වෙල්එපල්ලගේ
ලෙබ්බේ,ලෙබ්බේ,ලෙබ්බේ
මල්කාන්ති,මල්බාන්තනිං,ඛඞශමල්කාන්තිං
හෙන්නායක,හෙන්නායක,හෙන්නායක
ධම්මකිත්තී,ධබම්මකිත්තනී,ඞධම්මකිත්තී
මනෝහරන්,මනෝහභරන්,මනෝහරන්
පරාක්‍රමගේ,පරාක්‍රමගේ,පරාක්‍රමගේ
කුමාර,කුමාර,කුමාර
සක්‍රාපේඩි,සබඛ්‍රාපේඩ්,සක්‍රාපේඩ්
සිංගප්පුලිගේ,සිංගප්ථුලිගේ,සිංගප්පුලිගේ
මල්ලිගාදේවි,මල්ලිගාදේවි,මල්ලිගාදේවිං
තඹවිට,ඞතමව්ට,තඹව්ට
ප්‍රියංකර,ප්‍රියංකර,ච්‍රිය්කර
ආරච්චිගේ,ආරච්චිගේං,ඞආරච්චිගේ
කුමාරි,කුමාර,කුමාරි
මධුචානි,මධුචවානි,මධුචානි
රවීනා,රචනා,යරවචිතා
ගඟබොඩවත්ත,ගබොඩවත්ත,ගම්බොඩවත්ත
ලක්ෂිත,ලක්ෂිත,ලක්ෂිත
ඉරුගල්,ඞඉරොගල්,ඉරුගල්
බණ්ඩාර,බණ්ඩාර,බණ්ඩාර
ගුණවර්ධන,ගුණවර්ධන,ගුණවර්ධන
රාජපක්ෂ,රාජපක්ෂ,රාජපක්ෂ
මැණිකේ,මැණිකේ,මැණිකේ
ජයසිංහගේ,ජයසිංහගේ,ජයසිංහගේ
අජීත්,අපිත්,අජිත්
අතපත්තු,අතපත්තු,ඞශඈඅතපත්ත්‍ර
දිල්ෂා,එරිල්මෂමා,දිල්ෂා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
හපුආරච්චිගේ,හපුආරච්චිගේ,හපුආරච්චිගේ
ගල්වාන,ගල්වාන,ගල්චාන
ඩිල්ෂාන්,ඩිල්ෂාන්,ඩිල්ෂාන්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
පතිරණ,පතිරණ,පතිරණා
චන්ද්‍රමාල්,ච්න්ද්‍රමාල්,චන්දමාල්
ගයානි,ගයානි,ගයානි
නවුෆර්දීන්,නවුලෆර්දීන්,නවුෆර්දීන්
කොන්ස්ටන්ටිනේ,කොන්ස්ටන්ටිනේ,කොන්ස්ටන්ටිනේ
වර්ණකුලසූරියගේ,වර්ණඛුලසූරයගේ,වර්ණකුලසූරියගේ
කමුරුගමුවේ,කමුරැගමුවේ,කමුරුගමුවේ
ජයවර්ධන,ජයවර්ධන,ජයටර්ධන
ප්‍රශන්න,ප්‍රශන්න,ප්‍රශන්න
රාසීක්,රාසික්,රාසික්
ධම්මන,ධම්මම,ධම්මන
විශාකා,ඞඝඉචිශාකා,විශාකා
මධුභාෂණී,මධුභාෂට,මධුහාෂපටු
කුලුගම්මන,කුලූගම්මන,කුලූගම්මන
චරිත්,චත්,චරිත්
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
මැණිකේ,මැණිකේ,ඞමැණිකේ
ප්‍රසද්,පසුද,ප්‍රසද
සෙයිදු,සයිදු,ඞසෙයිදු
නිලක්ෂිකා,නිලක්‍ෂිකා,ඞනිලක්ෂිකා
ප්‍රනාන්දු,ප්‍රනාන්දු,ඇඑප්‍රනාන්ද්‍රු
රොබින්,රොබ්න්,රොබින්
මහගමරාලලාගේ,මහගමරාලලාගේ,මහගමරාලලාගේ
සුදාරිසම්,ඨඋසුදාරසම්,ඞසසුදාරිසම්
ලන්සගේ,ලන්සගේ,ලන්සගේ
මොහමඩ්,මොහමඩ්,මොහමඩ්
චමෝදි,චමෝදි,චමචෝදි
සෝමාවතී,සෝමාවතී,සෝමාවතී
නිපුනිකා,නිපුනිකා,නිපුනිකා
හේරත්,ඞඝහේරත්,හේරත්
දිසානායක,දිසානායක,දිසානායක
