original,Malith,Abhaya
නිලන්ති,නීලන්ති,ඛඞහනිලන්ති
තිලිනිකා,තිලිනිකා,තිලිනිකා
ගමගෙයි,ගමගෙයි,ඬගමගෙයි
විජේසූරිය,විපේසූරය,විජේසූරිය
හකුරු,හකුරු,ඔතුරු
රාජපක්ෂ,ඈඋඊරාජපක්ෂ,ඞඝඉරාජපක්ෂට
ඉලන්දාරි,ඞමලන්දාර්,ඉලන්දාරි
නිමන්සා,නිමන්සා,නිමන්සා
රහ්මාන්,රහ්මාන්,රහ්මාන්
නාරායනන්,නාරායනන්,නාරායනන්
කාමිරා,කාමලදා,කාමිරා
සිල්වා,යසිදුවා,සිල්වා
හේනේගම,හේනේගම,ශඈහේනේගම
තෙන්නකෝන්,තෙන්නකෝන්,තෙන්නකෝන්
වල්පොල,චල්පොල,වල්පොල
චානිකා,චාඩ්කා,ඞචානතිකා
ආරච්චිගේ,ආරච්චිගේ,ඞආරච්චිගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ප්‍රනාන්දු,ප්‍රනාන්ද්‍රා,ප්‍රනාන්ද්‍ර
නිශංකා,නිශංකා,ඞඉංනිශංකා
සෙනෙවිරත්න,සෙනෙවිරත්න,සෙනෙවිරත්න
පියරත්න,පියරත්න,පියරත්න
යෝගලිංගම්,යෝගලිංගම්,යෝගලිංගම්
දිල්හානි,ඞඇදදිල්නානි,ඞදිල්ශහානි
රොෂාන්,පරොෂාන්,රොෂාන්
ගල්බොක්ක,ගල්බොක්ක,ගල්බොක්ක
කෝරලලාගේ,කෝරලලාගේ,කෝරලලාගේ
මජේලා,මජේලා,මපජපේලා
ෂෙහාර්,ඞශෂෙහාර්ං,මෙගාර්
බද්ගලවලව්වේ,බද්ගලවලව්වේ,බද්ගලවලව්වේ
දෙනියගේ,දෙනියගේ,දෙනියගේ
හකුරු,හබුරු,හකුරු
දිසානායක,දිසානායක,දිසානායක
පාර්තීපන්,පාරිතීපන්,පාර්තීපන්
අනිෆා,අනිෆලා,අනිෆලා
දනුෂ්ක,දනුෂ්ඛ,දතුම්ක
ආරච්චි,ඞඅආරච්චි,ආරච්චි
ගෙදර,ගෙදර,ගෙදර
ඉසුරු,ඉසුරු,ඉසුරු
සංගරවඩිවේල්,සංගරවඩිවේල්,සංගරවඩිවේල්
පල්ලියෙ,පල්ලියෙ,පල්ලියෙ
හෙට්ටිආරච්චිගේ,හෙට්ටිආරච්චිගේ,හෙට්ටිආරච්චිගේ
ක්‍රිශාන්ත,බ්‍රිශාන්න,ක්‍රිශාන්ත
දේවගේ,ඞදේවගේ,දේවගේ
නූර්ඩීන්,නූර්ඩින්,නූර්ඩීන්
ලියනගේ,ලියනගේ,ලියනගේ
බාලසූරිය,බාලසූරිය,බාලසූරිය
විමලාවතී,ඞඇවිමලාවනී,විමලාවතී
ජයවික්‍රම,ජයවික්‍රම,ජයවික්‍රම
පතිරගේ,පතිරගේ,පතිරගේ
රුවින්ත,රැචින්ත,රැචින්න
ඇන්ටනි,ඇන්ටනි,ඇන්ටනි
පතිරණ,පතිරණ,ඞඈපතිරණ
රමේෂ්ඩීන්,රමේෂ්ඩීන්ං,රමේෂ්ඩීන්
පරීදා,පුර්ලා,පරදා
දිස්නා,දිස්නා,දිස්නා
ශ්‍රියානි,ඞශ්‍රියානි,ශ්‍රියානි
සමරකෝන්,සමරකෝන්,සමරකෝන්
උඩවත්තගේ,උඩවත්නගේ,උඩවත්තගේ
ප්‍රේමරත්න,ජප්‍රේමරන්න,ප්‍රේමරත්නං
කෝරළගමගේ,කෝරළගමගේ,කෝරළගමගේ
ආරච්චිල්ලාගේ,ආරච්චිල්ලාගේ,ආරච්චිල්ලාගේ
නිලනිකා,ඞනිලනිකා,නිලනිකා
රණවක,රණවක,රණවක
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
නාදාසූරිය,නාදාසූරලය,ඞනාදාසූරිය
කංකානම්ගේ,කංකානම්ගේ,කංකානම්ගේ
විමලාවති,වචිමලාවනි,ඞවිමලාවති
හසන්ති,නසන්ති,හසන්ත
හංසිකා,හංසිකා,උහංසිකා
මද්දුමාගේ,මද්දුමාගේ,මද්දුමාගේ
ඉස්මාලෙබ්බේ,ඉස්මාලෙබ්බේ,ඉස්මාලෙබ්බේ
ධනුෂ්ක,ඞඉධනුෂ්ඛ,ධනුෂ්ක
මධුශංක,ඞශමධුශංක,මධුශංක
තුෂාර,තාරොාර,තුෂාර
ගොඩපිටියේ,ගොඩපිටියේ,ගොඩපිටියේ
ඉසුරු,ඉසුරු,ඉසුරු
ගමගේ,ගමගේ,ඞගමගේ
කපිල,කපිළ,කපිල
පූජනි,පුරනි,පූජනි
කුමාර,කුමාර,කුමාර
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
අහ්මද්,අභ්මද්,අහ්මද්
කුසුම්,කුසුම්,කුසුම්
දිසානායක,දිසානායක,දිසානායක
සෙනවිරත්න,සෙනවිරත්න,සෙනවිරත්න
සදුන්,නැන්,සදුන්
නසාර්,නසාර්,නසාර්
හිටිහාමු,ඞහිට්හාමු,හිටිහාමු
ලියනගේ,ලියනගේ,ලියනගේ
ශ්‍රියානි,ශ්‍රියානි,පිසති
නිසංසලා,නිසංසලා,නිසංසලා
තිලක්ෂණ,තිලක්ෂණ,ඞතිලක්ෂණ
විතානගේ,චිතානගේ,විතානගේ
රාජ්කුමාර්,රාජීිකුමාර්,රාජ්කුමාර්
සුජිංතිරා,සුපිංතරා,සුජිතිරා
නුෆෙයිර්,හගනුෆෙයිරයි,නුෆෙයිර්
රිසානා,වසානා,රිසානා
සත්මිණී,සත්ම්ඞ,සත්මීම්ා
ලියනගේ,ඞශලියනගේ,ලියනගේ
තිලකරත්න,නිලකරතන්න,තිලකරත්න
ටයිටස්,ටයිටස්,ටසිටස්
කංකානමලාගේ,කංකානමලාගේ,කංකානමලාගේ
අර්නස්ට්,අර්නස්ටි,අර්නස්ට්
‍ප්‍රියන්ත,ඞප්‍රියනන්ත,ප්‍රියන්ත
සඳමාලි,සඳමාලි,ේඞඔසඳමාලි
සුරවීර,සුරවිර,සුරවීර
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
විජ්ජාකාර,වචිජ්ජාකාර,වචිජ්ජාකාර
රාලලාගේ,රාලලාගේ,රාලලාගේ
හංගොමුවේ,හංගොමුවේ,හංගොමුවේ
පොල්වත්තේ,පොල්වත්තේ,පොල්වත්තේ
ගයන්ති,ඟයන්නි,ගයන්නි
නසීර්,නසීර්,නසීර්
මධුෂාන්,ඞඉමධුෂාන්,මධුෂාන්
රුස්දියා,රැස්දියා,රුසඳියා
ප්‍රභාත්,ප්‍රහාත්,ප්‍රහාත්
ජයවතී,ජයවඞීි,ජයවතී
ඉළුක්,ඉඑක්,ඉථක්
චමරී,චමර්ට,චරි
වීරසේන,චීරසේන,ඞවීරසේන
වික්‍රමසේකර,වික්‍රමසේකර,වික්‍රමසේකර
තරුෂික,ඞතරුැෂ්ක,තරුෂික
විජේසිංහ,ඞවිජපේසිංහ,විජේසිංහ
අබේධීර,අබේධීර,අබේධීර
මුහම්මදු,ඞමුහම්මටු,මුහම්මමදු
මධුසංඛ,මධුසංඛ,ඞමධුසංට
කෞෂල්‍යා,කෞෂල්‍යා,ඞකෞෂල්‍යා
මුනීන්ද්‍රදාස,මුනීන්දුදාස,මුනීන්දදාස
වාසනා,චාසනා,වාසනා
හිරිලියැද්දෙ,හිරලියැද්දෙ,හිරිලියැද්දෙ
නසීර්,නසීර්,නසීර්
මොහමඩ්,මොහමඩ්,ඛඞමොහමචඩ්
ගයත්‍රි,ගයලි්,ගයනි
ලක්මාලි,ලක්මාලි,ඞශලක්මාලි
කමලාවතී,කමලාවතී,කමලාවතී
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
මොහමඩ්,මොහමඩ්,මොහමඩ්
ශෂිකා,ශෂිකා,ශෂිකා
කුමාරි,කුමාර්,කුමාරි
පල්ලිගොඩ,පල්ලිගොඩ,පල්ලිගොඩ
කාන්තරාසා,කාන්තරාසා,කාන්තරාසාං
ජාලත්ගෙයි,ජාලත්ගෙයි,ජාලත්ගෙයි
මලාඋදය,මලාඋදයඨ,ඞඈමලාඋදය
මැන්ඩිස්,මැන්ඩිස්,මැන්ඩිස්
සුනිල්,සුනිල්,සුනිල්
ලයනල්,ලයනල්,ලයනල්
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
රාලහාමි,රාලහාම්,රාලගාම්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
හේවගේ,හේවගේ,හේවගේ
යොමාල්,යොමාල්,යොමාල්
ශ්‍රීමාලි,ඛඞඕශ්‍රීමාලි,ශ්‍රීමාලි
මදුසිකා,ඞසමදුසිකා,මදුසිකා
ගීතිකා,ගීතිකා,ගීතිකා
ෆාතිමා,ථලෆාතිමා,ඞඨඔෆාතිමා
රවිරන්ජන්,රවිරන්ජන්ං,උරචිරන්ජන්
පුෂ්ප,පුෂ්ප,පුෂ්ප
උක්කුමැනිකා,උක්කුමැනිකා,උක්කුමැනිකා
පතිරණගේ,පනිරණගේ,පතිරණගේ
රාජිත,රාජිත,රාජිත
හේවලාගේ,හේවලාගේ,ගේවලාගේ
ඩිනලි,ඩිනලි,ඩිනලි
කෞෂල්‍ය,කෞෂල්‍ය,කෞෂල්‍ය
රාජපක්‍ෂ,රාජපක්ෂ,රාජපක්තකු
අංජිකා,යඅංජිඛා,ඛඞඇඈඇංජිකා
අමල්ෂ,අමල්ෂ,ේඞඝඅමල්ෂ
මාතොට,මාතොට,මාතොට
ලක්ෂාන්,ලක්ෂාන්,ඞශලක්ෂාන්
හර්ෂන,නර්ෂනෂනා,භර්ඡන
කාලවිල,කාලවල,ඨකාලව්ල
පටබැඳිගේ,පටබැඳිගේ,පටබැඳිගේ
සාහුල්,සාහුල්,ේඞඔසාහුල්
සව්කෙන්ද,සවච්කෙන්ද,සච්කෙන්ද
කන්කානමගේ,කන්කානමගේ,කන්කානමගේ
තන්තිරිවත්තගේ,තන්නිරවන්තගේ,තන්තිරිවත්තගේ
සන්ගර්,සන්ගර්,සඝන්ගශර්
ඕමත්ත,ඔඕමත්ත,ඕමත්තා
තිසේරා,පසිසේරා,තිසේරා
තරංගා,තරංගා,තරංගා
සංදීප,සංදීප,සංදීප
පටබැඳීගේ,පටබැඳීගේ,පටබැඳීගේ
අන්නක්කහේවාගේ,අන්නක්කහේවාගේ,අන්නක්කහේවාගේ
ඉන්ද්‍රාවතී,හනනේ්ද්‍රාචවඞී,මන්දාවතී
විරංග,චිරග,චිරග
ලොජිනී,ඞලොජනී,ඞලොජිනී
ඉෂාන්,ඛේඝඞඔඉෂොන්,ඉෂාන්
කුසුම්,බයුව්,ඞඝකුසුම්
කදන්හේන,කදන්හේන,කදන්හේන
පේඩිගේ,ඞජඒේඩිගේ,පේඩිගේ
සීලට්,සිට්,සීලට්
නාගේන්දිරම්,නාගේන්දිරම්,නාගේන්දිරම්
මුදියන්සේ,මුදියන්සේ,මුදියන්සේ
රේණුකා,රේණුකා,රේණුකා
වලල්ලාවිට,වලල්ලාවිට,වලල්ලාවිට
ගයාන්,ගයාන්,ගයාන්
මාධවි,වාධව්,මාධවී
ජයවීර,ජයවර,ජයවීර
අත්තනායක,අත්තනායක,අත්තනායක
මෝහනරාජා,මෝනනරාජා,මෝහනරාජා
අබේසිං,අබේසිං,ඞඝඉඅබේසිං
ෆොන්සේකාගේ,ෆොන්සේකාගේ,ෆොන්සේකාගේ
වල්ගම,ඞචල්ගම,වල්ගම
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
පියසේන,පියසේන,පියසේන
අශෝකා,අශෝකා,ඞඈඅශෝකා
සුල්ෆිකා,සුල්ෆිකා,ඕඞඈඇසුල්ෆසිකා
පෙරුමගේ,පෙරැමගේ,පෙරුමගේ
මොහොමඩ්,මොහොමඩ්,මොගොමඩ්
වීරසිංහ,වීරසිංහ,වීරසිං
පෙරේරා,ශපෙරේරා,පෙරේරාං
අබ්දුල්,අබ්දුල්,ඞඅබදුල්
තිලකම්,තිලකම්,ඞතිලකතම්
ස්වර්ණලතා,ස්වර්ණනතනා,ස්වර්ණලතා
බඩල්ගේ,බඩල්ගේ,බඩල්ගේ
විජ්ජාපතියලාගේ,විජ්ජාපතියලාගේ,විජ්ජාපතියලාගේ
රාමසාමි,ඤරාමසාම්,යණාමසාම්ී
රණවක,රණවක,රණවක
අඟුළුගහ,අඹුළගන,ඞඅමුථග්‍ය
චතුරංගි,වච්තුරංගි,ඛඞසඛචතුරෑගි
රෝහිත,ඞඉරෝහින,රශේගිතප
රන්ජනී,රන්ජවඩ්,රන්ජනී
කොන්නගේ,කොන්නගේ,කොන්නගේ
අචිනි,අචිනි,අචිනිං
සෙව්වන්දි,සෙච්වන්දි,සෙව්වන්දි
රුවිනි,රුචිනි,රුවිනි
සෙලින්,සෙලින්,ඨසෙලින්
ප්‍රසන්ත,ප්‍රසන්ත,ප්‍රසන්ත
ප්‍රේමන්ත,පෂප්‍රේමන්න,ප්‍රේමන්ත
ජයසේන,ජයසේන,ජයසේක
ඉනෝකා,ඉනෝකා,ඉනෝකා
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
පුෂ්ප,පුෂ්ප,පුෂ්ප
ආරච්චි,ආරච්චි,ආරච්ච්
හේවාවසම්ලාගේ,මහ්චාවසම්ලාගේ,හේවාවසම්ලාගේ
පුවනසිංගම්,පුවනසිංගම්,පුවනසිංගම්
සුමුදු,සුමුදු,සුමුදු
මොහමඩ්,මොහමඩ්,මොහමඩ්
මොහොට්ටි,මොහොට්ට්ං,මොහොට්ටිමං
මොහම්මඩ්,මොනම්මඩ්,මොහම්මඩ්
බිලිදුගේ,ඞබෝලිදුගේ,බිලිදුගේ
ජබාස්,එබාස්,ජඒඑබාස්
මධුවන්ති,ඞමධුචන්ති,මධුවන්ති
සමරසිංහ,සමරසිංහ,ඞසමරසිං
සෝමරත්න,සෝමරත්න,සෝමරත්න
මිහිදුකුලසූරිය,මිනිදුකලසූර්ය,මිහිදුකුලසූරිය
රාමනායක,රාමනායක,රාමනායක
අමරසූරිය,අමරසූරය,අමරසූරිය
කළුආරච්චිලාගේ,කළුආරච්චිලාගේ,කළුආරච්චිලාගේ
චතුරංග,චතුරංග,චතුරංග
විතානගේ,විනානගේ,විතානගේ
කරුණාසේනගේ,කරැණාසේනගේ,කරුණාසේනගේ
‍ප්‍රියන්ත,ප්‍රියන්ත,ඞප්‍රියනන්තං
ඉෆ්සා,ෆේසා,ඉෆ්සාං
වර්ණකුලසූරියගේ,වර්ණකුලසූරයගේ,වර්ණකුලසූරියගේ
පනංගල,පනංගළ,පනංගල
මැණිකේ,ඞමැණිකේ,මැණිකේ
