original,Malith,Abhaya
බදියුදීන්,බඳදුයුදින්,බඳියුදින්
බණ්ඩාරලාගේ,බණ්ඩාරලාගේ,බණ්ඩාරලාගේ
ශ්‍රියාලතා,ඞඈර්‍රියාලලාං,ශ්‍රියාලතා
රසිකා,රසකතා,රසිකා
කපුරුබණ්ඩාර,කපුරැබණ්ඩාර,කපුරුබණ්ඩාර
මුරුගේසු,මුරැගේසු,මුරුගේසු
මෙරගල්,මෙරගල්,මෙරගල්
සිරිවර්ධන,සිර්වර්ධය,ඞඈසිරිවර්ධන
කොඩිතුවක්කුගේ,කොඩිතුවක්කුගේ,කොඩිතුවක්කුගේ
ජයකොඩි,ජයකොඩි,ජයකොඩි
ජයසිංහ,අජඑයසිංං,ජයසිංහ
රහුමතුම්මා,රහුමතුම්මා,රහුමතුම්මා
කාරියවසම්,කාරයවසම්,කාරියවසම්
පලාපත්වල,පලාපත්වල,පලාපත්වල
රවිෂා,රවිෂා,එව්මා
ලෙස්ලි,ලෙස්ලි,ඛඞඝලෙස්ලි
සමීමා,ඈසම්මා,සම්මා
සෝපිකා,ඞසෝපිකා,සෝපිකා
වික්‍රමපාල,චික්‍රමපාල,චික්‍රමපාල
නමුන්නේ,නමුන්නේ,නමුන්නේ
පත්තම්පෙරුම,පත්තමිපෙරැම,පත්තම්පෙරුම
සමරසිංහ,සමරසිංහ,සමරසිං
සඳරුවන්,සඳරැවන්,ඞසඳරුවන්
නාගසේන,නාගසේන,නාගසේන
සුජිත,සුජිත්,සුජිත
පොන්සේකා,පොන්සේකා,පොන්සේකා
ගෙදර,ගෙදර,ගගදර
සවනි,සවනි,සවනි
ජිෆ්රි,අජිප්ර,ජිෆර්
පරගහතොට,පරගහතොට,පරගහතොට
කීර්තිරාජා,ඇජකීර්බ්රාජා,කිීර්තිරාජා
දයාසිරි,දයාසිර්,දයාසිරි
කංකානම්ගේ,කංකානම්ගේ,කංකානම්ගේ
හකුරුලාගේ,හකුරැලාගේ,හකුරුලාගේ
ලක්‍ෂ්මන්,ලක්ෂ්මන්,ලකක්‍්ඩමෙන්
දමයන්ති,දමයන්ති,දමයන්ති
විජිතලතා,චිපිතලතා,ඞචිජිතලතා
ෆර්සානා,ෆර්සානා,ේසඈෆර්සානා
නාලක,නාලක,නාලක
චමින්ද,චම්න්ල,චමින්ද
එදිරිමුනි,චිදිරමුනි,එදිරිමුන්
අමරවීර,අමරවීර,අමරවීර
ගලකුඹුරේ,ගලකුඹුරේ,ගලකුඹුරේ
අනූෂා,අනූෂා,අතුෂා
ගෙදර,ගෙදර,ගෙදර
හකුරුගේ,හකුරුගේ,හකුරුූගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
අනුරුද්ධිකා,අනුරැද්ධිකා,අනුරුද්ධිකා
රත්නසේකර,රත්නසේකර,රත්නසේකර
වේවැල්වල,වචේවැල්වල,වේචැල්වල
උදයංගනී,උදයංගනී,උදයංගනී
රිද්මනි,පරිද්මන්ි,රිද්මනි
බුද්දිකා,බුද්දිකා,බුද්දකා
දිනාලංකාර,දිනාලංකාර,දඳිනාලංකාර
නිලේෂ්,නිලේෂ්,ඛඞඝනිලේෂ්
සාමල්ක,සාමල්ක,සාමල්ක
කිරිච්චෙල්ලුම්,කිරිච්චෙල්ලූම්,කිරිච්චෙල්ලුම්
විදනෙලාගේ,විදනෙලාගේ,විඳනෙලාගේ
වික්‍රමසිංහ,වික්‍රමසිංහ,වික්‍රමසිංහ
කුමාරි,කුමාර,කුමාරි
වීරසිංහ,වීරසිංහ,වීරසිංං
පනන්ගල,පනන්ගල,පනන්ගල
ප්‍රියපාල,ප්‍රියපාල,ප්‍රියපාල
කුඹුරලාගේ,කුඹුරලාගේ,කුඹුරලාගේං
කුමාර්,කුමාර,නුමාර්
ප්‍රදීප්,පුදිළ්,ප්‍රදීජර්
සුභාෂිණි,සුභාෂිණි,සුභාෂිණී
නයනි,නයනි,නයනි
යද්දෙස්සලාගේ,යද්දෙස්සලාගේ,යද්දෙස්සලාගේ
සුදිරින්ග,සුදිරන්ග,සුදිරිනත
ප්‍රනාන්දු,ප්‍රනාන්දු,ප්‍රනාන්දු
මහම්මදු,ඞශඈමහම්මටු්,ඞමගම්මදු
පරනගම,පරනගම,පරනගම
කංකානම්ගේ,කංකානම්ගේ,කංකානම්ගේං
දුලීකා,දුලිබඛා,දුලීකා
නුෂ්රා,ණුෂමරා,නුරා
පෙරේරා,පෙරේරා,පෙරේරාං
කුමාර්,කුමාර්,කුමාර්
පිංචාබදුගේ,පිංචාබදුගේ,පිංචාබදුගේ
කුමාරි,කුමාර්,හඞඝකුමාරි
අබ්දුල්,අබ්දුල්,අබ්දුල්
චන්ද්‍රදාස,චන්ද්‍රදාස,චන්දදාස
ගෙදර,ගගදර,ගෙර
පඩුවාවල,පඩුවාවල,පඬුවාවල
පෙරේරා,පෙරේරා,පෙරේරා
නිල්මිණි,ඞනිල්මිනි,නිල්මිනි
කුමාර,කුමාර,කුමාර
සංජීවනී,ෞසංජීවනී,ඛඞසඇසංජිවනීං
දේවප්‍රිය,ඉදේවපිය,දේවප්‍රිය
චන්ද්‍රසේන,චන්දුසේන,ඞඈචන්දසේන
රන්කොත්,රන්කොත්,රන්කොත්
වෙල්ලසාමි,වෙල්ලසාමි,වෙල්ලසාම්
හමීඩ්,හම්බ,හම්ඩ්ි
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
විහඟ,විහලද්,විහාඩුී
කුෂාන්,කුෂාන්,කුෂාන්
ප්‍රින්ටස්,පින්ටස්,ප්‍රිත්ටත්
මැදගම්පොල,මැදගම්පොල,මැදගම්පොල
සුදාකරන්,සුදාබරන්,සුදෘකරන්ං
ගෙදර,ගෙදර,ගෙදර
හේරත්,හේරත්,හේරත්
දනුශ්කා,ඞදනුශ්කා,දනුශ්කා
එරන්ද,යබිරන්ද්‍ර,එන්ද
කෝරලේගම,කෝරලේගම,කෝරලේගම
ගෙදර,ගෙදර,ගගදර
පුරසිංහපේඩිගේ,පුරසිංහපේඩිගේ,පුරසිංහපේඩ්ගේ
පෙරේරා,පෙරේරා,පෙරේරා
පේදුරු,පේදුරු,ප්දුරු
වාසනා,චාසනා,චාසනා
නවීනන්,නචීනන්,නචවීනන්
නිෆ්‍රාස්,නිර්‍රාස්,නිග්‍රාස්
නවෝදා,නවෝදා,නවෝදා
කංකානම්ගෙයි,කංකානමිගෙයි,කංකානම්ගෙයි
දයාරත්න,දයාරත්න,දයාරත්න
තෙන්නකෝන්,තෙන්නකෝන්,තෙන්නකෝන්
විජ්ජා,විජ්ජා,විජ්ජා
ගෝවින්ද,ගෝවින්ද,ඛේසඨගෝවින්ද
සඳරුවන්,සඳරුවන්,සඳරුවන්
මධුසංඛ,මධුසංඞ,මධුසබ
බන්දු,බන්දු,බන්ද
සෙනරත්,සෙනරත්,සෙනරත්
සඳකුමාරි,සඳකඛුමාර්,සඳකුමාරි
ආරුමුගම්,ආරුමුගම්,ඨඈඇඈආරුමුගම්
ලක්සංඛ,ඞලක්සංඛ,ලක්සංඛ
රිද්වාන්,විද්වාන්,රිද්වන්
සුවිනිලතා,සුවිනිලතා,සුවිනිලතා
විග්නේෂ්වරන්,විග්නේෂ්වරන්,විශ්නේෂ්වරන්
තිල්ලයම්මා,නිල්ලයම්මා,තිල්ලයම්මා
සඳරුවන්,සඳරුවන්,සඳරුවන්
ඔගස්ටින්,ඔගස්ටීන්,ඔගස්ටීන්
පන්සල,පන්සිළු,පන්සල
ජවාහිර්,ජවානිදථි,ජවාගහිර්
අබ්දුල්හමිඳු,අබ්දුල්නම්ළු,අබදුල්ගම්දු
ප්‍රනාන්දු,ඛඉභළප්‍රනාන්ද්‍රු,පනාත්ත
සුරේනි,සුරේනි,සුරේනි
විජේසිරිවර්ධන,විජේසිරිවර්ධන,විජේසිරිවර්ධන
මාරියම්,මාරයම්,මාරියම්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
විමලාවතී,විමලාවනී,ඞවිමලාවතී
කංකානම්ගේ,කංකානම්ගේ,කංකානම්ගේ
ප්‍රේඩිගේ,ඞඒ්‍රේඩිගේ,ප්‍රේඩිගේ
උපුල්,යඋපුල්,උපුල්
පින්නගොඩගේ,පින්නගොඩගේ,පින්නගොඩගේ
දිලුෂා,දිලුනා,ඉදිලුශා
ආරච්චිල්ලාගේ,ආරච්චිල්ලාගේ,ආරච්චිල්ලාගේ
දුලන්ජන්,දුලන්ජන්,ඞඨදුලන්ජන්
නෙලුවත්තේ,නෙලුවන්නේ,නෙලුවත්තේ
ෂන්මුගවේල්,ෂන්මුගවේල්,ෂන්මුගවේල්
කංකානම්ගේ,කංකානම්ගේ,කංකානම්ගේ
ෂලෝමි,ඞෂළෝව්,ඛඞෂලෝමි
සුගත්,සුගත්,සුගත්
හුලුගල්ල,ඞහුලූගල්ල,හුලූගල්ල
හොරතල්,හොරතල්,ඞහොරතල්
පේමචන්ද්‍ර,පේමචන්ද්‍ර,පේමචන්ද
යෙතුවල,මයතුවලනල,යෙතුවල
ජයතිලක,ජයතිලක,ජයතිලක
ගැඩිප්පල,ඞගැඩ්ප්පල,ගැඩිප්පල
ප්‍රියදර්ශනී,ප්‍රියදර්ශනී,ප්‍රියදර්ශනී
චරිත්,වත්,චරිත්
පියලතා,පිසලනතා,ඞඉපියලතා
ගෝවින්දරාජ්,ගෝචින්දරාජ්,ගෝවින්දරාජ්
බන්දුල,බන්දුල,බන්දුල
පැලවත්තගේ,පැලචත්තගේ,පැලවත්තගේ
නුවන්,නුවන්,නුවන්
කලාවදි,කලාවද,කලාවදි
සාගර,සාගර,සාර
පල්ලිගොඩ,පල්ලිගොෙොඩ,පල්ලිගොඩ
චන්ද්‍රසේකරම්,චන්ද්‍රසේකරම්,චන්ද්‍රසේකරම්
කරුණාවතී,කරැණාවතී,කරුණාවතී
ධනංජය,ධනංජය,ධනංජය
ෆාතිමා,ෆාබ්මා,ෆාතිමා
කෞෂානි,කමෞෂානි,ඞකෞෂානිං
සඳමාලි,සඳමාලි,සදමාලි
රංජිත්,එංජින්,රජිත්
බංඩාගේ,බංඩාගේ,බංඩාගේ
රුද්‍රිගු,ඊජුගු,රැජුගු
නිරන්ජි,නිරන්පි,නිරන්ජි
තනුජා,බනුරා,තනුජා
කුමාර,කුමාර,කුමාර
බෙත්මගේ,බෙත්මගේ,බෙත්මගේ
කුරුප්පු,ඉකෙරුප්පු,කුරුප්පු
ආරච්චිගේ,ආරච්චිගේ,ඞආරච්චිගේ
බාලක්‍රිෂ්නන්,බාලබඛ්‍රිෂ්නන්,බාලක්‍රිෂ්නන්
සුසන්ත,සුසන්න,සුසන්ත
රේණුකා,රේණුකා,රේණුකා
පිහිල්ලේ,පිහිල්ලේං,පිහිල්ලේ
රංහොටි,රංහොට්,රංහොටිං
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
අරුග්ගොඩගේ,අරැග්ගොඩගේ,අරුග්ගොඩගේ
රන්වලගේ,රන්වලගේ,රන්වලගේ
ජයසිංහ,ජයසිංහ,ජයසිංහං
මහේෂිකා,මනේෂිකා,මශේෂිකා
තර්ෂනා,බඛර්ෂමා,තර්මනා
පලනිමුත්තු,පලනිමුතතු,පලනිමුත්තු
සචිනි,සචිනි,සචිනි
පතිරැන්නැහැලාගේ,පතිරැන්නැහැලාගේ,පතිරැන්නැහැලාගේ
හිරුණි,හිරුණි,හිරුණි
මාලිත්,මාලිත්,ඞමාලිත්
කඩවත,බඩවත,කඩවත
ගනේගම,ගනේගම,ඞගනේගම
අන්සාර්,අන්සාර,අන්සාර්
කුලන්තයිවේල්,කුලන්තයිවේල්,කුලන්තයිවේල්
මෝහන්,ඞමෝනන්,මෝහන්
ප්‍රේමවතී,ඞශඇපජප්‍රේමවනී,සශප්‍රේමවතී
අලියාර්,අලියා,ඛඞඅරලියාර්
දේවගේ,දේවගේ,දේවගේ
චමිල්,එචම්ල්,චමිල්
පියසේන,පියසේන,ඒපියසේන
දුවිලින්,දුවිලින්,දුවිලින්
ෆව්සුල්,ආව්යුල්,ෆව්සුල්
සෙයියදු,සෙයිහලදු,ඞසෙයියදු
තුෂාර,තාර,තුෂාර
ඇන්තනි,ඇන්තනි,ඇන්තනි
රංජිත්,රංජිත්,රංජිත්
පල්ලේමුල්ල,පල්ලේමුල්ල,පල්ලේමුල්ල
සම්පත්,සම්පත්,සම්පත්
රන්හොටි,රන්හොටි,ඞරන්හගොටි
කොඩිතුවක්කුගේ,කොඩිතුවක්කුගේ,කොඩිතුවක්කුගේ
කංකානම්,කංකානම්,ඞසකංකානම්
සේකර,සේබර,සේකර
මල්ලවආරච්චි,මල්ලවආරච්චි,මල්ලවආරච්චි
කරුණාපේඩිගේ,කරැණාපේඩිගේ,කරුණාපේඩ්ගේ
මකාවිටගේ,මකාවිටගේ,මකාවිටගේ
තරිඳු,වරු,හ්තරදු
‍ගෙදර,ඞගෙදර,ගෙරර
කල්හාර,කල්හර,කල්හර
කාවින්ද,කාවින්ද,කාවින්ද
නාගොඩවිතාන,නාගොඩචිතාන,නාගොඩවිතාන
හෙට්ටිආරච්චි,හෙට්ටිආරච්චි,හෙට්ටිආරච්චි
මානම්මන,මානම්මන,මානම්මන
තිප්පල,යනිප්ඵල,නිප්ජ්ල
ෂාරිසාන්,ෂාර්සාන්,ෂාරිසාන්
නිජාම්,නිජාම්,නිජාම්
නිමල්,නිමල්,තිමල්
මධුවන්තී,මධුවන්ති,මධුවන්ති
නන්දනී,නන්දනී,නන්දනී
දියඟුගේ,දියඹුගේ,දියාමුගේ
හංසනී,භංසනී,හංසනී
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මධුෂිකා,මධුෂ්කා,ඞඨමධුෂිකා
රූපසිංහ,රෑෟපසිංහ,රුපසිහ
සෝමපාල,සෝමපාල,සෝමපාල
මුස්හා,ඛඬඞමුස්නා,මුස්හා
පීර්මුහම්මදු,පීර්මුහම්මලදු,පිර්මුහම්මදු
ආරුමුගම්,ආරුමුගම්,අආරුමුගම්
හපන්,හපන්,හපන්
දුරයලෑ,දුරයලලත,දුරයලු
ශාලිනී,ශාලිනී,ශාලීනී
යද්දෙස්සලාගේ,යද්දෙස්සලාගේ,යද්දෙස්සලාගේ
අබ්දුල්,අබ්දුල්,අබදුල්
අයෝගා,අයෝගා,ඞේඞඛඉඅයෝගා
ගම්ලද්දලාගේ,ගම්ලද්දලාගේ,ගම්ලද්දලාගේ
හිජාරා,නිජ,හිජාරා
කන්දයියා,කන්දයියා,කන්දයියා
සමරගේ,සමරගේ,ඬසමංගේ
බණ්ඩා,බන්ඩා,බණ්ඩා
බණ්ඩලාගේ,බණ්ඩලාගේ,බණ්ඩලාගේ
කුමාර,කුමාර,කුමාර
ලාලනී,ලාලනී,ඞලාලනී
මදුශාර,මදුශාර,මදුශාර
ජයකොඩි,ජයකොඩි,ජයකොඩි
දිනේෂා,ඞදිනේෂා,දිනේෂමා
මානික්කම්,මානික්කම්,මානික්කම්
කෝනාර,කෝනාර,කෝනාර
දිල්ෂාන්,දිල්ෂාන්,දිල්ෂාන්
පියදාස,පිසදාස,පියදාස
නිඋමත්,ඞඬනිඋමත්,නිඋමත්
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
මාග්‍රට්,ඞචාග්‍රට්,මාග්‍රට්
කොඩිකාරගේ,කොඩිකාරගේ,කොඩිකාරගේ
කරුණාසිංහ,කරුණාසිංහ,කරුණාසිංහ
මෙත්තසිංහ,මමත්තසිංන්‍ය,මෙත්තසිං
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ඩිලූෂිනී,ඞඩි්ලුෂමිනී,ඞඩිලුෂීනී
සුද්දාගේ,ඞඝඅසුද්දාගේ,සුද්දාගේ
දේවදාසන්,දේවදාසන්,දේවදාසන්
ශ්‍යාමලි,ශහමලි,ශ්‍යාමලි
හමීඩ්,හම්ඩි,හම්ඩ්
හේනැයක,හේනැයක,හේනැයක
ගජනායක,ගජනායක,ගජනායක
සිරියලතා,සිරියලතා,සිරියයතතා
රාජ්කුමාර්,රාජ්කුමාර්,රාජ්තුමාර්ං
සේනානායක,සේනානායක,සේනානායක
රත්නායක,රත්නායක,රත්නායක
රණසිංහ,රණසිංහ,රණසිංහ
මුහම්මදු,ඛඇමුනම්මලදු,මුගම්මදු
ස්වර්ණලතා,ස්වර්ණලතා,ස්වර්ණලතා
අල්විස්,සිල්ව්ඩ්,ඬඋඅල්විස්
ආනන්ද,ආනන්ද,ආනන්ද
මේරි‍යන්,මමරයන්,මේෙරියන්
නදීකා,නදීකා,නදිකා
මධුමාලි,ඞමධුමාලි,ඞමධුමාලි
යාපාමුදලිගේ,යාපාමුදලිගේ,යාපාමුදලිගේ
ප්‍රසන්න,ප්‍රසන්නං,ප්‍රසන්න
රත්නාධිපති,රත්නාධිපති,රත්නාධිපති
සුදර්ශණී,සුදර්ශධ,සුදර්ශන
රාජේශ්වරී,රාජේශ්වර්,ජරාජේශ්වර්
මදුසානි,මදුසානි,ෞේතමදුසානි
අන්ජලාදේවි,අන්ජලාදේවී,අන්ජලාදෙවි
ඩිලාන්,ඩිලාන්,ඩිලාන්
මාපටුනගේ,මාපටුනගේ,මාපටුනගේ
පද්මා,පද්මා,පද්මා
සඳරුවන්,සඳරුවන්,ඞසඳරුවන්
කුසුමාවතී,කුසුමාවනී,කුසුමාවතී
මලර්,මලර්,මලර්
සේනාරත්න,සේනාරත්න,සේනාරත්නං
නවිඳු,නවිළු,නව්දු
ජයතිලක,ජයතිලක,ජයතිලක
කලනි,බලන,කලනි
කොළඹගේ,කොළඹගේ,කොළඹගේ
සඳරුවන්,සඳරැවන්,සඳරුවන්
හොරතල්,හොරනල්,හොරතල්
ආරියරත්න,ආරියරත්න,ආරියරත්න
චින්තනී,පවචින්නනී,ධඉඑචින්තනීි
පියුමි,පියුම්,පියුමි
විජේනන්ද,චිජේනන්ද,විපේනන්ද
ඉමාසා,ේඞඛමොසා,ඉමාසා
මුල්ලකන්දගේ,මුල්ලකන්දගේ,මුල්ලකන්දගේ
සුරේන්,සුරේන්,සුරේන්
නවරත්න,නවරත්න,නවරත්න
පබසර,පබසර,පබසර
නාගරත්නම්,නාගරත්නම්,නාගරත්නම්
ප්‍රනාන්දු,එ්‍රනාන්දු,එප්‍රනාන්දු
සුපුන්,සුදුවන්,සුදුන්
පාතුමා,පාතුමා,ඉපැෘතුමා
බැසිල්,බැසිල්,බැසිල්
ශෙනුකා,ශෙනුකා,ෙරඑගශෙනුකා
කෝකුලරාජනි,කෝකුලරාජනි,කෝකුලරාජනි
ගයන්ත,ගයන්න,ගයන්ත
ප්‍රමෝදි,ප්‍රමොදි,ප්‍රමෝදි
බෝගොඩ,බෝගොඩ,බෝගොඩ
සුබෝධා,සුබෝධා,සසුබෝධා
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
උලුපැන්,උලුපැන්,උලූපැන්
කුරුප්පු,කරැප්පු,කුරුපපු
විජයකුමාර්,වචිජයකුමාර්,චිජයකුමාර්ං
සංගරන්ගේ,සංගරන්ගේ,සංගරන්ගේ
ලියනගේ,ලියනගේ,ලියනගේ
වීරකෝන්,වචීරකෝන්,වීරකෝන්
කුමාර,කුමාර,කුමාර
හේරත්,ේඝඞහේරත්,හේත්
කුමාරිහාමී,කුමාරිහාමී,කුමාරිගාමී
පලහකොන්,පලහකොන්,උජපලහකොන්
සහීඩ්,දැඩිවී,ඞසගීඩ්ං
අස්වැන්න,අස්වැන්න,අස්වැන්න
අමලනාදන්,අමලනාදන්,අමලනාදන්
සිරාජ්,සිරාජ්,සිරාජ්
ස්ටෙලා,ස්ටෙලා,ඞස්ටෙලා
රුද්‍ද්‍රිගු,රැදදූගු,රුද්දිග
ගයාන්,ගයාන්,යගයාන්
මිරියන්,චිරයන්,මිරියන්
මහතත්යා,මහනතත්යා,මහතත්යා
කාදර්,මාද්‍ය,කාර්
මානගේ,මානගේ,මානගේ
රාජරත්නම්,රාජරත්නම්ව,රාජරත්නම්
ආරච්චිගේ,ආරච්චිගේ,ඬඉඑඇආරච්චිගේ
දුනුහොඳ,දුනුහොෙඳ,දුනුගොඳ
සෙල්වරාජ්ගේ,සෙල්වරාජ්ගේ,සෙල්වරාජ්ගේ
ජයවීර,පයපළ්ර,ජයවීර
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මහුමුදු,මහුමුදු,මසුමුද්‍රු
කුමාර,කුමාර,කුමාර
මල්ලිකා,මල්ලිකා,ඈලමල්ලිකා
දියුණුගල,අදියුණුගලගු,දියුණුල
අකුරුගොඩ,අකුරැගොඩ,අකුරුගොඩ
ශ්‍රියාලතා,ඞශ්‍රියාලලතා,ශ්‍රියාලකතා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
දේවගේ,දේවගේ,දේවගේ
දඩයක්කාර,දඩයක්කාර,දඩයක්කාර
රේනූකා,රේනූකා,රේනූකා
පොල්පිටිය,පොල්පිටිය,පොල්පිටිය
පංතිය,පංතිය,යපාතිය
දිල්රුක්ෂි,ඨඈඅදිල්රැක්ෂිං,දිල්රුක්ෂි
දිමුතු,දිමුටු,දිමුතු
සුමුදුමාලි,සුමුදුමාලි,ඞඈසුමුදුමාලි
කට්ටඩියලාගේ,කටිටඩියලාගේ,කට්ටඩියලාගේ
ගොන්සාළුවසම්,ගොන්සාළුවසම්,ගොන්සාඑවසම්
කුලසිංහගේ,කුලසිංහගේ,කුලසිංහගේ
කුසුමාවති,කුසුමාවනි,කුසුමාවතී
විතානගේ,විතානගේ,විතානගේ
චාමර,චාමර,චාමා
පායිස්,යජායිස්,පායිස්
ක්‍රිශ්ටෝපර්,බ්‍රිශ්ටෝපර්,ක්‍රිශ්ටෝපර්
මොහමඩ්,මොහමඩ්,මොහමඩ්
වඩුගේ,වඩුගේ,වඩුගේ
ඉන්තුකා,ඞඉන්තබුකා,ඉන්තුකා
දිසානායක,දිසානායක,දිසානායක
පෙරුමාල්,පෙරැමාල්,පෙරැමාල්
ඉහළ,ඉතළු,දඉළ
රංසිනා,රංසිනා,රංසිනා
දයාවතී,දයාචඞ්,දයාවතී
සම්පායෝ,සම්පායෝ,ඞශඈඡසම්පායෝ
අබ්දුල්,අබ්දුල්,ඞෲඅබදුල්
දිනේෂ්,ඛඞසදිනේෂ්,දිනේෂ්
හොරනේ,හොරනේ,ේසශගහොරනේ
දසනායක,දසනායක,දසනායක
කල්‍යාණි,කල්‍යාණි,ඞකල්‍යාණි
ලක්මාල්,ඞඨඇලකක්‍්මාල්,ේඨජලක්මාල්
කරුණා,කරුණා,කරුණා
ඩිලංගා,ඩිලංගා,ඩිලංගා
කනත්තේ,කනත්තේ,කනත්තේ
තේජානි,ඈඤඡතේජානි,ඞතේජානිං
නයෝමි,නයෝම්,නයෝමි
ගෙදර,ගෙර,මගදුරු
හාදල්,නාදල්,නාද
රණසිංහ,රණසිංහ,රණසිං
තේනුවර,තේනුවර,තේනුවර
ගමගේ,ගමගේ,ගමගේ
හපුවාදේවයලාගේ,හපුවාදේවයලාගේ,හපුවාදේවයලාගේ
හොරගම්පිට,හොරගම්පිට,ගොරගම්පිට
දාබුර,දාලුර,දාඛුර
කන්දෙ,කන්දෙ,කන්දෙ
වීරසිංහ,ඞඨඈඅවිීරසිංහ,වීරසිංහ
ෆාතිමා,ෆානිමා,ඞඈජෆාතනිමා
මොහමඩ්,මොහමඩ්,ඞමොහමඩ්
කිරම,කිරම,තිර
දර්ශන,දර්ශන,දූර්ශනශ
වෙදාලාගේ,වෙදාලාගේ,වෙදාලාගේ
හෑගොඩ,හෑගොඩ,හෑගොඩ
ආසික්,ඇආසික්,ආසික්
සෙන්දිල්,සෙන්දල්,ඞසෙන්දිල්
මධුවන්ත,මධුචන්ත,මධුවන්ත
හේනගේ,හේනගේ,හේනගේ
පාතිමා,පාතිමා,ඛෞඞඝඞඇපාතිමා
නෙළුක,නෙළතක,ඬනෙළුක
අබුල්හසන්,අබුල්නහසන්,අබුල්හසන්
තිඹිරිපිටි,ඞතිඹිරපිටි,තිඹ්රිපිටි
අධිකාරි,ඞඉඅධිකාර්,අධිකාරි
සිල්වා,සිල්වා,ඞසිල්වා
විග්නේස්වරි,වචිග්නේස්වට්,විග්නේස්වර්
රිකාස්,රකාස්,රිකාස්
ඥාණසිංහ,ඟඥාණසිංහ,ඥාණසිං
ආරච්චිල්ලාගේ,ආරච්චිල්ලාගේ,ආරච්චිල්ලාගේ
චමිදු,චම්රදුං,චම්දු
වන්නි,චන්නි,වන්නි
