original,Malith,Abhaya
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
හනීපා,හනළා,ගනිපා
ආසුදීන්,ආසුදීන්,ඞආසුදීන්ං
නර්මදා,නර්මදා,ඞසඉනර්මදා
ධනුජ,ඩනූල්,තුරු
අයස්,අලස්,අයස්
බර්ටි,ඇඔරපරි,බරටි
කරුනානායක,කරැනානායක,කරුනානායක
කෝරාලලාගේ,කෝරාලලාගේ,කෝරාලලාගේ
සපුතන්ත්‍රිගේ,සපුනතන්ත්‍රිගේ,සපුතන්ත්‍රිගේ
