original,Malith,Abhaya
කුමාර්,කුමාර,කුමාර්
ගෙදර,ගෙදර,ගෙදර
සම්පත්,සම්පත්,සම්පත්
සිරිවර්ධනගේ,සිරිවර්ධනගේ,සිරිවර්ධනගේ
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේට
සේනාරත්න,සේනාරත්න,සේනාරත්න
මදුහංසිකා,හමදුහංසිකා,ඞමදුහංසිකා
අරෆාත්,උඅරෆාත්,අරෆාත්
ශාන්ත,ශාන්ත,ශාන්ත
ජයලත්,ජයලත්,ජයලත්
ආරච්චිගේ,ඇඅආරච්චිගේ,ආරච්චිගේ
රාජලෙච්චමී,රාජලෙචිචම්,රාජලෙච්ච්ම්
අරංගලගේ,අරංගලගේ,අරංගලගේ
රමණි,රමණි,රමණි
ප්‍රමෝද්,ප්‍රමෝද්ං,ප්‍රමෝද්
උදාර,දපාර,උදාර
පතිරණලාගේ,පතිරණලාගේ,පතිරණලාගේ
මැණිකේ,මැණිකේ,මැනිකේං
සෙබස්තියන්,සසබස්තියන්,සෙබස්තියන්
යතුෂන්,ඞයතුෂනේ,යතුෂන්
මරික්කාර්,මරික්කාර්ං,මරික්කාර
ජයසේකර,පයසේකර,ජයසේකර
පුෂ්පසිරි,පුෂ්පසිටි,ෞපුෂ්පසිරටි
පිච්චේ,පිච්චේ,පිව්වේ
විදුෂානි,ංවිදුෂානි,විදුෂානි
බණ්ඩාරනායක,බණ්ඩාරනායක,බණ්ඩාරනායක
කුමාර,කුමා්ර,කුමාර
සුබාසීලි,සුබාසීලි,ේසඨඋඇසුබාසීලි
බංඩා,බංඩා,බංඩා
ඉරේෂා,ඞඉරේෂා,ඛඤසඇඉරේෂා
මල්ලිකා,ඞඤමල්ලිකා,ඞේසමල්ලිකා
රේණුකා,රේණුකා,උරේණුකා
කුමාරි,කුමාර,කුමාරි
සේනධිපතීන්ගේ,සේනධ්පතීන්ගේ,සේනධිපතීන්ගේ
යෝගේශ්වරී,යෝගේශ්වර්,යෝගේශ්වරි
මලවිආරච්චි,මලවිආරච්චි,මලචිආරච්චි
පිටිගේ,පිටිගේ,පිටිගේ
ගෙදර,ගෙදර,ගෙදර
මහින්දපාල,මහින්දපාල,හතමහින්දපාල
ප්‍රියංගනී,ඞඈජප්‍රියංගනී,ංප්‍රියංගනී
වර්ණක,ඞචර්ණණ,වර්ණෂක
මයිල්වාගනම්,මයිල්වාගනම්,මයිල්වාගනම්
විජේරත්න,චිපේරත්න,විජේරත්න
මනෝජ්,මනෝජ්,ඈමනෝජ්
මොහමඩ්,ශහමොහමඩ්,මොහමඩ්
කච්චකඩුගේ,කච්චකඩුගේ,කච්චකඩුගේ
කුමාර,කුමාර,කුමාර
හෙන්දාවිතාරණ,හන්දාවිතාරණ,හෙන්දාවිතාරණ
නිජාලිනී,නිජාලිනී,ඞනිජාලීනී
හරින්ද,හර්න්ලද,භහරින්ද
කුමාරි,කුමාර්,කුමාරි
සිත්තිනූර්,සිත්තිනූර්,ඞසිත්තිනූර්
හයස්ති,ඞඉහයස්ති,ධෞශහයස්ති
පරපෙ,යපරපු,පරපෙ
සීනතුල්,සීනතල්,ඞසීනතුල්
සෙනරත්,සෙනරත්,සෙනරත්
ඉරුගල්,ඉරුගල්,ඉරුගල්
නිර්මාල්,ඞනිරමාල්,නිර්මාල්
පුංචි,යප්‍රැවි,පුංචි
කුමාරි,කුමාර,කුමාරි
සඳරැස්,සඳරැස්,ඞඉසඳරස්
ආචාරිගේ,ආචාරගේ,ආචාරිගේ
සෙව්වන්දි,සෙව්චන්දළි,සෙව්වන්දි
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
සම්පත්,සම්පත්,සම්පත්
ජයරත්න,පයරත්න,ජයරත්න
ජෙස්පියා,ජෙස්පියා,ජෙස්පියා
සෞම්‍යා,ඞසෞම්‍යා,සෞම්‍යා
පටබැඳිගේ,පටබැඳිගේ,පටබැඳිගේ
කුමාර,කුමාර,කුමාර
ධනුෂ,හනුස,තුෂ
කොඩිකාර,කොඩිකාර,කොඩිකාර
චන්ද්‍රසේකර,චන්ද්‍රසේකර,චන්ද්‍රසේකර
මදුවන්ති,මදුචන්ති,ඞතමදුවන්ති
රාසික්ෆරීද්,රාසික්ෆරද්,ඛජරාසික්ෆරිද්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
රත්නායක,රත්නායක,ශඈරත්නායක
මුදලිගේ,මුදලිගේ,මුදලිගේ
හිරෝෂිකා,හිරෝෂිකා,ඞහිරෝෂිකා
දිල්රුක්සි,දිල්රැක්සි,දිල්රුක්සි
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
නසූර්,නසූරළ්,නසූර්
මයුරි,මයුටු,මයුරි
ස්රුදි,සරැදි,ස්රැදි
නිපුන්,නිපුන්,නිපුන්
දේවතා,දේවා,දේවතා
කරුණාරත්න,කරැණාරත්නං,කරුණාරත්න
පරිමලා,පරිමලා,පරිමලා
මධුමාලි,ඞහමධුමාලි,ඛඞහමධුමාලි
ධනුක,ධනුඛ,සනුක
පාතුම්මා,පාතුම්මා,ඞපාතුම්මා
චන්දිමා,චන්දමා,ේඞචන්දිීමා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
තේනුවර,ඛඞහඡභේනුවර,ඞතේනුවර
හර්ෂණ,ඞතර්ෂා,හර්ෂණ
තරංගික,තරංගික,ඉතරාගීක
කුරේරා,කූරේරු,කුරේරා
ගොන්නගේ,ගොන්නගේ,ගොන්නගේ
නතාලි,නබාලි,ඞනතාලි
සිතාරා,සිතාරා,ඛඞසඇසිතාර
කංකානම්ගේ,කංකානම්ගේ,කංකානම්ගේ
හෙනරත්,ඞහෙනරත්,හෙනරත්
රහුමාබීවි,රහුමාබිවි,රහුමාබීවි
පේමසිරි,ඞඝජේමසිට,පෙමසිරදයි
ගෞසල්යා,ගෞසල්‍යා,ගෞසලයා
නුවන්,නුවන්,නුවන්
විෂ්ණුකරන්,වචිෂ්ණුකරන්ං,විෂ්ණුකරන්
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
අබ්දුල්,අබ්දුල්,ඞේඞඞඅබදුල්
සුබසිංහ,ඞඈසුබසිංගන,සුබසිංං
වග්ගම,වග්ගම,වග්ශම
සුදුමැණිකා,සුදුමැණිකා,සුදුමැණිකා
කුමාර,කුමාර,කුමාර
අසෝක,අසෝකං,අසෝක
ප්‍රමෝද්,ඞඉප්‍රමෝද්,ප්‍රමෝද්
රත්නායක,රත්නායක,රත්නායක
ලක්‍ෂිත,ඞලකක්‍්ෂිත,ඛසඈලක්ෂත
රනතුන්ග,රනතුන්ග,රනතුන්ග
කංකානම්ගේ,කංකානම්ගේ,කංකානම්ගේ
බංඩා,බංඩා,බංඩා
ආනන්ද,ආනන්ද,ආනන්ද
මධුෂා,මධුෂා,මධුෂා
කස්තුරි,කස්තූරු,කස්තුරි
ගමගේ,ගමගේ,ගමගේ
සිරිල්,සිරල්,සිරිල්
සූරියගොඩ,සූර්යගොඩ,සූරියගොඩ
සුරේන්ද්‍රන්,සුරේන්ද්‍රන්,සුරෙන්දුන්
ගාමිණී,ගාම,ගාමී
උපුල්,උපුල්,එපුල්
එගොඩගේ,චිගොඩගේ,එගොඩගේ
අමරසිරි,අමරසිරි,ඛඞඝඅමරසිරි
ගල්ලත්,ගල්ලත්,ගල්ලත්
පුෂ්පවදී,පුෂ්ඵටවදිි,පුෂ්පවදී
තරංග,ඞතරංග,තරංග
ඉෆ්තිකාර්,ඞඨමතශේනිකාර්,ඉෆ්තිකාර
පද්මසීලී,පද්මසිළලී,ඞපද්මසීලීි
අජීත්,අජිත්,අජිත්
කුට්ටියලාගේ,කුූට්ටියලාගේ,කුට්ටියලාගේ
සුනිල්,සිවිල්,සුනිල්
තිලංක,තිලංක,ඞඛතිලංක
සුදත්,සැන්,සුදත්
සිත්ති,සිත්ති,සිත්ති
චන්ද්‍රලතා,චින්දුලලතා,ඞචන්දලතාප
ගමගේ,ගමගේ,ගමගේ
මුත්තුකුමාර්,මුත්බුකුමාර්,මුත්තුකුමාර්
සෙවගන්,සෙවගන්,සෙවගන්
බිසෝමැණිකා,බිසෝමැණිකාං,බ්සෝමැණිකා
කනක්කේ,කනක්කේ,ඞකනක්කේ
රෝහිනී,රෝඞභිනී,රෝහිනී
අකල්යා,අකල්යා,අකලයා
කොස්තා,කොස්තා,ඞකොස්තා
නිරෝෂාණ්,නිරෝෂාණ්,නිරෝෂාණ්
මිනෝලි,ඞඈඉමිනෝලිං,මිනෝලිං
බංඩාර,බංඩාර,බංඩාර
හසිනි,හසිනි,හසිනි
මධුශංක,මධුශංක,මධුශංක
කාන්ති,කාන්ති,කාන්ති
කපිල,කපිල,කපිල
රවීන්ද්‍ර,රඑවීන්දුං,දරවීිත්ද
රත්නායක,රත්නායක,ඈරත්නායක
ගඟබඩගේ,ගැබුබඩගේ,ගාඹම්බඩගේ
බංඩාගේ,බංඩාගේ,ඞබංඩාගේ
මල්ලිමා,ඞමල්ලිමා,ඞමල්ලිමා
ෂාරිෆ්,ෂාරග්,පාර්ෆල්
ගමාච්චිගේ,හගමාච්ච්ගේ,ගමාච්චිගේ
දීපිකා,දීපිකා,දීපිකා
අලව්වේරාල්ලාගේ,අලවිව්‍රොල්ලාගේ,අලව්වේරාල්ලාගේ
පත්මශිලි,පත්මශිලි,පත්මශිලි
උතුම්,උතුම්,එතුම්
විජේදාස,ඇඅචිපේදාස,විපේදාස
ආචාරිගේ,ආචාදරගේ,ආචාරිගේ
මහේසි,ේශමහේසි,මහේසි
මොහමඩ්,ඞමොආවමඩ්,ේඞශමොහම්ඩ්
අස්‍රත්,අපත්,අසත්
හේරත්,හේරත්,යහේරත්
විජේනායක,විජේනායක,විජේනායක
පතිරාජ,පතිරාජ,පතිරාජ
කිත්සිරි,කිත්සිරි,කිත්සිරි
අරුමාවඩු,අරැමාවඩූු,අරුමාවඩු
සමන්ති,සමන්නි,සමන්ති
කොට්ටල්බද්දේ,කොට්ටල්බද්දේ,කොට්ටල්බද්දේ
අධිකාරි,අධිකාර්,අධිකාරි
සපුගේ,සපුගේ,සපුගේ
කළුගල,ේඞඛකළුගල,ඛඬඞකඑුගල
වික්‍රමසිංහ,වික්‍රමසිංහ,චික්‍රමසිං
රත්නායක,රත්නායක,රත්නායක
රන්දුනු,ඊඑන්දුනු,රන්දුනු
කොඩිතුවක්කු,කොඩිතුවක්කු,කොඩිතුවක්කු
කච්චකඩුගේ,කච්චකඩුගේ,කච්චකඩුගේ
සංකර්,සංකර්,සංකර
රාජනන්දනි,රාජනන්දනි,රාජනන්දනි
ෆොන්සේකා,ෆොන්සේකා,ෆොන්සේකා
චන්ද්‍රසිරි,චන්ද්‍රසිර්,චන්දසියදි
ජයසුන්දර,ජයසුන්දර,ජයසුන්දර
රත්නායක,රත්නායක,රත්නායක
අබ්දුල්ලා,අබ්දුල්ලා,අබදුල්ලා
නිශාදනී,ඩිශාදනී,නිශාදනී
වසන්තා,චසන්තා,වසන්තා
අස්මා,අස්මා,අස්මා
චමින්ද,චමින්ද,චමින්ද
අන්නාතුරේ,අන්නාතුරේ,අන්නාතුරේ
මොහමඩ්,මොනමඩ්,මොහමඩ්
අසංක,අසංක,අසංක
නසාර්,නසාර්,නසාර්
සිගාමනි,සිගාමනි,සිගාමන්
වෙලගෙදර,වෙලගෙදර,වෙලගෙදර
රාජපක්‍ෂ,රාජපක්ප,රාජපක්සක
ඩෙස්මන්,එඬඩස්මන්,ඩෙස්මන්
සුසන්ත,සුසන්ත,සුසන්ත
කුමාර,ඞඝකුමාර,කුමාර
විජේසුරිය,චිජේසුරය,ඞවිජපේසූරිය
රතුකොහේ,රතුකොහේ,රතුකොහේ
කුමාර,කුමාර,කුමාර
සදිෂ්,සදුම්,සඳිම්
අබ්දුල්,අබ්දුල්,අබදුල්
ලීලාවතී,ඞඝඉලීලාවනී,ඞඉලීලාවතී
වසන්ත,චසන්ත,ඞවසන්ත
චන්ද්‍රකුමාර්,ඇචන්ද්‍රඛකුමාර්,චන්දුකුමාර්
අසුරප්පුලිගේ,අසුරප්පුලිගේ,අසුරප්පුලිගේ
අදාසූරිය,පවසූර්ය,ඞඅදාසූරිරථර
අයේශ්,ඞඅයේශ්,අයේශ්
අජීත්,අපිත්,අජිත්
මීගහලගේ,මීගහලගේ,ඞඈමීගහලගේ
රංජනී,රංජනී,රාජනී
වැලිහේන,වැලිහනේන,වැලිහේන
දිලානි,දිලානි,දිලානි
තිලකරත්න,නිලකරත්න,තිලකරත්න
රන්මැණිකා,රන්මැණිකා,රන්මැණිකා
පේඩිගේ,ජේඩිගේ,පජේඩිගේ
ශිවානි,ශිවානි,ිවානි
සුරේෂ්,සුරේෂ්,සුරේෂ්
සුමිත්,සුම්ත්,ඞේඞසුමිත්
බ්‍රාහ්මණ,බ්‍රාහ්මණ,ඞඨඋබ්‍රාග්මණ
කොඩිප්පුලි,කොඩිප්පුලි,කොඩිප්පුලි
ගෙදර,ගෙදර,ගෙදර
ජයතිලක,ජයතිලක,ඞඨජජයතිලක
මැයිසා,මැයිසා,මැයිසා
සවිඳු,සවිඳු,සවිදුක
දිලානි,දිලානි,දිලානි
ප්‍රසාද්,ප්‍රසාථ්,ප්‍රසාද්
සංජීවනී,සංජීවනී,ඞසසංජීවනී
අබේකෝන්,අබේකෝන්,අබේකෝන්
මාසාහිමා,මාසාහිමා,මාසාහිමා
රේණුකා,ඞඉරේණුකා,රේණුකා
අවුසඳහාමිගේ,අවුසඳහාම්ගේ,අවුසදහාමිගේ
හල්ලින්නගේ,හල්ලින්නගේ,හල්ලින්නගේ
සුදත්,ඬුදුන්,යු
නිරෝෂා,ශඈජතනිරෝෂා,නිරෝෂා
රොෂාන්,රොෂාන්,රොෂාන්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මුත්තුලිංගම්,මුත්තූලිංගම්,මුත්තුලිංගම්
දුරයලාගේ,දුරයලාගේ,දුරයලාගේ
ජයසිංහ,ජයසිංර්‍ය,ජයසිංහ
ගෙදර,ගෙර,එශදර
ප්‍රනාන්දු,ඞප්‍රනාන්ද්‍ර,එ්‍රනාන්ද්‍ර
ධම්මික,ධම්ම්තන,ධම්මික
කියාස්,කියාස්,ඇකියාස්
මොහමඩ්,මොහමඩ්,මොහමඩ්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ඇන්ටන්,ඇන්ටන්,ඞඨඋඇන්ටන්
සුදර්ශනී,ඞඉසුදර්ශනී,සුදර්ශනී
රසිඳු,අරසු,රසිඳු
චන්ද්‍රසේකර,චන්ද්‍රමස්කර,චන්දූසේකර
පොන්නසාමි,පොන්නසාම්,පොන්නසාමි
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
වික්ටර්සිරි,වික්ටර්සිට,වික්ටර්සිරදි
තිරුස්කන්දරාසා,තිරැස්කන්දරාසා,තිරැස්කන්දරාසා
ලොකුමැණිකා,ලොකුමැණිකා,ලොකුමැණිකාප
අසීසා,අසිසා,ධේඛඞඛඅසීසා
දීප්තිකා,දිප්තිකා,දිප්තිකා
නෆීස්,නෆිස්,නෆජිස්
ටකර්,එඑකර්,එක
‍ප්‍රියන්ත,ප්‍රියන්ත,ඩිප්‍රියන්ත
ඉන්ද්‍රාසිරි,මන්ද්‍රාසිර්,මන්දාසිරටි
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
කන්දයියා,කන්දයියා,කන්දයියා
මගුරගමඇතිගේ,මගුරගමඇතිගේ,මගුරගමඇතිගේ
ඉසුරු,අසුරු,ඉසුරු
මොහම්මඩ්,මොනම්මඩ්ං,මොහම්මඩ්
ගෝවින්නගේ,ගෝවින්නගේ,ගෝවින්නගේ
දුලාංජලී,දුලාංඡලීි,ඛඝදුලාංඡලී
තවප්‍රියා,තවපිසයා,තවප්‍රියා
කුමාර,කමාර,කුමාර
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
පනික්කන්,ඞසපනික්කන්,පනික්කන්
සාමතිලක,සාමනිලක,ඨඈජඡසසාමතිලක
වාසනා,වාසනා,ඞවාසනා
පරගහවත්ත,පරගනවත්ත,පරගහවත්ත
පුෂ්පකුමාර,පුෂ්පකුමාර,පුෂ්පකුමාර
සමිදු,සව්දුට,සම්දු
හේවගේ,ඞහඞේවගේ,හේවගේ
හැඩිගල්ලේ,හැඩිගල්ලේ,හැඩිගල්ලේ
හැන්නදිගේ,හැන්නදිගේ,හැන්නදිගේ
ගෙදර,ගෙදර,ගෙදර
ඩිංගරි,ඩිංට,ඩිංගශරි
ෂෙහානි,ඈංෂෙහානි,ෂෙගහානි
වික්‍රම,චිතුම,විකත්‍රම්‍ර
උවයිස්,උවයිසි,උවයිස්
යස්මි,සස්ම්,යස්ම්
කායත්තිරි,කායතන්තනිරි,කායත්තිරි
හෙට්ටිලාගේ,නහෙට්ටිලාගේ,හෙට්ටිලාගේ
ලලිතා,ලලිතා,ලලිතා
වාසල,වචාසළු,වාසළු
මුතුනායකගේ,මුතූනායකගේ,මුතුනායකගේ
පතිරැන්නැහැලාගේ,පතිරැන්නැහැලාගේ,පතිරැන්නැහැලාගේ
නිශාන්ති,ඞනිශාන්නි,නිශාන්ති
නාරායන,නාරායයන,නාරායන
මෝදර,මෝදර,මෝදර
හේරත්,භෆහේරත්,ඞඈඔගහගේරත්
අබ්දුල්ලා,අබ්දුල්ලා,අබදුල්ලා
සුධර්මා,සුධර්මා,සුධර්මා
සින්නාන්ඩ්,සින්නාන්ඩි,සින්නාන්ඩ්
මදුෂාන්,මදුෂාන්,මදුෂාන්
ෂෙරීන්,ඞඛඞඝෂර්න්,ඞඛඞමමෙරින්
ප්‍රනාන්දු,ළ්‍රනාන්දු,ප්‍රනාන්ද්‍ර
රන්දුනු,රන්දුනු,රන්ද්‍රනතු
රංදිකා,රෘදිකා,ඞරංදිකා
ශිරානි,ශිරානි,සිරානි
බාලනේෂන්,බාලනේෂන්,බාලනේෂන්
අනෝෂා,අනෝෂා,අනෝෂා
ඉන්දුජන්,ඞසමන්දුජන්,ඉන්දුජන්
ජෙගනාදන්,ජෙගනාදන්,ජෙගනාදන්
ප්‍රේමසිරි,ඞසජඡජඒ්‍රේමසිට,ප්‍රේමසිරි
වීරකෝන්,වීරකෝන්,වීරකෝන්
මත්තක,මත්තක,මත්තතක
අබ්දුල්,අබ්දුල්,අබදුල්
මුතුවාපා,ඞමුතුවාපා,ඛඞමුතුවාපා
මුරුගයියා,මුරැගයියා,මුරුගයියා
මධුභානි,ඞහමඩධුනානි,ඞඝඞමධුභානි
පේඩිගේ,ඞපේඩිගේ,පේඩිගේ
තුෂාරි,තුෂාර්,යතොාර්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
දහනායක,දහනායක,දහනායක
කවින්දිකා,ඞඨසකචින්දිකා,ඞකවින්දිකා
අරඹේ,අරඹේ,අරඹේ
රොෂාන්,ඡථථරොෂාන්,රොෂාන්
සුරවීර,සුරවිර,සුරවීර
වටවල,වටවල,වටවල
හේරත්,ඞඛහනේරත්,හේරත්
මොහමඩ්,මොහමඩ්,ඞමොගමඩ්
සංගීතා,සංගීතා,සංගීතා
අබ්දුල්,අබ්දුල්,අබදුල්
නජීරා,වරිර,නජිරා
රණසිංහ,රණසිංහ,සශරණසිං
පමුදිතා,පමුදිතා,පමුදිතා
හෙවනහැන්නදිගේ,හවනහැන්නදිගේ,හෙවනහැන්නදිගේ
කළුඅච්චිගේ,කළුඅච්චිගේ,කරථඅච්චිගේං
අන්තෝනිගේ,අන්තෝනිගේ,අන්තෝනිගේ
කම්සුස්,ඞහකම්සුස්,ඞඈකම්සුස්
රත්නායක,රත්නායක,රත්නායක
කව්ෂිග්,කචිෂ්ග්,කච්ෂිීග්
දසනායක,දසනායක,දසනායක
දේනුක,දේනුක,දේනුක
ලියනරාලලාගේ,ලියනරාලලාගේ,ලියනරාලලාගේ
විමුක්ති,වචිමුක්ති,විමුක්ති
යොහානි,යොහානි,යොහානි
කාලිකුට්ටි,කාලිකුටට්,කාලිකුට්ට්
කුමාරගේ,කුමාරගේ,කුමාරගේ
යසශ්‍රි,සසශ්‍රී,ගසලි
ජයාගේ,ජයාගේ,ජයාගේ
මුහම්මදු,ඞඤමුහම්මටු,මුහගම්මදු
කරලහිංගේ,කරලහිංග්,කරලහිංගේ
ගුලවිට,ගුලවිට,ගුලව්ට
රජිත,එපිත,රජත
ඉලුක්වත්තලාගේ,ඉලූක්වත්තලාගේ,ඉලූක්වත්තලාගේ
කලුගලගේ,කලූගලගේ,කලූගලගේ
කුමාර,බාර්,කුමාර
කච්චකඩු,කච්ච්කඩු,කච්චකහඩු
ජසීර්,පසිර්,රජසීර
විජේවික්‍රම,විජේවිකත්‍රම,ඞඇවචීිජේවික්‍රම
අසංග,අසංග,අසංග
හේරත්,ඞඛහේරත්,හේරත්
වාසනා,වාසනා,වාසනා
අත්තනායකලාගේ,අත්තනායකලාගේ,අත්තනායකලාගේ
අජන්ත,අජන්ත,අජන්ත
වීරසේකර,චීරසේකර,ඞඈචීිරසේකර
කැකුලන්දොල,කැකුලන්දොල,කැතකුලන්දොල
කන්දෙවත්තලාගේ,කන්දෙවත්තලාගේ,කන්දෙවත්තලාගේ
මැටිල්ඩා,මැටිල්ඩා,ඛඞමැටිල්ඩා
මධශංක,මධශංක,මධශංක
සුරේස්,සුරෙස්,සුරේස්
