original,Malith,Abhaya
රමේෂ්,රමේෂ්,රමේෂ්
කාරගේ,කාරගේ,කාරගේ
උඩකඩ,උඩකඩා,උඩකඩ
පුෂ්පකුමාරි,පුෂ්පකුමාර,පුෂ්පකුමාරි
අබේසිංහ,අබේසිංහ,ඞඅබේසිං
අශෝක්,අශෝක්,ඛඕඞඅශෝක්
කුමාර,කුමාර,කුමාර
දුරයලාගේ,දුරයලාගේ,දුරයලාගේ
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේං
මානෙල්,මානෙල්,මානෙල්ං
සඳුනි,සඳුනි,සඳුනි
චන්ද්‍රා,චන්ද්‍රා,ඞංචන්දා
සවින්ද,නිච්න්ල,සචින්තන
ශිතුමි,ඞේඞඛගෂිතනුම්,ශිතුම්
නවෝද,නවෝදු,නචෝද
මහේෂිකා,මනේෂිකා,මශේෂිකාං
ගෝකුල,ඞගෝකුලළල,ගෝකූුල
සර්මිලා,ඞසදර්ම්ලා,ජඋසර්මිලා
වැලිකල,චෑලිබල,සඈඋෂවැළලිකල
මදුෂාන්,මදුෂාන්ං,මදුෂාන්
වසම්ගේ,වසම්ගේ,වසම්ගේ
රාජපක්‍ෂ,රාජපක්ත,රාජපක්සකු
බිම්සරණි,බ්ම්සරණිං,බිම්සරනි
ලයනගේ,ඞලයනගේ,ලයනගේ
කෝණාර,කෝණාර,කෝණාර
ලක්‍ෂිත,ලකක්‍්ෂ්ත,ලක්ෂත
වික්‍රමසිංහ,විබ්‍රමසිංහ,වික්‍රමසිංහ
කුකුලදුරයින්ගේ,කුකුලදුරයින්ගේ,කුකුලදුරයින්ගේ
කල්ප,කල්ප,කල්ප
ගෙදර,ගෙදර,ගෙදර
ජයලකෂ්මී,ජයලකෂ්මීිං,ජයලකමේ
රාලලාගේ,රාලලාගේ,රාලලාගේ
ප්‍රියදර්ශණී,පි්‍රියදර්ග්‍යත,ප්‍රියදර්ශශ
සඳමාලි,සඳමාලිං,සඳමාලි
සුපෙම්,සුපෙම්,සුපෙම්
නිරෝෂනී,ඞනිරෝෂනී,ඞනිරෝෂනී
සමන්,සමන්,සමන්
ජබාර්,ඒඑබාර්,ජබාර
ප්‍රියමාල්,ඞප්‍රියමාල්,ඞඉප්‍රියමාල්
ස්වර්ණලතා,ස්වර්ණනසතා,ස්වර්ණලතා
කිරිබත්පනේ,කිරබත්පනේ,කිරිබත්පනේ
ප්‍රබෝධනී,ප්‍රබෝධනී,ජප්‍රබෝධනී
නිශාන්ත,නිශාන්න,නිශාන්තං
වෙල්ලප්පිලි,වෙල්ලප්පිලි,වෙල්ලප්පිලි
ෆායිස්,ෆලායිස්,ෆායිස්
කාංචනා,කාංචනා,කාංචනා
හොන්නන්තර,හොන්නන්තර,හොන්නන්තර
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
රත්නායක,රත්නායක,රත්නායක
පැලෑදගේ,පැලෑදගේ,පැලැදගේ
වලව්වේ,ඞවචලවිවේ,වලව්වේ
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
හංසිකා,හංසිකා,ඛඛේසඞහංසිකා
මහේෂානි,ඞඈමනේෂානි,මගේෂානි
කනුෂ්ක,ඈකනුෂ්ක,කනුෂකත
තිලෝජනන්,තිලෝපජනන්,තිලෝජනන්
චමොද්,ඞඑචමොද්,එචමොද්
චමින්ද,ඈඔචම්න්ද,ඛසචමින්දා
මහම්මත්,මහම්මන්,ඛඬඝමහම්මත්
දයාරත්න,දයාරත්න,දයාරත්න
සචිනි,සවි,සචනි
රාමනායකගේ,රාමනායකගේ,රාමනායකගේ
සංජුලා,සුංජුලා,ඞසංජපුලා
ගමලද්දලාගේ,ගමලද්දලාගේ,ගමලද්දලාගේ
අබුදුල්,අබුදුල්,අබුදුල්
කජන්ග,ඞකජන්ග,කජන්ශ
රාසේස්වරන්,රාසේස්වරන්,රාසේස්වරන්
රණවීර,රණවිර,රණවීර
ජයසුන්දර,ජයසුන්දර,ජයසුන්දර
සිල්වා,සිල්වා,සිල්වා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
සජීවා,සළවා,ඛඞසජීවා
මධුවන්ති,මධුචන්ති,මධුවන්ති
මුහම්මදු,ඞමුහම්මටු,ඞහමුහම්මදු
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
සිසිර,සිසිර,සිසිර
කුසල්,බසළ්,ඞඉකුසල්
ගෙදර,ගෙදර,ගෙදර
පියුමාලි,පියුමාලි,පියුමාලි
හේවාරාඉංදූව,හේවාරාංදූව,හේවාරාඉංදූව
අභයසිංහ,අභයසිංහ,ඞඅගයසිං
ලෙව්පොද්දෙනියගේ,ලෙවිපොද්දෙනියගේ,ලෙව්පොද්දෙනියගේ
ප්‍රියංගා,ප්‍රියංගා,ප්‍රියංශා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
උනම්බුවේ,උනම්බුවේ,උනම්බුවේ
උයන්ගොඩ,එයන්ගොඩ,උයන්ගොඩ
පෙරේරා,ඞපෙරේරා,පෙරේරා
ප්‍රනාන්දු,ප්‍රනාන්ද්‍රා,ප්‍රනාන්දු
මාතර,මාතර,මාතර
හසිත,හසිත,හසිත
ෂරීෆ්,ෂර්ෆල්,නෂර්ලා
ගෙදර,ගෙදර,මෙදර
උදයංගන,උදඳයංගන,උදයංගන
මිරිස්සෙ,ම්ර්ස්සොෙ,ඞමිරිස්සෙ
ගෙදර,ගෙර,ගෙදර
අනුරාධ,අනුරාධං,අනුරාධ
සෙනරත්,සෙනරන්,සෙනරත්
අලහප්පෙරුම,අලහප්පෙරුම,අලගප්පෙරුම
පතිරාජගේ,පතිරාජගේ,පතිරාජගේ
චන්ද්‍රාවතී,චන්ද්‍රාවනී,චන්දාවතී
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
රිසානා,දිසානා,රිසානා
ඊගල,ඊගලම,ඊගල
වැලිකල,වචැලිකල,ජඇබවැලිකල
අමීර්,අමර්,අමර
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
නන්දිනි,නන්දනී,ඬඞනන්දනි
නිමල්,නිමල්,ඞනිමල්
ගෙදර,ගෙදර,ගෙදර
හත්තකගේ,හන්තකගේ,හත්තකගේ
අමාලි,අමාලි,අමාලි
සිත්ති,සිත්,සිත්ති
සම්පත්,සම්පත්,කසම්පත්මං
සංජීවනී,සංජීවනී,ඞඇසංජීවනී
ලක්රන්දි,ඞලබක්‍රන්දි,ලක්රන්දි
වික්‍රමසිංහ,වචික්‍රමසිංහ,වික්‍රමසිං
දිල්කි,දිල්බ්්,ඞඕඞහඇදිල්ති
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
විනෝකරන්,විනෝකරන්,විනෝකරන්
සුහාදා,සුමාන,සුහාදා
විජේකෝන්,චිපේකෝන්,විජේකෝන්ං
සෙව්වන්දි,සෙච්වන්දි,සෙව්වන්දි
සංජීව,සංජීව,සංජීව
බංඩාරලාගේ,බංඩාරලාගේ,බංඩාරලාගේ
‍ප්‍රියන්ත,ඞඝරප්‍රියන්න,ප්‍රියන්න
තෙල්ගේ,තෙල්ගේ,තෙල්ගේ
හේමසිරි,ඞහේමසිර්,ේසඤඇඡහේමසිරි
ජයසූරිය,ජයයුූරය,ජයසූරිය
ප්‍රියන්ගා,පියන්ගා,ප්‍රියන්නා
දදුශන්,දදුගශන්,දුදුශන්
ගුණසේකර,ගුණසේකර,ගුණසේකර
රතුගේ,ේශඈරතුගේ,ඞරතුගේ
කමලසිරි,කමලසිරි,කමලසිරි
ගෙදර,ගෙදර,ගෙදර
හෙට්ටිහේවා,හෙටිට්හේවා,හෙට්ටිහේවා
අචිනි,අච්නි,අචඳිනි
මොහමඩ්,මොහමඩ්,මොහමඩ්
තරංග,තරංග,තරංග
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ප්‍රභාත්,ප්‍රභාත්,ප්‍රභාත්
ශෂිනි,ශෂිනි,ශෂීනි
උත්පලා,දිත්පලා,උත්පලා
ඇනස්ටි,අඇනස්ටි,ඇනස්ටථටි
දිල්රුක්‍ෂි,දිල්රැක්ෂි,දිල්රුක්ෂි
කුමාර,කුමාර,කුමාර
වික්‍රමසිංහලාගේ,වික්‍රමසිංහලාගේ,වික්‍රමසිංගලාගේ
වත්තේ,චිත්ත්,වත්තේ
කුලතිලක,කුලතිලක,ඞකුලතිලක
සුජීව,සුළ්ව්,සුජුජළු
කළුආරච්චිගේ,කළුආරච්චිගේ,කළුආරච්චිගේ
මාෂලා,මාෂලා,මාලා
රංජිත්,රංජත්,රංජිත්
මර්තීනු,මර්තිනු,මර්තීනතු
ජයන්ත,ජයන්ත,ජයන්ත
ආනන්ද,ඞආනන්ද,ආනන්ද
විරංග,ව්රාග,විරංග
ලිංකේන්තිරන්,ලිංකේන්තිරන්,ලිංකේන්තිරන්
නිරෝෂන්,නිරෝෂන්,නිරෝෂන්
පුෂ්පා,පුෂ්පා,පුෂපා
රත්නරතා,රත්නරතා,ඈරත්නරතා
ප්‍රනාන්දු,ප්‍රනාන්දු,ප්‍රනාන්ද්‍ර
බංඩාර,බංඩාර,බංඩාර
නාත්තන්ඩිගේ,නාත්තන්ඩිගේ,නාත්තන්ඩ්ගේ
අබිලෂා,ඞඅඛ්ලපා,අබ්ලලා
ජයතුංග,ජයබාංග,ජයතුංග
ජයන්ත,ජයන්න,ජයන්ත
කළුආරච්චිගෙ,කළුආරච්චිගෙ,කථආරච්චිගෙ
සන්ධ්‍යා,සන්ධා,සන්ධ්‍යා
ප්‍රියදර්ශනී,ප්‍රියදර්ශනී,ප්‍රියදර්ශනී
අසනාර්,ඞඉඅඅසනාර්ං,අසනාර්
දඹදිව,දඹදුව,දඹදිව
ලියනගේ,ලියනගේ,ලියනගේ
සුජීවා,සුඵළිවා,සුජීවා
රන්දිප්,රන්දිජප්,රන්දිව
විශාකා,විශාකා,ඞඇවිශාකා
දෙයිවේන්දිරන්,දෙයිවේන්දිරන්,දෙයිවේන්දිරන්
ප්‍රේමලතා,ප්‍රේමමතා,ප්‍රේමලතා
වත්සලා,චතනත්සලා,වත්සලා
සුසන්තා,සුසන්තා,සුසන්තා
හීංමැණිකා,නීංමැණිකා,ගහීංමැණිකා
මොහොමඩ්,මොහොමඩ්,මොහොමඩ්
ජයවර්ධන,ජයවර්ධන,ජයවර්ධන
ජයමාන්න,ජයමාන්න,ජයමාන්න
දිලිනි,රදිලිනි,දිලිනි
ෂන්මුගම්,නෂන්මුගම්,ඞහනන්මුගම්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
වෑපල,වෑපළ,චවැපළළ
ප්‍රියංගිකා,ප්‍රියංගිකා,ප්‍රියංගිකා
උම්මු,උම්මු,උමමු
රමණී,රම,වට
සුභාෂ්,සුභාෂ්,සුභාෂ්
වික්‍රමරත්න,චික්‍රමරත්න,චික්‍රමරත්න
රණසිංහ,රණසිංහ,ඞරණසිංං
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
වීරසිංහ,ඞඇචීරසිං,වීරසිංහ
අතුකෝරාළලාගේ,අතුකෝරාළලාගේ,අතුකෝරාළලාගේ
වීරරත්න,චීරරත්න,වීරරත්න
ඉහලගේ,ඞඈඉහෙලගේ,ඉහලගේ
දෙබෑගම,දෙබෑගම,ඞදෙබැගම
විජේසිංහ,විජේසිංහ,ඞවචිපේසිංහ
රත්නායක,රත්නායක,රත්නායක
ආරච්චිගේ,ආරච්චිගේ,ේශඈආරච්චිගේ
ගොඩපිටිය,ගොඩපිටිය,ගොඩපිටිය
රසිකරන්,රසිකරන්,ඞරසිකරන්
ශ්‍රියාණි,ශ්‍රියානි,ප්‍රියානි
මොරවකගේ,මොරවකගේ,මොරවකගේ
ප්‍රින්ස්,ප්‍රින්ස්,ප්‍රින්ස්
කුමාරි,කුමාර,කුමාරි
හේමලතා,හේමලතා,ඞහේමලතා
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
මිහිඳුකුලසූරියගේ,මිහිඳුකුලසූරයගේ,මිහිඳුකුලසූරියගේ
කිරුස්ණකුමාර්,කිරැස්ණකුමාරි,කිරුස්ණකුමාර්
ඉන්තිෂාම්,හනන්තිෂාම්,ඉන්තිමාම්
රොෂෙල්,ශඈජඋරොෂෙල්,ඞඈඹරොෂෙල්
සේනානායක,සේනානායක,සේනානායක
විතාරණ,විතාරණ,ඛඞඝසවිතාරණ
රන්දෙනි,ඞඔරන්දෙනිං,රන්දෙනි
ජයසිංහ,ජයසිංහ,ඞඝජයසිංං
ජෙගසන්,ජෙගසන්,ජෙගසන්
මල්ක,මල්ක,මල්ක
කුසුමා,ඞඋඉකුසුමා,කුසුමා
ප්‍රියංගනී,ප්‍රියංගනී,ංප්‍රියංගනී
ස්වර්ණලතා,ස්වර්ණනතා,ස්වර්ණලතා
රාළලාගේ,රාළලාගේ,රාළලාගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
කෝසලිකා,කෝසලිකා,කෝසලිකා
පෝරම,ඬඤපෝරමම,පෝරම
බොතේජු,බොතේජු,බොතේජු
සුසන්ත,සුසන්ත,ඛේඞසුසන්ත
අබ්දුල්,අබ්දුල්,ඞඝඅබදුල්
සෙවිමිණී,සෙච්ව්ධ,ඤසෙවිමින
දුවගේ,දුවන්,දුවගේ
ඉන්ද්‍රවතී,ඞඇමන්ද්‍රවනති,ඉමන්දවතී
ලක්මාලි,ලක්මාලි,ඛඞසලක්මාලි
මැන්ඩිස්,මැන්ඩ්ස්,ඕගමැන්ඩිස්
ෂමීර,ෂම්ර,මර
මද්දුමහිටිගේ,මද්දුමහිටිගේ,මද්දුමහිටිගේ
අසීම්,අසිවි,අසිම්
පේඩිගේ,ඞපේඩිගේ,පේඩිගේ
හේරත්,ඛඞහේරත්,හේරත්
හේරත්ගේ,හේරත්ගේ,ඞහේරත්ගේ
මොහමඩ්,මොහමඩ්,ඞමොහමඩ්
ඉන්දික,ඉන්දික,ඉන්දිකා
හක්මනගෙයි,තක්මනගෙයි,හක්මනගෙයි
පුංචිරාලලාගේ,පුංචිරාලලාගේ,පුංචිරාලලාගේ
කළණ,කළණා,කළණ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
බටපොලේ,බටපොලේ,බටපොලේ
අනුෂන්,ඞඝඅනුෂන්,අනුෂන්
ධනුජ,ඩානුජු,යතජ්
නිත්‍යානන්දන්,නිත්‍යානන්දන්,නිත්‍යානන්දන්
කිරපා,කිරලා,කිරපා
ලලිතා,ලලිතා,ලලිතා
චාන්දනී,චාන්දනී,චාන්දනී
මදාරා,මිධරා,මදාරාං
සචින්,සසවච්න්,සචින්
දිඹුල්පිටිය,දිඹුල්පිටිය,දිඹුල්පිටිය
වෙඩිසිංහ,වචෙඩ්සිංහ,ඈඅවෙඩිසිංහ
ගෙදර,ගෙදර,ගෙදර
පුබුදු,පුබුදු,රුදු
ශශිනී,ඞඝශශිනී,මගශිනී
සමරකෝන්,සමරකෝන්,සමරකෝන්
හේමන්ති,හේමන්ති,හේමන්ති
සංගරලිංගම්,සංගරලිංගම්,සංගරලිංගම්
මහමඩකලපුවගේ,මහමඩකලපුවගේ,මහමඩකලපුවගේ
බාලසූරිගේ,බාලසූර්ගේ,බාලසූරිගේ
පතිරන්නැහැලාගේ,පතිරන්නැහැලාගේ,පතිරන්නැහැලාගේ
හේරත්,හේරත්,හේරත්
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
කොඩිතුවක්කු,බොඩ්තුවක්කු,කොඩිතුවක්කු
ශිරානි,ශිරානි,ශිරානි
සුසිලා,සුසිළා,සුසිලාං
හුන්කිරි,හුන්තිර්,හුන්තිරි
මධුෂානි,ඞඤඡමධුෂානි,මධුෂානි
මොහමඩ්,මොහමඩ්,ඞඈශමොහමඩ්
සුරතුල්,සුරතල්,සුරතුල්
උත්පලා,උත්පලා,උත්පලා
ලෙබ්බේ,ලෙබ්බේ,ඞසලෙබ්බේ
නාමල්මුණි,නාමල්මුණි,නාමල්මුණි
බන්ජන,බන්ජන,ඞංඛන්ජඵන්‍ය
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
යසවතී,යසවධ්ි,යසටතී
ප්‍රියශාඛ,පි්‍රියගශාධ,ප්‍රියයාබබ
ශංකර,ශංකර,ශංකර
නාවලගේ,නාවලගේ,නාවලගේ
අප්පුහාමිලාගේ,අප්පුහාමිලාගේ,අප්පුහාමිලාගේ
ගනේෂන්,ඈගනේෂන්,ඞඈගනේෂන්ේ
සවරිපුල්ලේ,සවචරපුල්ලේ,සචරිපුල්ලේ
හජාස්,හරස්,ශඔහජාස්
ප්‍රදීපිකාලක්මාලි,ප්‍රදීපිකාලක්මාලි,ප්‍රදීපිකාලක්මාලි
ගමගේ,ඞගමගේ,ඞගමගේ
මංජුලා,ඛඬඞඉමංජුලළා,සඋඤජමංජුලා
දුලාංජනී,දුලාංජනී,දුලාංජනී
කෝරාලගේ,කෝරාලගේ,කෝරාලගේ
වික්‍රමසිංහ,වචික්‍රමසිංහ,වික්‍රමසිංහම
වරාහේන,චරාහනේන,වරාහේන
ලියනගේ,ලියනගේ,ලියනගේ
මදුරාගොඩ,මදුරාගොඩ,මදුරාගොඩ
අසන්,සන්,අසන්
රවිඳු,රවිඳු,රවිදු
හුසේන්,හුසේන්,හුසේන්
කාවින්ද,ඞඈකාචින්ලද,කාවින්ද
ගමගේ,ඨඞගමගේ,ගමගේ
කරුණානායක,කරැණානායක,කරුණානායක
චන්න,චන්න,චන්න
සජිත්,සජිත්,සජිත්
චමින්ද,චම්න්ද්‍රා,ඞඛසචම්න්ද
රිස්වි,දරදිස්ව්,රිස්වි
රුචිනි,රැචිනි,රුචිනි
අමන්දාගේ,අමන්දාගේං,අමන්දාගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ගිහාන්,ඞඇගිනාන්,ගිහාන්
කෝන්කඩුවගේ,කෝන්කඩුවගේ,කෝන්කඩුවගේ
පතිරන්නැහැලාගේ,පතිරන්නැහැලාගේ,පතිරන්නැහැලාගේ
අසන්ති,ේඅසන්තිං,අසන්ති
චරිත්,චරත්,චිත
රාෆික්,රාෆික්,රාෆික්
චුමීර,චුව්ර,චුමිර
කනපතිපිල්ලෙයි,කනපතිපිල්ලෙයි,කනපතිපිල්ලෙයි
ෂමීකා,ෂමිකා,ෂමිකා
මුදියන්සෙලාගේ,මුද්‍රයන්සෙලාගේ,මුදියන්සෙලාගේට
චමුදිතා,චමුදිතා,චමුදිතා
කියුබා,කියුලබා,කියුබා
ජයලත්,ජයලත්,ජයලන්
දිසානායක,දිසානායක,දිසානායක
නවාස්,නවාස්,ඞනවාස්
ඩිමාෂා,ඩිමානා,ඩිමාෂා
ප්‍රියංකර,ප්‍රියංකර,ළ්‍රිගංකර
පේඩිගේ,ජේඩ්ගේ,පේඩිගේ
බටුවිට,බටුව්ට්,බටුව්ට
සිත්‍රවේල්,ඞසිත්‍රවේල්,සිත්‍රවේල්
බුද්ධිකා,බුද්ධිකා,බුද්ධිකා
සිවකුමාර්,සිවකුමාර්,ඞසිවකුමාර්
පුගාරි,ජපුගාරී,වපුගාරි
දර්ශිකා,දර්ශිනතා,දර්ශිකා
හවුපේගේ,හවුපේගේ,ඞහවුපේගේ
රූපසිංහ,රෑපසිංහ,රුපසිංහ
දිල්රුක්ෂි,ඇඈදිල්රැක්ෂි,දිලරුක්ෂ
මඩකඩ,මඩකඩ,මඩකඩ
හර්ෂණ,භර්ෂන,හර්ෂණ
කලුවච්චි,කලූචච්චි,අසකලූවච්ච්
බාලක්‍රිෂ්නන්,බාලබ්‍රිෂ්නන්,බාලක්‍රිෂ්නන්
දර්ම,දර්ව්,දම්
කුමාරිහාමි,කුමාදනාම්,කුමාරිගාමි
චතුරීකා,ඞචතුර්කා,ඛසඝඇචතුරිකා
සිරිවර්ධන,සිටිවර්ධධා,සිරිවර්ධන
නිලංජනී,නිලංජනීං,ඞහඟනිලංජනී
රවිඳු,එළදු,රචදු
පුංචිබංඩා,පුංචිබංඩා,පුංචිබඩා
දිනෙත්තිකාර,දිනෙන්තිකාර,දිනෙත්තිකාර
සෝමරත්න,සෝමරත්න,සෝමරත්න
වීරසිංහ,චීරසිංහරා,විරසිංහ
නාගහගේ,නාගහගේ,නාගහගේ
දැඩිගමුව,දැඩිගමුව,දැඩිගමුව
කුමාරි,කුමාර,කුමාරි
දිල්හානි,ඇදිල්හානි,ඞදිල්ගානි
අක්බර්,අක්බර්,අක්බර්
නලින්,නලින්,නලින්
හමිදු,හමදු,හමු
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
අබේවික්‍රම,අබේවික්‍රම,අබේවික්‍රම
සම්පත්,සම්පත්,්‍යසම්පත්
සුවින්ටන්,සුචින්ටන්,ඞඬඝසුචින්ටන්
නිහාල්,ඞඝනිනාල්,නිහාල්
බුලත්,බුලත්,බුලත්
කරුණාපේඩිගේ,කරැණාපේඩිගේ,කරුණාපේඩිගේං
අඹගහ,ඞඅඹගශනග,අඹගග
මුහම්මද්,මුහම්මට්,මුහම්මද්
නල්ල,නල්ල,නල්ල
නවාස්,නවාස්,නවාස්
රිකාඩෝ,රකාඩේ,රිකාඩෝ
කනත්ත,කනත්ත,කනත්ත
මදුවන්ත,ඞඝමදුචන්තා,ඞමදුවන්ත
ලක්‍ෂිත,ලක්ෂ,සඨලකෂත
මොහොට්ටිගේ,මොහොට්ටිගේ,මොහොටටිගේ
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
නිරන්දි,නිරන්දි,නිරන්දිං
මජුමුදීන්,ඞමරුමුදීන්,ශමජුමුදින්
ප්‍රියමාල්,ප්‍රියමාල්,ප්‍රියමාල්
කුමාර,කුමාර,කුමාර
ගෙදර,ගෙදර,ගෙදර
ටෂිල,ටම්ල,වල
ආමත්,ආමත්,ආමත්
වෙළගෙදර,වෙළගෙදුර,වෙළගෙදර
සොයිසා,සොයිසා,සොයිසා
කුමාර,කුමාර,කුමාර
මධුෂාන්,මධුෂාන්,මධුෂාන්
මදුමරාජ්,ඞහනමදුමරාජ්,මදුමරාජ්
මුත්තුමානික්කම්,මුත්තුමානික්කම්,මුත්තුමානික්කම්
ශ්‍රියාන්,ශ්‍රියාන්,ල්‍රියාන්
මානගේ,මානගේ,මානගේ
රණසිංහ,රණසිංං,ඊජරණසිං
ඉඩුප්පුල්ලාගේ,මඩුප්පුල්ලාගේ,ඉඩුප්පුල්ලාගේ
පූබාලපිල්ලයි,පූබාලපිල්ලයි,පූබාලපිල්ලයි
ඩිනෝෂිනි,ඩිනෝෂිනි,ඞඇඩිනෝෂීනි
අසුරමුනි,අසුරමුනි,ඞසඇඅසුරමුනි
ලෙබ්බේ,ලෙබ්බේ,ලෙබ්බේ
වසන්ත,වසන්ත,වසන්ත
ප්‍රියමන්ත,ප්‍රියමන්න,ප්‍රියමන්ත
කුමාරි,බුමාර,කුමාරි
පත්මනාදන්,පත්මනාදන්,පත්මනාදන්
කෝමාල්,කෝමාල්ං,ඞකෝමාල්
විදානලාගේ,විදානලාගේ,විදානලාගේ
වලිච්චෝරුගේ,වලිචිචෝරැගේ,වලිච්චෝරුගේ
ප්‍රදීප්,පදිජ,ප්‍රදිප්
සිල්වා,සිල්වා,සිලවා
ඉද්දමාලි,ඉද්ද්‍රමාලි,ඛේසඨඉද්දමාලි
එදිරිවීර,චිදිරටීථ,්එදිරිවීර
රාජපක්ෂ,රාජපක්ෂ,රාජපක්ෂ
නන්දාවතී,ඞඈහනන්දාවතී,හනන්දාවතී
චන්ද්‍රතිලක,චන්දුනිලක,චන්දතිලක
ෆාතිමා,ඞෆාචබ්මා,ෆාතිමා
ෆාරුක්,ෆාරුක්,එාරුක්
නරසිංහ,ඞනරසිංහ,නරසිංහ
ලෝගනාදන්,ලෝගනාදන්,ලෝගනාදන්
සුදුබණ්ඩා,සුදුඛණ්ඩා,සුදුඛණ්ඩා
නාසික්,නාසික්,නාසික්
සමන්ත,සමන්තං,සමන්ත
තිලිණි,ඨඡතිළිනි,තිළිණි
රද්දැල්ල,රද්දැල්ල,රද්දැල්ලා
පද්මිනී,පද්ම්නි,පද්මීනී
වීරසිංහ,චිීරසිංහ,වීරසිංහං
නෛයිනා,ඉමහනෙයිනා,නෙයිනා
ඉලන්දාරි,මලෙන්දාර්,ඉලන්දාරි
වේරගොඩ,වේරගොඩ,වේරගොඩ
සරත්,සන්,සරත්
උපේක්ශිකා,උපේක්ෂිකා,උපේක්ශිකා
සුවර්ණ,සුවර්ණ,සුවර්ණ
සුසිල්,සුසිල්,සුසිල්
නුවරපක්ෂ,නුවරපක්ෂ,නුවරපක්ෂ
කොළඹගේ,කොළඹගේ,කොළඹගේ
අලුත්දුව,අලුත්දුවු,අලුත්දුව
දුෂ්මන්ත,දුෂ්මන්ත,දුෂ්මන්ත
රඹුක්කන,ඞරමඹුක්කක,රඹුක්කන
එරංග,චිරංග,එරංග
කුමාරසිංහගේ,කුමාරසිංහගේ,කුමාරසිංගගේ
විතානගේ,චිනානගේ,චිතානගේ
ජයසිංහ,ජයසිංහ,ශජයසිං
සිවලිංගම්,සිචලිංගම්,සිවලිංගම්
විජේතුංග,විජේතුංග,විපේතුංග
