original,Malith,Abhaya
ගොඩකුමාරගේ,ගොඩකුමාරගේ,ගොඩකුමාරගේ
අනුරංග,ඞඅනුරංග,අනුරංග
දිසානායක,දිසානායක,දිසානායක
කන්දේරාල්ලාගේ,කන්ද්‍රොල්ලාගේ,කන්දේරාල්ලාගේ
හේරත්,හේරත්,ගේරත්
පරණවිතානගේ,පරණවිතානගේ,පරණවිතානගේ
මිරිහාන,මිර්නාන,මිරිහාන
මග්දලානි,මග්දලානි,ඞමග්දලානි
ප්‍රියංගනී,ප්‍රියංගනී,ප්‍රියංගනීි
මව්රූෆ්,ඛඞඈමච්රෑෆල්,මෙව්රුල්
හපුගොඩ,හපුගොඩ,හපුගොඩ
ජෙගදීස්මෙනි,ජෙගදීස්මෙනි,ජෙගදීස්මෙනි
රේසීනා,රේසීනා,රරේසීනා
වනිගසේකර,වනිගසේකර,වනිගසේකර
තුලසිකේසන්,නුලසිකේසන්,කුලසිකේසන්
සිංහපුරගේ,සිංහපුරගේ,සිංහපුරගේ
චමුදිත,චමුදුතන,ඞඉචඑමුදිත
රෙන්ගයියා,රෙන්ගයියා,රෙන්ගයියා
පවුසි,පවයි,වවවුසි
සුමාදි,සුමාජු,සුමාදු
දේවයලාගේ,දේවයලාගේ,දේවයලාගේ
වත්තගේ,චත්තගේ,වත්තගේ
සරත්,සරත්,සරත්
පැට්ට්‍රේරිෂියා,පැටිටුර්ර්ෂියා,පැට්ට්‍රරේෂියා
පොහොලියැද්ද,පොහොලියැද්ද,පොහොලියැද්ද
තරංග,තරංග,තරාගශ
ෆ්රීඩා,ඒර්ඩා,ෆර්ඩා
දෙණුවන්,ඞදෙණුවන්,ඞඝදෙණුවන්ං
යොගේන්ද්‍රන්,යොගෝේන්දුන්,යොගේන්දන්
තිල්ලයිනඩරාසා,තනිල්ලයිනඩරාසා,තිල්ලයිනඩරාසා
සමීර,යසවිර,සමීර
ජලාල්දීන්,උජපලාල්දීන්,ජලාල්දීන්
සුමේධ,සුමේධ,සුමේධඛ
ප්‍රියාවි,ප්‍රිසාවි,ළ්‍රියාව්
දමයන්ති,දමයන්ති,දමයන්ති
ඇටඹගේ,ඇටඹගේ,ඇටඹගේ
සුබවික්‍රම,සුබවිටම,සුබවික්‍රම
වලිමුණි,ේඞශචලිමුණි,වලිමුණි
බණ්ඩාරලාගේ,බණ්ඩාරලාගේ,බණ්ඩාරලාගේ
සුමන්ගලී,සුමන්ගලීං,සුමන්ගලලී
උඩුවල,උඩුවල,උඩුවල
ඇට්මන්,ඇට්මන්,අඇට්මන්
නිශ්ශංකගේ,නිශ්ශංකගේ,නිශ්ශංකශගේ
මොහමඩ්,මොහමඩ්,ඞහමොහමඩ්
ගුණවර්ධන,ගුණවර්ධන,ගුණවර්ධන
අළුත්වලතන්ත්‍රි,අළුත්වලනන්ත්‍රි,අළුත්වලතන්ත්‍රි
ඩිවෝන්,ඩිවෝන්,ඞඬඩිවෝන්
ධනන්දි,ඩනන්ද්‍රි,ධනන්දි
හීන්කෙන්ද,හීන්කෙන්ද,හීන්කෙන්ද
ගයාන්,ගයාන්,ගයාන්
නන්දා,නන්දා,නන්දා
මොහමඩ්,ඞමොහමඩ්,මොහමච්
හෙන්ද්‍ර,ඞහෙන්ද්‍ර,හෙන්ද
තිෂානි,තිෂානි,විෂානි
දිල්රුක්ෂි,දිල්රැක්ෂි,දිල්රුක්ෂ්
රුවන්තිකා,රැචවන්නිකා,රුචන්තිකා
හේනගොඩ,හේනගොඩ,හේනගොඩං
පැටගිරි,ඞපැටගිරි,පැටගිරි
ජයසේකර,පයසේකර,ජයසේකර
නධුනි,නධුනි,නත
සූරියආරච්චි,සූර්යආරච්චි,සූරියආරච්චි
දානිස්,දාන්ස්,දනිස්
දේවගේ,දේවගේ,දේවගේ
අස්හාර්,අස්නාර්,අස්හාර්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මංජුල,මංජුල,මංජුල
හීනටිගල,හීනටිගල,හීනටිගල
කතලුව,සකතලූව,කතලුූව
ශ්‍රීඋදයකුමාර්,ශ්‍රීඋදයකුමාර්,ග්‍රීඋදයකුමාර්
තනලෙච්චුම්,තනලෙචිවුම්,තනලෙචවුම්
පිංදෙනිය,පිංදෙනිය,පිංදෙනියං
මුදුන්ගොඩ,මුදුන්ගොඩ,මුදුන්ගොඩ
යමුනා,ගමුනා,යමුනා
මුහම්මඩ්,ඬමුහම්මඩ්,මුහම්මඩ්
හිමවන්ත,හිමවන්න,ඞහිමවන්ත
දිල්රුක්ෂි,දිල්රැක්ෂි,දිල්රුක්ෂි
සිල්වා,සිල්වා,සිල්වා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
සොෂානි,සොෂානි,ඞසොෂානි
සන්දර,සන්දුර්,සන්දර
දනුෂිකා,දනුෂිකා,දනුෂිකා
රණවීර,රණවීර,ධකරණවීර
ගනේගොඩ,ගනේගොඩ,ගනේගොඩ
හල්ගමගේ,හල්ගමගේ,ගහල්ගමගේ
මුනසිංහගේ,මුනසිංහගේ,මුනසිංහගේ
අබේවික්‍රම,අබේවික්‍රම,අබේවික්‍රම
ගමගේ,ධඛඞඉගමගේ,ගමගේ
විට්ටච්චි,විට්ටච්ච්,විට්ටච්ච්
රොෂානි,සකරොෂානි,රොෂානි
උපුල්,උපුල්,රපුල්
නාමල්,නාමල්,නාමල්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
අබුබකර්,අබුඛකර්,ඛඞඅබුඛකර්
වික්‍රමනායක,චික්‍රමනායක,වික්‍රමනායක
ෂිරෝමි,ඞෂිරෝම්,ඞඉෂිරොමි
නදීෂානි,නදීෂානි,නදීෂානි
අඹේපුස්සගේ,අමේපුස්සගේ,අඹේපුස්සගේ
බෝතලගේ,බෝතලගේ,බෝතලගේ
සමරසිරිගේ,සමරසිරගේ,සමරසිරිගේ
උසුමාන්,උසුමාන්,ේඋඋසුමාන්
මහේස්වරන්,මහේස්වරන්,මගේස්වරන්
නිලුකා,නිලූකා,නිලුකා
සංජිව,සංපිව්,සංජීව
මොහමඩ්,මොනමඩ්,මොහමඩ්
තන්තිරි,තන්තිරි,තන්තිරි
මුස්තෆා,මුස්තෆනා,ඞමුස්තෆා
මායාදුන්නගේ,මායාදුන්නගේ,මායාදුන්නගේ
සෙනවිරත්න,සෙනවිරත්න,සෙනවිරත්න
ආරියදාස,ආරයදාස,ආරියදාස
හේමකුමාර,හේමකුමාර,හේමකුමාර
බමුනු,බමුනු,බමුතු
හේවාදු,අහේවාදු,හේවාදු
සුනේත්‍රා,සුනේත්‍රා,ඞඉසුනේත්‍රා
විජේසිංහ,ඞඇවිජේසිංචණර,විජේසිංහ
රණසිංහ,රණසිංංං,ඞශරණසිංං
තලේවෙල,තලේවෙල,තලේවෙල
ගොන්සල්,ගොන්සල්,ඞඝගොන්සල්
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
සුසිත්,සුසත්,සුසිත්
හේනක්,හේනක්,හේනක්
ලියනගේ,ඞලියනගේ,ලියනගේ
සෙව්වන්දි,සෙව්වන්දි,ශසෙවච්වන්දි
රාජසේකර,රාජසේකරං,රාජසේකර
වෙල්ලප්පුලි,වචෙල්ලප්පුලි,වෙල්ලප්පුලි
දිවන්ත,දිවන්නත,සදිවන්ත
රදාගේ,රදාගේ,රදාගේ
ප්‍රේමචන්ද්‍ර,ප්‍රේමචන්ද්‍ර,ප්‍රේමචන්ද
ගුණතිලක,ගුණතිලක,ගුණතිලක
පේඩිගේ,ඞජේඩිගේ,පේඩිගේ
ප්‍රමෝද්‍ය,ප්‍රමෝදය,ප්‍රමෝදා
වසන්ත,විසන්තා,වසන්ත
ගාර්දිය,ගාර්දිය,ගාර්දිය
මොහමඩ්,මොහමඩ්,මොහමඩ්
ඩිලනි,ඩිල්,ඩිලනි
වන්නකුවත්ත,වන්නකුවත්ත,වන්නකුවත්ත
ගමඇතිගේ,ගමඇතිගේ,ගමඇතිගේ
නිම්මි,නභිම්ම්,නිම්ම්
දිසානායක,දිසානායක,දිසානායක
රාමයියා,රාමයියා,රාමයිය
ලලිතා,ලලිතා,ලලිතා
නිමල්,නිමල්,නිමල්
පුෂ්ප,රපුෂ්ට,පුෂ්ප
කුමාර,කුමාර,කුමාර
වෙල්ගමගේ,වෙල්ගමගේ,වෙල්ගමගේ
විතානගේ,චිතානගේ,විතානගේ
මකලන්ද,ඞමකලන්ද,ඞඈමකලන්ද
දමයන්ති,දමයන්ති,දමයන්ති
තාමර,තාමර,තාමරං
පෙරුමාල්,පෙරැමාල්,ඞපෙරුමාල්
ප්‍රනාන්දු,ඬඈශපනාන්ද්‍රු,ප්‍රනාන්දුං
චරිත්,චිරත්,චරිත්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ආරච්චිගෙ,ආරච්චිගෙ,ඞශඈඅආරච්චිගෙ
රවිකුමාර්,සඋරචිකුමාර්,රවිතුමාර්
ක්‍රිෂ්ණමුර්ති,ක්‍රිෂ්ණමුරති,ක්‍රිෂ්ණමුරති
රණසිංහ,ශඈරණසිංචහ්‍යං,රණසිංහ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
සත්‍යරාජ්,සත්‍යරාජ්ං,සත්‍යරාජ්
හේවාගේ,ඞසහේවාගේ,ඞහේවාගේ
නිශාන්ත,නිශාන්න,නිශාන්ත
කේමලතා,කේමලනා,කේමලතා
දුලානි,දුලානි,දුලානි
වෙත්තසිංහ,චෙත්තසිංහ,ඞවෙත්තසිංහ
මදුෂාන්,මදුෂාන්ං,ඞඨඉහමදුණාන්
ප්‍රනාන්දු,ප්‍රනාන්ද්‍රා,පනාන්ද්‍ර
පෙරුමාල්,පෙරැමාල්,පෙරුමාල්
පංචවර්ණම්,පංචවර්ණම්,පංචවර්ණම්
මිගෙල්,ම්ගෙල්,මිගෙල්
චරිත්,චරත්,වත්
ශ්‍රිර්පාදම්,ශ්‍රිර්පාදමම්,ඞඉරශ්‍රිර්වාලම්
දිවිසේකාර,දිවිසේකාර,දිවිසේකාර
උක්වත්ත,උක්චත්ත,ඛඞසඝඋක්චත්ත
කලෙහෙ,කලළලෙහනෙ,ඞකලෙගෙ
මල්කාන්ති,මල්බාන්ති,මල්කාන්ති
තවරාජා,බවරාජා,තවරාජා
හේමරත්න,හේමරත්න,හේමරත්න
සකුන්තලා,සකුන්තලා,සකුන්තලා
මුනසිංහගේ,මුනසිංහගේ,මුනසිංගගේං
බණ්ඩාර,බණ්ඩාර,ඞේඞඨබණ්ඩාර
කල්‍යාණරත්න,කල්‍යාණරත්න,කල්‍යාණරත්න
ගමරාල්ලාගේ,ගමරාල්ලාගේ,ගමරාල්ලාගේ
ප්‍රියංකර,ප්‍රිංකර,ප්‍රියංකර
තවරාසා,තචරාසා,තවරාසා
තෙන්නකෝන්,තෙන්නකෝන්,තෙන්නකෝන්
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
පතිරාජ,පතිරාජ,පතිරාජ
සුවර්ණා,ඈසුවර්ණා,සුවර්ණා
ජයසිංහ,ජයසිංහ,ජයසිංහ
සෙදුරාමන්,සෙදුරාමන්,ඞසෙදුරාමන්
රයිහාන්,ඞඇඈරයිහගාන්,රරයිහාන්
ගාමිණි,ගාම්ණි,ගාමිණි
හේවගේ,ඞනේවගේ,ඞඛහේවගේ
මල්ලිකා,මල්ලිකා,ඛඞමල්ලිකා
වජීහා,ව්‍යිහා,වරා
ධම්මිකා,ධම්මිකා,ධම්මිකා
මාලින්,මාලින්,ඞඨමාලින්
අතපත්තු,අතපත්තුතං,අතපත්තු
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
අනෝෂා,අනෝෂා,අනෝෂා
හත්තොටුව,හත්තොටුව,හත්තොටුව
වීරකෝන්,චිරකෝන්,වීරකෝන්
හේවාවසම්,හේචාවසම්,හේවාවසම්
කෝරාලලාගේ,කෝරාලලාගේ,කෝරාලලාගේ
ඉසුරු,මසුරු,ඉසුරු
සෙල්වකුමාර්,සෙල්වකුමාර්,සෙල්වකුමාර්
අරුලානන්දම්,අරැලානන්දම්,අරුලානන්දම්
මුහම්මදු,ඞමුහම්මලදු,ඈඡමුහම්මදු
ප්‍රියන්ති,ප්‍රියන්ති,ප්‍රියන්ති
සඳමාලි,සඳමාලි,ඞසඳමාලි
කදිර්කාමතම්බි,කදිර්කාමනම්බි,කදිර්කාමතම්බි
දිල්ශාන්,දිල්ශාන්,දිල්ශාන්ං
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
සඛිල,සබඳ,සබ්ල
ඒකනායක,චකනායක,ඒකනායක
නවරත්න,නවරත්න,නවරත්න
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
අප්පුහාමිලාගේ,අප්පුනාමිලාගේ,අප්පුහාමිලාගේ
කටුබැද්දගේ,කටුබැද්දගේ,කටුබැද්දගේ
විතාරණලාගේ,චිතාරණලාගේ,විතාරණලාගේ
සමන්ලතා,සමන්ලතා,සමන්ලතා
ජයවර්ධන,ජයවර්ධන,ජයවර්ධන
වනසිංහ,ඞඉවනසිංහ,චනසිංං
දිලානි,දිලානි,දිලානි
කරුණාරත්න,කරැණාරත්න,කරුණාරත්න
ෂාකිර්,ජාබ්ර්,මාකිරි
විජිත්,විජිත්,විජිත්
වීරසිංහ,ඞචීරසිංංං,ඞඝඇවීරසිංහං
කාන්ති,කාන්ති,කාන්ති
දඩයක්කාරගේ,දුඩයක්කාරගේ,දඩයක්කාරගේ
පෙරේරා,පෙරේරා,පෙරේරා
ආරච්චි,ආරච්ච්,ආරච්ච්
චින්තක,සින්තක,චින්තන
ලක්ෂිණි,ලක්‍ෂණි,ලකෂිණි
මොහමඩ්,මොහමඩ්,ඨඈමොහමඩ්
ඉදුමිණී,ළදුම්ර්,ඉදුම්ර්
අජන්ත,ධඑඅජන්ත,ඈඅජන්ත
ඉක්බාල්,ඞශබේබඛාල්,ඛඞසඞඉක්බාල්ං
තනුජ,බඅනුජු,තනුපු
උමේෂ,ේඞඋමේෂ,ඞඋමේෂ
මොහමඩ්,මොහමඩ්,මොහමඩ්
චින්තක,චින්න්කනක,චින්තත
ලීලාසිරි,ඞඉලීලාසිරථ,ඞලීලාසිරි
පීරිස්,රිවර්,පිරිස
දුරයලාගේ,දුරයලාගේ,දුරයලාගේ
චතුමධුපානි,චතුමධුපානි,චතුමධුපානි
අලාබ්දීන්,අලාබිඳීන්,අලාබදීන්
ධනුෂ්ක,ධනුෂ්ඛ,ධනුෂ්ක
හිල්ඩන්,හිල්ඩන්,හිල්ඩන්
සින්තියා,සින්නියා,සින්තියා
හීන්මැණිකේ,හින්මැණිකේ,හීන්මැනිකේ
නුවන්,නුවන්,නුවන්
මියුරියල්,ඞමියුරයල්,මියුරියල්
ප්‍රියදර්ශනී,පියදරිශනී,පියදර්ශනී
තන්ත්‍රීගේ,තන්බිගේ,ඞතන්ත්‍රීගේ
ජෙරික්‍රිස්රින්,ජපෙරික්‍රිස්ථන්,ජෙරික්‍රිසරින්
මහ්රූෆ්,මන්රූග්,මහ්රුලට්
ප්‍රමීන්,ප්‍රමන්,ප්‍රමීන්
ලක්‍ෂිත,ෞලක්ෂිත,ේඊඡලක්ෂත
ජයසිංහ,ජයසිංහ,ඛඞජයසිං
පේමලතා,පේමලතා,ශපේමලතා
සුරංගිකා,සුරංගිකා,සුරංගිකා
කුමාරි,කුමාරි,කුමාරි
දේශාන්,ඞෂදේශාන්,දේශාන්
දේදුගල,දේදුගල,දේදුගශ
විදාන,චීවන,චාන
වේදනී,ඞවේදනී,වෙදනී
අර්ෂත්,අර්ෂත්,යඅර්ත්
අබ්දුල්,අබ්දුල්,අබදුල්
රිෆ්කානා,එෆ්කාන,ඞරිෆ්කානා
නලීන්ද්‍ර,ඞනලීන්ද්‍ර,මනලීන්ද
නාගේස්වරන්,නාගේස්වරන්,නාගේස්වරන්
ඇසුදීන්,ඇසුදින්ං,ඇයුදින්
අනුෂ්කා,අනුෂ්කා,අනුෂ්කා
සිරිවර්ධන,සිරිවර්ධධයා,සිරිවර්ධන
කංකනමලාගේ,කංකනමලාගේ,කංකනමලාගේ
ලොකුහෙට්ටි,ලොකුහෙට්ටි,ලොකුහෙට්ටි
කැකුලා,නැකලා,කෑතුලා
දිනේෂ්,ශඡදිනේෂ්,දිනේෂ්
කාංචනා,කාංචනා,කාංචනා
ප්‍රමිත්,එරිත්,ප්‍රමිත්
සුනිමල්,සුනිමල්,සුනිමල්
හාරුන්,තභහාරුන්,හාරුූන්
සුදාර්ෂන්,සුදාර්ෂන්,සුදාර්ඡෂන්
ධනුෂ්ක,ධනුෂ්ක,බනුෂ්ත
වටරැක,චටරැක,වටරැක
මංජුලා,මංපුලා,මංජුලා
තිලිනි,ඛඞනිලිනි,තිලිනි
දයානන්ද,ඉඉයානන්ද,දයානන්ද
චමින්ද,චම්න්ද,උඑචමින්දා
යාක්කුගම්මැහලා,යාක්කුගමිමැහලා,යාක්කුගම්මැහලා
ජෝෂප්,ඛපෝෂප්,ජෝෂප්
ඉරේසා,ඞඉරේසා,ඞඉරේසා
පතිරණ,පතිරණ,පතිරණ
නිල්මා,නිල්මා,නිල්මා
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
පටබැඳිනයිදෙ,පටබැඳිනයිදෙ,පටබැඳිනයිදෙ
ගුස්තින්නාවඩු,ගුස්තින්නාවඩු,ගුස්තින්නාවඩු
සංගරලිංගම්,සංගරලිංගම්,සංගරලිංගම්
සිසිර,සිසිර,සිසිර
ගමරාලලාගේ,ගමරාලලාගේ,ගමරාලලාගේ
මුහෛයදීන්,මුනයදීන්,මුහුයදීන්
ගෝමස්,ගෝමස්,ඞගශෝමස්
රිෂානන්ත්,රදිෂානන්ත්ං,රිෂානන්ත්
සිතාර,සිතාර්,සිතා්ර
වීරසේකර,චීරසේකර,වීරසේකර
ආචාරිගේ,ආචාරගේ,ඞආචාරිගශේ
මොහමඩ්සෆීස්,මොහමඩ්සෆීස්,මොහමඩ්සෆීස්
මදුරප්පෙරුම,මදුරප්පෙරුම,මදුරප්පෙරුම
කුමාරි,කුමාර්,කුමාරි
මල්කෝර,මල්කෝර,මල්කෝර
කුමාරි,කුමාර්,කුමාරි
මල්ලිකා,මල්ලිකා,ඬඞමල්ලිකා
නදුෂණ,නදුෂණා,නදුෂණ
නන්දුල,නන්දුළලළ,ඞඉනන්දුල
පතිරන්නැහැලාගේ,පතිරන්නැහැලාගේ,පනිරන්නැගැලාගේ
ජයතිලක,ජයතිලක,ජයතිලක
ආරියසේන,ආර්යසේන,ආරියසේන
නිමේෂ්,ඞනිමේෂ්,සතනිමේෂ්
තයමා,තයමා,තයමා
විජේසිරි,ඞවිපේසිරදටයි,ඞවචිපේසිරි
නුස්හා,නුස්තා,නුස්හා
මුහම්මදු,මුහම්මටද්‍රු,ඞමුහම්මදු
උපාසක,උපාසක,උපාසක
පෙරේරා,පෙරේරා,පෙරේරා
ඉෂාන්,ඞඉෂාන්,මාන්
හේනාධීර,හේනාධීර,ගේනාධීිර
අන්නාමලයි,අන්නාමලයි,අන්නාමලයි
තිලකරත්න,නිලකරත්න,තිලකරත්න
ජෝශප්,ජෝශප්,ජෝශප්
නාලිනී,නාලිනී,ඞනාලිනී
ජයන්ත,ජයන්ත,ජයන්ත
සිටිසේකර,සිටිසේකර,සිටිසේකර
ගම්හේවයලාගේ,ගම්භහේවයලාගේ,ගම්හේවයලාගේ
නිරෝෂ,නිරෝග,නිරෝෂ
ප්‍රනාන්දු,ප්‍රනාන්ද්‍රං,ඈඑප්‍රනාන්ද්‍ර
රාජරත්න,රාජරත්න,රාජරත්න
අක්මීමන,අක්මීමන,අක්මීමන
ඉක්බාල්,ඞඉබ්බාල්,ඞශඉක්බාල්ං
කුමෙස්තේරු,කුමෙස්ත්‍රො,කුමෙස්තේරු
නීලාංගනි,නීලාංගනි,නීලාංචනි
තුශංගා,බූෂංගා,තුශංගා
අම්‍රිස්,අමුස්,අමිස්
පුෂ්ප,පුරට,පුෂ්ප
ජයන්ති,ජයන්ති,ජයන්ති
ගුණවර්ධන,ගුණවර්ධන,ගුණවර්ධන
පෙරේරා,පෙරේරා,ධේඞසපෙරේරා
අබ්දුල්,අබ්දුල්,ඛඞඅබදුල්
හේරත්,ේඞඝඞහේරත්,හේරත්
කොඩිතුවක්කු,බොඩිතුවක්කු,කොඩිතුවක්කු
දිසානායක,දිසානායක,දිසානායක
ජයතිලක,ජයතිලට,ජයතිලක
සුබෝධනි,සුබෝධනි,ඈජසුබෝධනි
සිරිමාන්න,සිරිමාන්න,සිරිමාන්න
මොහමඩ්,මොහමඩ්,ඈශමොහමඩ්
පෙරේරා,පෙරේරා,පෙරේරාං
චාරුනි,චාරැනි,ඞචාරුනි
පිටුවල,පිටුවුළු,පිටුවල
සුනේත්‍රා,සුනේත්‍රා,සුනේත්‍රා
රුවන්,රැවන්,රුවන්
ෂාමේල්,ෂාමේල්,ේඞසෂාමේල්
හෙට්ටිආරච්චි,හෙට්ටිආරච්චි,හෙට්ටිආරච්චි
තන්තිරිගේ,හතන්නිරගේ,කන්තිරිගේ
රණසිංහගේ,රණසිංහගේ,රණසිංහගේ
මධුශංඛ,ඞමධුශංඞ,මධුශංඛ
නිරෝෂිකා,නිරෝෂිකා,නිරෝෂ්කා
පේමරත්න,පේමරන්න,පේමරත්න
නිම්මි,නිමව්ම,නිම්ම්
වසන්තා,චසන්තා,වසන්තා
සතරසිංහ,සතරසිංහ,සතරසිංහ
ෆාරූක්,ෆාරුක්,ෆාරුක්
මල්ශි,මල්සි,මලයි
තර්සන්,තර්සන්,තර්සන්
විතානගේ,වචිතානගේ,විතානගේ
ඉන්ද්‍රකුමාර,ඉන්දුකුමාර,ඉන්දකුමාර
මධුසංඛ,මධුසංඛ,ඞඉමධුසංඛ
මාදීව,මාදිව,මැදිව
සෝමවතී,සෝමවතී,ඞඈසෝමවතී
කලල්පිටියේ,කලල්පිටියේ,කලලිපිටියේ
පේඩිගේ,ේසපේඩිගේ,පේඩිගේ
ගෝනගලගේ,ගෝනගලගේ,ගෝනගලගේ
සුමේධ,සුමේධ,ඛේසසුමේධ
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
විජේකුලසූරිය,විපේකුලසූර්ය,විජේකුලසූරිය
බුහාරිබාවා,බුනාර්බාවා,බුහාරිබාවා
ජයසිංහගේ,ජයසිංහගේ,ජයසිංහගේ
මුදියන්සේ,මුද්‍රයන්සේ,මුදියන්සේ
අමිල,අමු,අමිල
නිලුක්‍ෂා,නිලූක්ෂා,වනිලූක්ඩගොා
රණතුංගගේ,රණතුංගගේ,රණතුංගගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මොහමඩ්,මොහමඩ්,ඞමොහමඩ්
කුමාර,කුමාර,කුමාර
රණවීර,රණවි්ර,රණවීර
සමරකෝන්,සමරකෝන්,සමරකෝන්
සමරසූරිය,සමරසූර්ය,සමරසූරියං
අමාලිකා,ඞඅමාලිකා,අමාලිකාං
සුසන්ත,සුසන්ත,සුසන්ත
සේනාධිපති,සේනාධිපති,සේනාධිපති
අජ්මල්,ඞඬඅජ්මල්,අජ්මල්
ලසන්ත,ලසන්න,ලසන්ත
කත්‍රිආරච්චිගේ,කතිආරච්චිගේ,කත්‍රිආරච්චිගේ
දිසානායක,දිසානායක,දිසානායය
විමලසිරිගේ,විමලසිරිගේ,විමලසිරිගේ
රශ්මිණී,උරශ්මම,රශ්මම්
වීරතේරප්පෙරුමගේ,චීරත්‍රෙප්පෙරැමගේ,වීරතේරප්පෙරුමගේ
සෙනවිරත්න,සෙනවිරත්න,සෙනවිරත්න
මනෝෂිකා,මනෝෂිකා,මනෝෂිකා
දිසානායක,දිසානායක,දිසානායක
බුලුගහගෙදර,බුලූගහගෙදර,බුලුගහගෙදර
පතිරණලාගේ,පනිරණලාගේ,පතිරණලාගේට
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ඉස්සදීන්,ඉඑස්සදීන්,අඉස්සදීන්
ආරච්චිගේ,ආරච්චිගේ,ඞඝආරච්චිගේ
වර්ණකුලසූරිය,වර්ණකුලසූර්ය,වර්ණකුලසූරිය
දිල්ෂාන්,දිල්්ගාන්,දිල්ෂාන්
ජබමනි,ජබමනි,ජබමනි
ටිකිතන්තිරි,ටිකිනන්නිරි,ටිකිතන්තිරි
සෙල්වමලර්,සෙල්වමලර්,සෙල්වමලර්
මුහම්මදුතම්බි,මුහම්මදුතම්බි,මුහම්මදුතම්බි
හෂ්තික,ඞභෂ්තික,ඛේසඨහෂ්තික
සමීර,සමී,සමීර
ජුලියට්,පුලියට්,ජුලියට්
සුනේත්‍රා,ඞඇඉසුනේත්‍රා,සුනේත්‍රාං
පන්විල,පන්විල,එන්වල
ප්‍රනාන්දු,පනාන්දු,ප්‍රනාන්ද්‍ර
මහේන්ද්‍රන්,හනමනේන්ද්‍රන්,මහේන්දන්
පාතිමා,ඈඇඉපාතනිමා,පාතිමා
කාදර්,කාදර්,කාදර්
දනුජා,දුනුජා,දනුරා
කරුප්පයියා,කරුප්පයියා,කරුප්පයියා
ගැමුණු,ඞභගැමුණු,ගැමුණු
යූසුෆ්,සුසුග්,යූසුට්
පැතුම්,පැතුම්,පැතුම්
වත්තෙ,චත්ත්‍රෙ,වත්තේ
සිල්වා,සිල්වා,සිල්වා
හසිනි,හසිනි,හසිනි
බෝගහපිටිය,බෝගහපිටිය,බෝගහපිටිය
මුණසිංහගේ,මුණසිංහගේ,මුණසිංහගේ
