original,Malith,Abhaya
නාරංඕවිට,ඞනාරංඕවිට,නාරංඕව්ට
වනසිංහ,වනසිංහ,වනසිංහ
ජයවතී,ඒඡවධට්,ජයවතී
කාන්චනා,කාන්චනා,කාන්චනා
රදීස්,රදුප්,රස්
ප්‍රේමචන්ද්‍රන්,ප්‍රේමචන්දුන්,ප්‍රේමචන්දන්
ප්‍රනාන්දු,ප්‍රනාන්ද්‍ර,ප්‍රනාන්දුං
ප්‍රසාදි,ප්‍රසාදු,ප්‍රසාද
මුහම්මඩ්,ඞමුහම්මඩ්,මුහම්මඩ්
තිලුජන්,තිලූජපන්,ඞතිලුජන්
සිරිමහේසන්,සිරමහේසන්,සිරිමඟේසන්
රංජිත්,රංජිත්,රංජත්
ඉදයරංජනි,දෙයරංජනි,ඉඳදයරංජනි
වෑවල,වෑවල,වැවටල
ලක්ෂිකා,ඊලක්‍ෂිකා,ලක්ෂිකා
කන්දගේ,කන්දගේ,කන්දගේ
ගුරුන්නාන්සෙලාගේ,ගුරැන්නාන්සෙලාගේ,ගුරුන්නාන්සෙලාගේ
විහංගා,වචිනංගා,විහංගා
නාගහගේ,නාගනගේ,නාගහගේ
සුමනසේකර,සුමනසේකර,සුමනසේකර
අච්චු,අච්චු,අචවු
පාතිමා,පාබ්මා,පාසිමා
පෙරේරා,ඞපෙරේරා,පෙරේරා
චතුරංග,චතුරංග,චතුරංග
කුසුම්,කුසුම්,කුසුම්
මල්ලිකා,ඬඞඝමල්ලිකා,මල්ලිකා
මගේන්තිරන්,මගේන්තිරන්,මගේන්තිරන්
ජයවර්ධන,ජයවර්ධනා,ජයවර්ධන
ධනපාලගේ,ධනපාලගේ,ධනපාලගේ
කරෝලිස්,කරෝලිස්,කරෝලිස්
සම්පත්,ඞසම්පත්,සම්පත්
අල්ගොඩ,අල්ගොඩ,අල්ගොඩ
රවීන්ද්‍ර,රවින්ද්‍ර,මරවීන්ද
අබ්දුර්,අබදුරු,අබදුර
දිල්ශානි,ඈදදිල්ශානි,ඉදිල්ශානි
හබරාදුව,නබරාදුව,ඞහබරාදුව
මොහොට්ටිගේ,මොහොට්ටිගේ,මොහොට්ටිගේ
ශනිකා,ඨඞශනිකා,ශනිකා
මොහොම්මදු,මොහොම්මරු,මොගොම්මදු
උමේෂා,ඞඝඋමේෂා,උමේෂා
කුමාර,බමාර,කුමාර
පත්මනාදන්,පත්මනාදන්,පත්මනාදන්
විජේසිංහ,වචිජේසිංහනස,ඞඈවිපේසිංහ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
රුවිදු,රැවදු,රුැවුදු
ප්‍රනාන්දු,ප්‍රනාන්දු,ප්‍රනාන්ද්‍ර
සෙන්දිල්,ඞඬඔසෙන්දල්,ඞසසෙන්දීල්
ආරච්චිල්ලාය,ආරච්චිල්ලාය,ආරච්චිල්ලාය
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේං
ජනිත්,පනත්,ජනිත්
අසන්බාවා,අසන්බාචා,අසන්බාවා
ගෝනගල,ගෝනගල,ගෝනගල
මල්කාන්ති,මල්කාන්ති,මල්කාන්ති
හතරසිංහ,හතරසිංහග,ඞහතරසිංහ
බල්ලපාන,ඞබල්ලපාන,බල්ලපාන
පුෂ්පකුමාරසිංහ,පුෂ්පකුමාරසිංහ,පුෂ්පකුමාරසිංහ
මාවත්තගේ,මාචන්නගේ,මාවත්තගේ
වික්‍රමනායක,චිබඛ්‍රමනායක,චික්‍රමනායක
රිස්මිනා,රස්ම්නා,රඅරිස්මිනා
මුහම්මදු,ඬඈමුහම්මදු,ඛඞඝහමුගම්මදු
සුවේන්තිනි,සුවේන්නිනි,සුවේන්තිීනි
ළහිරු,ළ්,ළසිරුට
දෙරනි,දෙරනි,දෙරනි
ගෙදර,ගෙෙර,ගෙදර
රංජිත්,රංජිත්,රංජිත්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
සචිනි,සචිනි,සචිනි
සමරධීර,සමරධීර,ඞ්‍යසමරධීර
මහවත්තගේ,මනවත්නගේ,මහවත්තගේ
ගමගේ,ගමගේ,ගමගේ
අලවත්තෙ,අලවත්නෙ,අලවත්තෙ
අධිකාරි,අධිඛාර,අධිකාරි
සත්‍යවේල්,සත්‍යවේල්,ඞසත්‍යවේල්
පෙරේරා,ඞපෙරේරා,පෙරේරා
සුපුන්,සුපුන්,සුපුන්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
සුප්පයියා,සුප්පයියා,සුප්එයියා
මංජුලා,ඉමංජුළා,මංජුලා
ශ්‍රිනාත්,ඞඡ්‍රිනාත්,ශ්‍රිනාත්
අප්පුහාමිලාගේ,අප්පුහාමිලාගේ,අප්ථුහාම්ලාගේ
ගෙදර,ගෙදර,යගෙදර
හේරත්,හේරත්,හේරත්
හැන්නැදිගේ,හැන්නැදිගේ,හැන්නැදිගේ
කාර්ලු,කබාර්ලා,කාර්ලූු
ක්‍රිෂාන්,බ්‍රිනාන්,ක්‍රිෂාන්
උඩවත්ත,උඩවත්ත,උඩවත්ත
අශ්විනි,ඞඨඅශ්චිනිං,අශ්විනි
රිස්නා,රඑරස්නා,රිස්නා
මොහොමඩ්,මොහොමඩ්,මොගොමඩ්
ලිංදර,බදර,ලිංර
පරණ,පරණ,එජරණ
සමික්,සම්ක්,ඛඞඨඡසමිකබ්
ඩිලයික්ෂන්,ඩිලයික්ෂන්,ඩිලයික්ෂන්
අහ්මඩ්,අභහ්මඩි,අහ්මඩ්
කොලොන්නෙ,කොලොන්නෙ,කොලොන්නෙ
මිලිදු,ඉච්ල්ද්‍ර,මිලිදු
සුරංගි,සුරංගි,සුරංගි
බමුණුසිංහ,බමුණුසිංහ,ඞඨඅබබමුණුසිං
සිරන්ත,සිරන්ත,ඞසිරන්ත
කුඩ්ඩයන්,කුඩ්ඩයන්,කුඩ්ඩයන්
දයාල්,දුයාල්,දයාල්
ආරිෆා,ආරගධා,ආරිෆලා
බණ්ඩාර,බණ්ඩාර,බණ්ඩාර
රත්නායක,රත්නායක,රත්නායක
හැඳලගේ,හැඳලගේ,ගහැඳලගේ
රාමසාමි,රාමසාම්,රාමසාම්
සූරියගොඩ,සූර්යගොඩ,සූරියගොඩ
හමීදා,හදා,හමිදා
අමරවර්ධන,අමරවර්ධන,අමරවර්ධන
දිසානායක,දිසානායක,දිසානායක
ලාෂර්,ලාෂර්,ඞඝහලාර්
කොකිලදාසන්,කොකිලදාසන්,කොකිලදාසන්
මන්තිලක,හතමන්බිලලක,මන්තිලක
වනසිංහ,ඞසචනසිංහ,වනසිං
වෑගපිටියේ,වෑගපිටියේ,වෑගපිටියේ
දේදුනු,දේදුනු,දේදුනු
සුජීවනි,සුපිවනි,සුජිවනි
බංඩාර,බංඩාර,බංඩාර
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ධර්මගුණරත්න,ධර්මගුණරන්න,ධර්මගුණරත්න
සෙව්වන්දි,සෙව්වන්දි,සෙව්වන්දි
ලක්ෂිකා,ඞඉලක්‍ෂිකා,ඞලක්‍ක්ෂිකා
ධර්මචන්ද්‍ර,ධර්මචන්ටද්‍ර,ඞධුර්මචන්දු
දිනේෂ්,දිනේෂ,දිනේෂ්
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේං
ලුවිස්,යලුව්ස්,ඞලුව්ස්
නාසික්,නාසික්,නාසික්
බාසුර,බාසුර,බාසුරු
ආරියනන්ද,ආර්යනන්ද,ආරියනන්ද
මුල්ලකන්දගේ,මුල්ලකන්දගේ,මුල්ලකන්දගේ
නාලිනි,නාලිනී,නාලිනි
හනිෆා,හනනිලා,නිලා
කාවින්ද,කාවින්ද,කාවින්ද
කුමාරි,කුමාර්,කුමාරිං
කරුණාකරන්,කරුණාකරන්,කරුණාකරන්
පිරමාන,පිරමාන,පිරමාන
හේරත්,ඛඨහේරත්,සතහේරත්
දෙනගම,දෙනගම,දෙනගම
අදිකාරි,අඳිකාර්,අදඳිකාරි
අබේකෝන්,අබේකෝන්,අබේකෝන්
සෝමදාස,සෝමදාස,ඞසෝමදාස
රොබසිංහ,උරොබසිංහ,ඈරොබසිං
කිත්සිරි,ඉකිීත්සර්,ඛසකිත්සිරි
සිළුවේ,ඩිඑවේ,සිථවේ
කිරින්දෙගේ,කිරින්දෙගේ,කිරින්දෙගේ
වික්‍රමසිංහ,වචික්‍රමසිංහ,වික්‍රමසිංහ
නිර්මලා,ඞනිර්මමා,ඞනිර්මලා
ආනන්ද,ආනන්ද,ආනන්ද
කුමාර,කුමාර,කුමාර
නවාෂියා,නවාෂියා,නවාෂියා
වික්‍රමනායක,චිම්‍රමනායක,වික්‍රමනායක
පට්ටියගේ,පට්ටියගේ,පට්ටියගේ
ජීවකාන්තන්,ජීවකාන්තන්,ජීවකාන්තන්
ඉසාන්,ඉසාන්,ඉසාන්
පේඩිගේ,ජපේඩිගේ,පේඩිගේ
ග්ලෝරි,ග්ලෝර්,ඞග්ලෝර්
තිඹිරිපොලගේ,තිඹබිරපොලගේ,නිඹිරිපොලගේ
කුමාර,කුමාර,කුමාර
නිසන්තන්,නිසන්තන්,ඞනිසන්තන්
පත්මශාන්ත,පත්මශාන්ත,පත්මශාන්ත
කාංචනා,කාංචනා,කාංචනා
තන්ත්‍රිගේ,තන්ත්‍රිගේ,තන්ත්‍රිගේ
රංජිත්,රංජිත්,රංජිත්
කන්දාසමි,කන්දාසම්,ඞකන්දාසමිං
සිංහරාජා,සිංහරාජා,සිංහරාජා
ඥානසිරි,ඥානසිර,ඞඟනසිදරදි
අබේසිංහ,අබේසිංහ,අබේසිංහ
කමලාදේවි,කමලාදේවී,කමලාදේවි
ධර්මසේන,ධර්මසේන,ධර්මසේන
රියානා,රියානා,රියානාං
ගංගොඩවිල,ගංගොඩවිල,ඈහගංගොඩවිල
මොහම්මදු,මොහම්මටු,ඞමොහම්මදු
කුමාර,කුමාර,කුමාර
අස්‍රෆ්,අසල්,අසුථට්
ප්‍රියදර්ශනී,ප්‍රියදර්ශනී,ප්‍රියදර්ශනී
සිල්වා,සිල්වා,සිල්වා
වීජේනායක,විජේනායකං,වීජපේනායක
කුමාරි,කුමාර්,කුමාරි
ප්‍රබුද්ධ,බුද්ධ,ප්‍රබුද්ධ
මොහොමඩ්,මොහොමඩ්,මොහොමඩ්
පුශ්පවති,ඞඈපුශ්පවති,පුශ්පවති
වඩුගේ,වඩුගේ,වඩුගේ
කසුන්,කසුන්,කසුන්
ආශිර්වාදන්ගේ,ආහිර්වාදුන්ගේ,ආශිර්වාදන්ගේ
ඔෂාන්ග,ඔෂාන්න,ඛඞඔොන්ග
ෆාතිමා,ෆාබ්මා,ෆාතිමා
සුමනාවතී,සුමනාවතී,සුමනාවතී
ලංකා,ලංකා,ඞලංකා
නන්දනී,නන්දනී,නන්ුනී
හකුරු,බරු,හතුරු
පලපත,පලපලළු,පවලපත
විතාරණ,විතාරණ,විතාරණ
සුනිල්,සුනිල්,හඞසුනිල්
රංජනී,ඬඞඉඋරංජනී,රංජනී
මල්වත්තගේ,මල්වත්තගේ,මල්වත්තගේ
යාලරසන්,යාලරසන්,යාලරසඝන්
අප්පුහාමිලාගේ,අප්පුහාමිලාගේ,අප්පුහාමිලාගේ
වර්ණකුලසූරිය,වර්ණඛලසූරය,වර්ණකුලසූරිය
පලනිඅම්මාල්,පලනිඅම්මාල්,පලනිඅම්මාල්
ජෙබ්බාර්,උශළරෙබ්බාර්ං,ශඨජජෙඛබ්බාර්ං
ලලිත්,ලලිත්,ලළලිත්
රත්නායක,රත්නායක,රත්නායක
විජේනායක,චිජේනායක,විජේනායක
වාසලමුනි,චාසලමුනි,වාසලමුනි
පිරියා,පිර්යා,පිරියා
සකලච්චාරි,සකලචිචාරිං,සකලච්චාරිට
මහමුතුගලගේ,මහමුතුගලගේ,මහමුතුගලගේ
නුවන්,නුවන්,නුවන්
බඩල්ගේ,ඞබඩල්ගේ,බඩල්ගේ
ගලහිටියාවේ,ගලනිටියාවේ,ගලහිටියාවේ
සුබාවික්‍රම,සුබාවිකත්‍රම,සුබාවිත්‍රම
ප්‍රනාන්දු,ප්‍රනාන්දු,ඞඛඞසඞපප්‍රනාන්ද්‍රු
ගුණසේකර,ගුණසේකර,ගුණසේකර
සුහෙයිල්,සුහෙයිල්,ඞසුගෙයිල්
නීලිකා,ඞනීිලිකා,ඞඈඉනීලිකා
හිමාල,හිමාල,හිමාල
දයාවංශ,දයාවංශ,දයාවංශ
ලලිත්,ලලිත්,ඞසඈඋලලිත්ං
උස්මාන්,උස්මාන්,ශඈඋස්මාන්
රොෂාන්,ඞශරොෂාන්,ඞසරොෂාන්
දම්මිකා,ඉදම්ම්කා,දම්මිකා
ප්‍රියදර්ශනී,ප්‍රියදර්ශනී,ප්‍රියදර්ශනී
කුමුදුමාලා,කුමුදුමාලා,කුමුදුමාලා
හසිත,හසිත,හසිත
සමුදු,සමුද්‍ර,සමුදු
සූසයි,සුසයි,සූසසිං
ඉර්ෂාඩ්,මර්ෂාඩ්,ඉර්ෂාඩ්
පාලමන්ඩඩිගේ,පාලමන්ඩඩිගේ,පාලමන්ඩඩිගේ
ප්‍රධාන,ප්‍රධාන,ප්‍රධාන
කසදෝරුගේ,කසදෝරැගේ,කසදෝරුගේ
චේතන,චේතන,ඞඑචේතන
කරුණාරත්න,කරැණාරත්න,කරුණාරත්න
අබේසිංහ,අබේසිංහ,අබේසිංෟංා
චන්ද්‍රරත්,එචන්දුරත්,චන්දරත්
රත්තිනම්,ේඈරත්තිනම්,රත්තිනම්
ඉමල්ක,ඉමල්ක,ඞඉමල්ක
ප්‍රේමතිලක,ප්‍රේමනිලක,ප්‍රේමතිලක
සම්පත්,සම්පත්,සම්පත්
සජීව,සපිව්,සජීව
ඥාණලතා,ඥාණලනා,ඥෘණලතා
කම්කානම්ලාගේ,කම්කානමිලාගේ,කම්කානම්ලාගේ
මොහොට්ටාල්ලාගේ,මොහොටිටාල්ලාගේ,මොහොට්ටාල්ලාගේ
ගයාන්,ඉඑයාන්,ගයාන්
ක්‍රිෂ්නපිල්ලේ,ක්‍රිෂ්නපිල්ලේ,ක්‍රිෂ්නපිල්ලේ
තිසන්,නිසන්,තිසන්
මනිෂා,මනිෂා,මනිෂා
දමයන්ති,දමයන්නි,දමයන්ති
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ගෙදර,ගෙදර,ගෙර
සිල්වා,සිල්වා,සිල්වා
මොහොමඩ්,මොහොමඩ්,මොගොමඩ්
චන්ද්‍රසිරි,චන්ද්‍රසිරි,චන්දසිරි
ජනකන්,ජනකන්,ජනකන්
වල්ගම,චල්ගම,වල්ගම
ප්‍රියසංඛ,ප්‍රියසසංඛු්,ඞප්‍රියසබඛ
කුරණගේ,කුරණගේ,කුරණගේ
රූපහ,රූපන,රුපහ
ප්‍රේමලතා,ජප්‍රේමලතා,ප්‍රේමලතා
සිල්වා,සිලිුවා,සිල්වා
සේනානායක,සේනානායක,සේනානායක
බණ්ඩා,ඞබණ්ඩා,බණ්ඩා
තෙන්නකෝන්,නෙන්නකෝන්,තෙන්නකෝන්
මීරාමොහිදින්,මීරාමොහිදින්,මීරාමොහිදින්
නිරිඇල්ලගේ,නිරඇල්ලගේ,නිරිඇල්ලගේ
ප්‍රියදර්ශනි,ප්‍රියදර්ශනිමං,ප්‍රියදර්ශනී
ප්‍රසන්න,ප්‍රසන්න,ප්‍රසන්න
පෙරුමාල්,පෙරුමාල්,පෙරුමාල්ං
ලතීෆ්,ලත්ෆල්,ලතිල්
මොහොට්ටාල,මොහොට්ටාල,මොහොට්ටාල
ජීවනන්තිනි,ජිවනන්තිනි,ජිවනන්තිනි
කංකානම්ගේ,කංකානම්ගේ,කංකානම්ගේ
අත්තනායක,අත්තනායක,අත්තනායක
රම්‍යලාල්,රම්‍යලාල්,රම්‍යලාල්
රානිශ්‍රියා,රානිශ්‍රියා,රානිලියා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ලාහුපනේ,ලානුපනේ,ලාහුපනේ
අත්තනායක,අත්තනායක,අත්තනායක
කන්දසාමි,කන්දසාම්,කන්දසාමි
දුලීකා,පුම්බා,දුලීකා
වජිර,චපිථර,වර්ර
ශාලිකා,ශාලිකා,ශාලිකා
සසේචනා,සසේචනා,සසේචනා
මධුෂංඛ,ඞඈමධුෂංාඞ,මධුමඛ
සෙල්වමනි,සෙල්වමනි,සෙල්වමනි
ප්‍රසාද්,ප්‍රසාථ,ප්‍රසාද්
චමිල,ඞඉචම්ල,චමිල
තක්ෂිලා,තක්ෂිලා,ඞතක්ෂිලා
හිරන්ත,භිරර්ත,ඞහිරන්ත
රණවීරගේ,රණවීරගේ,රණවීරගේ
ලක්සිරි,ලක්සිරි,ඛඞලක්සිරදි
නිසන්සලා,නිසන්සලා,නිසන්සලා
රාජපක්‍ෂ,රාජපක්ත,ඈඋරාජපක්සකු
දුරයලාගේ,දුරයලාගේ,දුරයලාගේ
පොන්නම්බලම්,පොන්නම්බලම්,පොන්නම්බලම්
නිකුලස්,ඈථගනිබුලතස්,සඞඨනකිතුලස්
අගලවත්ත,අගලවන්ත,අගලවත්ත
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
රාමචන්ද්‍රන්,රාමචන්ද්‍රන්,රාමචන්දන්
කසකාර,බසකාරං,ඨකසකාර
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
රොද්‍රිගු,රොදිගු,රෞොදිශගු
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
නාලක,නාලක,නාලක
ඩිලාෂිනි,ඩිලාෂිනි,ඩිලාෂීනිී
යහලේ,ඞයනලේ,යහලේ
සුහයිර්දීන්,සුහයිර්දීන්,අසුගයිර්දීන්
සයිමන්ගේ,සයිමන්ගේ,සයිමන්ගේ
කාරුන්‍යා,ඈබාරැනාා,කාරුන්‍යා
සලාම්,සලාම්,සලාම්
අනෝමා,අනෝමා,අනෝමා
ගමගේ,ගමගේ,ගමගේ
ලක්‍ෂමි,ඞලක්ෂම්,ඞලක්ධුෂම්
පියුමි,පියුවි,පියුමි
ජයංගි,ජයංගි,ජයංගි
පාලේස්වරන්,පාලේස්වරන්,පාලේස්වරන්
විජේසිංහ,චිජේසිංහ,විජේසිංහ
තනබාලන්,තනබාලන්,තනබාලන්
බණ්ඩාර,බණ්ඩාර,බණ්ඩාර
ශේලාස්ති,ශේලාස්නි,ගේලාස්ති
ආරච්චිගේ,ඇඅආරච්චිගේ,ආරච්චිගේ
ප්‍රනාන්දු,ප්‍රනාන්දු,ප්‍රනාන්දු
උත්තමාවඩු,උත්තමාවඩු,උත්තමාවඩු
වික්‍රමරත්නගේ,චික්‍රමරත්නගේ,වික්‍රමරත්නගේ
මනතුංග,ේශඝමනතුංගු,ේඞමනතුං්‍ය
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
පෙරේරා,පෙරේරා,පෙරෙරා
අලංකාරගේ,අලංකාරගේ,අලංකාරගේ
සචිනි,සඩව්වනි,සචිනි
ජයසූරිය,ජයසූරය,ජයසූරිය
හර්ෂණ,තභර්ෂනා,ඞඈඋඬහර්ෂණ
